segment_name,parent_name,parent_start_fraction,parent_end_fraction,refinement_level,segment_type,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,q_ambient_W_per_m,h_inner_W_m2K,h_outer_W_m2K,h_rad_W_m2K,reynolds_inner,prandtl_inner,nusselt_inner,h_inner_multiplier,profile_descriptor_htc_signal,profile_descriptor_friction_signal,profile_descriptor_developing_signal,profile_descriptor_htc_shape_signal,profile_descriptor_friction_shape_signal,profile_descriptor_htc_shape_contribution,profile_descriptor_htc_developing_contribution,profile_descriptor_friction_shape_contribution,profile_descriptor_friction_developing_contribution,profile_descriptor_source_kind,profile_descriptor_source_case_id,profile_descriptor_reference_path,profile_descriptor_section_id,profile_descriptor_section_label,profile_descriptor_htc_multiplier,profile_descriptor_friction_multiplier,outer_conv_multiplier,outer_rad_multiplier,outer_insulation_multiplier,R_i_prime_K_m_W,R_wall_prime_K_m_W,R_ins_prime_K_m_W,R_o_prime_K_m_W,R_total_prime_K_m_W,T_pipe_outer_wall_K,T_outer_surface_K,external_boundary_source,external_boundary_drive_selector,external_ambient_temperature_K,external_surroundings_temperature_K,external_emissivity,external_prescribed_h_W_m2K,external_boundary_coverage_multiplier,upcomer_exchange_Q_main_to_reservoir_W,upcomer_exchange_Q_reservoir_to_main_W,upcomer_reservoir_setup_heat_W,upcomer_exchange_reservoir_energy_residual_W,upcomer_main_stream_temperature_K,upcomer_reservoir_temperature_K,upcomer_prediction_stream,tswfc2_mode,tswfc2_node_ids,tswfc2_node_count,tswfc2_q_fluid_to_inner_wall_W,tswfc2_q_wall_conduction_W,tswfc2_q_external_W,tswfc2_energy_residual_W,tswfc2_inner_wall_temperature_K,tswfc2_outer_wall_temperature_K,tswfc2_external_drive_temperature_K,notes
top_horizontal_exit,top_horizontal_exit,0.0,1.0,0,horizontal,1.8542,1.8796000000000002,562.8484032124215,562.7941669526448,562.8212850825332,0.0,0.0,1.8857171782089186,74.2408337877527,706.9174720482298,5.992085541094657,0.0,439.6969052090911,7.803212207326754,26.78109338877448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.020376446207495135,0.0012252261461144275,2.8213808973146914,0.6971354239900162,3.5401179936583174,561.2175853894779,351.7559151399973,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,1 inch horizontal run between the cooled incline and TP1.
right_vertical__s00,right_vertical,0.0,0.14285714285714285,1,vertical,1.8796000000000002,2.0102285714285717,562.7941669526448,562.5153079187978,562.6547374357212,0.0,0.0,9.695478486989778,74.22172944983427,409.50108603766216,6.144584374234047,0.0,439.24340326419997,7.812496487884507,15.516111881073211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03517564747314104,0.001225403268287332,2.8225520711922227,0.6798336290721355,3.538786751005787,559.9531238739896,350.458427687891,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s01,right_vertical,0.14285714285714285,0.2500000000000007,1,vertical,2.0102285714285717,2.108200000000001,562.5153079187978,562.3047096916071,562.4100088052024,0.0,0.0,7.322172105217618,74.73783134517785,450.64489193716804,6.391115582750158,0.0,438.5765110078955,7.826182853897597,17.079005303015162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.031964116536214,0.001225663833783564,2.824275259281248,0.6536096930479763,3.511074732699222,559.9295790051135,348.84937100459314,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s02,right_vertical,0.2500000000000007,0.2857142857142857,1,vertical,2.108200000000001,2.140857142857143,562.3047096916071,562.2318713758773,562.2682905337422,0.0,0.0,2.532482913675757,77.547595781849,649.8845048465658,7.831948881080609,0.0,438.1902053511276,7.83412913996875,24.63328525130596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.022164655003937998,0.001225814824476419,2.825273945660217,0.5333659805117509,3.382030396000382,560.454451371563,341.3612494605148,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s03,right_vertical,0.2857142857142857,0.42857142857142855,1,vertical,2.140857142857143,2.2714857142857143,562.2318713758773,561.9539566264016,562.0929140011394,0.0,0.0,9.662647367082576,73.97039760452542,409.356534970015,6.140441863454361,0.0,437.71265914933724,7.843970846705959,15.51885114670372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.035188068619410984,0.00122600153310842,2.8265090255872387,0.6802922635156249,3.5432153592553832,559.3994856750011,350.32148921953336,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s04,right_vertical,0.42857142857142855,0.4999999999999999,1,vertical,2.2714857142857143,2.3368,561.9539566264016,561.8121887704704,561.883072698436,0.0,0.0,4.929055328575008,75.46672637800762,515.6890156731715,6.814147215838214,0.0,437.1407796879669,7.855783818334809,19.553814406849252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.027932465894248033,0.0012262252051726253,2.8279888327588445,0.613032704160856,3.470180228019121,559.6826307875502,346.2635713456774,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s05,right_vertical,0.4999999999999999,0.5714285714285714,1,vertical,2.3368,2.402114285714286,561.8121887704704,561.6705426784813,561.7413657244758,0.0,0.0,4.924821787513192,75.40190838274786,515.6432215446667,6.813017522352494,0.0,436.7547181939639,7.863775250639811,19.55468267193255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.027934946568635224,0.0012263762509509947,2.8289882782579574,0.613134353547512,3.471283954625056,559.5426153255789,346.23150035250484,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s06,right_vertical,0.5714285714285714,0.7142857142857143,1,vertical,2.402114285714286,2.5327428571428574,561.6705426784813,561.3935687529305,561.5320557157058,0.0,0.0,9.629936560133736,73.7199867901751,409.2126785257044,6.136302280322387,0.0,436.1846764280499,7.875599887427919,15.521578689974968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03520043878949463,0.0012265993531250933,2.83046470279538,0.6807511924031232,3.5476429333411232,558.8467894114865,350.1849689113542,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s07,right_vertical,0.7142857142857143,0.7499999999999999,1,vertical,2.5327428571428574,2.5654000000000003,561.3935687529305,561.3211330195886,561.3573508862596,0.0,0.0,2.5184857203293523,77.1189853119227,649.51360836646,7.823938658698774,0.0,435.70847611802725,7.885500702613099,24.640317509553828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.022177311848102347,0.0012267857960639437,2.8316987039637276,0.5339120456461004,3.3890148472539945,559.5524859648095,341.17475520604023,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s08,right_vertical,0.7499999999999999,0.8571428571428571,1,vertical,2.5654000000000003,2.6633714285714287,561.3211330195886,561.1120506421612,561.2165918308749,0.0,0.0,7.269468521824188,74.19988284160004,450.30798005333867,6.382042397403733,0.0,435.3252120550639,7.893484361018014,17.08539320221647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03198803148152738,0.0012269358977135677,2.832692291379909,0.6545389131189141,3.5204461718780635,558.7521468153844,348.56671066869166,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
