source_id,family,span_name,landmark_name,landmark_role,time_s,distance_from_wall_m,distance_over_dh,u_tangent_abs_m_s,u_over_ucore,t_k,theta_norm,case_order
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0008624819794747315,0.042396272102819335,0.0204454413,0.9317607791885422,463.403864,-2.729842781089065,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0012075144357571838,0.04724913852727657,0.0217593071,0.8285175944185489,464.108496,-2.3579861783400147,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0010339120104888434,0.0508231081578699,0.00423427777,0.2444104802134067,455.884448,0.643898095383839,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.001034978390339412,0.05087552725923734,0.0241484841,1.1005196723847737,463.697002,-2.855970208089131,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0013800165161834976,0.053999016170930086,0.0249611976,0.9504342805731187,464.251566,-2.4098634247903097,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0012062306687264722,0.059293625683910896,0.00496326824,0.2864891818295496,456.004867,0.5779016481768114,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0012074747595554075,0.05935478036836736,0.0276841698,1.2616515948734208,464.002806,-2.9875473890971587,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0015525185933997715,0.06074889368897714,0.0280179692,1.0668253513494,464.399817,-2.463619304174523,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0017250206738261616,0.06749877133263364,0.0310123461,1.180840652230487,464.56049,-2.521879406354635,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.001378549330177729,0.06776414336792139,0.00576465798,0.3327469055384732,456.128971,0.5098856118023005,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0013799711830871835,0.06783403614745068,0.0310399572,1.414585006128041,464.366065,-3.1438455251443904,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0018975227510424908,0.07424864885068286,0.0336265404,1.2803799419158044,464.662172,-2.5587493453604164,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0015508680119379697,0.07623466205024283,0.00656662027,0.379037677910722,456.252402,0.4422384176284971,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0015524675523032048,0.07631328925658197,0.0342562778,1.5611624922484388,464.76604,-3.315941321712387,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0020700247797258253,0.0809985244696722,0.0360646437,1.373214308000004,464.775609,-2.5998816526615975,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0017231866733891587,0.08470517973425,0.00730469812,0.4216409201995194,456.370635,0.3774400225029039,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0017249639758349646,0.08479254503566451,0.0373590532,1.7025653791771274,465.159736,-3.4853354756611155,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0022425268569420927,0.08774840198771901,0.0383665266,1.460861882170286,464.898276,-2.644360762120738,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0018955053551494888,0.09317569841657584,0.00815631949,0.47079810810920614,456.494716,0.3094365914339152,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0018974603450510018,0.09327179814479658,0.0400591135,1.8256153174038974,465.542382,-3.6499751860769027,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0024150289341583796,0.09449827950576657,0.0406151757,1.546482501175357,464.913048,-2.649717095975238,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.002587531014584779,0.10124815714942342,0.0428490946,1.6315422461685294,464.891563,-2.6419266252966636,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0020678240166006343,0.10164621610058086,0.00894735429,0.5164581251972009,456.613251,0.2444726831662205,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.002069956768582754,0.10175105392387873,0.0426741505,1.9447904859402139,465.92448,-3.814379110514801,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0027600330306014466,0.10799803227277557,0.0447003344,1.7020309220596785,464.917311,-2.6512628616956304,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0022401426748383476,0.11011673362662601,0.00968252111,0.5588933373569273,456.726612,0.18234442058442227,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0022424531889044153,0.11023030954516526,0.0452224688,2.0609250809332025,466.288655,-3.9710713705689313,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0029325351110278,0.11474790991643063,0.0463887243,1.766318848690788,464.895709,-2.643429966764354,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0024124613565986285,0.11858725230894944,0.0105270733,0.607642478895458,456.84662,0.11657322470651339,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0024149495581203486,0.11870956265429222,0.0472010615,2.1510955521300636,466.43329,-4.033302948884106,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0031050371882440824,0.12149778743447802,0.0477237824,1.8171531477949625,464.757424,-2.5932877634696188,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0025847800180498082,0.12705776999295615,0.011353668,0.6553550803219008,456.96465,0.05188608510354722,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0025874459816521843,0.12718881843337848,0.0489434068,2.2304995126766864,466.495594,-4.060110265614828,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0032775392686704673,0.12824766507813432,0.0487691763,1.8569580568054995,464.543264,-2.515633250994655,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.003450041345886779,0.13499754259618285,0.049848482,1.8980542074364277,464.376907,-2.45531212785402,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0027570986903434633,0.13552828820993693,0.0120445643,0.6952349147666461,457.064671,-0.002931100274954136,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0027599423414112127,0.13566807107764065,0.0506182522,2.306827298026291,466.578542,-4.09580000155765,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0036225433713600362,0.1417474180895643,0.0509530262,1.9401113510443213,464.246126,-2.4078908783396864,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0029294173517946114,0.14399880589394207,0.0127461674,0.7357327658535895,457.164968,-0.05789954931975337,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.002932438764943035,0.14414732685672627,0.0520236519,2.370875625491023,466.537472,-4.078128961204988,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.003795045451786402,0.14849729573321982,0.0515131563,1.961439127746063,463.936838,-2.29574291021139,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.003101736010032307,0.15246932341998634,0.0134739339,0.7777408176182782,457.259919,-0.10993808691563527,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.003104935134159007,0.15262657996585513,0.0528200135,2.407168239284193,466.175087,-3.9222068779765626,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.003967547529002691,0.15524717325126747,0.0519159467,1.976775964150329,463.540269,-2.1519468121646725,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.003274054695006113,0.16093984226027422,0.0141626331,0.8174938313169022,457.349735,-0.15916235303931064,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0032774315576908153,0.16110583574494006,0.0531478099,2.4221069155689254,465.601084,-3.675232683295833,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0041400496094290825,0.16199705089492403,0.0517864589,1.9718455258753644,463.001171,-1.9564696345113695,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.004312551686645393,0.1687469284129725,0.0516765111,1.9676591018155831,462.459165,-1.7599380147480714,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.003446373353243781,0.16941035978631713,0.0148112435,0.8549328440473801,457.433039,-0.2048176735297273,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0034499279269068,0.16958508885406956,0.0535182722,2.438990006339286,465.053061,-3.439436809247237,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.004485053715328724,0.17549680403196175,0.0517129719,1.9690474003568808,461.927022,-1.5669827232278846,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.003618692011481492,0.17788087731236218,0.0154300182,0.8906496840342161,457.511495,-0.24781601483863178,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.003622424347228405,0.1780643444753533,0.0539204882,2.457320209540236,464.524373,-3.2119601357152843,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.004657555783088391,0.1822466811799788,0.0514084612,1.9574527079579342,461.35244,-1.358639031189722,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.003791010696455271,0.1863513961526487,0.0160226171,0.9248556075919747,457.578717,-0.2846574864847106,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.003794920719654594,0.186543597742284,0.0537937863,2.451546019620028,463.79998,-2.9002781796848085,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.004830057863514776,0.1889965588236351,0.0508726325,1.9370502427735343,460.748188,-1.1395369837858114,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.003963329354692958,0.19482191367869256,0.0164450059,0.9492366839059088,457.604365,-0.2987140463130233,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.003967417139976192,0.19502285336356742,0.0534716839,2.43686683618746,462.954409,-2.5364574038868093,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.005002559940731082,0.19574643634168343,0.0503368039,1.916647781396781,460.143935,-0.9204345737814306,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.005175061966204343,0.202496311835065,0.0498009752,1.8962453162123811,459.539682,-0.7013321637770703,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.004135648039666774,0.2032924325189809,0.0167529249,0.9670103479744406,457.60959,-0.3015776428937978,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.00413991351240239,0.20350210663049853,0.0526371926,2.3988365363027584,461.944715,-2.102020018500377,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0053475640466307105,0.20924618947872062,0.0492987295,1.8771215731051818,458.924669,-0.4783281729255145,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.004307966697904438,0.21176295004502366,0.017127696,0.9886428410456514,457.624951,-0.30999634281280036,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.004312409932723979,0.21198136225178155,0.0517759512,2.3595871532173747,460.899758,-1.6524101496478145,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.005520066123847002,0.21599606699676835,0.0485220125,1.8475469318987074,458.324984,-0.2608821217789321,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.004480285359355642,0.22023346772903155,0.0177434323,1.0241842988673535,457.676846,-0.3384377484697953,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0044849063562558125,0.22046061803086767,0.0508914172,2.3192762556942794,459.751124,-1.158191552997786,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.005692568204273389,0.22274594464042474,0.04775108,1.818192544030397,457.758199,-0.05536562545318258,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0046526040316492495,0.22870398594601,0.0181950247,1.0502510619235534,457.703506,-0.3530489417411171,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.00465740271601484,0.2289398706751298,0.049865915,2.2725410096846193,458.853039,-0.7717757683593152,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.005865070281489695,0.22949582215847306,0.0469486734,1.7876397335515393,457.27511,0.11980266356913562,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.006037572310173032,0.23624569777746252,0.0461152388,1.755905486375204,456.827922,0.2819532338187342,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.004824922693100434,0.23717450363001694,0.0185380064,1.0700486110109888,457.713468,-0.35850868320280344,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.004829899139546666,0.2374191264542156,0.0487464043,2.221521511164824,458.120404,-0.456547556799587,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.006210074387389318,0.24299557529551002,0.0451958657,1.7208990045196706,456.502671,0.39988939293805537,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.004997241374860752,0.24564502231234217,0.0188797531,1.0897748735746153,457.723249,-0.36386922639062447,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.005002395508762632,0.24589837956334412,0.0476268936,2.170502012645029,457.38777,-0.14131977550624078,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.0063825764646056144,0.24974545281355795,0.0442037151,1.6831214124008058,456.241511,0.4945861265856258,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.005169560033098416,0.25411553983838486,0.0192209877,1.1094715767626608,457.732955,-0.3691886653212848,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.005174891929084254,0.25437763518462875,0.046507383,2.119482518682537,456.655136,0.17390800578708093,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.006555078535575386,0.25649533008718406,0.0430715606,1.640012966045447,455.804196,0.6531567425876382,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.005341878694549612,0.2625860575223924,0.0195899484,1.1307686826128693,457.739172,-0.37259593420979653,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.005347388301510422,0.2628568884515584,0.0453969795,2.068878062892498,455.930509,0.48569064415120966,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.00672758056104865,0.26324520558056574,0.0421244205,1.6039492148596683,455.559574,0.741856789985148,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.006900082641475022,0.2699950832242215,0.0411500025,1.5668468175449057,455.353524,0.8165706128067172,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0055141973763099105,0.2710565762047167,0.0197729573,1.1413323006752545,457.714845,-0.3592633573639179,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.005519884721832038,0.2713361440728427,0.0441794303,2.0133906525379763,455.439893,0.6967862159469614,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.007072584718691312,0.27674496074226923,0.0401699457,1.5295297146335938,455.148838,0.8907898486138218,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.00568651603776109,0.2795270938887234,0.0199407568,1.1510180035512303,457.688285,-0.34470696976876886,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.005692381094258214,0.2798153973397728,0.0429779702,1.958636471275088,454.972999,0.8976750086035427,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.007245086799117697,0.2834948383859255,0.0391898889,1.4922126117222818,454.944151,0.9650094470213967,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.005858834695998792,0.287997611414768,0.0201085563,1.160703706427206,457.661725,-0.33015058217361976,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.005864877514579824,0.2882946529610568,0.0418362868,1.9066064955576831,454.580809,1.0664211813793667,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.007417588876334001,0.29024471590397377,0.0383352265,1.4596700848654416,454.895009,0.9828283583589096,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.006031153380972578,0.29646813025505486,0.0202061221,1.1663353879855949,457.610454,-0.3020511639360376,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.006037373887006008,0.2967739062279872,0.0407104436,1.8552984058038993,454.245652,1.2106279715295991,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.007590090901807254,0.296994591397355,0.0373670602,1.4228057302154213,454.796621,1.0185038914808138,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.00776259298223363,0.30374446904101093,0.0365153599,1.390375989669062,454.772393,1.0272889751950602,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.006203472039210264,0.3049386477810987,0.0201364636,1.1623145682943197,457.499918,-0.24147116170649371,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.0062098703073276106,0.30525316184927087,0.0396517008,1.8070482848202913,454.073685,1.2846195906268152,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.007935095060412947,0.3104943465967412,0.035600873,1.3555555570590878,454.708353,1.0505099080438625,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.00637579072097057,0.3134091664634233,0.0200744942,1.158737577923058,457.393756,-0.1832883597533707,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.006382366676543606,0.31373241495840093,0.0386293421,1.7604562976411156,453.980761,1.3246016640071314,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.008107597138913283,0.3172442241650326,0.0346853492,1.3206956429578283,454.643679,1.0739607295782458,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.006548109372955066,0.3218796836820845,0.0200498577,1.1573155127863681,457.308884,-0.13677368626033837,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.006554863090618471,0.32221167027261916,0.0374272436,1.7056730225537065,453.821736,1.3930247755746652,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_end_TP4,end,8598.0,0.008280099207957008,0.32399410136329393,0.0338253676,1.28795057974411,454.604473,1.0881768428398086,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,8598.0,0.0067204280311927616,0.3303502012081288,0.0200252212,1.1558934476496783,457.224013,-0.09025956082409764,0
val_salt_test_2_coarse_mesh_laminar,salt,left_lower_leg,left_lower_leg_anchor_TW7,anchor,8598.0,0.006727359510940103,0.3306909258939042,0.0364423371,1.6607878457359353,453.756938,1.4209051766647653,0
