source_id,case_id,mesh_level,quantity,monitor,family,segment_count,source_file_count,source_files,first_time_s,last_time_s,time_window_start_s,time_window_end_s,n_samples,mean_value,last_value,std_value,relative_std,drift_fraction,amplitude_fraction,series_verdict,units
salt_test_2_jin_coarse_mesh_external_20260707,salt_test_2_jin,coarse,yplus_patch_average_mean,yPlus,yPlus,1,1,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/coarse/viscosity_screening_salt_test_2_jin_coarse_mesh/postProcessing/yPlus/1/yPlus.dat,1.0,2432.0,1825.0,2432.0,608,0.6221579982647816,0.6226076112640145,0.000325117237296239,0.0005220522447479544,0.0017760484634810354,0.0020438802654815973,stationary,dimensionless
salt_test_2_jin_coarse_mesh_external_20260707,salt_test_2_jin,coarse,temperature_probe_mean_K,temperature_probes,temperature_probes,1,1,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/coarse/viscosity_screening_salt_test_2_jin_coarse_mesh/postProcessing/temperature_probes/0/T,0.0,2432.0,1824.0,2432.0,609,447.8241609430761,447.9023393333333,0.04926169809474988,0.00010997992322321948,0.0003760187341329799,0.0004271487706350534,stationary,K
salt_test_2_jin_coarse_mesh_external_20260707,salt_test_2_jin,coarse,temperature_probe_span_K,temperature_probes,temperature_probes,1,1,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/coarse/viscosity_screening_salt_test_2_jin_coarse_mesh/postProcessing/temperature_probes/0/T,0.0,2432.0,1824.0,2432.0,609,10.542518055829229,10.591079999999977,0.03163173674473073,0.0029866298053944766,0.010278562004851595,0.010402871690364105,quasi_stationary,K
salt_test_2_jin_coarse_mesh_external_20260707,salt_test_2_jin,coarse,wall_temperature_probe_mean_K,wall_temperature_probes,wall_temperature_probes,1,1,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/coarse/viscosity_screening_salt_test_2_jin_coarse_mesh/postProcessing/wall_temperature_probes/0/T,0.0,2432.0,1824.0,2432.0,609,448.34146543047467,448.4249491136364,0.050823196267554056,0.00011333710359714561,0.0003915727631471369,0.00039139651158142454,stationary,K
salt_test_2_jin_coarse_mesh_external_20260707,salt_test_2_jin,coarse,wall_temperature_probe_span_K,wall_temperature_probes,wall_temperature_probes,1,1,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/coarse/viscosity_screening_salt_test_2_jin_coarse_mesh/postProcessing/wall_temperature_probes/0/T,0.0,2432.0,1824.0,2432.0,609,53.04754466995074,53.034515,0.007103045994855605,0.00013386381219384206,0.00045808158561852583,0.0005129685358567876,stationary,K
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,mdot,mdot_pipeleg_left_04_test_section,mdot_pipeleg_left_04_test_section,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/mdot_pipeleg_left_04_test_section/0/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/mdot_pipeleg_left_04_test_section/441/surfaceFieldValue.dat,0.0,518.93359375,390.0,518.93359375,131,-0.012966871888854961,-0.01296688147,2.0091273166884935e-08,1.5494293793846225e-06,3.0582743155310686e-06,1.5616703168485252e-05,stationary,kg/s
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,mdot,mdot_pipeleg_lower_05_straight,mdot_pipeleg_lower_05_straight,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/mdot_pipeleg_lower_05_straight/0/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/mdot_pipeleg_lower_05_straight/441/surfaceFieldValue.dat,0.0,518.93359375,390.0,518.93359375,131,-0.012966873036030535,-0.01296688128,1.1522956753219622e-08,8.886451546221398e-07,2.5185662881277423e-06,3.711763587019654e-06,stationary,kg/s
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,mdot,mdot_pipeleg_right_02_middle,mdot_pipeleg_right_02_middle,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/mdot_pipeleg_right_02_middle/0/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/mdot_pipeleg_right_02_middle/441/surfaceFieldValue.dat,0.0,518.93359375,390.0,518.93359375,131,-0.012966874730992367,-0.01296688131,2.9734893986538364e-08,2.293088967936045e-06,1.7596220481628095e-06,2.8162641527523984e-05,stationary,kg/s
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,mdot,mdot_pipeleg_upper_05_cooler,mdot_pipeleg_upper_05_cooler,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/mdot_pipeleg_upper_05_cooler/0/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/mdot_pipeleg_upper_05_cooler/441/surfaceFieldValue.dat,0.0,518.93359375,390.0,518.93359375,131,-0.012966872702213741,-0.01296688146,1.2181592313092226e-08,9.394388509469987e-07,2.681752448101658e-06,4.266253203981358e-06,stationary,kg/s
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,mdot_abs_mean_kg_s,mdot_monitor_mean,mdot_composite,,,derived_from_mdot_monitor_rows,,,,,4,0.012966873089522902,,1.0354824150782262e-09,,,,derived_composite,kg/s
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,wall_gross_duty_w,wallHeatFlux,wallHeatFlux,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wallHeatFlux/442/wallHeatFlux.dat,1.0,518.9335938,390.0,518.9335938,131,488.7977100971056,488.7976334704801,0.0001079132558399309,2.2077270391199727e-07,6.254849485663857e-07,7.472007679319893e-07,stationary,W
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,wall_heat_in_w,wallHeatFlux,wallHeatFlux,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wallHeatFlux/442/wallHeatFlux.dat,1.0,518.9335938,390.0,518.9335938,131,243.73575652,243.73575295999999,5.023324987927748e-06,2.060971596239865e-08,5.834742609655194e-08,6.95835494978009e-08,stationary,W
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,wall_heat_out_w,wallHeatFlux,wallHeatFlux,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wallHeatFlux/442/wallHeatFlux.dat,1.0,518.9335938,390.0,518.9335938,131,-245.06195357710544,-245.06188051047994,0.0001028911680790281,4.198573096757984e-07,1.1895527017287154e-06,1.421150218749777e-06,stationary,W
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,wall_net_q_w,wallHeatFlux,wallHeatFlux,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wallHeatFlux/442/wallHeatFlux.dat,1.0,518.9335938,390.0,518.9335938,131,-1.3261970571054644,-1.3261275504799528,9.786920728136539e-05,7.378231634582584e-05,0.00020904763029345777,0.000249770460162319,stationary,W
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,yplus_global_max,yPlus,yPlus,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/yPlus/1/yPlus.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/yPlus/442/yPlus.dat,1.0,518.93359375,390.0,518.93359375,131,124.58304299312977,124.5830622,3.3685308802866795e-05,2.703841587635601e-07,6.928813521016859e-07,1.5539822847922085e-06,stationary,dimensionless
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,yplus_patch_average_mean,yPlus,yPlus,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/yPlus/1/yPlus.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/yPlus/442/yPlus.dat,1.0,518.93359375,390.0,518.93359375,131,0.4776248029331752,0.4776250791055507,3.5431903701082054e-07,7.418349361474126e-07,2.0740356104452524e-06,3.8512832135247325e-06,stationary,dimensionless
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,temperature_probe_mean_K,temperature_probes,temperature_probes,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/temperature_probes/0/T;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/temperature_probes/441/T,0.0,518.933594,390.0,518.933594,131,446.7359437519084,446.7359333333333,1.467355215382612e-05,3.2846138910252316e-08,9.305433665961297e-08,1.111767768924059e-07,stationary,K
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,temperature_probe_span_K,temperature_probes,temperature_probes,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/temperature_probes/0/T;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/temperature_probes/441/T,0.0,518.933594,390.0,518.933594,131,11.310211793893117,11.310363999999993,0.00021423917282605695,1.8941845976491747e-05,5.3678895113217736e-05,6.410050110194368e-05,stationary,K
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,wall_temperature_probe_mean_K,wall_temperature_probes,wall_temperature_probes,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wall_temperature_probes/0/T;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wall_temperature_probes/441/T,0.0,518.933594,390.0,518.933594,131,447.40146010235947,447.4014782272727,2.550504871733435e-05,5.7007072972562236e-08,1.6157431937390092e-07,1.9288146941041152e-07,stationary,K
salt_test_2_jin_medium_mesh_external_20260707,salt_test_2_jin,medium,wall_temperature_probe_span_K,wall_temperature_probes,wall_temperature_probes,2,2,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wall_temperature_probes/0/T;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/medium/viscosity_screening_salt_test_2_jin_medium_mesh/postProcessing/wall_temperature_probes/441/T,0.0,518.933594,390.0,518.933594,131,51.89696921374044,51.89696299999997,8.649235636128934e-06,1.6666159834714373e-07,4.75176403698184e-07,5.587992467938964e-07,stationary,K
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,mdot,mdot_pipeleg_left_04_test_section,mdot_pipeleg_left_04_test_section,3,3,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_left_04_test_section/0/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_left_04_test_section/175/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_left_04_test_section/350/surfaceFieldValue.dat,0.0,399.408415842,300.0,399.408415842,101,-0.012871423201980198,-0.01287121672,4.816300577545875e-07,3.741098626556487e-05,7.799269600543178e-05,0.000218313969581714,stationary,kg/s
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,mdot,mdot_pipeleg_lower_05_straight,mdot_pipeleg_lower_05_straight,3,3,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_lower_05_straight/0/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_lower_05_straight/175/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_lower_05_straight/350/surfaceFieldValue.dat,0.0,399.408415842,300.0,399.408415842,101,-0.012871428566930692,-0.01287121672,5.040608099469009e-07,3.915331574264102e-05,8.035499785875678e-05,0.00021822466193800825,stationary,kg/s
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,mdot,mdot_pipeleg_right_02_middle,mdot_pipeleg_right_02_middle,3,3,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_right_02_middle/0/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_right_02_middle/175/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_right_02_middle/350/surfaceFieldValue.dat,0.0,399.408415842,300.0,399.408415842,101,-0.012871429251089108,-0.01287121671,5.048558125162789e-07,3.921506654112586e-05,8.057680876071977e-05,0.00021826659770310324,stationary,kg/s
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,mdot,mdot_pipeleg_upper_05_cooler,mdot_pipeleg_upper_05_cooler,3,3,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_upper_05_cooler/0/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_upper_05_cooler/175/surfaceFieldValue.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/mdot_pipeleg_upper_05_cooler/350/surfaceFieldValue.dat,0.0,399.408415842,300.0,399.408415842,101,-0.01287142583950495,-0.01287121673,4.926463526515495e-07,3.826668680723493e-05,7.91540259114898e-05,0.00021828135338754922,stationary,kg/s
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,mdot_abs_mean_kg_s,mdot_monitor_mean,mdot_composite,,,derived_from_mdot_monitor_rows,,,,,4,0.012871426714876236,,2.3963093968801396e-09,,,,derived_composite,kg/s
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,wall_gross_duty_w,wallHeatFlux,wallHeatFlux,3,3,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/176/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/351/wallHeatFlux.dat,1.0,399.4084158,300.0,399.4084158,101,488.9969271955163,488.99631933331,0.0011936839890067533,2.4410586335875533e-06,5.690945891661117e-06,1.2819060318689512e-05,stationary,W
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,wall_heat_in_w,wallHeatFlux,wallHeatFlux,3,3,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/176/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/351/wallHeatFlux.dat,1.0,399.4084158,300.0,399.4084158,101,243.7486096349505,243.74856566,8.633840838217772e-05,3.5421028043232255e-07,8.258295664773867e-07,1.8599459469304335e-06,stationary,W
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,wall_heat_out_w,wallHeatFlux,wallHeatFlux,3,3,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/176/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/351/wallHeatFlux.dat,1.0,399.4084158,300.0,399.4084158,101,-245.24831756056582,-245.24775367330997,0.0011073458938530335,4.515106136768397e-06,1.0526216331393988e-05,2.3710944133785917e-05,stationary,W
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,wall_net_q_w,wallHeatFlux,wallHeatFlux,3,3,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/176/wallHeatFlux.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/wallHeatFlux/351/wallHeatFlux.dat,1.0,399.4084158,300.0,399.4084158,101,-1.4997079256153363,-1.4991880133099755,0.001021007851654925,0.0006786135096141391,0.0015820658789889868,0.003563746115050796,stationary,W
salt_test_2_jin_fine_mesh_external_20260707,salt_test_2_jin,fine,yplus_global_max,yPlus,yPlus,3,3,/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/yPlus/1/yPlus.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/yPlus/176/yPlus.dat;/home1/09748/andresfierro231/bubble_flow_loop/tamu_loop_box/ethan_data/modern_runs/salt/fine/viscosity_screening_salt_test_2_jin_fine_mesh/postProcessing/yPlus/351/yPlus.dat,1.0,399.408415842,300.0,399.408415842,101,297.21014617524753,297.2095082,0.002082929112145685,7.007967251779213e-06,1.1853433404656946e-05,4.7910153583067224e-05,stationary,dimensionless
