segment_name,parent_name,parent_start_fraction,parent_end_fraction,refinement_level,segment_type,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,q_ambient_W_per_m,h_inner_W_m2K,h_outer_W_m2K,h_rad_W_m2K,reynolds_inner,prandtl_inner,nusselt_inner,h_inner_multiplier,profile_descriptor_htc_signal,profile_descriptor_friction_signal,profile_descriptor_developing_signal,profile_descriptor_htc_shape_signal,profile_descriptor_friction_shape_signal,profile_descriptor_htc_shape_contribution,profile_descriptor_htc_developing_contribution,profile_descriptor_friction_shape_contribution,profile_descriptor_friction_developing_contribution,profile_descriptor_source_kind,profile_descriptor_source_case_id,profile_descriptor_reference_path,profile_descriptor_section_id,profile_descriptor_section_label,profile_descriptor_htc_multiplier,profile_descriptor_friction_multiplier,outer_conv_multiplier,outer_rad_multiplier,outer_insulation_multiplier,R_i_prime_K_m_W,R_wall_prime_K_m_W,R_ins_prime_K_m_W,R_o_prime_K_m_W,R_total_prime_K_m_W,T_pipe_outer_wall_K,T_outer_surface_K,external_boundary_source,external_boundary_drive_selector,external_ambient_temperature_K,external_surroundings_temperature_K,external_emissivity,external_prescribed_h_W_m2K,external_boundary_coverage_multiplier,upcomer_exchange_Q_main_to_reservoir_W,upcomer_exchange_Q_reservoir_to_main_W,upcomer_reservoir_setup_heat_W,upcomer_exchange_reservoir_energy_residual_W,upcomer_main_stream_temperature_K,upcomer_reservoir_temperature_K,upcomer_prediction_stream,tswfc2_mode,tswfc2_node_ids,tswfc2_node_count,tswfc2_q_fluid_to_inner_wall_W,tswfc2_q_wall_conduction_W,tswfc2_q_external_W,tswfc2_energy_residual_W,tswfc2_inner_wall_temperature_K,tswfc2_outer_wall_temperature_K,tswfc2_external_drive_temperature_K,notes
top_horizontal_inlet,top_horizontal_inlet,0.0,1.0,0,horizontal,0.9144000000000001,0.9398000000000001,527.6244528150512,527.5706913299742,527.5975720725128,0.0,0.0,1.5083365708990024,59.38332956295285,644.9632322752144,5.72962640735634,0.0,278.03362425449444,10.264563569475216,25.186353716528583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.022333778301617393,0.0012638880480846956,3.080017998367143,0.7290693663573224,3.832685031074168,526.1962903135126,343.2945664566501,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,1 inch horizontal run between the upcomer and the cooled incline.
cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.0,0.3333333333333333,1,incline,0.9398000000000001,1.0414,527.5706913299742,527.3528004168725,527.4617458734233,0.0,0.0,6.113139005539054,60.16869099940013,406.272909535949,6.3041450688811285,0.0,277.74238371017975,10.276406966924043,15.866964464940947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03545514727718912,0.001264041765147172,3.0810562699315045,0.6626267398089656,3.7804021987828063,525.2525062127786,339.8693835555056,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Cooled top incline before the active 12 inch cooling jacket region.
cooled_incline_pre_hx__s01,cooled_incline_pre_hx,0.3333333333333333,0.6666666666666666,1,incline,1.0414,1.143,527.3528004168725,527.1352250459901,527.2440127314312,0.0,0.0,6.104286192922528,60.08155701695404,406.2273064696589,6.3023534350784605,0.0,277.2753519964151,10.295449550328742,15.867855052445293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03545912747105067,0.0012642884006751755,3.082722281846479,0.6628151114193207,3.7822608091375254,525.0377184526325,339.8229639084386,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Cooled top incline before the active 12 inch cooling jacket region.
cooled_incline_pre_hx__s02,cooled_incline_pre_hx,0.6666666666666666,0.7499999999999999,1,incline,1.143,1.1683999999999999,527.1352250459901,527.0789863590801,527.1071057025351,0.0,0.0,1.5778370319602018,62.11956818740958,644.800166765271,7.614562149289597,0.0,276.98159163495694,10.30745926926233,25.189538242678942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.022339426359939067,0.0012644436189425858,3.0837708553160446,0.5485929476148791,3.6559676729098056,525.6408709376459,334.07835701649446,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Cooled top incline before the active 12 inch cooling jacket region.
cooled_incline_pre_hx__s03,cooled_incline_pre_hx,0.7499999999999999,1.0,1,incline,1.1683999999999999,1.2446,527.0789863590801,526.915117637822,526.9970519984511,0.0,0.0,4.59750089016476,60.33465735124353,447.05416124256953,6.484446034609013,0.0,276.7457362109252,10.317119649284402,17.465944617550697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.032220851724749755,0.0012645682893029134,3.0846131082563195,0.6442023068709746,3.762300835141347,524.9768003977402,338.8677254499409,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Cooled top incline before the active 12 inch cooling jacket region.
cooled_incline_hx_active__s00,cooled_incline_hx_active,0.0,0.3333333333333333,1,hx,1.2446,1.3461999999999998,526.915117637822,526.3014031843654,526.6082604110937,0.0,17.21843536748533,0.0,0.0,406.09459301443843,10.141641343765478,0.0,275.9128737959095,10.351361474443241,15.8704476821956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03547071566603464,0.0012650088746959233,0.0,1.2356861042547436,1.272421828795474,520.3828544769567,520.1831322592022,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,12 inch active cooling jacket region. Air flows axially and counter-currently.
cooled_incline_hx_active__s01,cooled_incline_hx_active,0.3333333333333333,0.5000000000000028,1,hx,1.3461999999999998,1.3970000000000007,526.3014031843654,525.9473265218151,526.1243648530902,0.0,9.934013721219937,0.0,0.0,511.52028974351936,12.855898603468559,0.0,274.87603618704594,10.394271843330323,19.997989989469417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.02816010651220057,0.0012655581173742264,0.0,0.9747965248765471,1.0042221895061219,520.370306425262,520.2853776343613,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,12 inch active cooling jacket region. Air flows axially and counter-currently.
cooled_incline_hx_active__s02,cooled_incline_hx_active,0.5000000000000028,0.6666666666666666,1,hx,1.3970000000000007,1.4478,525.9473265218151,525.6183836698012,525.7828550958081,0.0,9.228857047256696,0.0,0.0,511.4310578887889,12.903690778502808,0.0,274.14486654695133,10.424722007614074,19.99973448648565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.028165019742429222,0.001265945945407026,0.0,0.9711861124031411,1.0006170780909773,520.4362800838635,520.3499148394919,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,12 inch active cooling jacket region. Air flows axially and counter-currently.
cooled_incline_hx_active__s03,cooled_incline_hx_active,0.6666666666666666,1.0,1,hx,1.4478,1.5493999999999999,525.6183836698012,525.1462319267328,525.382307798267,0.0,13.246739766072162,0.0,0.0,405.840270217914,10.278062132712915,0.0,273.2879199738524,10.46061231893352,15.87541956990562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.035492943651439006,0.001266401025249364,0.0,1.2192848341459275,1.2560441788226158,520.5898074229061,520.3760284683112,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,12 inch active cooling jacket region. Air flows axially and counter-currently.
cooled_incline_post_hx__s00,cooled_incline_post_hx,0.0,0.2499999999999991,1,incline,1.5493999999999999,1.6255999999999997,525.1462319267328,524.9844660937927,525.0653490102627,0.0,0.0,4.538502392748379,59.56039885496582,446.61301317000584,6.46820657325434,0.0,272.60970367341747,10.489172985181373,17.474568600528332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03225267830887422,0.0012667616041325584,3.0994372500362255,0.6458196792211836,3.778776369170416,523.0689965208958,338.46527768279975,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Cooled top incline after the active cooling jacket region.
cooled_incline_post_hx__s01,cooled_incline_post_hx,0.2499999999999991,0.3333333333333333,1,incline,1.6255999999999997,1.651,524.9844660937927,524.9290323545401,524.9567492241664,0.0,0.0,1.5552533754315971,61.230447851636946,644.0919001575093,7.594630907988556,0.0,272.37739673242686,10.498987635964033,25.20338409826747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.022363991596240636,0.0012668851962893365,3.100272939798617,0.5500326671414014,3.6739364837325486,523.5098471082788,333.67874654209834,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Cooled top incline after the active cooling jacket region.
cooled_incline_post_hx__s02,cooled_incline_post_hx,0.3333333333333333,0.6666666666666666,1,incline,1.651,1.7526,524.9290323545401,524.714949978393,524.8219911664665,0.0,0.0,6.0062871694041435,59.1169996988597,405.7247541092755,6.28237176129401,0.0,272.08948579677957,10.511174145964645,15.877679397731228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03550304904109841,0.0012670384308917128,3.1013091139650553,0.6649232571704816,3.8030024586075273,522.6483579502552,339.3082679939122,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Cooled top incline after the active cooling jacket region.
cooled_incline_post_hx__s03,cooled_incline_post_hx,0.6666666666666666,1.0,1,incline,1.7526,1.8542,524.714949978393,524.5011746272414,524.6080623028172,0.0,0.0,5.997673314094579,59.032217658411184,405.6807826330604,6.280602243738693,0.0,271.6322783827187,10.530578269931404,15.878539860087944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03550689719349631,0.0012672819067603093,3.1029556182618934,0.6651105948382466,3.8048403922003966,522.4373048430326,339.2629534014067,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Cooled top incline after the active cooling jacket region.
top_horizontal_exit,top_horizontal_exit,0.0,1.0,0,horizontal,1.8542,1.8796000000000002,524.5011746272414,524.4485228409546,524.474848734098,0.0,0.0,1.4772027954502256,58.15759037205613,643.9346653227855,5.7055150447391325,0.0,271.3474791543344,10.54269751629957,25.20646096946719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.022369452396399047,0.0012674336554588852,3.1039818907725287,0.7321503951036313,3.859769171928018,523.1002100950051,342.58010276917605,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,1 inch horizontal run between the cooled incline and TP1.
right_vertical__s00,right_vertical,0.0,0.14285714285714285,1,vertical,1.8796000000000002,2.0102285714285717,524.4485228409546,524.1778873268511,524.3132050839029,0.0,0.0,7.592928657384305,58.126094271314685,373.0252115628413,5.850777907685076,0.0,271.00240048372297,10.557415142205159,14.603651279578154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.038615260834461235,0.0012676176104193854,3.105226047932161,0.7139725964967043,3.859081522873746,521.9951004469494,341.50043845110275,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s01,right_vertical,0.14285714285714285,0.2500000000000007,1,vertical,2.0102285714285717,2.108200000000001,524.1778873268511,523.9735589328741,524.0757231298626,0.0,0.0,5.732631206623959,58.51329607227681,410.51814095249784,6.088703511163781,0.0,270.4951680075923,10.579115087025638,16.074361761359274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.035088500130365685,0.001267888181612401,3.107056171230453,0.6860730016852191,3.82948556122765,521.9484903352052,340.1443926748029,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s02,right_vertical,0.2500000000000007,0.2857142857142857,1,vertical,2.108200000000001,2.140857142857143,523.9735589328741,523.902954980227,523.9382569565505,0.0,0.0,1.9808692812564666,60.65653967102171,592.0285555442615,7.483620507788274,0.0,270.2015381323321,10.591713182901476,23.184045201734364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.024330694368427785,0.001268044907075122,3.1081163305661725,0.5581917321873977,3.6919068020290733,522.3855604545987,333.8579789474612,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s03,right_vertical,0.2857142857142857,0.42857142857142855,1,vertical,2.140857142857143,2.2714857142857143,523.902954980227,523.6333083548556,523.7681316675413,0.0,0.0,7.565184580093057,57.91370522818396,372.92267950002434,5.846453591459974,0.0,269.83860669265715,10.607321578982857,14.605658719278475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03862587778689459,0.0012682387194876382,3.1094274429794995,0.7145006847189077,3.8638222442047896,521.4578464012869,341.3793820401464,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s04,right_vertical,0.42857142857142855,0.4999999999999999,1,vertical,2.2714857142857143,2.3368,523.6333083548556,523.4958339337422,523.564571144299,0.0,0.0,3.856984897428539,59.05269965441775,469.8050058449147,6.497355760932477,0.0,269.40408390418327,10.626062798013704,18.402919416922558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.030660520137335865,0.001268470904717786,3.110998258903127,0.6429223284020943,3.7858495783472748,521.6791449686707,337.9662991602478,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s05,right_vertical,0.4999999999999999,0.5714285714285714,1,vertical,2.3368,2.402114285714286,523.4958339337422,523.358486779336,523.4271603565392,0.0,0.0,3.853414307461821,58.99803182903047,469.772568075715,6.496181532877414,0.0,269.11093082789534,10.638739995863842,18.403554766226375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.030662637244513558,0.0012686276371664548,3.1120586816302254,0.6430385408926804,3.7870284874045854,521.5433454555102,337.93800830287967,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s06,right_vertical,0.5714285714285714,0.7142857142857143,1,vertical,2.402114285714286,2.5327428571428574,523.358486779336,523.089825076331,523.2241559278334,0.0,0.0,7.537551781716805,57.70216805776203,372.82075758229234,5.842133131642846,0.0,268.67808471502394,10.657507440121655,14.607655033846507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03863643734791166,0.0012688591848797857,3.113625395927977,0.7150290827249234,3.8685597751856915,520.921664162333,341.25872829758094,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s07,right_vertical,0.7142857142857143,0.7499999999999999,1,vertical,2.5327428571428574,2.5654000000000003,523.089825076331,523.0196412934924,523.0547331849117,0.0,0.0,1.9690809808009793,60.29556809101883,591.765774861517,7.475330523428143,0.0,268.3166237671879,10.673224992509162,23.189192206929416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.024341498704787523,0.001269052664100073,3.1149346244188756,0.5588107550808049,3.699355930868568,521.5105646786888,333.6938119329683,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
right_vertical__s08,right_vertical,0.7499999999999999,0.8571428571428571,1,vertical,2.5654000000000003,2.6633714285714287,523.0196412934924,522.8168988903772,522.9182700919348,0.0,0.0,5.688134825177602,58.05911895048587,410.2794477341375,6.0792486018849585,0.0,268.0258505482383,10.68589880790875,16.07903696904283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03510891398991876,0.0012692083847761363,3.1159884127978574,0.6871400345398341,3.8395065697123862,520.8062869079556,339.8947450009892,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
