source_id,metric,metric_label,window_count,time_start_s,time_end_s,mean_w,std_w,min_w,max_w,slope_per_s,end_minus_start_w,abs_slope_over_mean_per_s
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_upper_transport_net_q_w,Upper transport net wall heat,50,538.0,586.560241,-12.248753878372,1.9190212477685224e-07,-12.248754186100001,-12.2487537587,-1.0352036485775677e-08,-4.274000016124546e-07,8.451501751581919e-10
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_lower_transport_net_q_w,Lower transport net wall heat,50,538.0,586.560241,-6.611937472144,8.072999967721563e-08,-6.6119376016,-6.6119374218,-4.354927824974232e-09,-1.7979999977768557e-07,6.586462505614251e-10
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_junctions_net_q_w,Junction-region net wall heat,50,538.0,586.560241,-41.53046759234001,9.344083754375137e-06,-41.5304734194,-41.530452608400005,5.040602384911318e-07,2.0810999998843727e-05,1.2137119269615495e-08
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_other_net_q_w,Other net wall heat,50,538.0,586.560241,0.0,0.0,0.0,0.0,0.0,0.0,
viscosity_screening_salt_test_3_jin_coarse_mesh,ambient_proxy_w,Derived ambient-loss proxy,50,2466.0,2515.0,211.744871461307,0.024424394659958305,211.70217675452,211.78786533839002,-0.00024526811085005427,0.002915731090013196,1.158319014564058e-06
viscosity_screening_salt_test_3_jin_coarse_mesh,ambient_noncooling_proxy_w,Ambient-loss proxy excluding cooling branch excess,50,2466.0,2515.0,121.525232728107,0.02442440081360674,121.48253802452001,121.56822663839,-0.00024526847195419066,0.0029157010899893976,2.0182514071208494e-06
viscosity_screening_salt_test_3_jin_coarse_mesh,cooling_branch_total_removal_w,Cooling branch total heat removal,50,2466.0,2515.0,150.76963873319997,4.328693748663612e-08,150.76963867,150.76963884999998,3.61104552781765e-10,3.00000237984932e-08,2.3950747366369365e-12
viscosity_screening_salt_test_3_jin_coarse_mesh,cooling_branch_excess_w,Cooling branch excess over operating cooling duty,50,2466.0,2515.0,90.21963873320001,4.3286937486622955e-08,90.21963867000001,90.21963884999998,3.6110439139372167e-10,3.00000237984932e-08,4.002503185161154e-12
viscosity_screening_salt_test_3_jin_coarse_mesh,net_total_q_w,Net total wall heat,50,2466.0,2515.0,0.9919051354929991,0.02430015105060456,0.9485294316099875,1.0350058054799671,0.00019769949524384202,-0.0056495910899858615,0.00019769949524384202
viscosity_screening_salt_test_3_jin_coarse_mesh,section_downcomer_net_q_w,Downcomer net wall heat,50,2466.0,2515.0,-25.1920048599,0.0010407346854286819,-25.193505609,-25.190126331000002,-7.006369935181044e-05,-0.0033792779999970435,2.781187910269741e-06
viscosity_screening_salt_test_3_jin_coarse_mesh,section_heater_net_q_w,Heater net wall heat,50,2466.0,2515.0,273.2867765968,0.0007026356059079648,273.28549393000003,273.28822779,-4.75686156060939e-05,-0.0027338599999779944,1.740611682660203e-07
viscosity_screening_salt_test_3_jin_coarse_mesh,section_upcomer_net_q_w,Upcomer net wall heat,50,2466.0,2515.0,-21.943537294519004,0.0008886150137900511,-21.94500801107,-21.942027808280002,-6.157003097006822e-05,-0.002980202789998998,2.8058389193909503e-06
viscosity_screening_salt_test_3_jin_coarse_mesh,section_test_section_net_q_w,Test-section net wall heat,50,2466.0,2515.0,-10.2400064018,0.002137508617292351,-10.24342229,-10.23636047,-0.00014794265210088758,-0.0070618200000005515,1.4447515586990457e-05
viscosity_screening_salt_test_3_jin_coarse_mesh,section_cooling_branch_net_q_w,Cooling branch net wall heat,50,2466.0,2515.0,-150.76963873319997,4.328693748663612e-08,-150.76963884999998,-150.76963867,-3.61104552781765e-10,-3.00000237984932e-08,2.3950747366369365e-12
viscosity_screening_salt_test_3_jin_coarse_mesh,section_upper_transport_net_q_w,Upper transport net wall heat,50,2466.0,2515.0,-13.487740989675999,0.0005553704132476514,-13.4887361561,-13.4869156751,-3.833905600004574e-05,-0.0018204809999993188,2.8425112870562856e-06
viscosity_screening_salt_test_3_jin_coarse_mesh,section_lower_transport_net_q_w,Lower transport net wall heat,50,2466.0,2515.0,-7.283649542042,0.00032420478244096117,-7.2843608153999995,-7.2831205967,-1.9488158247283184e-05,-0.0012402186999995735,2.675603505467343e-06
viscosity_screening_salt_test_3_jin_coarse_mesh,section_junctions_net_q_w,Junction-region net wall heat,50,2466.0,2515.0,-43.37829364016999,0.025517577072573117,-43.4171122904,-43.32990398879999,0.0005826720686243179,0.013566299400004311,1.3432341840314826e-05
viscosity_screening_salt_test_3_jin_coarse_mesh,section_other_net_q_w,Other net wall heat,50,2466.0,2515.0,0.0,0.0,0.0,0.0,0.0,0.0,
viscosity_screening_salt_test_3_kirst_coarse_mesh,ambient_proxy_w,Derived ambient-loss proxy,50,3249.0,3298.0,211.73201490345022,0.013572932232256966,211.70812076775,211.75438755234998,5.521113961822087e-05,0.027311807960018086,2.6075952492775903e-07
viscosity_screening_salt_test_3_kirst_coarse_mesh,ambient_noncooling_proxy_w,Ambient-loss proxy excluding cooling branch excess,50,3249.0,3298.0,121.5123761434502,0.013572932232257829,121.48848200775,121.53474879234999,5.521113961753082e-05,0.027311807960003875,4.5436638941495037e-07
viscosity_screening_salt_test_3_kirst_coarse_mesh,cooling_branch_total_removal_w,Cooling branch total heat removal,50,3249.0,3298.0,150.76963876,0.0,150.76963876,150.76963876,-9.822874936556793e-18,0.0,6.515154521390851e-20
viscosity_screening_salt_test_3_kirst_coarse_mesh,cooling_branch_excess_w,Cooling branch excess over operating cooling duty,50,3249.0,3298.0,90.21963875999998,1.4210854715202004e-14,90.21963876,90.21963876,3.462563415136269e-16,0.0,3.8379264899821795e-18
viscosity_screening_salt_test_3_kirst_coarse_mesh,net_total_q_w,Net total wall heat,50,3249.0,3298.0,0.8748829095498073,0.013586020675116248,0.852033017650033,0.8997670922500021,-9.916979844033517e-05,-0.029288757959951894,9.916979844033517e-05
viscosity_screening_salt_test_3_kirst_coarse_mesh,section_downcomer_net_q_w,Downcomer net wall heat,50,3249.0,3298.0,-25.26611298408,0.0007515452467256344,-25.267407880999997,-25.26475317,-5.163253195678634e-05,-0.0026547109999981444,2.043548684727233e-06
viscosity_screening_salt_test_3_kirst_coarse_mesh,section_heater_net_q_w,Heater net wall heat,50,3249.0,3298.0,273.156897813,0.0006390321734850871,273.15589909999994,273.15793848,-4.395865882378568e-05,-0.001976950000027955,1.6092824005447324e-07
viscosity_screening_salt_test_3_kirst_coarse_mesh,section_upcomer_net_q_w,Upcomer net wall heat,50,3249.0,3298.0,-21.9565613109622,0.0006330788162799691,-21.957635345760004,-21.955483143400002,-4.386943170862449e-05,-0.002152202360001354,1.9980101204063273e-06
viscosity_screening_salt_test_3_kirst_coarse_mesh,section_test_section_net_q_w,Test-section net wall heat,50,3249.0,3298.0,-10.2655720004,0.0014860082702124722,-10.2680828,-10.26303851,-0.00010297350108043164,-0.0050442900000007285,1.0030956002882183e-05
viscosity_screening_salt_test_3_kirst_coarse_mesh,section_cooling_branch_net_q_w,Cooling branch net wall heat,50,3249.0,3298.0,-150.76963876,0.0,-150.76963876,-150.76963876,9.822874936556793e-18,0.0,6.515154521390851e-20
viscosity_screening_salt_test_3_kirst_coarse_mesh,section_upper_transport_net_q_w,Upper transport net wall heat,50,3249.0,3298.0,-13.526632688022,0.0003936836104718904,-13.5273113223,-13.525960263400002,-2.7277939913574994e-05,-0.001351058899997426,2.0166097906783515e-06
viscosity_screening_salt_test_3_kirst_coarse_mesh,section_lower_transport_net_q_w,Lower transport net wall heat,50,3249.0,3298.0,-7.302107786897999,0.00021379578618570125,-7.3024559753,-7.3017257059,-1.4359033301306717e-05,-0.0005758606999997085,1.966423082260001e-06
viscosity_screening_salt_test_3_kirst_coarse_mesh,section_junctions_net_q_w,Junction-region net wall heat,50,3249.0,3298.0,-43.195389373088,0.013766599208241848,-43.2173133377,-43.173194660700005,0.00018490129834333765,-0.01553368500000829,4.280579502277542e-06
viscosity_screening_salt_test_3_kirst_coarse_mesh,section_other_net_q_w,Other net wall heat,50,3249.0,3298.0,0.0,0.0,0.0,0.0,0.0,0.0,
viscosity_screening_salt_test_4_jin_coarse_mesh,ambient_proxy_w,Derived ambient-loss proxy,50,2034.0,2083.0,244.3287300557192,0.04077279175766611,244.24024581527993,244.38781494622003,-0.0011580072265791833,-0.11227296339001214,4.739545882774816e-06
viscosity_screening_salt_test_4_jin_coarse_mesh,ambient_noncooling_proxy_w,Ambient-loss proxy excluding cooling branch excess,50,2034.0,2083.0,141.08191433791922,0.04077243293506414,140.99343219527995,141.14099999622002,-0.0011579451391842033,-0.1122695833900309,8.20760864082617e-06
viscosity_screening_salt_test_4_jin_coarse_mesh,cooling_branch_total_removal_w,Cooling branch total heat removal,50,2034.0,2083.0,169.2268157178,2.283071871066345e-06,169.22681184,169.22682093,-6.208739528856496e-08,-3.379999981234505e-06,3.668886341990913e-10
viscosity_screening_salt_test_4_jin_coarse_mesh,cooling_branch_excess_w,Cooling branch excess over operating cooling duty,50,2034.0,2083.0,103.24681571779998,2.283071871066345e-06,103.24681184,103.24682093,-6.208739503082747e-08,-3.379999981234505e-06,6.01349248392592e-10
viscosity_screening_salt_test_4_jin_coarse_mesh,net_total_q_w,Net total wall heat,50,2034.0,2083.0,0.2819101702807961,0.03983011918990153,0.22584876210002314,0.37240998471996534,0.0011401455363025713,0.1092201633899883,0.0011401455363025713
viscosity_screening_salt_test_4_jin_coarse_mesh,section_downcomer_net_q_w,Downcomer net wall heat,50,2034.0,2083.0,-27.999777890439997,0.0028236142382680293,-28.005941024000002,-27.996340101,-0.00011714637531811366,-0.004108039000001895,4.183832306688086e-06
viscosity_screening_salt_test_4_jin_coarse_mesh,section_heater_net_q_w,Heater net wall heat,50,2034.0,2083.0,310.590640226,0.003025105820683338,310.5854854,310.59601410000005,-1.7861690275916075e-05,-0.003052799999977651,5.750878475577722e-08
viscosity_screening_salt_test_4_jin_coarse_mesh,section_upcomer_net_q_w,Upcomer net wall heat,50,2034.0,2083.0,-24.458408823467202,0.0008164610813886221,-24.459976878379997,-24.45728772622,5.094861018109805e-06,-0.0005582937099966045,2.083071329325978e-07
viscosity_screening_salt_test_4_jin_coarse_mesh,section_test_section_net_q_w,Test-section net wall heat,50,2034.0,2083.0,-16.516917581199998,0.0030438762915056482,-16.52275142,-16.51347188,4.965439423770366e-05,-0.0007110899999993592,3.0062748689998693e-06
viscosity_screening_salt_test_4_jin_coarse_mesh,section_cooling_branch_net_q_w,Cooling branch net wall heat,50,2034.0,2083.0,-169.2268157178,2.283071871066345e-06,-169.22682093,-169.22681184,6.208739528856496e-08,3.379999981234505e-06,3.668886341990913e-10
viscosity_screening_salt_test_4_jin_coarse_mesh,section_upper_transport_net_q_w,Upper transport net wall heat,50,2034.0,2083.0,-15.025053513006004,0.0012547967291728554,-15.0272776934,-15.0227576379,-8.380959812713592e-06,-0.004520055500000453,5.577989992154674e-07
viscosity_screening_salt_test_4_jin_coarse_mesh,section_lower_transport_net_q_w,Lower transport net wall heat,50,2034.0,2083.0,-8.123012511524,0.002334493021593055,-8.126569596,-8.118503320199999,1.0662838540228506e-05,-0.000983799100001903,1.3126704563240906e-06
viscosity_screening_salt_test_4_jin_coarse_mesh,section_junctions_net_q_w,Junction-region net wall heat,50,2034.0,2083.0,-48.95874401828201,0.04008161298712868,-49.0146748691,-48.854221668799994,0.001218060380518789,0.12315086070000092,2.4879322477389227e-05
viscosity_screening_salt_test_4_jin_coarse_mesh,section_other_net_q_w,Other net wall heat,50,2034.0,2083.0,0.0,0.0,0.0,0.0,0.0,0.0,
