source_id,runtime_root,extract_case_root,latest_time,kind,target_name,selection,faces,area,time,areaAverage_p,areaAverage_p_rgh
viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_jin_coarse_mesh,2431,patch,ncc_pipeleg_upper_09_straight_end,patch(ncc_pipeleg_upper_09_straight_end),576,2.278727329e-17,2431,-1.822156111e+04,-2.663432746e+01
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_left_01_upper_start,patch(ncc_pipeleg_left_01_upper_start),576,2.178628694e-17,586,-1.789899555e+04,-2.424479260e+01
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_left_02_connector_end,patch(ncc_pipeleg_left_02_connector_end),576,3.749456178e-05,586,-1.102115658e+04,-8.007850975e+00
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_left_03_fitting_start,patch(ncc_pipeleg_left_03_fitting_start),460,3.145968839e-18,586,-1.102113384e+04,-1.331657867e+01
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_left_05_fitting_end,patch(ncc_pipeleg_left_05_fitting_end),460,3.310330730e-18,586,-6.241022138e+03,-1.394076521e+01
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_left_06_connector_start,patch(ncc_pipeleg_left_06_connector_start),576,3.749456178e-05,586,-6.240907927e+03,-1.248328075e+01
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_left_07_lower_end,patch(ncc_pipeleg_left_07_lower_end),576,8.879097011e-19,586,-3.445513236e+02,-7.448777064e+00
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_lower_01_fitting_start,patch(ncc_pipeleg_lower_01_fitting_start),576,8.765241034e-19,586,-5.348567567e+00,-7.027649053e+00
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_lower_09_fitting_end,patch(ncc_pipeleg_lower_09_fitting_end),576,2.706616623e-17,586,4.719080297e+03,-9.100900310e+00
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_right_01_lower_start,patch(ncc_pipeleg_right_01_lower_start),576,3.102175040e-17,586,4.380316459e+03,-6.761524393e+00
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_right_03_upper_end,patch(ncc_pipeleg_right_03_upper_end),576,4.519177216e-17,586,-1.319927341e+04,4.185387223e+00
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_upper_01_straight_start,patch(ncc_pipeleg_upper_01_straight_start),576,3.896667600e-17,586,-1.353394561e+04,8.611672175e+00
viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_2_kirst_coarse_mesh,586,patch,ncc_pipeleg_upper_09_straight_end,patch(ncc_pipeleg_upper_09_straight_end),576,2.278727329e-17,586,-1.823048843e+04,-3.237402548e+01
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_left_01_upper_start,patch(ncc_pipeleg_left_01_upper_start),576,2.178628694e-17,2514,-1.780032890e+04,-2.077655605e+01
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_left_02_connector_end,patch(ncc_pipeleg_left_02_connector_end),576,3.749456178e-05,2514,-1.095956180e+04,-4.448927700e+00
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_left_03_fitting_start,patch(ncc_pipeleg_left_03_fitting_start),460,3.145968839e-18,2514,-1.095954137e+04,-1.058695694e+01
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_left_05_fitting_end,patch(ncc_pipeleg_left_05_fitting_end),460,3.310330730e-18,2514,-6.204950324e+03,-1.246746053e+01
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_left_06_connector_start,patch(ncc_pipeleg_left_06_connector_start),576,3.749456178e-05,2514,-6.204816632e+03,-1.103965904e+01
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_left_07_lower_end,patch(ncc_pipeleg_left_07_lower_end),576,8.879097011e-19,2514,-3.409036755e+02,-5.562964153e+00
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_lower_01_fitting_start,patch(ncc_pipeleg_lower_01_fitting_start),576,8.765241034e-19,2514,-3.207841342e+00,-4.921062461e+00
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_lower_09_fitting_end,patch(ncc_pipeleg_lower_09_fitting_end),576,2.706616623e-17,2514,4.696384945e+03,-7.167405998e+00
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_right_01_lower_start,patch(ncc_pipeleg_right_01_lower_start),576,3.102175040e-17,2514,4.359507986e+03,-4.538413298e+00
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_right_03_upper_end,patch(ncc_pipeleg_right_03_upper_end),576,4.519177216e-17,2514,-1.312413985e+04,5.115481564e+00
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_upper_01_straight_start,patch(ncc_pipeleg_upper_01_straight_start),576,3.896667600e-17,2514,-1.345691468e+04,1.571241784e+01
viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_jin_coarse_mesh,2514,patch,ncc_pipeleg_upper_09_straight_end,patch(ncc_pipeleg_upper_09_straight_end),576,2.278727329e-17,2514,-1.813019951e+04,-2.231006573e+01
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_left_01_upper_start,patch(ncc_pipeleg_left_01_upper_start),576,2.178628694e-17,3297,-1.780028305e+04,-2.284204187e+01
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_left_02_connector_end,patch(ncc_pipeleg_left_02_connector_end),576,3.749456178e-05,3297,-1.095995334e+04,-5.531990080e+00
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_left_03_fitting_start,patch(ncc_pipeleg_left_03_fitting_start),460,3.145968839e-18,3297,-1.095993274e+04,-1.173450302e+01
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_left_05_fitting_end,patch(ncc_pipeleg_left_05_fitting_end),460,3.310330730e-18,3297,-6.205699178e+03,-1.314954695e+01
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_left_06_connector_start,patch(ncc_pipeleg_left_06_connector_start),576,3.749456178e-05,3297,-6.205569626e+03,-1.172797942e+01
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_left_07_lower_end,patch(ncc_pipeleg_left_07_lower_end),576,8.879097011e-19,3297,-3.415042513e+02,-6.189154653e+00
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_lower_01_fitting_start,patch(ncc_pipeleg_lower_01_fitting_start),576,8.765241034e-19,3297,-3.904207985e+00,-5.651366152e+00
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_lower_09_fitting_end,patch(ncc_pipeleg_lower_09_fitting_end),576,2.706616623e-17,3297,4.695576550e+03,-8.006996748e+00
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_right_01_lower_start,patch(ncc_pipeleg_right_01_lower_start),576,3.102175040e-17,3297,4.358675702e+03,-5.288513849e+00
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_right_03_upper_end,patch(ncc_pipeleg_right_03_upper_end),576,4.519177216e-17,3297,-1.312523790e+04,4.618264368e+00
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_upper_01_straight_start,patch(ncc_pipeleg_upper_01_straight_start),576,3.896667600e-17,3297,-1.345803594e+04,1.364328453e+01
viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_3_kirst_coarse_mesh,3297,patch,ncc_pipeleg_upper_09_straight_end,patch(ncc_pipeleg_upper_09_straight_end),576,2.278727329e-17,3297,-1.813003798e+04,-2.625703643e+01
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_left_01_upper_start,patch(ncc_pipeleg_left_01_upper_start),576,2.178628694e-17,2082,-1.769328460e+04,-2.106027283e+01
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_left_02_connector_end,patch(ncc_pipeleg_left_02_connector_end),576,3.749456178e-05,2082,-1.089385177e+04,-2.834940004e+00
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_left_03_fitting_start,patch(ncc_pipeleg_left_03_fitting_start),460,3.145968839e-18,2082,-1.089383521e+04,-1.019201864e+01
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_left_05_fitting_end,patch(ncc_pipeleg_left_05_fitting_end),460,3.310330730e-18,2082,-6.167496946e+03,-1.309244238e+01
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_left_06_connector_start,patch(ncc_pipeleg_left_06_connector_start),576,3.749456178e-05,2082,-6.167333932e+03,-1.161551525e+01
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_left_07_lower_end,patch(ncc_pipeleg_left_07_lower_end),576,8.879097011e-19,2082,-3.390560727e+02,-5.787792924e+00
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_lower_01_fitting_start,patch(ncc_pipeleg_lower_01_fitting_start),576,8.765241034e-19,2082,-3.220950801e+00,-4.931162859e+00
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_lower_09_fitting_end,patch(ncc_pipeleg_lower_09_fitting_end),576,2.706616623e-17,2082,4.668034864e+03,-7.474190895e+00
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_right_01_lower_start,patch(ncc_pipeleg_right_01_lower_start),576,3.102175040e-17,2082,4.333266172e+03,-5.160066271e+00
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_right_03_upper_end,patch(ncc_pipeleg_right_03_upper_end),576,4.519177216e-17,2082,-1.304530526e+04,5.895245568e+00
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_upper_01_straight_start,patch(ncc_pipeleg_upper_01_straight_start),576,3.896667600e-17,2082,-1.337588643e+04,1.656891524e+01
viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_jin_coarse_mesh,2082,patch,ncc_pipeleg_upper_09_straight_end,patch(ncc_pipeleg_upper_09_straight_end),576,2.278727329e-17,2082,-1.802131196e+04,-2.185841098e+01
viscosity_screening_salt_test_4_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_kirst_coarse_mesh,2983,patch,ncc_pipeleg_left_01_upper_start,patch(ncc_pipeleg_left_01_upper_start),576,2.178628694e-17,2983,-1.769107920e+04,-2.122318039e+01
viscosity_screening_salt_test_4_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_kirst_coarse_mesh,2983,patch,ncc_pipeleg_left_02_connector_end,patch(ncc_pipeleg_left_02_connector_end),576,3.749456178e-05,2983,-1.089239753e+04,-2.273097871e+00
viscosity_screening_salt_test_4_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_section_transport/viscosity_screening_salt_test_4_kirst_coarse_mesh,2983,patch,ncc_pipeleg_left_03_fitting_start,patch(ncc_pipeleg_left_03_fitting_start),460,3.145968839e-18,2983,-1.089238127e+04,-1.011537880e+01
