source_id,case_label,case_family,attempt_name,cfd_drive_pa,total_resistance_pa_s_kg,predicted_mdot_kg_s,cfd_mdot_kg_s,mdot_abs_error_kg_s,mdot_relative_error_pct,note
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,Salt 2,major_plus_feature_probe_baseline,6397.129165868786,494789.6264370114,0.01292898804676772,0.013162662028633206,0.00023367398186548496,-1.77527905341006,Use the best available feature-path hydro probe where available.
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,Salt 2,major_plus_feature_probe_external_losses,6397.129165868786,494789.6264370114,0.01292898804676772,0.013162662028633206,0.00023367398186548496,-1.77527905341006,Same hydraulic replay as the probe attempt; thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,Salt 2,major_plus_feature_probe_hybrid_external,6397.129165868786,494789.6264370114,0.01292898804676772,0.013162662028633206,0.00023367398186548496,-1.77527905341006,Same hydraulic replay as the probe attempt; hybrid thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,Salt 2,major_only_baseline,6392.118177508854,12881.123497351255,0.4962391812191899,0.012243561702500006,0.4839956195166899,3953.0622810343098,Hydraulic-only replay using major-span CFD resistance only.
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,Salt 2,major_plus_feature_endpoint_baseline,6392.118177508854,14497.596726947411,0.4409088139158612,0.012243561702500006,0.42866525221336116,3501.1482984222826,Add endpoint-to-endpoint connector losses from the frozen CFD reduction.
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,Salt 2,major_plus_feature_probe_baseline,6392.118177508854,531899.2237351884,0.012017536202856423,0.012243561702500006,0.00022602549964358294,-1.84607637169363,Use the best available feature-path hydro probe where available.
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,Salt 2,major_plus_feature_probe_external_losses,6392.118177508854,531899.2237351884,0.012017536202856423,0.012243561702500006,0.00022602549964358294,-1.84607637169363,Same hydraulic replay as the probe attempt; thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,Salt 2,major_plus_feature_probe_hybrid_external,6392.118177508854,531899.2237351884,0.012017536202856423,0.012243561702500006,0.00022602549964358294,-1.84607637169363,Same hydraulic replay as the probe attempt; hybrid thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,Salt 3,major_only_baseline,6384.029668653618,10157.601045059684,0.628497776230205,0.014926323574581289,0.6135714526556237,4110.666967588069,Hydraulic-only replay using major-span CFD resistance only.
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,Salt 3,major_plus_feature_endpoint_baseline,6384.029668653618,11630.979161989386,0.5488815326500577,0.014926323574581289,0.5339552090754764,3577.2721019178016,Add endpoint-to-endpoint connector losses from the frozen CFD reduction.
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,Salt 3,major_plus_feature_probe_baseline,6384.029668653618,435808.260373,0.014648711943159701,0.014926323574581289,0.0002776116314215874,-1.8598794943340557,Use the best available feature-path hydro probe where available.
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,Salt 3,major_plus_feature_probe_external_losses,6384.029668653618,435808.260373,0.014648711943159701,0.014926323574581289,0.0002776116314215874,-1.8598794943340557,Same hydraulic replay as the probe attempt; thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,Salt 3,major_plus_feature_probe_hybrid_external,6384.029668653618,435808.260373,0.014648711943159701,0.014926323574581289,0.0002776116314215874,-1.8598794943340557,Same hydraulic replay as the probe attempt; hybrid thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,major_only_baseline,6378.393351055557,11515.05296547783,0.5539178473757788,0.01397021175355203,0.5399476356222267,3864.9924936530833,Hydraulic-only replay using major-span CFD resistance only.
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,major_plus_feature_endpoint_baseline,6378.393351055557,13077.006837683946,0.48775636735732003,0.01397021175355203,0.473786155603768,3391.4028216737975,Add endpoint-to-endpoint connector losses from the frozen CFD reduction.
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,major_plus_feature_probe_baseline,6378.393351055557,465657.48757046787,0.013697607192647827,0.01397021175355203,0.0002726045609042025,-1.9513273364298918,Use the best available feature-path hydro probe where available.
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,major_plus_feature_probe_external_losses,6378.393351055557,465657.48757046787,0.013697607192647827,0.01397021175355203,0.0002726045609042025,-1.9513273364298918,Same hydraulic replay as the probe attempt; thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,major_plus_feature_probe_hybrid_external,6378.393351055557,465657.48757046787,0.013697607192647827,0.01397021175355203,0.0002726045609042025,-1.9513273364298918,Same hydraulic replay as the probe attempt; hybrid thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,major_only_baseline,6363.090288559865,9894.2218891488,0.643111743384126,0.01698895093463944,0.6261227924494865,3685.470602972077,Hydraulic-only replay using major-span CFD resistance only.
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,major_plus_feature_endpoint_baseline,6363.090288559865,11316.821686686735,0.5622683174415916,0.01698895093463944,0.5452793665069521,3209.611756516175,Add endpoint-to-endpoint connector losses from the frozen CFD reduction.
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,major_plus_feature_probe_baseline,6363.090288559865,382387.76365707774,0.01664041293503898,0.01698895093463944,0.0003485379996004609,-2.051556926271492,Use the best available feature-path hydro probe where available.
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,major_plus_feature_probe_external_losses,6363.090288559865,382387.76365707774,0.01664041293503898,0.01698895093463944,0.0003485379996004609,-2.051556926271492,Same hydraulic replay as the probe attempt; thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,major_plus_feature_probe_hybrid_external,6363.090288559865,382387.76365707774,0.01664041293503898,0.01698895093463944,0.0003485379996004609,-2.051556926271492,Same hydraulic replay as the probe attempt; hybrid thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,major_only_baseline,6360.058958648483,10659.031843863879,0.5966826116867078,0.015880550670732595,0.5808020610159752,3657.316884397321,Hydraulic-only replay using major-span CFD resistance only.
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,major_plus_feature_endpoint_baseline,6360.058958648483,12246.333693601131,0.5193439210277029,0.015880550670732595,0.5034633703569703,3170.314309596575,Add endpoint-to-endpoint connector losses from the frozen CFD reduction.
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,major_plus_feature_probe_baseline,6360.058958648483,409015.59177245223,0.015549673622678855,0.015880550670732595,0.00033087704805374006,-2.083536364161081,Use the best available feature-path hydro probe where available.
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,major_plus_feature_probe_external_losses,6360.058958648483,409015.59177245223,0.015549673622678855,0.015880550670732595,0.00033087704805374006,-2.083536364161081,Same hydraulic replay as the probe attempt; thermal corrections enter only in the true 1D lane.
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,major_plus_feature_probe_hybrid_external,6360.058958648483,409015.59177245223,0.015549673622678855,0.015880550670732595,0.00033087704805374006,-2.083536364161081,Same hydraulic replay as the probe attempt; hybrid thermal corrections enter only in the true 1D lane.
