source_id,case_label,family,scope_type,scope_name,variable_family,scrutiny_status,reason_code,metric_value,primary_source_path
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,right_leg,effective_ua,do_not_promote,thermal_low_usable_fraction,2.1585309771164916,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,right_leg,thermal_resistance,do_not_promote,thermal_low_usable_fraction,0.4729721630448579,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,test_section_span,effective_htc,paper_safe,thermal_qc_pass,165.08984065987758,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,test_section_span,effective_ua,paper_safe,thermal_qc_pass,10.780942929361922,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,test_section_span,thermal_resistance,paper_safe,thermal_qc_pass,0.09439956157230255,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,upcomer,effective_htc,paper_safe,thermal_qc_pass,130.91210927546928,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,upcomer,effective_ua,paper_safe,thermal_qc_pass,8.875848160952449,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,upcomer,thermal_resistance,paper_safe,thermal_qc_pass,0.1213619745731736,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,upper_leg,effective_htc,do_not_promote,thermal_small_delta_t,299.6881125640456,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,upper_leg,effective_ua,do_not_promote,thermal_small_delta_t,20.96234571367323,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,branch,upper_leg,thermal_resistance,do_not_promote,thermal_small_delta_t,0.06598918175219225,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,loopwise,boundary_layer_landmarks,boundary_layer_context,internal_only,context_only_landmarks,nan,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/boundary_layer_landmark_mean_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,left_lower_leg,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,18.68130895746546,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,left_lower_leg,momentum_resistance,paper_safe,hydraulic_agreement_pass,1364.5473835420682,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,left_lower_leg,shear_friction,paper_safe,hydraulic_agreement_pass,1.2735958704574308,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,left_upper_leg,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,14.035430172808717,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,left_upper_leg,momentum_resistance,paper_safe,hydraulic_agreement_pass,1025.1963373148058,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,left_upper_leg,shear_friction,paper_safe,hydraulic_agreement_pass,0.9599858969964055,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,lower_leg,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,13.235854911763562,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,lower_leg,momentum_resistance,paper_safe,hydraulic_agreement_pass,966.7945323727467,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,lower_leg,shear_friction,paper_safe,hydraulic_agreement_pass,0.8916646005953506,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,right_leg,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,16.50827873053949,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,right_leg,momentum_resistance,paper_safe,hydraulic_agreement_pass,1205.8210634663394,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,right_leg,shear_friction,paper_safe,hydraulic_agreement_pass,1.1221307594553203,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,test_section_span,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,19.50474253081271,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,test_section_span,momentum_resistance,paper_safe,hydraulic_agreement_pass,1424.6927660017373,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,test_section_span,shear_friction,paper_safe,hydraulic_agreement_pass,0.9433111260872306,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,upper_leg,direct_pressure_gradient,internal_only,hydraulic_magnitude_mismatch,13.594869470842484,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,upper_leg,momentum_resistance,internal_only,hydraulic_magnitude_mismatch,993.014833571714,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt2,span_section,upper_leg,shear_friction,internal_only,hydraulic_magnitude_mismatch,0.9426047280930695,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,left_lower_leg,effective_htc,paper_safe,thermal_qc_pass,66.84022296104011,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,left_lower_leg,effective_ua,paper_safe,thermal_qc_pass,4.635766525749024,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,left_lower_leg,thermal_resistance,paper_safe,thermal_qc_pass,0.23010983951660466,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,left_upper_leg,effective_htc,paper_safe,thermal_qc_pass,83.60152937930414,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,left_upper_leg,effective_ua,paper_safe,thermal_qc_pass,5.764482919675079,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,left_upper_leg,thermal_resistance,paper_safe,thermal_qc_pass,0.17446544118221696,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,lower_leg,effective_htc,do_not_promote,thermal_low_usable_fraction,195.17931409915985,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,lower_leg,effective_ua,do_not_promote,thermal_low_usable_fraction,13.517528133034551,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,lower_leg,thermal_resistance,do_not_promote,thermal_low_usable_fraction,0.10685206405559039,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,right_leg,effective_htc,do_not_promote,thermal_low_usable_fraction,27.561625548257815,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,right_leg,effective_ua,do_not_promote,thermal_low_usable_fraction,1.9113022144578018,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,right_leg,thermal_resistance,do_not_promote,thermal_low_usable_fraction,0.5289282756771715,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,test_section_span,effective_htc,paper_safe,thermal_qc_pass,47.56653816326743,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,test_section_span,effective_ua,paper_safe,thermal_qc_pass,3.0674978234598242,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,test_section_span,thermal_resistance,paper_safe,thermal_qc_pass,0.48751471002392677,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,upcomer,effective_htc,paper_safe,thermal_qc_pass,68.24734575070624,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,upcomer,effective_ua,paper_safe,thermal_qc_pass,4.657677992981894,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,upcomer,thermal_resistance,paper_safe,thermal_qc_pass,0.2775515469948033,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,upper_leg,effective_htc,internal_only,thermal_qc_marginal,277.4501994527745,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,upper_leg,effective_ua,internal_only,thermal_qc_marginal,19.246920591844344,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,branch,upper_leg,thermal_resistance,internal_only,thermal_qc_marginal,0.06929740392091195,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,loopwise,boundary_layer_landmarks,boundary_layer_context,internal_only,context_only_landmarks,nan,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/boundary_layer_landmark_mean_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,left_lower_leg,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,16.666587127377213,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,left_lower_leg,momentum_resistance,paper_safe,hydraulic_agreement_pass,1479.5232875828779,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,left_lower_leg,shear_friction,paper_safe,hydraulic_agreement_pass,1.7087755111621536,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,left_upper_leg,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,15.723080103726968,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,left_upper_leg,momentum_resistance,paper_safe,hydraulic_agreement_pass,1395.766451055571,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,left_upper_leg,shear_friction,paper_safe,hydraulic_agreement_pass,1.5998215718685447,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,lower_leg,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,14.681671583111092,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,lower_leg,momentum_resistance,paper_safe,hydraulic_agreement_pass,1303.306168048237,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,lower_leg,shear_friction,paper_safe,hydraulic_agreement_pass,1.4748667538858862,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,right_leg,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,13.5397197608464,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,right_leg,momentum_resistance,paper_safe,hydraulic_agreement_pass,1201.9481469737557,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,right_leg,shear_friction,paper_safe,hydraulic_agreement_pass,1.3710651494699726,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,test_section_span,direct_pressure_gradient,paper_safe,hydraulic_agreement_pass,18.945217604584073,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,test_section_span,momentum_resistance,paper_safe,hydraulic_agreement_pass,1681.8012187330141,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,test_section_span,shear_friction,paper_safe,hydraulic_agreement_pass,1.3640128685728723,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,upper_leg,direct_pressure_gradient,internal_only,hydraulic_magnitude_mismatch,14.766037642486157,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,upper_leg,momentum_resistance,internal_only,hydraulic_magnitude_mismatch,1310.817872150323,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt1,span_section,upper_leg,shear_friction,internal_only,hydraulic_magnitude_mismatch,1.5315904419664434,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/major_loss_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,left_lower_leg,effective_htc,paper_safe,thermal_qc_pass,60.37494919515134,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,left_lower_leg,effective_ua,paper_safe,thermal_qc_pass,4.185813245068096,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,left_lower_leg,thermal_resistance,paper_safe,thermal_qc_pass,0.2521227144167121,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,left_upper_leg,effective_htc,paper_safe,thermal_qc_pass,75.90436536784983,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,left_upper_leg,effective_ua,paper_safe,thermal_qc_pass,5.233597160866356,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,left_upper_leg,thermal_resistance,paper_safe,thermal_qc_pass,0.1922300813646166,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,lower_leg,effective_htc,do_not_promote,thermal_low_usable_fraction,191.13445138058654,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,lower_leg,effective_ua,do_not_promote,thermal_low_usable_fraction,13.237418554505753,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,lower_leg,thermal_resistance,do_not_promote,thermal_low_usable_fraction,0.10861117251700184,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,right_leg,effective_htc,do_not_promote,thermal_low_usable_fraction,27.017181169282743,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,right_leg,effective_ua,do_not_promote,thermal_low_usable_fraction,1.873523569384321,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,right_leg,thermal_resistance,do_not_promote,thermal_low_usable_fraction,0.5392123250512828,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,test_section_span,effective_htc,paper_safe,thermal_qc_pass,42.577942786046954,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt1,branch,test_section_span,effective_ua,paper_safe,thermal_qc_pass,2.7465045386664886,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv
