case_id,boundary_lane,patch_name,face_id,released,classification,Q_wall_W_released,source_sink_terms_released,blocking_reason,source_paths
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479303,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479304,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479305,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479426,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479427,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479428,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479429,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479430,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479431,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479516,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479517,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479518,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479519,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479520,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479521,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479570,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479571,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479572,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479573,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479574,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479575,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479624,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479625,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479626,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479627,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479628,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479629,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479678,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479679,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479680,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479681,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479682,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479683,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505652,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505653,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505654,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505655,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505656,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505657,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505706,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505707,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505708,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505709,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505710,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505711,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505796,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505797,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505798,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505799,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505800,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505801,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505850,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505851,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505852,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505853,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505854,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505855,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505940,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505941,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505942,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505943,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505944,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6505945,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506030,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506031,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506032,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506033,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506034,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506035,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506084,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506085,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506086,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506087,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506088,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506089,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506138,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506139,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506140,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506141,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506142,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,classified_seed_ncc_caps,ncc_pipeleg_right_03_upper_end,6506143,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_2,static_source_sink_context,,,false,context_only_from_prior_source_generation,false,false,static source context carried forward but runtime source/sink and Q_wall remain unreleased,work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_surface_source_generation/source_sink_summary.csv
salt_3,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479192,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_3,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479193,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_3,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479194,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_3,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479195,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
salt_3,classified_seed_ncc_caps,ncc_pipeleg_right_01_lower_start,6479196,true,classified_ncc_cap,false,false,Q_wall_W/source integration requires later surface extraction/preflight row,work_products/2026-07/2026-07-21/2026-07-21_s13_right_leg_geometry_seed/geometry_seed_surface_contract.csv
