source_id,case_id,span,property_mode,orientation,heating_cooling_sign,T_basis_K,delta_T_basis_K,rho_kg_m3,mu_pa_s,cp_jkgk,k_w_mk,Re,Pr,Gr,Gr_star,Ri,Ra,Gz,Bo,L_m,D_h_m,L_over_D,reset_distance_m,reset_distance_basis,flow_reset_flag,fit_use_status,quality_flags
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,heating,444.553,15.349,1960.3186,0.0096280363,1560,0.6,61.154243,25.032894,24796.084,1516.3128,6.6302501,620717.76,93.614551,28.190204,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,heating,444.553,15.349,1960.3186,0.0096280363,1423.5,0.54051254,61.154243,25.356506,24796.084,1516.3128,6.6302501,628742.07,94.82475,28.190204,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;updated_candidate_sensitivity
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,replication_reis_jadyn,mostly_horizontal,heating,444.553,15.349,1960.3186,0.012528535,2421.2364,0.54051254,46.99634,56.121814,14643.942,895.49608,6.6302501,821844.57,161.28777,28.190204,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;replication_plus_measured_k_candidate
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,shen_celsius_comparison,mostly_horizontal,heating,444.553,15.349,1960.3186,0.0096280363,1523.2895,0.61798322,61.154243,23.732501,24796.084,1516.3128,6.6302501,588473.09,88.751519,28.190204,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;clean_celsius_basis_comparison
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,sohal_janz_full,mostly_horizontal,heating,444.553,15.349,1960.3186,0.012528535,2421.2364,0.5,46.99634,60.669088,14643.942,895.49608,6.6302501,888434.59,174.35612,28.190204,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_cp_1560_k_060,mostly_vertical_downcomer,cooling,451.563,4.62397,1955.0632,0.0087697975,1560,0.6,67.123245,22.801473,8971.5619,535.08927,1.9912334,204564.83,91.283869,7.9432208,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_parida_cp_santini_k,mostly_vertical_downcomer,cooling,451.563,4.62397,1955.0632,0.0087697975,1423.5,0.54180088,67.123245,23.041319,8971.5619,535.08927,1.9912334,206716.62,92.24407,7.9432208,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;updated_candidate_sensitivity
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,replication_reis_jadyn,mostly_vertical_downcomer,cooling,451.563,4.62397,1955.0632,0.011339674,2390.7853,0.54180088,51.911303,50.038173,5365.9428,320.03997,1.9912334,268501.97,154.92502,7.9432208,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;replication_plus_measured_k_candidate
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,shen_celsius_comparison,mostly_vertical_downcomer,cooling,451.563,4.62397,1955.0632,0.0087697975,1522.238,0.61475161,67.123245,21.715632,8971.5619,535.08927,1.9912334,194823.13,86.936788,7.9432208,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;clean_celsius_basis_comparison
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,sohal_janz_full,mostly_vertical_downcomer,cooling,451.563,4.62397,1955.0632,0.011339674,2390.7853,0.5,51.911303,54.221452,5365.9428,320.03997,1.9912334,290949.21,167.87702,7.9432208,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,test_section_span,jin_viscosity_cp_1560_k_060,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1560,0.6,66.597533,23.271447,1590.5347,335.58271,0.3586137,37014.044,326.99261,3.5199505,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,test_section_span,jin_viscosity_parida_cp_santini_k,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1423.5,0.5415,66.597533,23.529302,1590.5347,335.58271,0.3586137,37424.172,330.6158,3.5199505,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;updated_candidate_sensitivity
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,test_section_span,replication_reis_jadyn,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5415,51.403807,51.342315,947.58342,199.92811,0.3586137,48651.126,556.8358,3.5199505,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;replication_plus_measured_k_candidate
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,test_section_span,shen_celsius_comparison,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1522.4725,0.61547215,66.597533,22.140687,1590.5347,335.58271,0.3586137,35215.531,311.10404,3.5199505,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;clean_celsius_basis_comparison
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,test_section_span,sohal_janz_full,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5,51.403807,55.603727,947.58342,199.92811,0.3586137,52689.169,603.05317,3.5199505,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,upper_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,cooling,447.875,3.25642,1957.8281,0.0092057844,1560,0.6,62.919921,23.935039,5747.3774,351.4339,1.4517552,137563.7,92.08656,218.24633,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,upper_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,cooling,447.875,3.25642,1957.8281,0.0092057844,1423.5,0.54110348,62.919921,24.217982,5747.3774,351.4339,1.4517552,139189.88,93.175139,218.24633,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;updated_candidate_sensitivity
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,upper_leg,replication_reis_jadyn,mostly_horizontal,cooling,447.875,3.25642,1957.8281,0.011952674,2406.7171,0.54110348,48.460052,53.16304,3409.2679,208.46592,1.4517552,181247.05,157.53158,218.24633,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;replication_plus_measured_k_candidate
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,upper_leg,shen_celsius_comparison,mostly_horizontal,cooling,447.875,3.25642,1957.8281,0.0092057844,1522.7912,0.61645177,62.919921,22.740608,5747.3774,351.4339,1.4517552,130698.85,87.491159,218.24633,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;clean_celsius_basis_comparison
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,upper_leg,sohal_janz_full,mostly_horizontal,cooling,447.875,3.25642,1957.8281,0.011952674,2406.7171,0.5,48.460052,57.533412,3409.2679,208.46592,1.4517552,196146.81,170.48177,218.24633,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_lower_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1560,0.6,79.631417,23.271447,1863.77,333.48151,0.29391614,43372.625,331.57919,1.5486965,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_lower_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1423.5,0.5415,79.631417,23.529302,1863.77,333.48151,0.29391614,43853.208,335.2532,1.5486965,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;updated_candidate_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_lower_leg,replication_reis_jadyn,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5415,61.464109,51.342315,1110.3672,198.6763,0.29391614,57008.821,564.64629,1.5486965,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;replication_plus_measured_k_candidate
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_lower_leg,shen_celsius_comparison,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1522.4725,0.61547215,79.631417,22.140687,1863.77,333.48151,0.29391614,41265.148,315.46775,1.5486965,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;clean_celsius_basis_comparison
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_lower_leg,sohal_janz_full,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5,61.464109,55.603727,1110.3672,198.6763,0.29391614,61740.554,611.51193,1.5486965,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,cooling_expected,450,1,1956.235,0.0089505564,1560,0.6,73.513208,23.271447,1863.77,284.14248,0.34487489,43372.625,260.81502,5.7349757,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,cooling_expected,450,1,1956.235,0.0089505564,1423.5,0.5415,73.513208,23.529302,1863.77,284.14248,0.34487489,43853.208,263.70494,5.7349757,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;updated_candidate_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,replication_reis_jadyn,mostly_horizontal,cooling_expected,450,1,1956.235,0.011596125,2397.5132,0.5415,56.741724,51.342315,1110.3672,169.28188,0.34487489,57008.821,444.14197,5.7349757,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;replication_plus_measured_k_candidate
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,shen_celsius_comparison,mostly_horizontal,cooling_expected,450,1,1956.235,0.0089505564,1522.4725,0.61547215,73.513208,22.140687,1863.77,284.14248,0.34487489,41265.148,248.14202,5.7349757,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;clean_celsius_basis_comparison
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,sohal_janz_full,mostly_horizontal,cooling_expected,450,1,1956.235,0.011596125,2397.5132,0.5,56.741724,55.603727,1110.3672,169.28188,0.34487489,61740.554,481.00575,5.7349757,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,lower_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,heating,457.282,15.7896,1950.7757,0.008154883,1560,0.6,81.72281,21.202696,35383.01,2163.7171,5.2979542,750215.21,105.95954,22.815925,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,lower_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,heating,457.282,15.7896,1950.7757,0.008154883,1423.5,0.54296842,81.72281,21.379652,35383.01,2163.7171,5.2979542,756476.45,106.84387,22.815925,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;updated_candidate_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,lower_leg,replication_reis_jadyn,mostly_horizontal,heating,457.282,15.7896,1950.7757,0.010442448,2366.4694,0.54296842,63.82028,45.512284,21578.717,1319.5666,5.2979542,982096.69,177.62048,22.815925,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;replication_plus_measured_k_candidate
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,lower_leg,shen_celsius_comparison,mostly_horizontal,heating,457.282,15.7896,1950.7757,0.008154883,1521.3802,0.61211515,81.72281,20.268535,35383.01,2163.7171,5.2979542,717161.8,101.29112,22.815925,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;clean_celsius_basis_comparison
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,lower_leg,sohal_janz_full,mostly_horizontal,heating,457.282,15.7896,1950.7757,0.010442448,2366.4694,0.5,63.82028,49.423466,21578.717,1319.5666,5.2979542,1066495,192.88462,22.815925,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_cp_1560_k_060,mostly_vertical_downcomer,cooling,464.506,5.16553,1945.3599,0.0074706811,1560,0.6,92.533534,19.423771,13742.502,819.64161,1.6049722,266931.21,107.19904,4.1412963,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_parida_cp_santini_k,mostly_vertical_downcomer,cooling,464.506,5.16553,1945.3599,0.0074706811,1423.5,0.54459282,92.533534,19.52746,13742.502,819.64161,1.6049722,268356.16,107.77129,4.1412963,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;updated_candidate_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,replication_reis_jadyn,mostly_vertical_downcomer,cooling,464.506,5.16553,1945.3599,0.0093987019,2336.4316,0.54459282,73.55149,40.322647,8682.6133,517.85556,1.6049722,350105.95,176.88813,4.1412963,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;replication_plus_measured_k_candidate
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,shen_celsius_comparison,mostly_vertical_downcomer,cooling,464.506,5.16553,1945.3599,0.0074706811,1520.2966,0.60878488,92.533534,18.656263,13742.502,819.64161,1.6049722,256383.74,102.96319,4.1412963,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;clean_celsius_basis_comparison
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,sohal_janz_full,mostly_vertical_downcomer,cooling,464.506,5.16553,1945.3599,0.0093987019,2336.4316,0.5,73.55149,43.918847,8682.6133,517.85556,1.6049722,381330.37,192.66401,4.1412963,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_cp_1560_k_060,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1560,0.6,75.608601,23.271447,1590.5347,335.58271,0.27822795,37014.044,371.23679,2.5929178,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;historical_constant_cp_k_sensitivity
