source_id,case_label,branch_name,branch_profile_index,branch_s_fraction,branch_s_mid_m,branch_total_length_m,component_span_name,component_span_order_index,time_sample_count,mean_reverse_area_fraction,max_reverse_area_fraction,mean_reverse_abs_shear_fraction,mean_reverse_abs_heat_fraction,mean_signed_wall_shear_pa
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,16,0.16518851171068355,0.15684896969696968,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.848386083675025,0.6368006278826673,-0.06557310980948784
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,17,0.17551279369260125,0.16665203030303027,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8488328620606858,0.6368299062850818,-0.06535486119539466
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,18,0.185837075674519,0.1764550909090909,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8495622422425313,0.6368410858794341,-0.0651893419730873
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,19,0.1961613576564367,0.1862581515151515,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8505078371262772,0.6368359025155131,-0.06505540417036018
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,20,0.20648563963835442,0.1960612121212121,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8515631446065063,0.6368171619731874,-0.06494555684289682
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,21,0.21680992162027213,0.2058642727272727,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8527618394184353,0.6367852503127946,-0.06484462162415011
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,22,0.2271342036021899,0.21566733333333332,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.854177284253178,0.6367379289079629,-0.06474243411221653
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,23,0.2374584855841076,0.22547039393939391,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8557510612962048,0.6366766939150985,-0.06464307744497752
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,24,0.2477827675660253,0.2352734545454545,0.949515,left_lower_leg,0,4,0.625000000003518,0.625000000003518,0.8575006289075944,0.6366013698679254,-0.06454655052203256
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,25,0.25810704954794306,0.24507651515151513,0.949515,left_lower_leg,0,4,0.6145833333351649,0.6250000000035179,0.8594534635074255,0.6263393149168909,-0.06445438434914309
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,26,0.26843133152986076,0.25487957575757575,0.949515,left_lower_leg,0,4,0.5416666666566946,0.5416666666566946,0.8614899861055924,0.5550440335439599,-0.06436900661941128
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,27,0.27875561351177847,0.2646826363636363,0.949515,left_lower_leg,0,4,0.5416666666566947,0.5416666666566947,0.863705931281914,0.5549407315870709,-0.06429696195861577
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,28,0.28907989549369617,0.27448569696969694,0.949515,left_lower_leg,0,4,0.5416666666566945,0.5416666666566945,0.8662877258588303,0.5548171450479694,-0.06423425969136326
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,29,0.29940417747561393,0.28428875757575756,0.949515,left_lower_leg,0,4,0.5416666666566945,0.5416666666566945,0.8695100381867715,0.5546615353595735,-0.06415478032191162
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,30,0.3097284594575317,0.2940918181818182,0.949515,left_lower_leg,0,4,0.5416666666566945,0.5416666666566945,0.8732148153687667,0.5544830488943664,-0.06382781378513899
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,31,0.32005274143944934,0.30389487878787874,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8739369445507131,0.6357705711845685,-0.06125326329065413
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,32,0.3303770234213671,0.31369793939393936,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8766746137821548,0.6361759443887975,-0.0494182301810024
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100000,0.3407013054032848,0.323501,0.949515,test_section_span,1,4,0.6499999999974738,0.6499999999974738,0.9106799906722441,0.6612645126394197,-0.08346750616086199
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100001,0.35087970012220815,0.33316553846153846,0.949515,test_section_span,1,4,0.6499999999974737,0.6499999999974737,0.9104600739837695,0.6607839497011037,-0.07091639152990034
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100002,0.36105809484113144,0.34283007692307693,0.949515,test_section_span,1,4,0.6499999999974738,0.6499999999974738,0.9236031733557776,0.6597635957390282,-0.070826842670602
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100003,0.3712364895600547,0.35249461538461535,0.949515,test_section_span,1,4,0.688590330103228,0.688590330103228,0.9572625370704237,0.6324228500176002,-0.0742388106671989
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100004,0.381414884278978,0.3621591538461538,0.949515,test_section_span,1,4,0.6999999999952488,0.6999999999952488,0.9640332229641515,0.5872089544658852,-0.07668132183174901
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100005,0.39159327899790136,0.3718236923076923,0.949515,test_section_span,1,4,0.8000000000047515,0.8000000000047515,0.961297321995025,0.7058532219280323,-0.07799262927582278
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100006,0.40177167371682465,0.3814882307692308,0.949515,test_section_span,1,4,0.8000000000047512,0.8000000000047512,0.957805148589799,0.6980436478600451,-0.07902855830018651
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100007,0.411950068435748,0.39115276923076925,0.949515,test_section_span,1,4,0.8000000000047511,0.8000000000047511,0.9542029709557954,0.6915815833317225,-0.07984005681996267
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100008,0.4221284631546713,0.4008173076923077,0.949515,test_section_span,1,4,0.8000000000047515,0.8000000000047515,0.9506302382572585,0.6860179980473731,-0.08048816656485322
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100009,0.4323068578735946,0.41048184615384614,0.949515,test_section_span,1,4,0.6999999999952489,0.6999999999952489,0.9468767761508405,0.5490013177868449,-0.0809993865140633
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100010,0.44248525259251786,0.4201463846153846,0.949515,test_section_span,1,4,0.699999999995249,0.699999999995249,0.9426569418647859,0.5435472031170244,-0.08138820949546904
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100011,0.4526636473114412,0.4298109230769231,0.949515,test_section_span,1,4,0.6999999999952488,0.6999999999952488,0.9385904215031883,0.5386118084049027,-0.08165372602700532
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100012,0.4628420420303645,0.43947546153846156,0.949515,test_section_span,1,4,0.6999999999952489,0.6999999999952489,0.9344083030945067,0.5337625854233681,-0.0818244195304197
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100013,0.4730204367492878,0.44914,0.949515,test_section_span,1,4,0.699999999995249,0.699999999995249,0.9298034407274286,0.5285949052181977,-0.08190752897456229
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100014,0.4831988314682111,0.45880453846153846,0.949515,test_section_span,1,4,0.6999999999952489,0.6999999999952489,0.9249666699211283,0.5232702890231304,-0.08189361037837445
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100015,0.4933772261871344,0.46846907692307693,0.949515,test_section_span,1,4,0.6999999999952488,0.6999999999952488,0.9198388993726032,0.5176774032228386,-0.0817847053238501
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100016,0.5035556209060578,0.4781336153846154,0.949515,test_section_span,1,4,0.6999999999952486,0.6999999999952486,0.9142898862832369,0.5116666510794934,-0.08156714486282549
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100017,0.513734015624981,0.4877981538461539,0.949515,test_section_span,1,4,0.699999999995249,0.699999999995249,0.9081493940754154,0.5050209351052252,-0.08121698977005806
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100018,0.5239124103439043,0.49746269230769236,0.949515,test_section_span,1,4,0.6999999999952486,0.6999999999952486,0.9011726891103886,0.49741285083073644,-0.08069611786571826
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100019,0.5340908050628277,0.5071272307692308,0.949515,test_section_span,1,4,0.699999999995249,0.699999999995249,0.8934599501256089,0.48885362198672677,-0.07998711529001085
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100020,0.544269199781751,0.5167917692307693,0.949515,test_section_span,1,4,0.6999999999952489,0.6999999999952489,0.8838058454444592,0.47767428682604657,-0.07891653104358934
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100021,0.5544475945006742,0.5264563076923077,0.949515,test_section_span,1,4,0.6942731819957638,0.6942731819957638,0.8681194342396927,0.5237636397908836,-0.07676728335293062
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100022,0.5646259892195976,0.5361208461538463,0.949515,test_section_span,1,4,0.6499999999974739,0.6499999999974739,0.8499894035373172,0.6659761284733654,-0.07330748426356926
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100023,0.5748043839385208,0.5457853846153846,0.949515,test_section_span,1,4,0.6499999999974738,0.6499999999974738,0.8459335028888202,0.6654789927828526,-0.07201036957604386
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,100024,0.5849827786574442,0.5554499230769231,0.949515,test_section_span,1,4,0.6000000000046702,0.6000000000046702,0.8475642001400613,0.6163183609386074,-0.07605702319764703
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200000,0.6053395680952908,0.574779,0.949515,left_upper_leg,2,4,0.5416666666566945,0.5416666666566945,0.81022094989696,0.5579987234184811,-0.04995463043815048
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200001,0.6157253689348884,0.5846404736842106,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8252546613991001,0.5577302202374852,-0.06350579806337867
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200002,0.626111169774486,0.5945019473684211,0.949515,left_upper_leg,2,4,0.5416666666566945,0.5416666666566945,0.8247780457635008,0.5576555565966206,-0.06371077107163738
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200003,0.6364969706140836,0.6043634210526316,0.949515,left_upper_leg,2,4,0.5416666666566944,0.5416666666566944,0.8234746798855881,0.5575643285218087,-0.06315636908362805
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200004,0.6468827714536812,0.6142248947368422,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8222203730392192,0.5574626669568996,-0.06251760431714713
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200005,0.6572685722932788,0.6240863684210527,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8210369166991476,0.5573500581186277,-0.061832638890461186
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200006,0.6676543731328765,0.6339478421052632,0.949515,left_upper_leg,2,4,0.5416666666566947,0.5416666666566947,0.8200425616347992,0.5572338451718134,-0.06116636753940009
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200007,0.6780401739724741,0.6438093157894738,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8192698772763648,0.5571144617648133,-0.06053851360185522
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200008,0.6884259748120717,0.6536707894736843,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8187348416896607,0.5569922449662426,-0.0599600489502238
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200009,0.6988117756516693,0.6635322631578948,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8184306547977024,0.5568676282994893,-0.059433789147892505
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200010,0.7091975764912668,0.6733937368421052,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8183375771865673,0.5567410566639621,-0.05895708450008101
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200011,0.7195833773308645,0.6832552105263159,0.949515,left_upper_leg,2,4,0.5416666666566945,0.5416666666566945,0.8184195418826331,0.5566200748037764,-0.058546967357829674
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200012,0.729969178170462,0.6931166842105263,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8186486540788305,0.5564978655500901,-0.058170952618814505
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200013,0.7403549790100599,0.7029781578947369,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8190262162523274,0.5563672623479308,-0.05780270032852329
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200014,0.7507407798496574,0.7128396315789474,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8195273791112633,0.5562353764718991,-0.05745986057386974
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200015,0.761126580689255,0.7227011052631579,0.949515,left_upper_leg,2,4,0.5416666666566945,0.5416666666566945,0.8201406553076473,0.5561020762431486,-0.05713769953643147
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200016,0.7715123815288526,0.7325625789473684,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8208584336954514,0.5559671381665462,-0.05683238200068369
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200017,0.7818981823684502,0.742424052631579,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.821680587970895,0.5558302664367444,-0.056541538842316774
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200018,0.7922839832080478,0.7522855263157895,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8226101587245372,0.5556911207330404,-0.05626347793297841
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200019,0.8026697840476454,0.762147,0.949515,left_upper_leg,2,4,0.5416666666566944,0.5416666666566944,0.8235905007125706,0.5555572868538843,-0.05601139138606054
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200020,0.813055584887243,0.7720084736842105,0.949515,left_upper_leg,2,4,0.5416666666566945,0.5416666666566945,0.8246800987373145,0.5554206356412273,-0.05576917120995055
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200021,0.8234413857268407,0.7818699473684211,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8259605377486601,0.5552724758805324,-0.05552284750459675
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200022,0.8338271865664383,0.7917314210526316,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8273850694015785,0.5551201407959062,-0.05528678658661132
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200023,0.8442129874060359,0.8015928947368421,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8289698409508992,0.5549629145924087,-0.05506103806465193
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200024,0.8545987882456335,0.8114543684210527,0.949515,left_upper_leg,2,4,0.5416666666566947,0.5416666666566947,0.8307384685589729,0.5547999492583775,-0.05484643480348217
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200025,0.8649845890852311,0.8213158421052632,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8327182401468863,0.5546302179096009,-0.05464379374732113
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200026,0.8753703899248287,0.8311773157894737,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8349434925901138,0.5544524273836138,-0.05445427946045266
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200027,0.8857561907644262,0.8410387894736842,0.949515,left_upper_leg,2,4,0.5416666666566944,0.5416666666566944,0.8373078689264024,0.5542757272206408,-0.05428867269734218
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200028,0.896141991604024,0.8509002631578948,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8399841432290569,0.5540883330135964,-0.05413838448444734
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200029,0.9065277924436215,0.8607617368421052,0.949515,left_upper_leg,2,4,0.5416666666566947,0.5416666666566947,0.8432196088289368,0.5538758838853304,-0.05399791918919674
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200030,0.9169135932832192,0.8706232105263159,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8469771641443162,0.5536448578559157,-0.053881074649866315
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200031,0.9272993941228167,0.8804846842105263,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8514191844383299,0.5533891675871561,-0.05379461437090958
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200032,0.9376851949624144,0.8903461578947369,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.856799570018008,0.5530991639823432,-0.053745755543932544
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200033,0.9480709958020119,0.9002076315789473,0.949515,left_upper_leg,2,4,0.5416666666566945,0.5416666666566945,0.8635508119421632,0.5527588950479134,-0.05372301203908232
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200034,0.9584567966416097,0.910069105263158,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8725088911675012,0.5523423681680245,-0.05353615489060166
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upcomer,200035,0.9688425974812072,0.9199305789473684,0.949515,left_upper_leg,2,4,0.5416666666566946,0.5416666666566946,0.8824441124266901,0.5519157812710598,-0.05251747436778234
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,1,0.010324281981917722,0.009803060606060605,0.949515,left_lower_leg,0,4,0.6666666666667062,0.6666666666667062,0.848192627099998,0.6723394298823787,-0.0518929902401879
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,2,0.020648563963835444,0.01960612121212121,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.9145085023517446,0.6319357961680823,-0.08212842698406694
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,3,0.030972845945753162,0.029409181818181813,0.949515,left_lower_leg,0,4,0.666666666666706,0.666666666666706,0.9418292398561959,0.6740320054794529,-0.10061858014436711
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,4,0.04129712792767089,0.03921224242424242,0.949515,left_lower_leg,0,4,0.708333333329775,0.708333333329775,0.9396189705352727,0.7157236950888185,-0.10403607617910321
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,5,0.051621409909588606,0.04901530303030303,0.949515,left_lower_leg,0,4,0.708333333329775,0.708333333329775,0.9274916502487803,0.7163228145846474,-0.10148269012830685
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,6,0.061945691891506324,0.05881836363636363,0.949515,left_lower_leg,0,4,0.7083333333297751,0.7083333333297751,0.912513573441795,0.7169101763180198,-0.09626564860773389
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,7,0.07226997387342404,0.06862142424242423,0.949515,left_lower_leg,0,4,0.708333333329775,0.708333333329775,0.8980336941427183,0.717481286734628,-0.09075883314935557
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,8,0.08259425585534177,0.07842448484848484,0.949515,left_lower_leg,0,4,0.708333333329775,0.708333333329775,0.8851029006205551,0.7180131507235716,-0.08577823508076599
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,9,0.0929185378372595,0.08822754545454545,0.949515,left_lower_leg,0,4,0.6666666666667062,0.6666666666667062,0.8742991288349018,0.6776696603228495,-0.08187348882196119
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,10,0.10324281981917721,0.09803060606060605,0.949515,left_lower_leg,0,4,0.6666666666667062,0.6666666666667062,0.8655035405323915,0.6780960129057905,-0.07889816162215428
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,11,0.11356710180109494,0.10783366666666666,0.949515,left_lower_leg,0,4,0.6666666666667062,0.6666666666667062,0.858781885303433,0.6784383734627545,-0.07664324375427299
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,12,0.12389138378301265,0.11763672727272725,0.949515,left_lower_leg,0,4,0.6666666666667065,0.6666666666667065,0.8536852088249081,0.678711517518087,-0.07492819191774534
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,13,0.13421566576493038,0.12743978787878787,0.949515,left_lower_leg,0,4,0.6666666666667064,0.6666666666667064,0.8500368850329876,0.6789188931333701,-0.07367920246796242
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,14,0.14453994774684809,0.13724284848484847,0.949515,left_lower_leg,0,4,0.6666666666667062,0.6666666666667062,0.8473123571479779,0.6790857903108559,-0.07271323220132932
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,15,0.15486422972876585,0.1470459090909091,0.949515,left_lower_leg,0,4,0.6666666666667063,0.6666666666667063,0.8451884257449886,0.6792280673362276,-0.07191800615606603
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,16,0.16518851171068355,0.15684896969696968,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8436374697719783,0.6386782225573431,-0.07129974841241041
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,17,0.17551279369260125,0.16665203030303027,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8423385071956115,0.6387896073020578,-0.07080921771380194
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,18,0.185837075674519,0.1764550909090909,0.949515,left_lower_leg,0,4,0.6250000000035179,0.6250000000035179,0.8414089769566753,0.6388769122101845,-0.0704067065095016
