span_name,span_kind,bin_index,target_ds_m,wall_patch_count,s_start_m,s_end_m,s_mid_m,bin_width_m,x_m,y_m,z_m,tangent_x,tangent_y,tangent_z,segment_start_label,segment_end_label
test_section_span,test_section_leg,2,0.01,3,0.014496807692307696,0.024161346153846158,0.019329076923076928,0.009664538461538462,0.0,0.34283007692307693,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,3,0.01,3,0.024161346153846158,0.033825884615384626,0.028993615384615392,0.009664538461538467,0.0,0.35249461538461535,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,4,0.01,3,0.033825884615384626,0.043490423076923086,0.038658153846153856,0.00966453846153846,0.0,0.3621591538461538,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,5,0.01,3,0.043490423076923086,0.053154961538461554,0.048322692307692316,0.009664538461538467,0.0,0.3718236923076923,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,6,0.01,3,0.053154961538461554,0.06281950000000001,0.057987230769230784,0.00966453846153846,0.0,0.3814882307692308,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,7,0.01,3,0.06281950000000001,0.07248403846153847,0.06765176923076925,0.00966453846153846,0.0,0.39115276923076925,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,8,0.01,3,0.07248403846153847,0.08214857692307695,0.07731630769230771,0.009664538461538474,0.0,0.4008173076923077,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,9,0.01,3,0.08214857692307695,0.0918131153846154,0.08698084615384617,0.009664538461538447,0.0,0.41048184615384614,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,10,0.01,3,0.0918131153846154,0.10147765384615387,0.09664538461538463,0.009664538461538474,0.0,0.4201463846153846,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,11,0.01,3,0.10147765384615387,0.11114219230769234,0.10630992307692311,0.009664538461538474,0.0,0.4298109230769231,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,12,0.01,3,0.11114219230769234,0.12080673076923079,0.11597446153846157,0.009664538461538447,0.0,0.43947546153846156,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,13,0.01,3,0.12080673076923079,0.13047126923076927,0.12563900000000003,0.009664538461538474,0.0,0.44914,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,14,0.01,3,0.13047126923076927,0.1401358076923077,0.1353035384615385,0.009664538461538447,0.0,0.45880453846153846,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,15,0.01,3,0.1401358076923077,0.1498003461538462,0.14496807692307695,0.009664538461538474,0.0,0.46846907692307693,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,16,0.01,3,0.1498003461538462,0.15946488461538466,0.15463261538461542,0.009664538461538474,0.0,0.4781336153846154,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,17,0.01,3,0.15946488461538466,0.16912942307692314,0.1642971538461539,0.009664538461538474,0.0,0.4877981538461539,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,18,0.01,3,0.16912942307692314,0.17879396153846158,0.17396169230769234,0.009664538461538447,0.0,0.49746269230769236,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,19,0.01,3,0.17879396153846158,0.18845850000000003,0.18362623076923082,0.009664538461538447,0.0,0.5071272307692308,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,20,0.01,3,0.18845850000000003,0.1981230384615385,0.19329076923076927,0.009664538461538474,0.0,0.5167917692307693,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,21,0.01,3,0.1981230384615385,0.20778757692307698,0.20295530769230774,0.009664538461538474,0.0,0.5264563076923077,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,22,0.01,3,0.20778757692307698,0.21745211538461545,0.21261984615384621,0.009664538461538474,0.0,0.5361208461538463,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,23,0.01,3,0.21745211538461545,0.2271166538461539,0.22228438461538466,0.009664538461538447,0.0,0.5457853846153846,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,24,0.01,3,0.2271166538461539,0.23678119230769237,0.23194892307692314,0.009664538461538474,0.0,0.5554499230769231,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,25,0.01,3,0.23678119230769237,0.24644573076923082,0.2416134615384616,0.009664538461538447,0.0,0.5651144615384616,0.0,0.0,1.0,0.0,TP4,TP5
test_section_span,test_section_leg,26,0.01,3,0.24644573076923082,0.25127800000000006,0.25127800000000006,0.004832269230769237,0.0,0.574779,0.0,0.0,1.0,0.0,TP4,TP5
left_upper_leg,main_loop_leg,0,0.01,2,0.0,0.004930736842105263,0.0,0.004930736842105263,0.0,0.574779,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,1,0.01,2,0.004930736842105263,0.01479221052631579,0.009861473684210526,0.009861473684210528,0.0,0.5846404736842106,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,2,0.01,2,0.01479221052631579,0.024653684210526314,0.01972294736842105,0.009861473684210524,0.0,0.5945019473684211,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,3,0.01,2,0.024653684210526314,0.034515157894736845,0.02958442105263158,0.009861473684210531,0.0,0.6043634210526316,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,4,0.01,2,0.034515157894736845,0.04437663157894736,0.0394458947368421,0.009861473684210517,0.0,0.6142248947368422,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,5,0.01,2,0.04437663157894736,0.05423810526315789,0.04930736842105263,0.009861473684210531,0.0,0.6240863684210527,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,6,0.01,2,0.05423810526315789,0.06409957894736842,0.05916884210526316,0.009861473684210531,0.0,0.6339478421052632,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,7,0.01,2,0.06409957894736842,0.07396105263157894,0.06903031578947368,0.009861473684210517,0.0,0.6438093157894738,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,8,0.01,2,0.07396105263157894,0.08382252631578947,0.0788917894736842,0.009861473684210531,0.0,0.6536707894736843,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,9,0.01,2,0.08382252631578947,0.09368399999999999,0.08875326315789474,0.009861473684210517,0.0,0.6635322631578948,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,10,0.01,2,0.09368399999999999,0.10354547368421052,0.09861473684210526,0.009861473684210531,0.0,0.6733937368421054,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,11,0.01,2,0.10354547368421052,0.11340694736842105,0.10847621052631579,0.009861473684210531,0.0,0.6832552105263159,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,12,0.01,2,0.11340694736842105,0.12326842105263158,0.11833768421052632,0.009861473684210531,0.0,0.6931166842105264,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,13,0.01,2,0.12326842105263158,0.1331298947368421,0.12819915789473685,0.009861473684210531,0.0,0.7029781578947369,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,14,0.01,2,0.1331298947368421,0.14299136842105262,0.13806063157894735,0.009861473684210503,0.0,0.7128396315789474,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,15,0.01,2,0.14299136842105262,0.15285284210526315,0.14792210526315788,0.009861473684210531,0.0,0.7227011052631579,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,16,0.01,2,0.15285284210526315,0.16271431578947368,0.1577835789473684,0.009861473684210531,0.0,0.7325625789473684,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,17,0.01,2,0.16271431578947368,0.1725757894736842,0.16764505263157894,0.009861473684210531,0.0,0.742424052631579,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,18,0.01,2,0.1725757894736842,0.1824372631578947,0.17750652631578948,0.009861473684210503,0.0,0.7522855263157895,0.0,0.0,1.0,0.0,TP5,TW8
left_upper_leg,main_loop_leg,19,0.01,2,0.1824372631578947,0.19229873684210524,0.18736799999999998,0.009861473684210531,0.0,0.762147,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,20,0.01,2,0.19229873684210524,0.20216021052631578,0.1972294736842105,0.009861473684210531,0.0,0.7720084736842105,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,21,0.01,2,0.20216021052631578,0.2120216842105263,0.20709094736842104,0.009861473684210531,0.0,0.7818699473684211,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,22,0.01,2,0.2120216842105263,0.22188315789473684,0.21695242105263157,0.009861473684210531,0.0,0.7917314210526316,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,23,0.01,2,0.22188315789473684,0.23174463157894737,0.2268138947368421,0.009861473684210531,0.0,0.8015928947368421,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,24,0.01,2,0.23174463157894737,0.2416061052631579,0.23667536842105263,0.009861473684210531,0.0,0.8114543684210527,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,25,0.01,2,0.2416061052631579,0.25146757894736843,0.24653684210526314,0.009861473684210531,0.0,0.8213158421052632,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,26,0.01,2,0.25146757894736843,0.2613290526315789,0.2563983157894737,0.009861473684210476,0.0,0.8311773157894737,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,27,0.01,2,0.2613290526315789,0.27119052631578944,0.26625978947368417,0.009861473684210531,0.0,0.8410387894736842,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,28,0.01,2,0.27119052631578944,0.28105199999999997,0.2761212631578947,0.009861473684210531,0.0,0.8509002631578948,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,29,0.01,2,0.28105199999999997,0.2909134736842105,0.28598273684210523,0.009861473684210531,0.0,0.8607617368421052,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,30,0.01,2,0.2909134736842105,0.30077494736842103,0.29584421052631577,0.009861473684210531,0.0,0.8706232105263159,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,31,0.01,2,0.30077494736842103,0.31063642105263156,0.3057056842105263,0.009861473684210531,0.0,0.8804846842105263,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,32,0.01,2,0.31063642105263156,0.3204978947368421,0.3155671578947368,0.009861473684210531,0.0,0.8903461578947369,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,33,0.01,2,0.3204978947368421,0.3303593684210526,0.32542863157894736,0.009861473684210531,0.0,0.9002076315789473,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,34,0.01,2,0.3303593684210526,0.34022084210526315,0.3352901052631579,0.009861473684210531,0.0,0.910069105263158,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,35,0.01,2,0.34022084210526315,0.3500823157894737,0.3451515789473684,0.009861473684210531,0.0,0.9199305789473684,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,36,0.01,2,0.3500823157894737,0.3599437894736842,0.35501305263157895,0.009861473684210531,0.0,0.929792052631579,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,37,0.01,2,0.3599437894736842,0.36980526315789475,0.3648745263157895,0.009861473684210531,0.0,0.9396535263157895,0.0,0.0,1.0,0.0,TW8,TP6
left_upper_leg,main_loop_leg,38,0.01,2,0.36980526315789475,0.37473599999999996,0.37473599999999996,0.00493073684210521,0.0,0.949515,0.0,0.0,1.0,0.0,TW8,TP6
upper_leg,main_loop_leg,0,0.01,9,0.0,0.0049671877571224165,0.0,0.0049671877571224165,0.0,0.949515,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,1,0.01,9,0.0049671877571224165,0.01490156327136725,0.009934375514244833,0.009934375514244833,0.009722791626969264,0.947475603070375,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,2,0.01,9,0.01490156327136725,0.024835938785612084,0.019868751028489666,0.009934375514244835,0.01944558325393853,0.9454362061407501,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,3,0.01,9,0.024835938785612084,0.034770314299856914,0.0298031265427345,0.00993437551424483,0.029168374880907795,0.9433968092111251,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,4,0.01,9,0.034770314299856914,0.04470468981410175,0.03973750205697933,0.009934375514244836,0.03889116650787706,0.9413574122815003,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,5,0.01,9,0.04470468981410175,0.05463906532834659,0.04967187757122417,0.009934375514244836,0.04861395813484633,0.9393180153518753,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,6,0.01,9,0.05463906532834659,0.06457344084259141,0.059606253085469,0.009934375514244823,0.05833674976181559,0.9372786184222504,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,7,0.01,9,0.06457344084259141,0.07450781635683625,0.06954062859971383,0.009934375514244836,0.06805954138878485,0.9352392214926254,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,8,0.01,9,0.07450781635683625,0.08444219187108108,0.07947500411395866,0.009934375514244836,0.07778233301575412,0.9331998245630004,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,9,0.01,9,0.08444219187108108,0.09437656738532592,0.0894093796282035,0.009934375514244836,0.08750512464272339,0.9311604276333755,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,10,0.01,9,0.09437656738532592,0.10431094289957074,0.09934375514244834,0.009934375514244823,0.09722791626969265,0.9291210307037506,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,11,0.01,9,0.10431094289957074,0.11424531841381558,0.10927813065669316,0.009934375514244836,0.1069507078966619,0.9270816337741257,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,12,0.01,9,0.11424531841381558,0.12417969392806041,0.119212506170938,0.009934375514244836,0.11667349952363118,0.9250422368445007,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,13,0.01,9,0.12417969392806041,0.13411406944230525,0.12914688168518282,0.009934375514244836,0.12639629115060041,0.9230028399148758,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,14,0.01,9,0.13411406944230525,0.14404844495655006,0.13908125719942765,0.009934375514244809,0.1361190827775697,0.9209634429852508,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,15,0.01,9,0.14404844495655006,0.15398282047079492,0.1490156327136725,0.009934375514244864,0.14584187440453897,0.9189240460556258,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,16,0.01,9,0.15398282047079492,0.16391719598503973,0.15895000822791733,0.009934375514244809,0.15556466603150823,0.916884649126001,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,17,0.01,9,0.16391719598503973,0.1738515714992846,0.16888438374216216,0.009934375514244864,0.16528745765847752,0.914845252196376,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,18,0.01,9,0.1738515714992846,0.1837859470135294,0.178818759256407,0.009934375514244809,0.17501024928544678,0.9128058552667511,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,19,0.01,9,0.1837859470135294,0.19372032252777427,0.18875313477065184,0.009934375514244864,0.18473304091241605,0.9107664583371261,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,20,0.01,9,0.19372032252777427,0.20365469804201908,0.19868751028489667,0.009934375514244809,0.1944558325393853,0.9087270614075011,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,21,0.01,9,0.20365469804201908,0.2135890735562639,0.20862188579914148,0.009934375514244809,0.20417862416635454,0.9066876644778762,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,22,0.01,9,0.2135890735562639,0.22352344907050875,0.21855626131338632,0.009934375514244864,0.2139014157933238,0.9046482675482513,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,23,0.01,9,0.22352344907050875,0.23345782458475356,0.22849063682763116,0.009934375514244809,0.22362420742029307,0.9026088706186264,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,24,0.01,9,0.23345782458475356,0.24339220009899842,0.238425012341876,0.009934375514244864,0.23334699904726236,0.9005694736890014,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,25,0.01,9,0.24339220009899842,0.25332657561324323,0.24835938785612083,0.009934375514244809,0.24306979067423162,0.8985300767593765,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,26,0.01,9,0.25332657561324323,0.26326095112748804,0.25829376337036564,0.009934375514244809,0.25279258230120083,0.8964906798297515,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,27,0.01,9,0.26326095112748804,0.2731953266417329,0.2682281388846105,0.009934375514244864,0.26251537392817015,0.8944512829001265,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,28,0.01,9,0.2731953266417329,0.28312970215597777,0.2781625143988553,0.009934375514244864,0.2722381655551394,0.8924118859705017,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,29,0.01,9,0.28312970215597777,0.2930640776702226,0.2880968899131002,0.009934375514244809,0.2819609571821087,0.8903724890408767,0.0,0.9787018432137803,-0.205286877539576,0.0,TP6,TW11
upper_leg,main_loop_leg,30,0.01,9,0.2930640776702226,0.3029984531844674,0.298031265427345,0.009934375514244809,0.2912482275731479,0.8868789517100802,0.0,0.9304171167696903,-0.3665023721914723,0.0,TW11,TW10
upper_leg,main_loop_leg,31,0.01,9,0.3029984531844674,0.31293282869871225,0.30796564094158985,0.009934375514244864,0.300491340596019,0.8832379795178686,0.0,0.9304171167696903,-0.3665023721914723,0.0,TW11,TW10
upper_leg,main_loop_leg,32,0.01,9,0.31293282869871225,0.32286720421295706,0.31790001645583466,0.009934375514244809,0.30973445361889007,0.879597007325657,0.0,0.9304171167696903,-0.3665023721914723,0.0,TW11,TW10
upper_leg,main_loop_leg,33,0.01,9,0.32286720421295706,0.3328015797272019,0.32783439197007946,0.009934375514244864,0.31897756664176113,0.8759560351334454,0.0,0.9304171167696903,-0.3665023721914723,0.0,TW11,TW10
upper_leg,main_loop_leg,34,0.01,9,0.3328015797272019,0.34273595524144673,0.33776876748432433,0.009934375514244809,0.32822067966463225,0.8723150629412338,0.0,0.9304171167696903,-0.3665023721914723,0.0,TW11,TW10
upper_leg,main_loop_leg,35,0.01,9,0.34273595524144673,0.35267033075569154,0.34770314299856914,0.009934375514244809,0.3374637926875033,0.8686740907490222,0.0,0.9304171167696903,-0.3665023721914723,0.0,TW11,TW10
upper_leg,main_loop_leg,36,0.01,9,0.35267033075569154,0.3626047062699364,0.357637518512814,0.009934375514244864,0.34670690571037444,0.8650331185568105,0.0,0.9304171167696903,-0.3665023721914723,0.0,TW11,TW10
upper_leg,main_loop_leg,37,0.01,9,0.3626047062699364,0.37253908178418127,0.3675718940270588,0.009934375514244864,0.3559500187332455,0.8613921463645989,0.0,0.9304171167696903,-0.3665023721914723,0.0,TW11,TW10
