source_id,case_label,case_order,branch_name,branch_type,component_spans,time_s,branch_fit_status,branch_fit_reason,q_enthalpy_w,q_wall_total_w,q_intended_transfer_w,q_external_or_loss_w,q_sink_or_cooling_w,q_junction_or_unresolved_w,q_bulk_centerline_correction_proxy_w,q_residual_w,residual_fraction_of_wall_heat,grouped_reconstruction_fraction,support_fraction,thermal_direction_consistent,delta_t_wall_bulk_mean_k,delta_t_wall_bulk_min_k,role_label,wall_area_total_m2,delta_t_wall_minus_bulk_integral_k_m2,htc_effective_w_m2_k,bulk_temp_k,bulk_velocity_m_s,hydraulic_diameter_geom_m,property_temperature_k,rho_effective_kg_m3,re_effective,pr_effective,pe_effective,nu_effective,bulk_minus_centerline_temp_k,fit_use_status,exclusion_reason_primary
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,right_leg,span_section,right_leg,8598.0,do_not_fit,thermal_low_usable_fraction,-190.3463177498189,-22.211295396057245,nan,-22.211295396057245,nan,0.0,6.446911422544525,-168.13502235376166,7.569798129991442,0.0,0.7311827956989247,yes,10.628875400557899,2.7251404775320793,parasitic_cooling_dominant,0.06343500109303013,-0.3633865659392336,61.123050431565694,458.7570428929198,0.018428859687800964,0.02206053422179818,458.7570428929198,1949.6698449431778,98.98977782020545,20.979956851442868,2076.8012674018264,2.4819447158191847,1.6627146808632745,excluded,right_leg_blocked_by_policy
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,right_leg,span_section,right_leg,8599.0,do_not_fit,thermal_low_usable_fraction,-190.31092182893093,-22.21128782371939,nan,-22.21128782371939,nan,0.0,6.427673588672785,-168.09963400521156,7.568207451064513,0.0,0.7311827956989247,yes,10.629005726995146,2.7272849576107774,parasitic_cooling_dominant,0.06343500109303013,-0.36338723127859157,61.12291768086661,458.7571054431194,0.018428794989976207,0.02206053422179818,458.7571054431194,1949.6697980492931,98.98950418242782,20.979940161211196,2076.793874335301,2.4819392630824706,1.6577566761453681,excluded,right_leg_blocked_by_policy
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,right_leg,span_section,right_leg,8600.0,do_not_fit,thermal_low_usable_fraction,-190.19395139034586,-22.211283252255196,nan,-22.211283252255196,nan,0.0,6.4236403029922196,-167.98266813809067,7.562942952475956,0.0,0.7311827956989247,yes,10.629126270563477,2.7337643409325665,parasitic_cooling_dominant,0.06343500109303013,-0.3634046074989962,61.11998250411987,458.7572149213196,0.018429213918804782,0.02206053422179818,458.7572149213196,1949.6697159734865,98.9918837586474,20.97991094925812,2076.840905955734,2.4818199691203153,1.6567960151487948,excluded,right_leg_blocked_by_policy
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,right_leg,span_section,right_leg,8601.0,do_not_fit,thermal_low_usable_fraction,-190.1852250857936,-22.211290013440923,nan,-22.211290013440923,nan,0.0,6.420775622734991,-167.97393507235267,7.562547468909058,0.0,0.7311827956989247,yes,10.629163617454191,2.7341906979517034,parasitic_cooling_dominant,0.06343500109303013,-0.3634249280904523,61.11658363708278,458.7573293825611,0.018429269517093436,0.02206053422179818,458.7573293825611,1949.6696301618938,98.9923176069326,20.97988040775122,2076.8469846795715,2.481681841735566,1.656149250089631,excluded,right_leg_blocked_by_policy
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,right_leg,span_section,right_leg,8602.0,do_not_fit,thermal_low_usable_fraction,-190.39651714778435,-22.211309146057307,nan,-22.211309146057307,nan,0.0,6.426131454845103,-168.18520800172703,7.572052907632476,0.0,0.7311827956989247,yes,10.628997866463052,2.722603279309567,parasitic_cooling_dominant,0.06343500109303013,-0.3633985191179368,61.12107776325,458.75731797349806,0.018428537199401525,0.02206053422179818,458.75731797349806,1949.6696387152683,98.9883705063713,20.979883452009933,2076.7644763280473,2.481864340251064,1.65740883671819,excluded,right_leg_blocked_by_policy
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_span,span_section,test_section_span,8598.0,candidate,thermal_support_clean,9.91083719384082,-9.484898348343854,-7.458447352740588,-2.0264509956032617,-7.458447352740588,0.0,11.911604984029907,19.395735542184674,2.044907054335626,0.0,1.0,no,3.4961228643193034,2.505136426900549,intended_cooling_dominant,0.016409977216191793,-0.057918160479015504,163.7638051674717,459.8580710871473,0.021780779017917397,0.020580348011816043,459.8580710871473,1948.8444041059656,110.58198163855633,20.689257243112152,2287.8590645731965,6.200808151174028,4.432455496368656,sensitivity_only,enthalpy_wall_heat_balance_loose
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_span,span_section,test_section_span,8599.0,candidate,thermal_support_clean,9.915408880856592,-9.484909204206984,-7.45845774333081,-2.0264514608761632,-7.45845774333081,0.0,11.911888009063704,19.400318085063574,2.04538785426208,0.0,1.0,no,3.4961848032056335,2.505339920319898,intended_cooling_dominant,0.016409977216191793,-0.05791931557014036,163.7607266391252,459.85816103848373,0.02178070614983141,0.020580348011816043,459.85816103848373,1948.8443366694487,110.58172940514577,20.689233743634368,2287.8512474383865,6.200691357387657,4.4326441409353565,sensitivity_only,enthalpy_wall_heat_balance_loose
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_span,span_section,test_section_span,8600.0,candidate,thermal_support_clean,9.925402853988691,-9.484920378095472,-7.458468405176368,-2.026451972919105,-7.458468405176368,0.0,11.9118187018861,19.410323232084163,2.0464402924151552,0.0,1.0,no,3.496311078030224,2.5055994211476786,intended_cooling_dominant,0.016409977216191793,-0.05792185614455318,163.75373666244997,459.8583166343335,0.021780804986769757,0.020580348011816043,459.8583166343335,1948.84422001924,110.5824348376062,20.6891930948484,2287.8613472537254,6.200426293310747,4.432807560724787,sensitivity_only,enthalpy_wall_heat_balance_loose
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_span,span_section,test_section_span,8601.0,candidate,thermal_support_clean,9.926450691984506,-9.484932668935825,-7.45848013144348,-2.026452537492331,-7.45848013144348,0.0,11.911514190085638,19.411383360920333,2.0465494103605715,0.0,1.0,no,3.496515434452984,2.5057161943426536,intended_cooling_dominant,0.016409977216191793,-0.05792535866545424,163.74404729568792,459.8585531661244,0.021780593856096896,0.020580348011816043,459.8585531661244,1948.8440426913564,110.5816724673722,20.689131302107384,2287.8387412840966,6.200058814121953,4.43295654076464,sensitivity_only,enthalpy_wall_heat_balance_loose
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_span,span_section,test_section_span,8602.0,candidate,thermal_support_clean,9.917263025305905,-9.484946323345358,-7.458493219992052,-2.026453103353297,-7.458493219992052,0.0,11.911312095063414,19.40220934865126,2.0455792460202415,0.0,1.0,no,3.496680886814833,2.505587537117492,intended_cooling_dominant,0.016409977216191793,-0.05792789244485843,163.73712080711516,459.85875292451277,0.021779794308670993,0.020580348011816043,459.85875292451277,1948.8438929324927,110.57787452387961,20.689079116450845,2287.7543945535194,6.199796042456465,4.433068851569847,sensitivity_only,enthalpy_wall_heat_balance_loose
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",8598.0,candidate,thermal_support_clean,1.325876120941663,-26.710489614923382,-7.458447352740588,-19.25204226218279,-7.458447352740588,0.0,35.422236765431784,28.036365735865047,1.0496387801218323,0.0,0.963298139768728,no,3.4037965955344505,2.2397875038668076,parasitic_cooling_dominant,0.06257156646193146,-0.21014098422727512,127.10747364747762,459.82448644424494,0.019814106343994605,0.02154167847047865,459.82448644424494,1948.8695825127495,105.25424814971474,20.69803394518066,2178.5560010772647,5.037722367486649,4.4537708362893165,sensitivity_only,derived_branch_overlap_double_counting
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",8599.0,candidate,thermal_support_clean,1.3494372446335046,-26.710506677754267,-7.45845774333081,-19.252048934423442,-7.45845774333081,0.0,35.42275348112493,28.059943922387774,1.0505208403911477,0.0,0.963298139768728,no,3.4038094909938317,2.2402134800018416,parasitic_cooling_dominant,0.06257156646193146,-0.21014098298859502,127.10755559377928,459.82454189752735,0.019814005194059067,0.02154167847047865,459.82454189752735,1948.8695409394236,105.25377992598769,20.698019448876334,2178.5447839758426,5.037725501496048,4.453832933503577,sensitivity_only,derived_branch_overlap_double_counting
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",8600.0,candidate,thermal_support_clean,1.3725896959282995,-26.710523860971925,-7.458468405176368,-19.252055455795556,-7.458468405176368,0.0,35.42328509186719,28.083113556900223,1.0513875992501165,0.0,0.963298139768728,no,3.40379602907729,2.240055149114937,parasitic_cooling_dominant,0.06257156646193146,-0.21013937230130436,127.10861162501973,459.8245699014419,0.019814167409850463,0.02154167847047865,459.8245699014419,1948.869519944889,105.2546765233914,20.698012128246663,2178.5625712358346,5.037767298301365,4.453862771424093,sensitivity_only,derived_branch_overlap_double_counting
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",8601.0,candidate,thermal_support_clean,1.3732721026805361,-26.71054152600071,-7.45848013144348,-19.252061394557217,-7.45848013144348,0.0,35.423754156923124,28.08381362868125,1.0514131134834448,0.0,0.963298139768728,no,3.4038119807117346,2.2397949525755507,parasitic_cooling_dominant,0.06257156646193146,-0.21013933523679684,127.10871810792476,459.8246246824646,0.01981403617756274,0.02154167847047865,459.8246246824646,1948.869478875556,105.25404766142849,20.697997807703715,2178.548047748189,5.037771406162313,4.453918017018844,sensitivity_only,derived_branch_overlap_double_counting
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",8602.0,candidate,thermal_support_clean,1.356331232687567,-26.710560150904413,-7.458493219992052,-19.252066930912353,-7.458493219992052,0.0,35.42345020802795,28.06689138359198,1.0507788389694868,0.0,0.963298139768728,no,3.4038604589688184,2.2397517026811897,parasitic_cooling_dominant,0.06257156646193146,-0.21014176994543765,127.10733405281438,459.8247105680796,0.01981329977098052,0.02154167847047865,459.8247105680796,1948.8694144871106,105.2502428072338,20.697975356005642,2178.4669318377355,5.037716374851291,4.453928298470834,sensitivity_only,derived_branch_overlap_double_counting
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upper_leg,span_section,upper_leg,8598.0,do_not_fit,thermal_small_delta_t,148.69924972316687,-148.21171249694225,-136.35073995093504,-11.860972546007117,-136.35073995093504,0.0,-46.345558970379905,296.9109622201091,2.0032894649013295,0.0,0.9468085106382979,no,7.382378224399305,0.22225079753974342,intended_cooling_dominant,0.062350196154249055,-0.4633928293700643,319.8403235941762,455.0874594549381,0.01826313072836285,0.022197541157231652,455.0874594549381,1952.4209316466329,94.42260133454992,21.994785982490416,2076.8049082634398,13.086753317361685,-2.324005139974915,sensitivity_only,branch_support_screened_not_candidate
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upper_leg,span_section,upper_leg,8599.0,do_not_fit,thermal_small_delta_t,148.70164991227247,-148.21171595404275,-136.35073995093504,-11.86097600310761,-136.35073995093504,0.0,-46.34583204883897,296.9133658663152,2.0033056358269383,0.0,0.9468085106382979,no,7.3823667252359755,0.22227817876245126,intended_cooling_dominant,0.062350196154249055,-0.46339213276569113,319.84081186156925,455.08749257846443,0.01826309075959578,0.022197541157231652,455.08749257846443,1952.420906813925,94.42243305108178,21.99477649015658,2076.800310615317,13.086773130740927,-2.3240152857003977,sensitivity_only,branch_support_screened_not_candidate
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upper_leg,span_section,upper_leg,8600.0,do_not_fit,thermal_small_delta_t,148.7088137687204,-148.2117199264329,-136.35073995093504,-11.860979975498037,-136.35073995093504,0.0,-46.345931347424546,296.92053369515327,2.0033539442260992,0.0,0.9468085106382979,no,7.3823679314051205,0.222680512524164,intended_cooling_dominant,0.062350196154249055,-0.4633922008714382,319.84077342629297,455.0875431448286,0.018263196134721712,0.022197541157231652,455.0875431448286,1952.4208689043219,94.42303641405647,21.994761999174848,2076.8122131665923,13.086771306483072,-2.324020544313143,sensitivity_only,branch_support_screened_not_candidate
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upper_leg,span_section,upper_leg,8601.0,do_not_fit,thermal_small_delta_t,148.7119742222909,-148.21172438347412,-136.35073995093504,-11.860984432538835,-136.35073995093504,0.0,-46.34599324117472,296.923698605765,2.0033752379637826,0.0,0.9468085106382979,no,7.382368731161316,0.22273827125229673,intended_cooling_dominant,0.062350196154249055,-0.46339242201740327,319.84063040613955,455.0875973848972,0.01826304502309789,0.022197541157231652,455.0875973848972,1952.4208282405425,94.42231796238636,21.99474645542262,2076.794943315985,13.086765184695484,-2.3240246871923347,sensitivity_only,branch_support_screened_not_candidate
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,upper_leg,span_section,upper_leg,8602.0,do_not_fit,thermal_small_delta_t,148.7153927100624,-148.21172968612382,-136.35073995093504,-11.860989735188483,-136.35073995093504,0.0,-46.34661585720607,296.9271223961862,2.003398266959067,0.0,0.9468085106382979,no,7.3823320578671785,0.22238793248277489,intended_cooling_dominant,0.062350196154249055,-0.46339075329849655,319.8417936290847,455.0876186661339,0.018262362678185953,0.022197541157231652,455.0876186661339,1952.4208122859993,94.41881479499378,21.9947403567942,2076.717316212127,13.086812673832355,-2.3240474560498257,sensitivity_only,branch_support_screened_not_candidate
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,left_lower_leg,span_section,left_lower_leg,3226.0,candidate,thermal_support_clean,-2.7391054133779313,-7.070549310487147,nan,-7.070549310487147,nan,0.0,9.17590375382728,4.3314438971092155,0.6126035908815107,0.0,0.9411764705882353,yes,5.146404093992006,3.8681151317661033,parasitic_cooling_dominant,0.02130358786656804,-0.10783959368816304,65.5654298080246,436.8407849842113,0.015364368906458656,0.02201610808727026,436.8407849842113,1966.1004634973367,61.97336032272526,28.32647324344592,1755.4867329881101,2.6767247441547397,6.569331615168001,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,left_lower_leg,span_section,left_lower_leg,3227.0,candidate,thermal_support_clean,-2.738863385717485,-7.070529744508357,nan,-7.070529744508357,nan,0.0,9.17583059855281,4.331666358790872,0.6126367493404938,0.0,0.9411764705882353,yes,5.146434447118704,3.8681374345054564,parasitic_cooling_dominant,0.02130358786656804,-0.10784024134095255,65.56485460890107,436.8404927822179,0.01536441927645025,0.02201610808727026,436.8404927822179,1966.1006825611712,61.97330820956367,28.32659535370445,1755.49282438272,2.6767014760011287,6.569336873050285,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,left_lower_leg,span_section,left_lower_leg,3228.0,candidate,thermal_support_clean,-2.7393343172652562,-7.0705223934787815,nan,-7.0705223934787815,nan,0.0,9.175793061169047,4.331188076213525,0.6125697416938,0.0,0.9411764705882353,yes,5.146456986590442,3.8681520402763,parasitic_cooling_dominant,0.02130358786656804,-0.1078407255970322,65.56449202594538,436.8403941245329,0.015364367030215537,0.02201610808727026,436.8403941245329,1966.1007565248376,61.97301127863676,28.32663658260402,1755.4869684195637,2.6766867458811183,6.569346327983548,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,left_lower_leg,span_section,left_lower_leg,3229.0,candidate,thermal_support_clean,-2.7392268775790756,-7.070506905233956,nan,-7.070506905233956,nan,0.0,9.175741161994472,4.331280027654881,0.6125840884829123,0.0,0.9411764705882353,yes,5.146474842433637,3.868168267459737,parasitic_cooling_dominant,0.02130358786656804,-0.10784110290963483,65.5641190090449,436.840156647773,0.015364439226984309,0.02201610808727026,436.840156647773,1966.1009345611644,61.973095015155465,28.326735824151033,1755.49549069932,2.676671691690206,6.569346546191298,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,left_upper_leg,span_section,left_upper_leg,3226.0,candidate,thermal_support_clean,-2.393051515634952,-8.297845745760457,nan,-8.297845745760457,nan,0.0,10.387372636896547,5.904794230125505,0.71160568791513,0.0,0.9487179487179487,yes,4.012675394670381,3.3890424224210847,parasitic_cooling_dominant,0.024858001379171626,-0.09973717917329933,83.19711680778993,436.4427793747943,0.01533883447774442,0.022028579312349653,436.4427793747943,1966.3988483027165,61.558512847351395,28.49352066018305,1754.0187576261508,3.398836071023076,5.02263048078449,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,left_upper_leg,span_section,left_upper_leg,3227.0,candidate,thermal_support_clean,-2.3930960473907548,-8.297824034002701,nan,-8.297824034002701,nan,0.0,10.38733008841868,5.904727986611947,0.7115995666352576,0.0,0.9487179487179487,yes,4.012684339451661,3.3890536134497324,parasitic_cooling_dominant,0.024858001379171626,-0.09973740135729577,83.19671378119095,436.4424817816407,0.015338884891096187,0.022028579312349653,436.4424817816407,1966.3990714083038,61.55845611602742,28.493646106121204,1754.0248634092777,3.3988198812767676,5.022634238053381,sensitivity_only,enthalpy_wall_heat_balance_loose
