source_id,case_label,case_order,branch_name,branch_type,component_spans,branch_fit_status,branch_fit_reason,mean_q_enthalpy_w,mean_q_wall_total_w,mean_q_intended_transfer_w,mean_q_external_or_loss_w,mean_q_sink_or_cooling_w,mean_q_junction_or_unresolved_w,mean_q_bulk_centerline_correction_proxy_w,mean_q_residual_w,mean_residual_fraction_of_wall_heat,max_residual_fraction_of_wall_heat,mean_grouped_reconstruction_fraction,mean_support_fraction,min_delta_t_wall_bulk_mean_k,min_delta_t_wall_bulk_min_k,mean_htc_effective_w_m2_k,mean_nu_effective,mean_re_effective,mean_pr_effective,mean_pe_effective,mean_bulk_minus_centerline_temp_k,pass_time_fraction,direction_consistent_all_times,role_label,time_sample_count,fit_use_status,exclusion_reason_primary,exclusion_reasons_json
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,right_leg,span_section,right_leg,do_not_fit,thermal_low_usable_fraction,-174.12391072833248,-19.814255781360654,nan,-19.814255781360654,nan,0.0,10.599532420671231,-154.30965494697182,7.787809779692853,7.787959301271794,0.0,0.7311827956989247,10.572563466051387,2.180487421219425,60.795643937321344,2.487951929567605,59.49616875741431,28.924276735966842,1720.883649895528,2.7484338776537123,0.0,True,parasitic_cooling_dominant,4,excluded,right_leg_blocked_by_policy,"[""right_leg_blocked_by_policy"", ""thermal_low_usable_fraction"", ""support_fraction_below_candidate_gate"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,test_section_span,span_section,test_section_span,candidate,thermal_support_clean,4.18841252536566,-1.0907093622740889,0.747429572455622,-1.8381389347297108,-0.28828247588375944,-5.551115123125783e-17,2.0279726409268872,5.279121887639748,4.840081225432819,4.840364965376602,5.089944010327821e-17,1.0,2.880798706712866,2.331184925027003,23.44544485251533,0.894758225588929,66.9024131846684,28.348446842105425,1896.5795037353585,5.271031798211415,0.0,False,parasitic_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",candidate,thermal_support_clean,-0.9438089629889054,-16.45905753828012,0.747429572455622,-17.20648711073574,-0.28828247588375944,0.0,22.782043358466215,15.515248575291212,0.9426571684547387,0.9426735914583034,0.0,0.963298139768728,4.013296703396798,2.331184925027003,64.77414397292162,2.587541706334145,63.616436176814126,28.389429890472254,1806.0343547029947,5.6210049049936845,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,derived_branch_overlap_double_counting,"[""derived_branch_overlap_double_counting"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,upper_leg,span_section,upper_leg,screening_only,thermal_support_marginal,144.76972811748064,-146.23177440030656,-135.60317791625533,-10.628596484051185,-135.60317791625533,0.0,-54.000860689338076,291.0015025177872,1.990001856375562,1.990013171462419,0.0,0.9574468085106383,7.4970341308918,0.4001603890545198,310.2929972980027,12.789771518166372,56.09491019003824,30.68547655705625,1721.299051548323,-2.7911995294116565,0.0,False,intended_cooling_dominant,4,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,left_lower_leg,span_section,left_lower_leg,candidate,thermal_support_clean,-3.550177849014893,-7.056721181265741,nan,-7.056721181265741,nan,0.0,8.124121242887226,3.5065433322508475,0.49690830092027105,0.49691538004099134,0.0,0.9411764705882353,5.639516645769161,4.396660805401439,59.64690500966448,2.434920589647474,55.90343274905738,30.472271620626017,1703.5045872546762,6.393456735523453,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,left_upper_leg,span_section,left_upper_leg,candidate,thermal_support_clean,-2.0697805479499243,-8.289944659503895,nan,-8.289944659503895,nan,0.0,9.271084029984817,6.220164111553971,0.7503263733398928,0.7503265039731707,0.0,0.9487179487179487,4.416680591219525,3.715611226349097,75.52081648175034,3.084991130898513,55.614308653666136,30.60922550051091,1702.3109146350819,4.938529279946683,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,lower_leg,span_section,lower_leg,do_not_fit,thermal_low_usable_fraction,-144.554994490559,185.4245372052868,213.0918796686748,-5.740452810213874,0.0,-21.92688965317413,21.803033577535594,-329.9795316958458,1.779589350305454,1.7795893602102455,0.11825236284073062,0.7391304347826086,13.604679818313167,0.05112796375402695,210.6091233243343,8.621030856325483,49.63408908975847,33.87530332918309,1681.3698233832652,2.1204688802812774,0.0,False,intended_heating_dominant,4,excluded,thermal_low_usable_fraction,"[""thermal_low_usable_fraction"", ""support_fraction_below_candidate_gate"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent"", ""grouped_heat_reconstruction_mismatch""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,right_leg,span_section,right_leg,do_not_fit,thermal_low_usable_fraction,-173.6721629353669,-19.82126267604558,nan,-19.82126267604558,nan,0.0,10.590735451996057,-153.85090025932132,7.7619121835892635,7.7619122268822895,0.0,0.7311827956989247,10.783279366071447,2.1697321115274804,59.911914283329246,2.45162358809613,53.86162777434583,31.00138336985981,1669.7849715571842,2.7866599242689416,0.0,True,parasitic_cooling_dominant,4,excluded,right_leg_blocked_by_policy,"[""right_leg_blocked_by_policy"", ""thermal_low_usable_fraction"", ""support_fraction_below_candidate_gate"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,test_section_span,span_section,test_section_span,candidate,thermal_support_clean,3.9542602616756977,-1.0286955182827096,0.8062127770226284,-1.8349082953053382,-0.25699645881828304,-1.1102230246251565e-16,1.5274334364788331,4.982955779958407,4.843955953338735,4.843956972080687,1.0792532920522332e-16,1.0,3.34525200580602,2.7801786297592344,19.010075421294353,0.7254321006638069,60.37976682224261,30.484146101221796,1840.6256333669483,4.8963276878870134,0.0,False,parasitic_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",candidate,thermal_support_clean,-1.6656981352891203,-16.375361359052345,0.8062127770226284,-17.18157413607498,-0.25699645881828304,0.0,19.641549262317227,14.709663223763226,0.8982802211953438,0.8982832081685302,0.0,0.963298139768728,4.467149795146266,2.7801786297592344,58.029198673572,2.317920759753452,57.42454988089635,30.521797482327933,1752.700481978557,5.40943790111905,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,derived_branch_overlap_double_counting,"[""derived_branch_overlap_double_counting"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,upper_leg,span_section,upper_leg,screening_only,thermal_support_marginal,144.75642083880552,-146.24864434535132,-135.60317791625533,-10.645466429096151,-135.60317791625533,0.0,-55.625887597439394,291.0050651841569,1.989796667769295,1.989796682821881,0.0,0.9574468085106383,7.503603491618856,0.3432504670910248,309.93499820851457,12.774493046046729,51.32250674253246,32.55000828799702,1670.5480198302143,-2.8785150850537278,0.0,False,intended_cooling_dominant,4,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,left_lower_leg,span_section,left_lower_leg,candidate,thermal_support_clean,-5.1428659576098426,-8.249646691287523,nan,-8.249646691287523,nan,0.0,11.756099215571036,3.1067807336776823,0.3765956073903398,0.3783307065248276,0.0,0.9411764705882353,4.084566886323808,2.882380628424869,96.69312883691161,3.9243500348142626,92.46458400423055,22.060551020049957,2039.8196732592833,5.7070920506717,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,left_upper_leg,span_section,left_upper_leg,candidate,thermal_support_clean,-3.872537953882301,-9.623840189768206,nan,-9.623840189768206,nan,0.0,12.014063424898968,5.751302235885905,0.5976099063470286,0.5979184019341934,0.0,0.9487179487179487,3.3437228907401515,2.540076459599959,115.82150306855671,4.704566811788064,91.56552704500885,22.25950887311071,2038.203661992781,4.17286674097214,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,lower_leg,span_section,lower_leg,screening_only,thermal_support_marginal,-149.1207893424211,211.9653149470898,243.5964851999575,-6.643111952018496,0.0,-24.988058300849204,-5.72412185386532,-361.0861042895109,1.7035150509247905,1.7037554864088111,0.11788748695555579,0.75,13.773812098345926,0.5802093440225349,242.09839923699883,9.85923153744784,82.05261260284253,24.552179594092863,2014.570481717083,-0.4842940030931118,0.0,False,intended_heating_dominant,4,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""support_fraction_below_candidate_gate"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent"", ""grouped_heat_reconstruction_mismatch""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,right_leg,span_section,right_leg,do_not_fit,thermal_low_usable_fraction,-189.91651384948528,-23.02249497559038,nan,-23.02249497559038,nan,0.0,7.8711761995775085,-166.89401887389488,7.249171679786825,7.253824510666315,0.0,0.7311827956989247,10.809519811708139,2.75001133647595,63.30210905973618,2.5757206495401297,88.99675925194599,22.47845430487392,2000.5095865310964,1.9601643466389027,0.0,True,parasitic_cooling_dominant,4,excluded,right_leg_blocked_by_policy,"[""right_leg_blocked_by_policy"", ""thermal_low_usable_fraction"", ""support_fraction_below_candidate_gate"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,test_section_span,span_section,test_section_span,candidate,thermal_support_clean,8.538873237298775,-7.627013002320534,-5.499311734120058,-2.1277012682004806,-5.499311734120058,0.0,10.760811839230762,16.165886239619308,2.119556658155104,2.1200178706537884,0.0,1.0,3.4268560521608866,2.8361924532516696,135.0330943842812,5.123534001841174,99.53992637129497,22.139846426096717,2203.7986835675088,4.856203077424515,0.0,False,intended_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",candidate,thermal_support_clean,-0.4765306741933688,-25.500499883376264,-5.499311734120058,-20.001188149256212,-5.499311734120058,0.0,34.8509116929825,25.023969209182894,0.981312885578792,0.9819525707097613,0.0,0.963298139768728,3.6184514544548403,2.540076459599959,113.38979951544545,4.503370712728384,94.7313156026095,22.15307480608155,2098.5899213541993,4.912053956356118,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,derived_branch_overlap_double_counting,"[""derived_branch_overlap_double_counting"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,upper_leg,span_section,upper_leg,screening_only,thermal_support_marginal,149.32277302538853,-148.66920404842855,-136.35073988450986,-12.318464163918236,-136.35073988450986,-7.105427357601002e-15,-47.55623938328483,297.9919770738171,2.004396128865758,2.004656897623543,4.779353480874795e-17,0.9574468085106383,7.4833035315527825,0.2830022217021906,316.402020126382,12.971690884840246,84.64462165823822,23.635466192153434,2000.615093817828,-2.410629309735242,0.0,False,intended_cooling_dominant,4,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,left_lower_leg,span_section,left_lower_leg,candidate,thermal_support_clean,-7.483490664635806,-8.158129440745885,nan,-8.158129440745885,nan,0.0,11.07815855118939,0.6746387761100803,0.08269527727037376,0.08269955152599268,0.0,0.9411764705882353,5.022098137305036,3.81636654280544,77.51253363455604,3.1465036613965633,76.09578330560107,24.93228517155973,1897.2417697284602,6.708769828874334,1.0,True,parasitic_cooling_dominant,4,fit_used,closure_supported,[]
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,left_upper_leg,span_section,left_upper_leg,candidate,thermal_support_clean,-3.0493118567732775,-9.539256427269796,nan,-9.539256427269796,nan,0.0,11.724818271156744,6.489944570496518,0.6803407183754665,0.6803408186096543,0.0,0.9487179487179487,4.032543755955475,3.181896592685348,95.22802908431576,3.8687494519608787,75.48942982892369,25.112103215372237,1895.6983535335319,4.953077420469384,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,lower_leg,span_section,lower_leg,screening_only,thermal_support_marginal,-149.51256177668463,212.02066408965794,243.6595110456795,-6.6119376021861855,0.0,-25.026909353835435,5.474244272398768,-361.5332258663426,1.7051791975967954,1.7051792714461476,0.11803995361156032,0.75,14.259263834387207,1.5567984556470833,232.35264665797746,9.4653084312197,68.26580017892005,27.45377250135339,1874.153747734921,0.4825793218796382,0.0,False,intended_heating_dominant,4,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""support_fraction_below_candidate_gate"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent"", ""grouped_heat_reconstruction_mismatch""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,right_leg,span_section,right_leg,do_not_fit,thermal_low_usable_fraction,-188.53500076740917,-22.847201977731437,nan,-22.847201977731437,nan,0.0,9.01745141639524,-165.68779878967771,7.251995187470625,7.2519987501196255,0.0,0.7311827956989247,11.217839440199539,2.7108317757644045,61.85027056100587,2.5171567794349885,73.39699334135653,25.348836458029712,1860.5283807211422,2.2983346028434233,0.0,True,parasitic_cooling_dominant,4,excluded,right_leg_blocked_by_policy,"[""right_leg_blocked_by_policy"", ""thermal_low_usable_fraction"", ""support_fraction_below_candidate_gate"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,test_section_span,span_section,test_section_span,candidate,thermal_support_clean,7.042423226469093,-7.14639002405919,-5.0397312470933775,-2.1066587769658103,-5.0397312470933775,0.0,9.557586578063452,14.188813250528284,1.9854518439043933,1.9854520364398218,0.0,1.0,4.195607425532903,3.728268198301521,103.54045312642955,3.9293112739297023,81.99192662312217,24.99768749001157,2049.608558428768,5.625099403593055,0.0,False,intended_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",candidate,thermal_support_clean,-3.4903792949399897,-24.84377589207487,-5.0397312470933775,-19.80404464498149,-5.0397312470933775,0.0,32.63929364761295,21.353396597134882,0.8595068917823633,0.8595083348133096,0.0,0.963298139768728,4.416749831548329,3.181896592685348,90.52461510139702,3.595913414318261,78.03025216612701,25.013878316660236,1951.839232701815,5.762315550978925,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,derived_branch_overlap_double_counting,"[""derived_branch_overlap_double_counting"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,upper_leg,span_section,upper_leg,screening_only,thermal_support_marginal,149.72072800568588,-148.59949407097417,-136.35073988450986,-12.248754186464039,-136.35073988450986,0.0,-50.80560957136655,298.3202220766601,2.0075453415351214,2.0075453606123475,0.0,0.9574468085106383,7.507990148396723,0.43069689390040367,315.0130609010175,12.918022575148239,70.19269118242227,26.51548153109588,1861.1930066654345,-2.5866953459568442,0.0,False,intended_cooling_dominant,4,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,left_lower_leg,span_section,left_lower_leg,candidate,thermal_support_clean,-5.2232524408291585,-9.075061588417569,nan,-9.075061588417569,nan,0.0,12.892666229304336,3.8518091475884098,0.4244389053438508,0.4271704900136986,0.0,0.9411764705882353,3.45964054950349,2.3571785794657103,126.07875770540457,5.090273089410228,122.20861112776016,18.837256419710666,2302.074945027388,4.800075497962529,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,left_upper_leg,span_section,left_upper_leg,candidate,thermal_support_clean,-4.91536581441732,-10.541001270572629,nan,-10.541001270572629,nan,0.0,11.552385636404185,5.625635456155309,0.533690805133786,0.5338002700826499,0.0,0.9487179487179487,3.132843772815059,2.1970170602280064,135.3880317851401,5.47135076286456,120.82945378207472,19.035560131635783,2300.056334361816,3.4326157932394303,0.0,True,parasitic_cooling_dominant,4,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_heat_balance_loose"", ""closure_pass_fraction_too_low""]"
