source_id,time_s,span_name,span_kind,bin_index,s_start_m,s_end_m,s_mid_m,wall_face_count,wall_area_m2,local_wetted_perimeter_m,hydraulic_diameter_geom_m,flow_area_geom_m2,rho_bulk_kg_m3,mdot_mean_abs_kg_s,bulk_velocity_m_s,tauw_streamwise_mean_signed_pa,tauw_streamwise_mean_abs_pa,tauw_streamwise_std_abs_pa,tauw_streamwise_max_rel_dev,darcy_f,yplus_area_avg,yplus_max,warning_flag
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,13,0.12253825757575756,0.13234131818181816,0.12743978787878787,432,0.0007048333454613049,0.07189931530419719,0.022886262871171487,0.000411376657577275,1955.67728355085,0.013682715070000002,0.017007302911794774,-0.07534669107160208,0.10279272746079719,0.06800009557140901,0.9991713323529383,1.4537318035902231,0.153724127621022,0.25354703,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,14,0.13234131818181816,0.14214437878787878,0.13724284848484847,384,0.0006265185285281246,0.0639105024139897,0.02034334474934594,0.0003250383459279246,1955.67728355085,0.013682715070000002,0.02152486780070498,-0.0742335078616192,0.10228749929892593,0.06739036913882379,0.9927898477912271,0.9030969412956722,0.15384873021315038,0.253119508,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,15,0.14214437878787878,0.1519474393939394,0.1470459090909091,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.67728355085,0.013682715070000002,0.01700730291179482,-0.07335107292148102,0.10191020745048794,0.06693522183936354,0.9774759281977204,1.4412508874983583,0.15403226193209923,0.252954718,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,16,0.1519474393939394,0.16175049999999996,0.15684896969696968,432,0.0007048333454613041,0.0718993153041973,0.02288626287117152,0.00041137665757727624,1955.67728355085,0.013682715070000002,0.01700730291179472,-0.07259765450884116,0.1015702962131132,0.06661066673345252,0.9630308637466077,1.436443740257751,0.1540882704913752,0.252973626,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,17,0.16175049999999996,0.17155356060606058,0.16665203030303027,384,0.0006265185285281246,0.0639105024139897,0.02034334474934594,0.0003250383459279246,1955.67728355085,0.013682715070000002,0.02152486780070498,-0.07201368476478097,0.10128481997067597,0.06640620284695206,0.9544158745339267,0.8942442795271344,0.1540702498276555,0.253057854,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,18,0.17155356060606058,0.1813566212121212,0.1764550909090909,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.67728355085,0.013682715070000002,0.01700730291179482,-0.0715226318444732,0.10102008011063257,0.0662688946012791,0.953801360916027,1.4286623858099834,0.15400361390234427,0.253157831,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,19,0.1813566212121212,0.1911596818181818,0.1862581515151515,432,0.000704833345461306,0.0718993153041973,0.02288626287117152,0.00041137665757727624,1955.67728355085,0.013682715070000002,0.01700730291179472,-0.0710711181280953,0.1007499085652173,0.06616704090608579,0.9538854556138169,1.4248415224308753,0.15389339877729868,0.25325129,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,20,0.1911596818181818,0.2009627424242424,0.1960612121212121,384,0.0006265185285281227,0.06391050241398968,0.020343344749345935,0.0003250383459279244,1955.67728355085,0.013682715070000002,0.02152486780070499,-0.07068750964086154,0.10049583283048459,0.06609347847409662,0.9545212718553362,0.8872783073613058,0.15375738219689733,0.253356399,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,21,0.2009627424242424,0.210765803030303,0.2058642727272727,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.67728355085,0.013682715070000002,0.01700730291179482,-0.070328744083924,0.10023580160503931,0.06602835528570135,0.9561376959162506,1.4175708364891624,0.15359227785520724,0.253434811,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,22,0.210765803030303,0.22056886363636363,0.21566733333333332,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.67728355085,0.013682715070000002,0.01700730291179482,-0.06996028234533475,0.09994812222223455,0.06595726782784807,0.9580030784856973,1.4135023709629415,0.15338779276793468,0.253458385,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,23,0.22056886363636363,0.2303719242424242,0.22547039393939391,432,0.000704833345461306,0.0718993153041975,0.022886262871171587,0.0004113766575772786,1955.67728355085,0.013682715070000002,0.01700730291179462,-0.0695916631445016,0.09964240182329588,0.06587532800453356,0.9601261654286731,1.409178762883668,0.15315303809848646,0.25345674,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,24,0.2303719242424242,0.24017498484848482,0.2352734545454545,384,0.0006265185285281227,0.0639105024139895,0.02034334474934588,0.00032503834592792263,1955.67728355085,0.013682715070000002,0.021524867800705106,-0.06923471523204094,0.09933327388477899,0.06578202396381337,0.9620182983807193,0.87701406749681,0.15290348243543334,0.253408752,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,25,0.24017498484848482,0.24997804545454544,0.24507651515151513,432,0.000704833345461308,0.0718993153041973,0.02288626287117152,0.00041137665757727624,1955.67728355085,0.013682715070000002,0.01700730291179472,-0.06886197041749458,0.09900007815410822,0.06566816563078753,0.9644654087773521,1.4000947900271767,0.15262509161386667,0.253307208,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,26,0.24997804545454544,0.259781106060606,0.25487957575757575,432,0.000704833345461306,0.0718993153041975,0.022886262871171587,0.0004113766575772786,1955.67728355085,0.013682715070000002,0.01700730291179462,-0.0684441809959292,0.09861764471004356,0.06552154521288442,0.9667958667060559,1.394686278412348,0.1522977460229293,0.253121622,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,27,0.259781106060606,0.2695841666666666,0.2646826363636363,384,0.0006265185285281227,0.0639105024139895,0.02034334474934588,0.00032503834592792263,1955.67728355085,0.013682715070000002,0.021524867800705106,-0.0680218857948331,0.09822346918326269,0.06535442978419609,0.968595546541223,0.867215595168868,0.15195471026226479,0.252853869,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,28,0.2695841666666666,0.27938722727272725,0.27448569696969694,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.67728355085,0.013682715070000002,0.01700730291179482,-0.0675632427416469,0.0977874413419918,0.06515204046011207,0.9710943895740342,1.3829452431329001,0.1515708086841421,0.252538142,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,29,0.27938722727272725,0.28919028787878787,0.28428875757575756,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.67728355085,0.013682715070000002,0.01700730291179482,-0.0670173124803378,0.09725745529611739,0.06487910446835311,0.9733767803779034,1.3754499894376375,0.15110201018014335,0.252072148,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,30,0.28919028787878787,0.2989933484848485,0.2940918181818182,384,0.0006265185285281227,0.0639105024139895,0.02034334474934588,0.00032503834592792263,1955.67728355085,0.013682715070000002,0.021524867800705106,-0.0663736536877456,0.09661669542618306,0.06448676016028046,0.9751003090950866,0.8530293800857118,0.15054551704834257,0.251403148,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,31,0.2989933484848485,0.30879640909090905,0.30389487878787874,432,0.000704833345461306,0.0718993153041975,0.022886262871171587,0.0004113766575772786,1955.67728355085,0.013682715070000002,0.01700730291179462,-0.06527591788321695,0.0955009051476022,0.0635839004447189,0.9807850376667294,1.3506082240854314,0.14964892165403382,0.250347691,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,32,0.30879640909090905,0.3185994696969697,0.31369793939393936,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.67728355085,0.013682715070000002,0.01700730291179482,-0.061720875605280286,0.09209471333939272,0.06010381124884356,1.000199819517834,1.3024366317652034,0.14729085981915632,0.24712527,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_lower_leg,main_loop_leg,33,0.3185994696969697,0.323501,0.323501,240,0.0003935319535283408,0.08028756922813361,0.025556327022980427,0.0005129638437685907,1955.67728355085,0.013682715070000002,0.013639182393164194,-0.05048746401150477,0.07594433552205758,0.049868364228861685,1.1613698226686757,1.6699809157867238,0.1352889181485542,0.233340393,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,0,0.0,0.004930736842105263,0.0,240,0.000393075608623832,0.07971944583763298,0.02537548773121182,0.0005057299549479652,1951.4132812092998,0.013682715070000002,0.013864504360535075,-0.03252613887443419,0.0575896449595715,0.042977961188087506,1.7343934853313894,1.2282207614689724,0.11445664566819527,0.223371743,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,1,0.004930736842105263,0.01479221052631579,0.009861473684210526,432,0.0007034643176851278,0.07133460375313515,0.022706509601626255,0.0004049399662621919,1951.4132812092998,0.013682715070000002,0.017315394255476662,-0.053426312161154704,0.08393619975926034,0.06287728952328696,1.2991202193271725,1.1476917612933557,0.1361311997380054,0.2472946,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,2,0.01479221052631579,0.024653684210526314,0.01972294736842105,432,0.0007034643246224567,0.07133460445661309,0.02270650982555024,0.00040493997424895624,1951.4132812092998,0.013682715070000002,0.017315393913959445,-0.05731044450264272,0.0883225556224019,0.06658687338125001,1.2064723628827019,1.2076681302409529,0.1393928655558145,0.248600569,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,3,0.024653684210526314,0.034515157894736845,0.02958442105263158,432,0.0007034643176851278,0.07133460375313512,0.02270650960162625,0.0004049399662621916,1951.4132812092998,0.013682715070000002,0.017315394255476676,-0.05748346620072292,0.08875519688279063,0.0658944633124815,1.1895878419000097,1.213583752022442,0.14036054900968997,0.248302982,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,4,0.034515157894736845,0.04437663157894736,0.0394458947368421,384,0.0006253016157201102,0.06340853666945319,0.020183564090334363,0.00031995256593555626,1951.4132812092998,0.013682715070000002,0.021914795854587842,-0.05711155429995588,0.08849511843671463,0.06493511650533304,1.1711728442671498,0.7554142736530773,0.14058724862668567,0.24695739,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,5,0.04437663157894736,0.05423810526315789,0.04930736842105263,432,0.0007034643176851278,0.07133460375313512,0.02270650960162625,0.0004049399662621916,1951.4132812092998,0.013682715070000002,0.017315394255476676,-0.056624329159360644,0.08802180748614304,0.06406554940588588,1.1605953164497251,1.20355583831219,0.14046506494358574,0.245707069,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,6,0.05423810526315789,0.06409957894736842,0.05916884210526316,432,0.0007034643176851202,0.07133460375313436,0.022706509601626006,0.0004049399662621829,1951.4132812092998,0.013682715070000002,0.01731539425547705,-0.056074046233243545,0.08740520037635019,0.06322984638912683,1.152370547632806,1.1951247334742512,0.14014218130627124,0.244358752,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,7,0.06409957894736842,0.07396105263157894,0.06903031578947368,432,0.0007034643246224644,0.07133460445661392,0.022706509825550506,0.00040493997424896573,1951.4132812092998,0.013682715070000002,0.017315393913959042,-0.0555221872950567,0.08671469483035042,0.0624606615349066,1.147062805955188,1.185683233826484,0.13969512542948836,0.243049517,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,8,0.07396105263157894,0.08382252631578947,0.0788917894736842,384,0.0006253016157201101,0.06340853666945309,0.02018356409033433,0.0003199525659355553,1951.4132812092998,0.013682715070000002,0.021914795854587908,-0.05501874205462152,0.08602138390292821,0.06178645611967425,1.1426504508226805,0.7342979182081434,0.1391982954533397,0.241770214,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,9,0.08382252631578947,0.09368399999999999,0.08875326315789474,432,0.0007034643176851202,0.07133460375313445,0.022706509601626037,0.00040493996626218403,1951.4132812092998,0.013682715070000002,0.017315394255477002,-0.05454649925691314,0.08530546252813277,0.061163331860613075,1.1418953321980116,1.1664142148161982,0.13865081263488171,0.240660402,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,10,0.09368399999999999,0.10354547368421052,0.09861473684210526,432,0.0007034643176851278,0.07133460375313512,0.02270650960162625,0.0004049399662621916,1951.4132812092998,0.013682715070000002,0.017315394255476676,-0.0540879073854753,0.08453813241849169,0.06055679964576167,1.1409716399224574,1.1559222167563676,0.13803514686124538,0.239450403,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,11,0.10354547368421052,0.11340694736842105,0.10847621052631579,432,0.0007034643246224567,0.07133460445661303,0.02270650982555022,0.00040493997424895565,1951.4132812092998,0.013682715070000002,0.017315393913959472,-0.05367580258369235,0.08377191010893707,0.06000427221750404,1.141052254470025,1.1454454112547523,0.13739522187274422,0.238288235,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,12,0.11340694736842105,0.12326842105263158,0.11833768421052632,384,0.0006253016157201179,0.06340853666945388,0.020183564090334585,0.0003199525659355633,1951.4132812092998,0.013682715070000002,0.02191479585458736,-0.0533282988224762,0.08305551825783353,0.05952860766088533,1.1409392142734462,0.7089806206936949,0.13677699576287924,0.237177624,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,13,0.12326842105263158,0.1331298947368421,0.12819915789473685,432,0.0007034643176851202,0.07133460375313436,0.022706509601626006,0.0004049399662621829,1951.4132812092998,0.013682715070000002,0.01731539425547705,-0.05301946288711271,0.08234978140742356,0.05909548618141477,1.1435289078264312,1.1260000564318782,0.13615041723155127,0.23623373,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,14,0.1331298947368421,0.14299136842105262,0.13806063157894735,432,0.0007034643176851278,0.07133460375313531,0.02270650960162631,0.0004049399662621938,1951.4132812092998,0.013682715070000002,0.017315394255476582,-0.052728889186300795,0.0816150836804485,0.05867677470558234,1.145894093372785,1.1159542534207394,0.13548154126069745,0.235218249,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,15,0.14299136842105262,0.15285284210526315,0.14792210526315788,432,0.0007034643176851202,0.07133460375313436,0.022706509601626006,0.0004049399662621829,1951.4132812092998,0.013682715070000002,0.01731539425547705,-0.052470785069516794,0.08089306356111296,0.05829436198679698,1.1488915408510258,1.1060817961873743,0.13480883561577015,0.234247703,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,16,0.15285284210526315,0.16271431578947368,0.1577835789473684,384,0.0006253016226574469,0.0634085373729318,0.020183564314258558,0.00031995257303490905,1951.4132812092998,0.013682715070000002,0.021914795368325562,-0.05225159336939502,0.08022132286456614,0.05796138960942989,1.151410171724216,0.6847873205102895,0.13417052407962562,0.233316643,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,17,0.16271431578947368,0.1725757894736842,0.16764505263157894,432,0.0007034643176851278,0.07133460375313512,0.02270650960162625,0.0004049399662621916,1951.4132812092998,0.013682715070000002,0.017315394255476676,-0.05205236767856502,0.07955764336732868,0.057652485449138334,1.1560769743770702,1.087822085137043,0.13352878644929914,0.232517343,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,18,0.1725757894736842,0.1824372631578947,0.17750652631578948,432,0.0007034643176851202,0.07133460375313455,0.022706509601626068,0.0004049399662621851,1951.4132812092998,0.013682715070000002,0.017315394255476953,-0.05185826379175814,0.07886073363792546,0.05734641975550947,1.1606152154544207,1.078292971868892,0.13284443202729024,0.231644422,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,19,0.1824372631578947,0.19229873684210524,0.18736799999999998,432,0.0007034643176851278,0.07133460375313512,0.02270650960162625,0.0004049399662621916,1951.4132812092998,0.013682715070000002,0.017315394255476676,-0.05167783805513654,0.07816673149444871,0.05705843942620465,1.1656325621344683,1.068803615135209,0.13215314160088384,0.230793685,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,20,0.19229873684210524,0.20216021052631578,0.1972294736842105,384,0.0006253016226574469,0.0634085373729318,0.020183564314258558,0.00031995257303490905,1951.4132812092998,0.013682715070000002,0.021914795368325562,-0.051517010663288634,0.07751094747470587,0.05679981666814796,1.1700356076138685,0.6616509443633529,0.13149180157817097,0.22995926,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,21,0.20216021052631578,0.2120216842105263,0.20709094736842104,432,0.0007034643176851202,0.07133460375313436,0.022706509601626006,0.0004049399662621829,1951.4132812092998,0.013682715070000002,0.01731539425547705,-0.051363533569347336,0.07685176093856182,0.056552328085876465,1.1763932011097789,1.050823519804862,0.13081951647654652,0.22922695,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,22,0.2120216842105263,0.22188315789473684,0.21695242105263157,432,0.0007034643176851278,0.07133460375313512,0.02270650960162625,0.0004049399662621916,1951.4132812092998,0.013682715070000002,0.017315394255476676,-0.051207100624600925,0.07614688872682254,0.05629969771561961,1.1827879218583501,1.041185532470503,0.1300930176112526,0.228409191,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,23,0.22188315789473684,0.23174463157894737,0.2268138947368421,432,0.0007034643176851278,0.07133460375313512,0.02270650960162625,0.0004049399662621916,1951.4132812092998,0.013682715070000002,0.017315394255476676,-0.051055835582347615,0.0754313294510165,0.056055280835424146,1.1897024512508336,1.0314014168217716,0.12934758656563491,0.227593505,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,24,0.23174463157894737,0.2416061052631579,0.23667536842105263,384,0.0006253016157201101,0.06340853666945309,0.02018356409033433,0.0003199525659355553,1951.4132812092998,0.013682715070000002,0.021914795854587908,-0.0509170946114425,0.07474244643702257,0.05583067229480554,1.1959689149096353,0.6380183662520813,0.1286224638926166,0.226775635,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,25,0.2416061052631579,0.25146757894736843,0.24653684210526314,432,0.0007034643246224567,0.07133460445661303,0.02270650982555022,0.00040493997424895565,1951.4132812092998,0.013682715070000002,0.017315393913959472,-0.05078233330171432,0.0740368867154472,0.055611803329789315,1.2043451209294171,1.0123347079172023,0.12787170191122074,0.226043332,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,26,0.25146757894736843,0.2613290526315789,0.2563983157894737,432,0.0007034643176851278,0.07133460375313552,0.022706509601626377,0.00040493996626219617,1951.4132812092998,0.013682715070000002,0.01731539425547648,-0.05064416115541219,0.07326793478581357,0.05538541253703216,1.2130659813738258,1.001820494159097,0.12704403052114477,0.225209755,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,27,0.2613290526315789,0.27119052631578944,0.26625978947368417,432,0.0007034643176851202,0.07133460375313436,0.022706509601626006,0.0004049399662621829,1951.4132812092998,0.013682715070000002,0.01731539425547705,-0.05051146243318458,0.07247117079831655,0.05516463670942364,1.222584721975288,0.9909260354300408,0.12617587375353587,0.224361849,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,28,0.27119052631578944,0.28105199999999997,0.2761212631578947,384,0.0006253016157201102,0.06340853666945309,0.02018356409033433,0.0003199525659355553,1951.4132812092998,0.013682715070000002,0.021914795854587908,-0.05039225271106446,0.07168781912541157,0.054961425457285704,1.231569755527579,0.6119433791494692,0.12531446641190352,0.223494857,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,29,0.28105199999999997,0.2909134736842105,0.28598273684210523,432,0.0007034643246224645,0.07133460445661383,0.022706509825550475,0.0004049399742489646,1951.4132812092998,0.013682715070000002,0.01731539391395909,-0.0502808209318492,0.07086653773457217,0.054764583665010594,1.2433045846748638,0.9689853120696736,0.12441563270230205,0.222703875,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,30,0.2909134736842105,0.30077494736842103,0.29584421052631577,432,0.0007034643176851202,0.07133460375313436,0.022706509601626006,0.0004049399662621829,1951.4132812092998,0.013682715070000002,0.01731539425547705,-0.050173410129027166,0.06995060500550601,0.05455846779473784,1.256032195684058,0.9564613753369774,0.1234428828530507,0.221784905,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,31,0.30077494736842103,0.31063642105263156,0.3057056842105263,432,0.0007034643176851278,0.07133460375313512,0.02270650960162625,0.0004049399662621916,1951.4132812092998,0.013682715070000002,0.017315394255476676,-0.05007963874947231,0.06897585053664289,0.05434847916228974,1.2702533681235486,0.9431331846826084,0.12243439406330232,0.220824599,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,32,0.31063642105263156,0.3204978947368421,0.3155671578947368,384,0.0006253016157201102,0.06340853666945309,0.02018356409033433,0.0003199525659355553,1951.4132812092998,0.013682715070000002,0.021914795854587908,-0.050002528036811045,0.06796811594358496,0.054147952429232434,1.2847088792176016,0.5801911545415771,0.1213929434181158,0.219800199,yes
val_salt_test_2_coarse_mesh_laminar,6825.0,left_upper_leg,main_loop_leg,33,0.3204978947368421,0.3303593684210526,0.32542863157894736,432,0.0007034643176851278,0.07133460375313512,0.02270650960162625,0.0004049399662621916,1951.4132812092998,0.013682715070000002,0.017315394255476676,-0.049912481774984765,0.06680424329211444,0.053895057060175174,1.3048097757313377,0.9134399682818352,0.12018979642859802,0.218775965,yes
