source_id,case_label,case_order,feature_name,feature_class,adjacent_major_spans,time_row_count,defended_time_fraction,positive_time_fraction,support_fraction_min,support_fraction_mean,warning_fraction,mean_abs_delta_p_pa,mean_abs_delta_p_rgh_pa,mean_hydro_path_abs_pa,mean_proxy_window_hydro_abs_pa,mean_window_vs_path_hydro_gap_fraction,mean_local_boundary_reference_dp_pa,mean_existing_span_reference_dp_pa,mean_feature_excess_path_pa,mean_feature_excess_existing_pa,mean_dynamic_head_local_pa,mean_keff_effective_path,mean_re_effective,mean_rho_effective_kg_m3,mean_bulk_velocity_effective_m_s,mean_hydraulic_diameter_geom_m,mean_property_temperature_k,pressure_method_status,reference_method_status,fit_use_status,exclusion_reason_primary,exclusion_reasons_json
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,corner_upper_right,bend,right_leg|upper_leg,4,1.0,1.0,1.0,1.0,1.0,334.6721950000001,4.42628578975,339.0984807897501,213.03977436000918,0.37174659743728145,3.2247394749273868,3.350971872941059,1.2015463148226133,1.0753139168089416,0.3195730441053654,3.759848763798417,74.83180322869495,1956.8414433045614,0.018061153953427906,0.021287648509535732,449.191085361396,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,4,1.0,1.0,1.0,1.0,1.0,4780.248648500001,4.475436191249999,4784.72408469125,4850.4777606194875,0.013742417486227995,3.9241684740851164,4.784896617358471,0.5512677171648831,-0.30946042610847146,0.2003228563789372,2.7518962495398887,69.41567042668946,1953.2150062902342,0.014302356518080154,0.023686226653951963,454.0282695875227,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,corner_upper_right,bend,right_leg|upper_leg,4,1.0,1.0,1.0,1.0,1.0,332.7674824999999,10.57082165125,343.33830415124993,233.82654051982627,0.31896167768184913,3.2162616287671266,3.722799621191473,7.3545600224828735,6.848022030058528,0.47761828091457387,15.398410087269061,119.88603082893454,1946.8905196914523,0.022141967522262294,0.021287648509535732,462.4642927951816,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,4,1.0,1.0,1.0,1.0,1.0,4754.745484499999,6.5910313685,4761.336515868499,4826.882543175312,0.013766308490979914,3.5356996456562086,4.456582580954239,3.055331722843792,2.134448787545761,0.2994043285789589,10.20470165935331,111.30679104794174,1943.4551442796765,0.01753429299677819,0.023686226653951963,467.0466262776088,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,corner_upper_left,bend,upper_leg|left_upper_leg,4,1.0,1.0,1.0,1.0,1.0,329.75507000000107,3.414532995,326.34053700500107,568.5459854040862,0.7421862163405488,3.3706766206149075,3.5757504698791838,0.04385637438509293,-0.16121747487918336,0.539330052140188,0.08131649372947786,112.94958645812969,1943.5070903101305,0.023545349419330834,0.020510976720904323,466.9773371880344,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,corner_upper_right,bend,right_leg|upper_leg,4,1.0,1.0,1.0,1.0,1.0,332.8004675000002,8.9529821655,341.75344966550017,228.6829760840026,0.33085394116029676,3.264411704547648,3.6683159534469287,5.688570460952352,5.284666212053072,0.41835955829345967,13.597332554142401,99.01236969207294,1946.5867843255546,0.020721824442209436,0.021287648509535732,462.8694353400628,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,4,1.0,1.0,1.0,1.0,1.0,4754.38524875,6.1950993565,4760.5803481064995,4826.068193830893,0.013756273591819478,3.871869313963198,4.8056035139746465,2.3232300425368027,1.389495842525354,0.26223966230928114,8.859186611296726,91.54563337943853,1942.9717180861571,0.016408817208349885,0.023686226653951963,467.6914524661102,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,7,corner_upper_right,bend,right_leg|upper_leg,4,1.0,1.0,1.0,1.0,1.0,330.57222500000034,11.042015061999997,341.6142400620003,240.62124154872322,0.29563468043013325,3.4483434515935154,3.9379936036170426,7.593671610406483,7.104021458382957,0.6225922739409756,12.196636094848513,162.76076924488268,1935.269293938987,0.025359864229007427,0.021287648509535732,477.96546093239033,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,7,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,4,1.0,1.0,1.0,1.0,1.0,4726.51727025,8.782543147999998,4735.299813398,4800.544687609422,0.013778404067844894,3.466240235151302,4.507745957503808,5.316302912848698,4.274797190496193,0.39031302825315894,13.620616615865591,150.33743569798554,1931.8037953063524,0.020083522943045197,0.023686226653951963,482.5879747814424,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,8,corner_upper_right,bend,right_leg|upper_leg,4,1.0,1.0,1.0,1.0,1.0,330.64140000000043,11.297425465500002,341.93882546550043,241.68337954459417,0.29319702349240273,3.423334974631859,3.9928170629615307,7.8740904908681415,7.304608402538469,0.5439580326914834,14.475547175521417,131.6540369158988,1935.0275295912347,0.023702358719990862,0.021287648509535732,478.28794238864236,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,8,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,4,1.0,1.0,1.0,1.0,1.0,4725.77349075,8.54999935625,4734.32349010625,4799.5292382655825,0.013772981144106295,3.7321945999952675,4.761181832708682,4.817804756254732,3.7888175235413177,0.3410005870117696,14.128435390839773,121.42458872440866,1931.3625948146325,0.018770474416028495,0.023686226653951963,483.176477504825,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,fit_used,closure_supported,[]
