source_id,case_label,branch_name,branch_type,component_spans,component_span_count,is_derived_branch,role_label,heater_power_w,cooling_power_w,insulation_thickness_in,cooler_h_w_m2k,case_probe_t_avg_k,branch_bulk_temp_k,branch_wall_temp_k,branch_bulk_minus_wall_temp_k,branch_abs_bulk_minus_wall_temp_k,branch_min_abs_bulk_minus_wall_temp_k,bulk_minus_centerline_temp_k,support_fraction,thermal_warning_fraction,branch_fit_status_screened,branch_fit_reason_screened,q_enthalpy_w,q_wall_total_w,q_streamwise_total_w,q_grouped_total_w,q_intended_transfer_w,q_parasitic_loss_w,q_intended_heating_w,q_intended_cooling_w,q_parasitic_gain_w,q_parasitic_cooling_w,q_external_or_loss_w,q_sink_or_cooling_w,q_group_reconstruction_residual_w,q_enthalpy_minus_wall_w,residual_fraction_of_wall_heat,group_reconstruction_fraction,thermal_direction_consistent,q_wall_sign,q_enthalpy_sign,dh_effective_m,bulk_velocity_effective_m_s,property_temperature_k,rho_effective_kg_m3,mu_effective_pa_s,cp_effective_j_kg_k,k_effective_w_m_k,re_effective,pr_effective,pe_effective,htc_effective_w_m2_k,nu_effective,ambient_proxy_fraction_of_heater,cooling_removal_fraction_of_heater,junction_loss_fraction_of_heater,net_heat_imbalance_fraction_of_heater,screened_candidate_flag,closure_supported_candidate_flag,fit_use_status,exclusion_reason_primary,exclusion_reasons_json
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,right_leg,span_section,right_leg,1,no,parasitic_cooling_dominant,232.3,55.58,1.4,31.29071065643277,429.4821175,437.0347656035606,425.340977818486,11.693787785074326,10.783279538302068,2.1697321115274804,2.786659924268941,0.7311827956989247,0.26881720430107525,do_not_fit,thermal_low_usable_fraction,-173.6721629353669,-19.821262676045578,-19.821262676045578,-19.821262676045578,0.0,-19.821262676045578,0.0,0.0,0.0,-19.821262676045578,-19.821262676045578,0.0,0.0,-153.85090025932135,7.761912183589266,0.0,yes,negative,negative,0.022082226572606178,0.014542083867880296,437.0347656035606,1965.9550362270106,0.011555111749399648,1423.47,0.5393055611494039,54.63474714762079,30.49913834906892,1666.3127119216851,27.017181169282743,1.1062365362258422,0.7223672728050966,0.5837416179939733,0.14805847422167026,-0.04084298332167047,no,no,excluded,right_leg_blocked_by_policy,"[""right_leg_blocked_by_policy"", ""thermal_low_usable_fraction"", ""support_fraction_below_candidate_gate"", ""thermal_warning_fraction_above_candidate_gate"", ""enthalpy_wall_heat_balance_loose""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,test_section_span,span_section,test_section_span,1,no,parasitic_cooling_dominant,232.3,55.58,1.4,31.29071065643277,429.4821175,437.0771414907831,433.77627143222617,3.3008700585568347,3.3452520672803865,2.7801786297592344,4.8963276878870134,1.0,0.0,candidate,thermal_support_clean,3.9542602616756977,-1.0286955182827087,-1.0286955182827087,-1.0286955182827087,0.8062127770226285,-1.834908295305337,0.8062127770226285,0.0,0.0,-1.834908295305337,-1.834908295305337,0.0,0.0,4.982955779958406,4.843955953338739,0.0,no,negative,positive,0.020787565883064133,0.01672158544341715,437.0771414907831,1965.9232670243598,0.01154935291006982,1423.47,0.5393118573185276,59.16842397990105,30.48358229807513,1803.6655218387157,42.577942786046954,1.6411502525291868,0.7223672728050966,0.5837416179939733,0.14805847422167026,-0.04084298332167047,yes,no,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,yes,parasitic_cooling_dominant,232.3,55.58,1.4,31.29071065643277,429.4821175,436.9521584120407,432.421104967772,4.531053444269084,4.522953418301932,2.7801786297592344,5.40943790111905,0.96,0.04,candidate,thermal_support_clean,-1.6656981352891198,-16.375361359052356,-16.375361359052356,-16.375361359052352,0.8062127770226285,-17.181574136074982,0.8062127770226285,0.0,0.0,-17.181574136074982,-17.181574136074982,0.0,-3.552713678800501e-15,14.709663223763236,0.8982802211953438,2.16954826272371e-16,yes,negative,negative,0.021576737090263736,0.015547329023651928,436.9521584120407,1966.0169668384929,0.01156634945269807,1423.47,0.5392933039704549,57.0206956442644,30.52949356911377,1740.8129609779637,61.69108109283128,2.468215770072095,0.7223672728050966,0.5837416179939733,0.14805847422167026,-0.04084298332167047,yes,no,sensitivity_only,derived_branch_overlap_double_counting,"[""derived_branch_overlap_double_counting"", ""enthalpy_wall_heat_balance_loose""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,upper_leg,span_section,upper_leg,1,no,intended_cooling_dominant,232.3,55.58,1.4,31.29071065643277,429.4821175,431.6872442180792,424.1834968076161,7.503747410463443,7.503603510548484,0.3432504670910248,-2.8785150850537278,0.9574468085106383,0.0425531914893617,screening_only,thermal_support_marginal,144.75642083880552,-146.24864434535166,-146.24864434535166,-146.2486443453517,-135.60317791625556,-10.645466429096125,0.0,-135.60317791625556,0.0,-10.645466429096125,-10.645466429096125,-135.60317791625556,2.842170943040401e-14,291.00506518415716,1.9897966677692926,1.9433827614353103e-16,no,negative,positive,0.022197541157231646,0.014453709401842055,431.6872442180792,1969.964073009706,0.012315035426098296,1423.47,0.5385571476403603,51.322384856813905,32.55008972547226,1670.5482320145115,277.1049252774628,11.42134685365953,0.7223672728050966,0.5837416179939733,0.14805847422167026,-0.04084298332167047,no,no,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""weak_twall_minus_tbulk_support"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_lower_leg,span_section,left_lower_leg,1,no,parasitic_cooling_dominant,265.7,56.34,1.4,29.81733062574886,447.9023393333333,454.8585928471504,450.7661031161846,4.092489730965765,4.084655641524719,2.882380628424869,5.7070920506717,0.9411764705882353,0.058823529411764705,candidate,thermal_support_clean,-5.1428659576098426,-8.249646691287523,-8.249646691287523,-8.249646691287523,0.0,-8.249646691287523,0.0,0.0,0.0,-8.249646691287523,-8.249646691287523,0.0,0.0,3.106780733677681,0.37659561068945674,0.0,yes,negative,negative,0.02195991413590978,0.018161751071852354,454.8585928471504,1952.5925129424913,0.008406900094364168,1423.47,0.5424609021200856,92.63265031856074,22.060520915985595,2043.5245198557889,101.91556349013581,4.125748076237946,0.7033713337579716,0.5131755359427926,0.14826901326196465,0.0013982824023597831,yes,no,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_upper_leg,span_section,left_upper_leg,1,no,parasitic_cooling_dominant,265.7,56.34,1.4,29.81733062574886,447.9023393333333,454.17008255487303,450.8362349426758,3.333847612197173,3.34376393188418,2.540076459599959,4.17286674097214,0.9487179487179487,0.05128205128205128,candidate,thermal_support_clean,-3.872537953882301,-9.623840189768208,-9.623840189768208,-9.623840189768208,0.0,-9.623840189768208,0.0,0.0,0.0,-9.623840189768208,-9.623840189768208,0.0,0.0,5.751302235885907,0.5976099064903975,0.0,yes,negative,negative,0.021982731251817298,0.01811348931577631,454.17008255487303,1953.1086891086115,0.00848074363463998,1423.47,0.542320139027049,91.70145928319735,22.260069786932362,2041.2808832075095,117.17791527107151,4.749760214830795,0.7033713337579716,0.5131755359427926,0.14826901326196465,0.0013982824023597831,yes,no,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,span_section,lower_leg,1,no,intended_heating_dominant,265.7,56.34,1.4,29.81733062574886,447.9023393333333,447.638094660291,459.5591842247621,-11.921089564470648,13.774597579224494,0.5802093440225349,-0.48429400309311177,0.75,0.25,screening_only,thermal_support_marginal,-149.1207893424211,211.9653149470898,211.9653149470898,211.9653149470898,215.519705332065,-3.5543903849752043,215.519705332065,0.0,0.0,-3.5543903849752043,-3.5543903849752043,0.0,0.0,-361.0861042895109,1.703515050939557,0.0,no,positive,negative,0.022041740782055636,0.017721751878929572,447.638094660291,1958.0057204331797,0.009234938207790895,1423.47,0.5410601637403893,82.81948103691265,24.296110435791825,2012.1912575077965,223.52233582763424,9.105866067190785,0.7033713337579716,0.5131755359427926,0.14826901326196465,0.0013982824023597831,no,no,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""support_fraction_below_candidate_gate"", ""thermal_warning_fraction_above_candidate_gate"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,span_section,right_leg,1,no,parasitic_cooling_dominant,265.7,56.34,1.4,29.81733062574886,447.9023393333333,454.6476663298361,443.0045392926732,11.643127037162564,10.809797254438347,2.75001133647595,1.9601643466389025,0.7311827956989247,0.26881720430107525,do_not_fit,thermal_low_usable_fraction,-189.91651384948528,-23.022494975590384,-23.022494975590384,-23.022494975590384,0.0,-23.022494975590384,0.0,0.0,0.0,-23.022494975590384,-23.022494975590384,0.0,0.0,-166.8940188738949,7.249171692765898,0.0,yes,negative,negative,0.022082226572606178,0.017640629863653504,454.6476663298361,1952.7506445525219,0.00842941439026686,1423.47,0.5424176178863704,90.24150607770441,22.12136572714865,1996.265359713607,31.75967753696583,1.2929602065232124,0.7033713337579716,0.5131755359427926,0.14826901326196465,0.0013982824023597831,no,no,excluded,right_leg_blocked_by_policy,"[""right_leg_blocked_by_policy"", ""thermal_low_usable_fraction"", ""support_fraction_below_candidate_gate"", ""thermal_warning_fraction_above_candidate_gate"", ""enthalpy_wall_heat_balance_loose""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,test_section_span,span_section,test_section_span,1,no,intended_cooling_dominant,265.7,56.34,1.4,29.81733062574886,447.9023393333333,454.5839300545905,451.1571562760014,3.4267737785888923,3.4270523229414285,2.8361924532516696,4.856203077424515,1.0,0.0,candidate,thermal_support_clean,8.538873237298775,-7.627013002320543,-7.627013002320543,-7.627013002320542,-5.499311734120063,-2.1277012682004792,0.0,-5.499311734120063,0.0,-2.1277012682004792,-2.1277012682004792,-5.499311734120063,-8.881784197001252e-16,16.16588623961932,2.1195566645423045,1.164516724214177e-16,no,negative,positive,0.020787565883064133,0.020271076225782843,454.5839300545905,1952.7984276380735,0.008436236272220439,1423.47,0.5424045665739647,97.54143211575995,22.139801149295934,2159.547910860473,136.2070154496454,5.220111484826399,0.7033713337579716,0.5131755359427926,0.14826901326196465,0.0013982824023597831,yes,no,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,yes,parasitic_cooling_dominant,265.7,56.34,1.4,29.81733062574886,447.9023393333333,454.51541934068575,450.89962542107014,3.6157939196157804,3.6141526950825438,2.540076459599959,4.912053956356118,0.96,0.04,candidate,thermal_support_clean,-0.4765306741933686,-25.50049988337627,-25.50049988337627,-25.50049988337627,-5.499311734120063,-20.00118814925621,0.0,-5.499311734120063,0.0,-20.00118814925621,-20.00118814925621,-5.499311734120063,0.0,25.0239692091829,0.98131288890913,0.0,yes,negative,zero,0.021576737090263736,0.018848772204470503,454.51541934068575,1952.8497901202877,0.008443578868321954,1423.47,0.5423905520936458,94.06132900860855,22.15964338850632,2084.3655074797302,117.17919767643782,4.661483742578196,0.7033713337579716,0.5131755359427926,0.14826901326196465,0.0013982824023597831,yes,no,sensitivity_only,derived_branch_overlap_double_counting,"[""derived_branch_overlap_double_counting"", ""enthalpy_wall_heat_balance_loose""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,span_section,upper_leg,1,no,intended_cooling_dominant,265.7,56.34,1.4,29.81733062574886,447.9023393333333,449.66480249087573,442.18153762065367,7.483264870222394,7.48334586825382,0.2830022217021906,-2.410629309735242,0.9574468085106383,0.0425531914893617,screening_only,thermal_support_marginal,149.32277302538853,-148.66920404842813,-148.66920404842813,-148.66920404842813,-136.3507398845099,-12.318464163918238,0.0,-136.3507398845099,0.0,-12.318464163918238,-12.318464163918238,-136.3507398845099,0.0,297.99197707381666,2.0043961288495735,0.0,no,negative,positive,0.022197541157231646,0.017521894942578897,449.66480249087573,1956.4862975725905,0.008990078914753556,1423.47,0.5414364922450585,84.64459836489725,23.635473072236458,2000.615125363799,303.95718253706394,12.46148378626252,0.7033713337579716,0.5131755359427926,0.14826901326196465,0.0013982824023597831,no,no,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""weak_twall_minus_tbulk_support"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_direction_inconsistent""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_lower_leg,span_section,left_lower_leg,1,no,parasitic_cooling_dominant,265.7,56.34,1.4,29.81733062574886,446.646902,454.34425516501784,449.3179824556537,5.026272709364251,5.022098280530749,3.81636654280544,6.708769828874334,0.9411764705882353,0.058823529411764705,candidate,thermal_support_clean,-7.483490664635806,-8.158129440745899,-8.158129440745899,-8.158129440745899,0.0,-8.158129440745899,0.0,0.0,0.0,-8.158129440745899,-8.158129440745899,0.0,0.0,0.6746387761100934,0.08269527727037523,0.0,yes,negative,negative,0.02195991413590978,0.0168856898046867,454.34425516501784,1952.978111902786,0.009499508254381058,1423.47,0.5423556045660554,76.23347133088438,24.932470322092673,1900.6887615073776,79.78920361014828,3.230655395648404,0.7079144667941752,0.5131755358675197,0.15630586222182918,-0.002910659405391059,yes,yes,fit_used,closure_supported,[]
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_upper_leg,span_section,left_upper_leg,1,no,parasitic_cooling_dominant,265.7,56.34,1.4,29.81733062574886,446.646902,453.7054429937789,449.68294091496597,4.022502078812799,4.03254387162935,3.181896592685348,4.953077420469384,0.9487179487179487,0.05128205128205128,candidate,thermal_support_clean,-3.0493118567732775,-9.53925642726978,-9.53925642726978,-9.53925642726978,0.0,-9.53925642726978,0.0,0.0,0.0,-9.53925642726978,-9.53925642726978,0.0,0.0,6.489944570496503,0.680340718375466,0.0,yes,negative,negative,0.021982731251817298,0.016841120722317554,453.7054429937789,1953.4570293875638,0.009565890605292702,1423.47,0.5422260026612662,75.60161829448624,25.112698824999956,1898.56067091204,96.20674398838648,3.9003791543178346,0.7079144667941752,0.5131755358675197,0.15630586222182918,-0.002910659405391059,yes,no,sensitivity_only,enthalpy_wall_heat_balance_loose,"[""enthalpy_wall_heat_balance_loose""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,span_section,lower_leg,1,no,intended_heating_dominant,265.7,56.34,1.4,29.81733062574886,446.646902,446.7469551988917,459.1043443439836,-12.357389145092087,14.259263849635145,1.5567984556470833,0.4825793218796382,0.75,0.25,screening_only,thermal_support_marginal,-149.51256177668463,212.02066408965788,212.02066408965788,212.02066408965788,215.57225206028255,-3.5515879706246682,215.57225206028255,0.0,0.0,-3.5515879706246682,-3.5515879706246682,0.0,0.0,-361.5332258663425,1.7051791975967951,0.0,no,positive,negative,0.022041740782055636,0.01647538932081324,446.7469551988917,1958.6738076873908,0.010333054880051136,1423.47,0.5408988531685543,68.83589387992393,27.19324240371952,1871.8711483534844,209.4931724501777,8.536890355207253,0.7079144667941752,0.5131755358675197,0.15630586222182918,-0.002910659405391059,no,no,excluded,thermal_support_marginal,"[""thermal_support_marginal"", ""support_fraction_below_candidate_gate"", ""thermal_warning_fraction_above_candidate_gate"", ""enthalpy_wall_heat_balance_loose"", ""enthalpy_wall_direction_inconsistent""]"
