branch_name,branch_type,component_spans,component_span_count,branch_total_length_m,time_sample_count,total_row_count,usable_row_count,masked_row_count,warning_fraction,thermal_warning_fraction,mean_mdot_mean_abs_kg_s,mean_bulk_positive_mass_flux_kg_s,mean_t_wall_area_avg_k,mean_bulk_temp_fluid_area_avg_k,mean_bulk_temp_area_weighted_k,mean_bulk_minus_wall_temp_k,mean_abs_bulk_minus_wall_temp_k,min_abs_bulk_minus_wall_temp_k,mean_wall_heat_per_length_w_m,mean_wall_heatflux_area_avg_w_m2,mean_effective_htc_w_m2_k,mean_effective_ua_per_m_w_m_k,mean_effective_thermal_resistance_k_m_w,mean_effective_htc_tp_endpoint_proxy_w_m2_k,mean_effective_ua_per_m_tp_endpoint_proxy_w_m_k,mean_effective_thermal_resistance_tp_endpoint_proxy_k_m_w,min_bulk_positive_mass_flux_kg_s,mean_area_ratio_to_reference,max_area_ratio_to_reference,thermal_status_breakdown_json,mean_branch_total_wall_heat_w,mean_branch_total_abs_wall_heat_w,source_id,case_label,usable_fraction,case_order,fit_status,fit_reason
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.010932096555000005,0.011139771281333796,433.77627143222617,437.0771414907831,433.96372422077036,3.3008700585568347,3.3452520672803865,2.7801786297592344,-4.093854290000351,-66.19979417962372,42.577942786046954,2.7465045386664886,0.5367389909638575,891.9160043882256,56.71979723515088,0.436760120300293,0.010954466838540074,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-1.0286955182827084,2.616304582525215,viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,1.0,2,candidate,thermal_support_clean
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.010932096575704995,0.011301639777799175,432.421104967772,436.9521584120407,433.4267147059501,4.531053444269084,4.522953418301932,2.7801786297592344,-17.798953743090294,-259.7007581870572,61.69108109283128,4.210393516043363,0.3051957881291106,440.9315152312563,29.198246656691378,0.20330413621345697,0.010954466838540074,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-16.375361359052356,17.962970423294866,viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,0.96,2,candidate,thermal_support_clean
left_lower_leg,span_section,left_lower_leg,1,0.323501,4,136,128,8,1.0,0.058823529411764705,0.013162731832169896,0.01379638730759562,450.7661031161846,454.8585928471504,451.8048414962984,4.092489730965765,4.084655641524719,2.882380628424869,-26.71548777258882,-387.11062648831404,101.91556349013581,7.07526827575043,0.15708605314730892,77.62679498427796,5.374511598240414,0.20388106535199388,0.013406383975022524,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 8, ""usable"": 128}",-8.249646691287523,8.249646691287523,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,0.9411764705882353,3,candidate,thermal_support_clean
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,4,156,148,8,1.0,0.05128205128205128,0.013162731833566652,0.013647372260254115,450.8362349426758,454.17008255487303,451.8120335322714,3.333847612197173,3.34376393188418,2.540076459599959,-26.737064150600784,-387.1670976524619,117.17791527107151,8.069558701122805,0.12502490726836277,3063.92463894808,213.82247782535734,0.009857079204747416,0.013201823280754001,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 8, ""usable"": 148}",-9.623840189768206,9.623840189768206,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,0.9487179487179487,3,candidate,thermal_support_clean
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.01316270063415116,0.013600462140022081,451.1571562760014,454.5839300545905,452.07491326431824,3.4267737785888923,3.4270523229414285,2.8361924532516696,-30.35288804559307,-465.2258024976694,136.2070154496454,8.881949203680314,0.11376823457537394,348.3054133318785,22.440862352058254,0.053862946106126464,0.013505232762573465,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-7.627013002320542,7.627013002320542,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,1.0,3,candidate,thermal_support_clean
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.013162723363187424,0.01368506288854822,450.89962542107014,454.51541934068575,451.8809654555984,3.6157939196157804,3.6141526950825438,2.540076459599959,-27.71738637688055,-408.467760154536,117.17919767643782,7.953642856115821,0.13281824710126158,1316.1562384400183,91.32958220571564,0.0874599584685311,0.013201823280754001,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-25.50049988337627,25.50049988337627,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,0.96,3,candidate,thermal_support_clean
left_lower_leg,span_section,left_lower_leg,1,0.323501,4,136,128,8,1.0,0.058823529411764705,0.012243561806666685,0.013064855120702181,449.3179824556537,454.34425516501784,450.5386974418447,5.026272709364251,5.022098280530749,3.81636654280544,-26.419120172942662,-382.8227715750961,79.78920361014828,5.535085601456826,0.1942473700129852,80.04890794371545,5.542275480436566,0.19720084358679438,0.012480392263479604,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 8, ""usable"": 128}",-8.158129440745899,8.158129440745899,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,0.9411764705882353,4,candidate,thermal_support_clean
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,4,156,148,8,1.0,0.05128205128205128,0.012243561806666668,0.012805209405838982,449.68294091496597,453.7054429937789,450.73044602394805,4.022502078812799,4.03254387162935,3.181896592685348,-26.502072563102892,-383.76687686874396,96.20674398838648,6.628434141100766,0.1522545951262549,4781.509653858221,342.051534284236,0.008336552809294764,0.012356445105972861,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 8, ""usable"": 148}",-9.539256427269779,9.539256427269779,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,0.9487179487179487,4,candidate,thermal_support_clean
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.012243561812500046,0.012789989219716087,449.92089016347876,454.1134747275903,450.91627425800874,4.192584564111537,4.195607557347016,3.728268198301521,-28.440173927121265,-436.1607879547328,104.06254308731603,6.783806921638663,0.14894765338487181,322.81480184803627,20.707463450078283,0.060773682030480475,0.012736328971835992,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-7.146390024059183,7.146390024059183,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,1.0,4,candidate,thermal_support_clean
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.012243561808248012,0.012889424477835549,449.62327329720114,454.03340216238206,450.715581518467,4.410128865180963,4.408257002871243,3.181896592685348,-27.00357007158779,-397.75997057653234,92.75048835668335,6.2985560182586084,0.16564562076592595,1973.2094023452366,140.44678346128578,0.08681012531589347,0.012356445105972861,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-24.843775892074863,24.843775892074863,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,0.96,4,candidate,thermal_support_clean
left_lower_leg,span_section,left_lower_leg,1,0.323501,4,136,128,8,1.0,0.058823529411764705,0.014926408790732211,0.015474120244040686,464.00183901165155,467.4697247817717,464.97198807641297,3.4678857701201267,3.459757437476652,2.3571785794657103,-29.388494559034463,-425.84424578762963,137.06571462320196,9.520930909578865,0.12155685081875417,95.0424543328374,6.571576955690704,0.16602764716188237,0.015192353786882981,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 8, ""usable"": 128}",-9.075061588417569,9.075061588417569,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,0.9411764705882353,5,candidate,thermal_support_clean
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,4,156,148,8,1.0,0.05128205128205128,0.01492640877907902,0.015369192668247135,463.4774391770168,466.598642587933,464.64539547489727,3.1212034109163755,3.133081632125694,2.1970170602280064,-29.285131675659375,-424.0673569019157,137.71921333621407,9.474779377301727,0.10677814642032724,1559.285263956009,107.37391616182833,0.013473996779945022,0.014891628739365812,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 8, ""usable"": 148}",-10.541001270572622,10.541001270572622,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,0.9487179487179487,5,candidate,thermal_support_clean
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.014926409017257322,0.015378865452607365,463.1828191431599,467.05736040152436,464.84047888530654,3.8745412583644554,3.8499173927185733,2.443882555593291,-50.031798777672016,-764.2214813106551,197.58823715381234,12.908255594173886,0.07962556725211636,4622.516649682932,305.46203478474155,0.011765725497819644,0.015230927298034793,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-12.571890333255881,12.571890333255881,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,1.0,5,candidate,thermal_support_clean
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.014926408847945891,0.015407203053099729,463.57389765910136,467.0173690047821,464.80868493753195,3.443471345679953,3.443583624909427,2.1970170602280064,-34.98621357975931,-517.5676214778284,153.8219541140147,10.426461410515595,0.10435729564168048,1900.8380461018503,127.39940190512064,0.06443706446202067,0.014891628739365812,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-32.18795319224607,32.18795319224607,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,0.96,5,candidate,thermal_support_clean
left_lower_leg,span_section,left_lower_leg,1,0.323501,4,136,128,8,1.0,0.058823529411764705,0.013970305828575754,0.014734502626179417,463.8684565817542,468.0945337713685,464.9636084507116,4.226077189614053,4.221330987375724,3.04933833917147,-29.360567385358614,-425.4402192023443,108.89450727046223,7.559684202919411,0.14766396266130263,84.02608333306607,5.817460758018312,0.18874355487881603,0.014262797400773027,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 8, ""usable"": 128}",-9.066437777470405,9.066437777470405,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.9411764705882353,6,candidate,thermal_support_clean
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,4,156,148,8,1.0,0.05128205128205128,0.01397030582807529,0.0144557223024224,463.732465489895,467.26818970322176,464.9133349112445,3.5357242133265814,3.547944442010523,2.588848143975099,-29.339593017643267,-424.85747747049624,121.70510667087068,8.377186397720893,0.12078405381289198,9818.670375019869,693.7549657756306,0.008676509377224351,0.013987031808679216,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 8, ""usable"": 148}",-10.560604292386126,10.560604292386126,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.9487179487179487,6,candidate,thermal_support_clean
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.013970302781784159,0.014489879600047434,463.24707862176547,467.7334494747958,465.0232463594611,4.486370853030593,4.460763965795795,3.0934076029187736,-50.13694571841479,-765.8193794102336,170.42883430252482,11.13814773263757,0.09210803031164934,5764.41691739403,370.08484043996606,0.014772061584512792,0.014386924305975312,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-12.598311446231843,12.598311446231843,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,1.0,6,candidate,thermal_support_clean
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.013970305000067124,0.014559710521828863,463.6467024324826,467.67538751711936,464.96029391536814,4.028685084637029,4.0291371148635315,2.588848143975099,-35.02686530154117,-518.1775590556109,130.59957630319147,8.85008692297161,0.12211920578486524,5409.590831762898,372.0672422939345,0.07150270003161092,0.013987031808679216,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-32.225353516088376,32.225353516088376,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.96,6,candidate,thermal_support_clean
left_lower_leg,span_section,left_lower_leg,1,0.323501,4,136,128,8,1.0,0.058823529411764705,0.016988683924869463,0.01746184642697853,480.2357582353312,483.13895808907154,480.9412339874267,2.9031998537400603,2.9006565707808085,2.0320759835065587,-32.861921783949505,-476.1900003294457,186.27239835594693,12.941043321444008,0.09125720561778691,124.57553792192567,8.548029751450496,0.12318397085632557,0.017053791233554008,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 8, ""usable"": 128}",-10.147643442709937,10.147643442709937,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.9411764705882353,7,candidate,thermal_support_clean
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,4,156,148,8,1.0,0.05128205128205128,0.01698868355925734,0.017475844866150652,478.8646683762361,482.03531145310023,480.2189849675671,3.1706430768646077,3.1846758407916806,2.0319978912441456,-32.5710919126022,-471.65553503244695,151.71860777860988,10.425697148037532,0.09744491803882653,748.090757204234,51.22029173496422,0.021281738685084626,0.01691593858931828,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 8, ""usable"": 148}",-11.72376225031767,11.72376225031767,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.9487179487179487,7,candidate,thermal_support_clean
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.01698828860444022,0.01756994958669979,477.8496335942137,482.54219081672426,480.2829376818337,4.6925572225105805,4.635532179060121,2.165624459548951,-76.04732307318085,-1159.4807138923627,245.20520432576996,16.02577406575454,0.0659930282693632,1499.2150209559054,99.47851492193817,0.017293670859337234,0.01730893829196707,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-19.109019247182758,19.109019247182758,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,1.0,7,candidate,thermal_support_clean
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.01698857535180511,0.0174969671941202,479.04554070408295,482.54403427879294,480.47846137798194,3.4984935747096673,3.498056095926055,2.0319978912441456,-44.543059043992834,-661.038269163432,188.93516484864668,12.804288019860685,0.0867454296764022,745.2505311073982,50.16263671527073,0.05432254847360529,0.01691593858931828,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-40.980424940210355,40.980424940210355,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.96,7,candidate,thermal_support_clean
left_lower_leg,span_section,left_lower_leg,1,0.323501,4,136,128,8,1.0,0.058823529411764705,0.01588054344356276,0.016550291587345913,480.0087587589644,483.6950335178386,481.04768780171884,3.6862747588742666,3.6824782713083346,2.6601861344700524,-32.81356225051886,-475.4800590896657,142.9793731388922,9.92926205968475,0.1156469348364904,105.89567991522887,7.322042811112854,0.14990148471198855,0.016217547873394286,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 8, ""usable"": 128}",-10.132710192441241,10.132710192441241,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.9411764705882353,8,candidate,thermal_support_clean
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,4,156,148,8,1.0,0.05128205128205128,0.01588054344425598,0.01634432286904339,479.15916221336266,482.64777035534473,480.59546491860453,3.4886081419822026,3.503201074137237,2.3834097332323836,-32.6358055772588,-472.5925123247644,137.8925266594653,9.483112020054458,0.10706609950993469,748.3421229417172,51.31398823716026,0.020853533454691386,0.01583676964658903,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 8, ""usable"": 148}",-11.7470555320049,11.7470555320049,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.9487179487179487,8,candidate,thermal_support_clean
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.015880443234426184,0.016448152328633683,477.9143330110339,483.1599869069545,480.60945896453734,5.245653895920363,5.189205727882059,2.8539484008887825,-76.15471612840703,-1161.111393076618,218.52221635618116,14.29356943907624,0.07401241823227389,1135.3122010709262,74.82565863820051,0.018218929692306103,0.01624270542667425,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-19.136004759313884,19.136004759313884,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,1.0,8,candidate,thermal_support_clean
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.015880516062234788,0.01644228421318805,479.10607207068364,483.1415688264031,480.7520809581799,4.03549675571935,4.037148948726667,2.3834097332323836,-44.58147735311415,-661.6119378763152,161.6428370469565,10.94828357063959,0.10093356328541664,637.0166265091584,42.87489417105042,0.06373498742938258,0.01583676964658903,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-41.01577048376003,41.01577048376003,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.96,8,candidate,thermal_support_clean
