branch_name,branch_type,component_spans,component_span_count,branch_total_length_m,time_sample_count,total_row_count,usable_row_count,masked_row_count,warning_fraction,thermal_warning_fraction,mean_mdot_mean_abs_kg_s,mean_bulk_positive_mass_flux_kg_s,mean_t_wall_area_avg_k,mean_bulk_temp_fluid_area_avg_k,mean_bulk_temp_area_weighted_k,mean_bulk_minus_wall_temp_k,mean_abs_bulk_minus_wall_temp_k,min_abs_bulk_minus_wall_temp_k,mean_wall_heat_per_length_w_m,mean_wall_heatflux_area_avg_w_m2,mean_effective_htc_w_m2_k,mean_effective_ua_per_m_w_m_k,mean_effective_thermal_resistance_k_m_w,mean_effective_htc_tp_endpoint_proxy_w_m2_k,mean_effective_ua_per_m_tp_endpoint_proxy_w_m_k,mean_effective_thermal_resistance_tp_endpoint_proxy_k_m_w,min_bulk_positive_mass_flux_kg_s,mean_area_ratio_to_reference,max_area_ratio_to_reference,thermal_status_breakdown_json,mean_branch_total_wall_heat_w,mean_branch_total_abs_wall_heat_w,source_id,case_label,usable_fraction,case_order,fit_status,fit_reason
right_leg,span_section,right_leg,1,0.9144000000000001,4,372,272,100,1.0,0.26881720430107525,0.013162758561186802,0.013736102521762062,443.0045392926732,454.6476663298361,451.84941707213454,11.643127037162564,10.809797254438347,2.75001133647595,-25.177706666218647,-362.92956031583344,31.75967753696583,2.2025218167744445,0.46275575771181077,1177.5556268165833,82.44685974741587,0.05889572804124935,0.005238158701040333,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 100, ""usable"": 272}",-23.022494975590384,23.022494975590384,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,0.7311827956989247,3,do_not_fit,thermal_low_usable_fraction
upper_leg,span_section,upper_leg,1,0.9238969228247695,4,376,360,16,0.9042553191489362,0.0425531914893617,0.013162774905993135,0.013092681335987113,442.18153762065367,449.66480249087573,449.0502787237467,7.483264870222394,7.48334586825382,0.2830022217021906,-166.2792032185522,-2392.194086998773,303.95718253706394,21.02366932950054,0.06548950082009374,338.4124613321675,23.667520469297717,0.1127571685472534,0.013087327731603874,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 16, ""usable"": 360}",-148.66920404842813,148.66920404842813,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,0.9574468085106383,3,screening_only,thermal_support_marginal
lower_leg,span_section,lower_leg,1,0.9004136306150922,4,368,276,92,0.8586956521739131,0.25,0.012243561702500006,0.012098294180172579,459.1043443439836,446.7469551988917,446.42972274896704,-12.357389145092087,14.259263849635145,1.5567984556470833,263.26519877487885,3795.13872989569,209.4931724501777,14.527681660817484,0.10223902250303307,220.23479447731214,15.251546020280463,0.11272311715848926,0.003132950898005786,1.4258824256107032,2.9195266054678455,"{""area_ratio_out_of_range"": 92, ""usable"": 276}",237.04757344349326,249.60108037696654,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,0.75,4,screening_only,thermal_support_marginal
right_leg,span_section,right_leg,1,0.9144000000000001,4,372,272,100,1.0,0.26881720430107525,0.012243562342499998,0.012957072889761246,442.0928271638454,454.15618713161604,450.64491569797326,12.063359967770303,11.217839574693661,2.7108317757644045,-24.986003912654603,-360.1657093854277,30.30547376010576,2.101683936168326,0.482900997421306,1002.0826059747425,70.07689678827407,0.054881508010011563,0.00494559159351481,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 100, ""usable"": 272}",-22.847201977731434,22.847201977731434,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,0.7311827956989247,4,do_not_fit,thermal_low_usable_fraction
upper_leg,span_section,upper_leg,1,0.9238969228247695,4,376,360,16,0.8936170212765957,0.0425531914893617,0.012243561375000007,0.012178205042683713,441.4255155590076,448.93352794039,448.38444590808456,7.5080123813823985,7.507990156830366,0.43069689390040367,-166.20123603239782,-2391.078048353308,289.4534421452591,20.08140888700721,0.06578806545982177,283.38369237246104,19.792117466190312,0.11835205942687818,0.012174964273112463,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 16, ""usable"": 360}",-148.59949407097392,148.59949407097392,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,0.9574468085106383,4,screening_only,thermal_support_marginal
lower_leg,span_section,lower_leg,1,0.9004136306150922,4,368,276,92,0.9239130434782609,0.25,0.014926323574581289,0.01477098776692944,472.75906636548297,460.1915603729567,459.8082333131912,-12.567505992525815,14.36679366395847,1.1165568527707705,295.42148028594477,4258.70383631734,234.95219759729744,16.310475609700543,0.09215580902671937,254.96265943046689,17.65152691180264,0.10884050635679215,0.008021920265888794,1.4356299959586623,2.9195266054678455,"{""area_ratio_out_of_range"": 92, ""usable"": 276}",266.0015276259532,279.83281804338185,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,0.75,5,screening_only,thermal_support_marginal
right_leg,span_section,right_leg,1,0.9144000000000001,4,372,272,100,1.0,0.26881720430107525,0.014926362110173225,0.015460496024532864,454.92143651183494,467.1783887042067,464.8120822105617,12.256952192372053,11.366693271884387,3.198776333368073,-27.551758446464863,-397.15211691537365,33.264373988511494,2.3066780053007383,0.4455606092578147,383.7037868523507,26.740169290839617,0.08478807016838846,0.0061096248976377,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 100, ""usable"": 272}",-25.19332792344757,25.19332792344757,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,0.7311827956989247,5,do_not_fit,thermal_low_usable_fraction
upper_leg,span_section,upper_leg,1,0.9238969228247695,4,376,360,16,0.9042553191489362,0.0425531914893617,0.014926540666956709,0.014847838947335108,454.19350943174487,462.1589955770678,461.49453232666906,7.965486145322162,7.965702293037043,0.26756723212412226,-183.71482256699144,-2642.96644076369,328.345287119502,22.70775131066122,0.06290895778530016,826.9674891771373,57.93168824167614,0.10408243723938757,0.0148404144774268,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 16, ""usable"": 360}",-164.25828314220274,164.25828314220274,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,0.9574468085106383,5,screening_only,thermal_support_marginal
lower_leg,span_section,lower_leg,1,0.9004136306150922,4,368,276,92,0.875,0.25,0.01397021175355203,0.013808167145232473,473.46195856862164,460.4629682129505,460.1072718224008,-12.99899035567088,14.939211893386522,0.6799287797181819,295.2570820536057,4256.331718811006,228.87394736707293,15.90154254821234,0.09680678088300793,240.2987986508918,16.63621552478869,0.11154822835073912,0.0031610768843236907,1.4258824256107032,2.9195266054678455,"{""area_ratio_out_of_range"": 92, ""usable"": 276}",265.85350121670604,279.7189416004734,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.75,6,screening_only,thermal_support_marginal
right_leg,span_section,right_leg,1,0.9144000000000001,4,372,272,100,1.0,0.26881720430107525,0.013970318230333265,0.014635972385282553,455.363901604314,467.82967978365326,464.91479051224763,12.465778179338846,11.580675174602348,3.056864108776267,-27.632552259514686,-398.31598422164535,32.65063928610364,2.2642646348503455,0.45158876730844544,710.8285116616743,49.07327938824299,0.06189146081981183,0.005598512031847042,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 100, ""usable"": 272}",-25.26720578610032,25.26720578610032,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.7311827956989247,6,do_not_fit,thermal_low_usable_fraction
upper_leg,span_section,upper_leg,1,0.9238969228247695,4,376,360,16,0.9148936170212766,0.0425531914893617,0.013970387515329608,0.013896300275166614,454.55532231757826,462.5698249642781,461.95271017773456,8.014502646699528,8.014614813947716,0.25948521348078657,-183.75798106546205,-2643.5850222180748,318.64397179747675,22.008630402742384,0.06330410923637084,393.2408737005853,27.52144933716031,0.10791610219073305,0.013889992124647043,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 16, ""usable"": 360}",-164.29687088794205,164.29687088794205,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.9574468085106383,6,screening_only,thermal_support_marginal
lower_leg,span_section,lower_leg,1,0.9004136306150922,4,368,280,88,0.9864130434782609,0.2391304347826087,0.01698895093463944,0.016768700141511036,489.08235666231417,475.7530964783173,475.3803259125604,-13.329260183997185,15.212921900480207,1.699260055108823,335.9207534904426,4842.541818992376,252.08683567078336,17.4927576759424,0.08510948677673158,357.91518155558174,24.46280611496412,0.10179520538555427,0.004528191820917513,1.4238283123963813,2.9195266054678455,"{""area_ratio_out_of_range"": 88, ""usable"": 280}",302.46762524928783,317.8947548705429,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.7608695652173914,7,screening_only,thermal_support_marginal
right_leg,span_section,right_leg,1,0.9144000000000001,4,372,272,100,1.0,0.26881720430107525,0.01698846432954916,0.017548473081635152,469.45993769662044,482.73923227984557,480.5159887892735,13.27929458322471,12.287238218038466,3.872147531353562,-30.627546965541683,-441.48929776025426,34.233357338684655,2.3737469600102528,0.43464610634621365,406.0628477018227,28.61331221607505,0.15257207414877133,0.0072422945614495395,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 100, ""usable"": 272}",-28.0058289452914,28.0058289452914,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.7311827956989247,7,do_not_fit,thermal_low_usable_fraction
upper_leg,span_section,upper_leg,1,0.9238969228247695,4,376,356,20,0.8670212765957447,0.05319148936170213,0.016988636685352235,0.01689976656494904,469.0192678200113,477.6386662862894,476.9215113130334,8.6193984662774,8.525785234013592,0.15235570390973407,-206.07706138484332,-2964.614593606004,338.53142834181455,23.696857249942372,0.061075835686909774,1619.9746462002927,113.97221658868234,0.09603051230883422,0.01688912732195033,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 16, ""small_delta_t"": 4, ""usable"": 356}",-184.25222214022128,184.25222214022128,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.9468085106382979,7,do_not_fit,thermal_small_delta_t
lower_leg,span_section,lower_leg,1,0.9004136306150922,4,368,276,92,0.9375,0.25,0.015880550670732595,0.01571655875927473,489.73865785543256,475.89831179412374,475.547854703276,-13.840346061308601,15.730682918627407,1.171469491092921,335.7832816286675,4840.558625646269,243.90459912680888,16.932777236771585,0.08824071842527383,265.4017134824601,18.37223027837744,0.10479995650218371,0.008502382348686204,1.4356299959586623,2.9195266054678455,"{""area_ratio_out_of_range"": 92, ""usable"": 276}",302.3438437111195,317.80628192664227,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.75,8,screening_only,thermal_support_marginal
right_leg,span_section,right_leg,1,0.9144000000000001,4,372,272,100,1.0,0.26881720430107525,0.015880553772587545,0.016518771655993005,469.96078657520934,483.32884300041945,480.7462222037377,13.368056425209975,12.403110330640342,3.6354677114643437,-30.717155544767017,-442.7807404897109,34.05696863440642,2.361605683939835,0.43602580965257426,3462.400131589182,245.22225850199342,0.09852986955645464,0.006537916773285458,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 100, ""usable"": 272}",-28.087767030135076,28.087767030135076,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.7311827956989247,8,do_not_fit,thermal_low_usable_fraction
upper_leg,span_section,upper_leg,1,0.9238969228247695,4,376,360,16,0.8829787234042553,0.0425531914893617,0.015880525886625488,0.015797298186147266,469.3304123316687,477.9705564432609,477.2920407293296,8.640144111592765,8.64043866928525,0.2678143147279002,-206.11137735621824,-2965.1052291094998,345.69227660695367,23.896672071902454,0.060571555034779324,5797.509068360536,406.4180272785818,0.09972123752320923,0.015791344638561668,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 16, ""usable"": 360}",-184.28290383734117,184.28290383734117,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.9574468085106383,8,screening_only,thermal_support_marginal
