scenario_id,case_id,variant_id,input_family,level,segment_name,parent_segment,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,T_pipe_outer_wall_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,Q_known_W,mdot_model_kg_s,cp_J_kg_K,enthalpy_transport_W,segment_residual_R_s_W,residual_owner_label
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,512.790455326,512.581668851,512.686062089,510.514181441,0,0,6.01671095049,6.01671095049,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,512.581668851,512.5287723,512.555220576,511.140091294,0,0,1.52435452922,1.52435452922,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,512.5287723,512.372048555,512.450410427,510.468252244,0,0,4.51639795012,4.51639795012,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,512.372048555,511.814928886,512.09348872,506.296431014,0,16.0548959481,0,-16.0548959481,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,511.814928886,511.493433728,511.654181307,506.294415938,0,9.26474669861,0,-9.26474669861,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,511.493433728,511.194598639,511.344016184,506.361282288,0,8.6117362068,0,-8.6117362068,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,511.194598639,510.765191316,510.979894977,506.509362027,0,12.3745245172,0,-12.3745245172,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,510.765191316,510.610393649,510.687792482,508.728342273,0,0,4.46089316342,4.46089316342,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,510.610393649,510.558224682,510.584309166,509.18730814,0,0,1.50338727749,1.50338727749,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,510.558224682,510.352678754,510.455451718,508.315004156,0,0,5.92332667099,5.92332667099,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,510.352678754,510.147429796,510.250054275,508.112491551,0,0,5.91476877494,5.91476877494,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,510.147429796,510.09624721,510.121838503,508.750945747,0,0,1.47496214348,1.47496214348,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s00,right_vertical,1.8796,2.01022857143,510.09624721,509.834138471,509.96519284,507.66275268,0,0,7.55331560529,7.55331560529,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s01,right_vertical,2.01022857143,2.1082,509.834138471,509.637250843,509.735694657,507.63348027,0,0,5.67381708574,5.67381708574,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s02,right_vertical,2.1082,2.14085714286,509.637250843,509.570732465,509.603991654,508.103396369,0,0,1.91690289747,1.91690289747,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,509.570732465,509.309592029,509.440162247,507.145662339,0,0,7.52541167935,7.52541167935,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s04,right_vertical,2.27148571429,2.3368,509.309592029,509.178154098,509.243873064,507.395038764,0,0,3.7877246085,3.7877246085,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s05,right_vertical,2.3368,2.40211428571,509.178154098,509.046838188,509.112496143,507.265263797,0,0,3.78420828243,3.78420828243,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,509.046838188,508.786661086,508.916749637,506.630154219,0,0,7.49765093225,7.49765093225,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s07,right_vertical,2.53274285714,2.5654,508.786661086,508.720541953,508.753601519,507.261408971,0,0,1.90539758128,1.90539758128,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s08,right_vertical,2.5654,2.66337142857,508.720541953,508.525196085,508.622869019,506.53602697,0,0,5.62938750819,5.62938750819,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,right_vertical__s09,right_vertical,2.66337142857,2.794,508.525196085,508.265976211,508.395586148,506.116850046,0,0,7.47006612011,7.47006612011,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,508.265976211,508.215469612,508.240722911,506.88671935,0,0,1.45548178362,1.45548178362,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s00,heated_incline,2.8194,2.95002857143,508.215469612,509.272063337,508.743766474,506.452957084,37.9571428571,0,7.50876468964,45.4659075468,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s01,heated_incline,2.95002857143,3.048,509.272063337,510.062761628,509.667412483,507.561663242,28.4678571429,0,5.68187766064,34.1497348035,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s02,heated_incline,3.048,3.08065714286,510.062761628,510.325364062,510.194062845,508.689974157,9.48928571429,0,1.92170246934,11.4109881836,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,510.325364062,511.378057337,510.851710699,508.528919505,37.9571428571,0,7.62116766378,45.5783105209,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s04,heated_incline,3.21128571429,3.2766,511.378057337,511.902869962,511.640463649,509.76074288,18.9785714286,0,3.85473604546,22.833307474,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s05,heated_incline,3.2766,3.34191428571,511.902869962,512.427189818,512.16502989,510.278860948,18.9785714286,0,3.86893658071,22.8475080093,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,512.427189818,513.475965386,512.951577602,510.596744753,37.9571428571,0,7.73406792982,45.691210787,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s07,heated_incline,3.47254285714,3.5052,513.475965386,513.736951712,513.606458549,512.068468803,9.48928571429,0,1.96827505225,11.4575607665,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s08,heated_incline,3.5052,3.60317142857,513.736951712,514.521389402,514.129170557,511.96120282,28.4678571429,0,5.8622949566,34.3301520995,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,heated_incline__s09,heated_incline,3.60317142857,3.7338,514.521389402,515.566229351,515.043809376,512.656870633,37.9571428571,0,7.84748441457,45.8046272717,0.0202249109771,,,,diagnostic_missing_cp
salt_2__V00__nominal,salt_2,V00,baseline_frozen_setup,nominal,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,515.566229351,515.513071704,515.539650527,514.119630073,0,0,1.53187871026,1.53187871026,0.0202249109771,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,left_lower_vertical__s00,left_lower_vertical,0,0.121412,531.055703912,530.802637791,530.929170852,528.449252246,0,0,8.09072607424,8.09072607424,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,left_lower_vertical__s01,left_lower_vertical,0.121412,0.182118,530.802637791,530.675218229,530.73892801,528.739130998,0,0,4.07371843295,4.07371843295,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,left_lower_vertical__s02,left_lower_vertical,0.182118,0.242824,530.675218229,530.54790651,530.61156237,528.613319922,0,0,4.07027057102,4.07027057102,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,left_lower_vertical__s03,left_lower_vertical,0.242824,0.364236,530.54790651,530.295691413,530.421798962,527.949543717,0,0,8.06351828378,8.06351828378,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,test_section__s00,test_section,0.364236,0.4572,530.295691413,529.750952792,530.023322102,511.967038452,18.5,0,35.9153328385,54.4153328385,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,test_section__s01,test_section,0.4572,0.550164,529.750952792,529.210323677,529.480638235,511.486804202,18.5,0,35.7839526116,54.2839526116,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,left_upper_vertical__s00,left_upper_vertical,0.550164,0.671576,529.210323677,528.960342335,529.085333006,526.633216733,0,0,7.99210360718,7.99210360718,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,left_upper_vertical__s01,left_upper_vertical,0.671576,0.732282,528.960342335,528.834476897,528.897409616,526.920040269,0,0,4.02403178359,4.02403178359,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,left_upper_vertical__s02,left_upper_vertical,0.732282,0.792988,528.834476897,528.708717233,528.771597065,526.795756129,0,0,4.02065005487,4.02065005487,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,left_upper_vertical__s03,left_upper_vertical,0.792988,0.9144,528.708717233,528.459570619,528.584143926,526.13956238,0,0,7.96541678766,7.96541678766,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,top_horizontal_inlet,top_horizontal_inlet,0.9144,0.9398,528.459570619,528.407379043,528.433474831,526.946468587,0,0,1.66861504511,1.66861504511,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,528.407379043,528.198442662,528.302910853,525.989197006,0,0,6.67987037113,6.67987037113,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,528.198442662,527.989797877,528.094120269,525.783378844,0,0,6.67054784051,6.67054784051,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,527.989797877,527.936931169,527.963364523,526.456740901,0,0,1.69019961378,1.69019961378,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,527.936931169,527.780301222,527.858616195,525.749329844,0,0,5.00759685288,5.00759685288,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,527.780301222,527.240449705,527.510375463,521.529638951,0,17.2595877483,0,-17.2595877483,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,527.240449705,526.928994735,527.08472222,521.55501918,0,9.95752630094,0,-9.95752630094,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,526.928994735,526.63966452,526.784329628,521.646618768,0,9.2501760542,0,-9.2501760542,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,526.63966452,526.224419903,526.432042211,521.829140453,0,13.2757837083,0,-13.2757837083,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,526.224419903,526.06957978,526.146999842,524.059926014,0,0,4.9503747329,4.9503747329,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,526.06957978,526.017391416,526.043485598,524.554663318,0,0,1.66851231959,1.66851231959,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,526.017391416,525.811776576,525.914583996,523.634776453,0,0,6.57367828249,6.57367828249,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,525.811776576,525.606446065,525.70911132,523.432211091,0,0,6.56458803198,6.56458803198,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,525.606446065,525.555244608,525.580845337,524.11981782,0,0,1.63696000932,1.63696000932,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s00,right_vertical,1.8796,2.01022857143,525.555244608,525.293015586,525.424130097,522.971606335,0,0,8.38366849212,8.38366849212,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s01,right_vertical,2.01022857143,2.1082,525.293015586,525.096021026,525.194518306,522.954858793,0,0,6.29808204799,6.29808204799,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s02,right_vertical,2.1082,2.14085714286,525.096021026,525.02945744,525.062739233,523.463130884,0,0,2.12810123669,2.12810123669,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,525.02945744,524.768155666,524.898806553,522.454285872,0,0,8.35402375166,8.35402375166,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s04,right_vertical,2.27148571429,2.3368,524.768155666,524.636623179,524.702389423,522.732005327,0,0,4.20521163742,4.20521163742,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s05,right_vertical,2.3368,2.40211428571,524.636623179,524.505207577,524.570915378,522.602146958,0,0,4.20147475718,4.20147475718,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,524.505207577,524.24482847,524.375018023,521.938466247,0,0,8.32452546071,8.32452546071,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s07,right_vertical,2.53274285714,2.5654,524.24482847,524.178647375,524.211737922,522.620608436,0,0,2.11587263116,2.11587263116,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s08,right_vertical,2.5654,2.66337142857,524.178647375,523.983129554,524.080888464,521.856728955,0,0,6.2508696256,6.2508696256,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,right_vertical__s09,right_vertical,2.66337142857,2.794,523.983129554,523.723667439,523.853398497,521.424771912,0,0,8.29520860559,8.29520860559,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,523.723667439,523.673113406,523.698390423,522.254401773,0,0,1.6162612694,1.6162612694,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s00,heated_incline,2.8194,2.95002857143,523.673113406,524.74165861,524.207386008,521.766100414,42.5,0,8.33776730194,50.8377673019,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s01,heated_incline,2.95002857143,3.048,524.74165861,525.541359764,525.141509187,522.897817866,31.875,0,6.30788050849,38.1828805085,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s02,heated_incline,3.048,3.08065714286,525.541359764,525.806966993,525.674163378,524.071015575,10.625,0,2.13328397867,12.7582839787,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,525.806966993,526.871736279,526.339351636,523.865479521,42.5,0,8.45848831241,50.9584883124,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s04,heated_incline,3.21128571429,3.2766,526.871736279,527.402607343,527.137171811,525.13512545,21.25,0,4.27757627289,25.5275762729,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s05,heated_incline,3.2766,3.34191428571,527.402607343,527.933001279,527.667804311,525.659186038,21.25,0,4.29283057761,25.5428305776,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,527.933001279,528.993977487,528.463489383,525.956972376,42.5,0,8.57975793984,51.0797579398,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s07,heated_incline,3.47254285714,3.5052,528.993977487,529.258019761,529.125998624,527.488283746,10.625,0,2.18331726451,12.8083172645,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s08,heated_incline,3.5052,3.60317142857,529.258019761,530.051659327,529.654839544,527.347749763,31.875,0,6.50167691991,38.3766769199,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,heated_incline__s09,heated_incline,3.60317142857,3.7338,530.051659327,531.10882466,530.580241993,528.041017251,42.5,0,8.70159649487,51.2015964949,0.0224379768059,,,,diagnostic_missing_cp
salt_3__V00__nominal,salt_3,V00,baseline_frozen_setup,nominal,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,531.10882466,531.055703911,531.082264286,529.570965209,0,0,1.69832158061,1.69832158061,0.0224379768059,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,left_lower_vertical__s00,left_lower_vertical,0,0.121412,549.226882102,548.97179827,549.099340186,546.434805979,0,0,9.09814102413,9.09814102413,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,left_lower_vertical__s01,left_lower_vertical,0.121412,0.182118,548.97179827,548.843346321,548.907572295,546.758043759,0,0,4.58154316955,4.58154316955,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,left_lower_vertical__s02,left_lower_vertical,0.182118,0.242824,548.843346321,548.71499883,548.779172575,546.631226894,0,0,4.57781742594,4.57781742594,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,left_lower_vertical__s03,left_lower_vertical,0.242824,0.364236,548.71499883,548.460739154,548.587868992,545.931133461,0,0,9.06874574509,9.06874574509,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,test_section__s00,test_section,0.364236,0.4572,548.460739154,547.84213658,548.151437867,528.41110566,18.5,0,40.5633759514,59.0633759514,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,test_section__s01,test_section,0.4572,0.550164,547.84213658,547.228015326,547.535075953,527.867619428,18.5,0,40.4035443308,58.9035443308,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,left_upper_vertical__s00,left_upper_vertical,0.550164,0.671576,547.228015326,546.976140803,547.102078065,544.467943737,0,0,8.98367418205,8.98367418205,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,left_upper_vertical__s01,left_upper_vertical,0.671576,0.732282,546.976140803,546.849306043,546.912723423,544.787731895,0,0,4.52386240718,4.52386240718,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,left_upper_vertical__s02,left_upper_vertical,0.732282,0.792988,546.849306043,546.722573653,546.785939848,544.662503832,0,0,4.52021114038,4.52021114038,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,left_upper_vertical__s03,left_upper_vertical,0.792988,0.9144,546.722573653,546.47150684,546.597040246,543.970570203,0,0,8.95486549437,8.95486549437,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,top_horizontal_inlet,top_horizontal_inlet,0.9144,0.9398,546.47150684,546.418913534,546.445210187,544.846490195,0,0,1.87586840683,1.87586840683,0.0250322463943,,,,diagnostic_missing_cp
salt_4__V00__nominal,salt_4,V00,baseline_frozen_setup,nominal,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,546.418913534,546.208343437,546.313628486,543.827291658,0,0,7.51046603616,7.51046603616,0.0250322463943,,,,diagnostic_missing_cp
