case_slug,fluid,group,series,unit,representative,n_total,t_first,t_last,n_window,t_start,t_end,dt_median,window_seconds,verdict,rel_drift_over_window,drift_ratio,near_zero_mean,trend_resolved,fit_n,fit_slope,fit_intercept,fit_r2,fit_slope_se,fit_t_stat,osc_mean,osc_minimum,osc_maximum,osc_peak_to_peak,osc_rmse_about_mean,osc_var_about_mean,osc_rmse_about_trend,osc_var_about_trend,osc_cov,unc_tau_int,unc_n_eff,unc_sem_naive,unc_sem_corrected,unc_rel_sem_naive,unc_rel_sem_corrected
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 0 (0.44376 0.826803 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013509415763920187,321.8486267137556,False,True,301,-0.00019954459175814583,444.76761097429306,0.9998849352595498,1.2379425369285558e-07,-1611.9051232639076,443.1233635382059,443.093887,443.153722,0.059835000000020955,0.017339574055166965,0.0003006608284146193,0.0001859985488789573,3.4595460185077864e-08,3.9130353941881364e-05,59.83643160773098,5.030380186660567,0.0009994364332471203,0.007731041777490235,2.255436105347556e-06,1.7446703138738174e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 1 (0.44376 0.816306 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00014458428698528808,289.87121086202245,False,True,301,-0.00020661787023387344,430.4168982307935,0.9998581518159794,1.4232296431760678e-07,-1451.7535608152923,428.71436698006636,428.683753,428.745721,0.06196799999997893,0.017954452260641508,0.0003223623559796549,0.00021383758975522,4.572651479232177e-08,4.187975408222399e-05,55.822851985344755,5.392057003447655,0.0010348774238161905,0.007732054796349532,2.4139088948803728e-06,1.8035445956279425e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 10 (0.887519 0.534132 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013300407859425813,36.33088133257672,False,True,301,-0.00019755675078655854,447.230933805883,0.9910496686865955,1.0857457202014406e-06,-181.9548970912871,445.60306617940176,445.5728,445.63518,0.062380000000018754,0.01724319105372663,0.00029732763771531806,0.001631312620616906,2.6611808661839974e-06,3.869630252226416e-05,4.636933748497822,64.91358650476982,0.0009938810094011418,0.0021401777161617033,2.230417797441728e-06,4.802879240736773e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 11 (0.898016 0.534132 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00010948401732429781,20.40924583363966,False,True,301,-0.00016127350685352567,443.23861932105757,0.9721780568797883,1.5777865790303486e-06,-102.21503275344034,441.9097256245845,441.883143,441.93553,0.052387000000010175,0.014212274870871986,0.0002019887570052193,0.002370594800534555,5.619719708321467e-06,3.216103662526255e-05,4.240557253760633,70.98123713176273,0.0008191819049349306,0.0016869096247423652,1.8537313334236278e-06,3.817317263968626e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 12 (0.887519 0.229332 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013251110273323227,92.1436253674335,False,True,301,-0.00019625055114300073,445.9207449799565,0.9985979753540484,4.252631721311119e-07,-461.4802409518198,444.3036404385382,444.273937,444.33308,0.05914300000000594,0.01706432132159148,0.00029119106216652155,0.0006389499556602923,4.0825704583828945e-07,3.840689062270251e-05,5.325746905453535,56.51789417401298,0.0009835711294391397,0.0022698441252474878,2.2137363728740367e-06,5.1087677854880905e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 13 (0.877023 0.229332 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001478023132358734,55.86066841447243,False,True,301,-0.00021841313986490255,445.12121583062645,0.996194362818322,7.807011496907983e-07,-279.76536213813245,443.32149155813966,443.287506,443.354837,0.06733099999996739,0.019014293711563063,0.0003615433653495867,0.0011729888635291512,1.3759028739634095e-06,4.289052995092484e-05,4.992423762367925,60.29135632854103,0.0010959656694758842,0.0024487963605835266,2.4721690473969568e-06,5.523748356924352e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 14 (0.887519 0.229332 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001325081150265718,90.75366902943723,False,True,301,-0.00019624609975579641,445.9206481742802,0.9985547630333014,4.3176658340411926e-07,-454.5189630206202,444.3035803122924,444.273873,444.333017,0.059144000000003416,0.017064303481571064,0.00029119045331115834,0.0006487212093611595,4.2083920747500537e-07,3.840685566741752e-05,5.3129638837526345,56.653876552874046,0.0009835701011574576,0.0022671160436264054,2.213734358084905e-06,5.102628347115487e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 15 (0.898016 0.229332 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00011707933247163949,30.77222648909857,False,True,301,-0.00017165376955401366,441.2540621109591,0.987567894695883,1.113798450955606e-06,-154.11564759022588,439.83963504983404,439.81257,439.866723,0.05415299999998524,0.015008709076632269,0.00022526134814698383,0.0016734613234582558,2.8004728011106573e-06,3.412313916396319e-05,4.71381406917948,63.85487326876984,0.0008650876093881416,0.0018782193731686787,1.966825043609648e-06,4.27023674880022e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 16 (0.887519 -0.075468 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013596977444233264,89.59857098470853,False,True,301,-0.00020097979186377033,445.0924019367848,0.9985173146662537,4.4788188128839275e-07,-448.7339190538916,443.43632845182736,443.405609,443.466471,0.06086199999998598,0.017476242723463806,0.0003054190597294216,0.0006729341427713311,4.528403605073863e-07,3.9410940426281144e-05,5.299180395968328,56.80123670237834,0.00100731388432779,0.002318831397366511,2.271608841442091e-06,5.229231906781894e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 17 (0.887519 -0.085964 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001489035149114129,5.179470411824121,False,True,301,-0.0002216080961915177,448.3059668986642,0.6923531281110332,8.543040221312874e-06,-25.94019113226901,446.4799161860461,446.421608,446.526555,0.10494699999998147,0.0231417005315867,0.0005355383034936402,0.01283575801604808,0.00016475668384654255,5.1831447938956475e-05,3.1510624588822123,95.52333662937764,0.0013338654435787573,0.0023677755260234183,2.9875149927750427e-06,5.303207244459294e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 18 (0.887519 -0.075468 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013596883419995115,89.9324417135089,False,True,301,-0.00020097838419395355,445.0923508924026,0.9985282868840585,4.46216011705734e-07,-450.4060341216369,443.4362890066444,443.405573,443.466425,0.06085200000001123,0.01747602430174732,0.00030541142539526297,0.0006704312049066636,4.4947800051260065e-07,3.941045136584539e-05,5.303201514856837,56.75816752517383,0.00100730129470935,0.0023196820249865415,2.271580652467206e-06,5.231150635377484e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 19 (0.887519 -0.064971 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001491718378718863,5.171046295151205,False,True,301,-0.00022201799124330445,448.3305796930274,0.6916592642731256,8.572784915993716e-06,-25.898000873566673,446.5011514451826,446.444646,446.550098,0.10545200000001387,0.023196130617032743,0.0005380604756024439,0.012880448863017526,0.0001659059629128095,5.1950886446662516e-05,3.287146847985654,91.56877192281543,0.0013370027415473497,0.0024240515468258003,2.9943993139097087e-06,5.428992823377755e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 2 (0.44376 0.826803 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001350941604299023,321.76589566661966,False,True,301,-0.0001995445961584947,444.76761162849215,0.9998848760888649,1.2382608586336136e-07,-1611.4907837649541,443.1233641561461,443.093887,443.153723,0.05983600000001843,0.01733957495059484,0.00030066085946729596,0.00018604637611927842,3.4613254067116014e-08,3.9130355908032836e-05,59.844997651128104,5.029660152293882,0.0009994364848587248,0.007731595535868008,2.2554362186746426e-06,1.7447952785318667e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 20 (0.648452 -0.203343 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013102252425387375,12.416816566025133,False,True,301,-0.00019771962377066732,454.3444009922292,0.9282318895935501,3.1794477682254946e-06,-62.186781536913905,452.71519129235895,452.680111,452.754191,0.07407999999998083,0.01783179279060858,0.00031797283412720017,0.004777060755934834,2.2820309465892692e-05,3.9388545234597586e-05,3.1096898783567504,96.7942180006249,0.0010278074494994246,0.0018124678059945392,2.270318004053186e-06,4.0035497832986695e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 21 (0.648452 -0.21384 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00012582986238136168,19.152849757228914,False,True,301,-0.00018613149369653097,445.30316783696315,0.9685268354435455,1.940432971174552e-06,-95.9226607986695,443.7694443289037,443.739808,443.802223,0.062415000000044074,0.01643378152882229,0.0002700691753370607,0.002915464216382925,8.499931597009302e-06,3.7032251180958385e-05,2.8504467181971345,105.59748339740167,0.000947227419985802,0.0015992292521968708,2.134503472672075e-06,3.603738996981477e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 22 (0.648452 -0.203343 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013102205891132914,12.424739135152508,False,True,301,-0.00019771891135508276,454.34437178969904,0.9283168268058868,3.177408961433057e-06,-62.22645990962041,452.71516796013316,452.680089,452.754166,0.0740769999999884,0.017830912755830347,0.00031794144970603334,0.004773997486893455,2.2791052004865023e-05,3.938660336072629e-05,3.1060292210472564,96.90829627755794,0.0010277567251380825,0.0018113112973324253,2.270206076304005e-06,4.000995384126234e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 23 (0.648452 -0.192847 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00012525482047480164,12.09876395781653,False,True,301,-0.00019243291720754215,462.4850756464282,0.924696884519635,3.175780988277412e-06,-60.593887902805434,460.899428408638,460.867475,460.937499,0.07002399999998943,0.017388140560984935,0.00030234743216856955,0.004771551487700996,2.2767703599781584e-05,3.7726539651006984e-05,3.47324410548482,86.66249502149066,0.0010022357601046058,0.00186783086711103,2.1745215947979295e-06,4.052577963830739e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 24 (0.44376 -0.122713 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013018651230112962,7.187949751841507,False,True,301,-0.00019744604167125005,456.61888545646093,0.812532413670681,5.48473417626031e-06,-35.99919983831849,454.9919300730898,454.955769,455.037209,0.08144000000004326,0.019032750738461123,0.00036224560067239244,0.008240710431538519,6.790930841646776e-05,4.183096332148948e-05,3.1334611410471336,96.05991153265505,0.0010970295148202192,0.0019419161284431686,2.4110966421843847e-06,4.268023233140024e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 25 (0.44376 -0.133209 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00014006060613303608,4.044379901214353,False,True,301,-0.00020894701942751165,449.27159173576337,0.5784452821171717,1.0315645800023825e-05,-20.255350317188,447.54986829568065,447.50175,447.616302,0.11455200000000332,0.023871434328487203,0.0005698453768992772,0.015499064716801743,0.0002402210070956087,5.3338043466289605e-05,2.985223509772354,100.82997102717897,0.0013759266003795952,0.0023772983745512233,3.0743537153061305e-06,5.311806667722277e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 26 (0.44376 -0.122713 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013018543698445508,7.197034313729571,False,True,301,-0.00019744435281951952,456.6187379223822,0.8129168979307639,5.477764135906118e-06,-36.04469778559729,454.99179645514937,454.955619,455.037054,0.08143499999999904,0.019028086500467282,0.00036206807586926525,0.008230238076377964,6.773681879386164e-05,4.182072434869266e-05,3.1323241007007994,96.0947814859442,0.0010967606726116652,0.0019410879575474586,2.4105064776036636e-06,4.266204297902766e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 27 (0.44376 -0.112216 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00011834253783895188,9.148148137262094,False,True,301,-0.00018552387934257837,471.8343635697693,0.8753201913036365,4.04928936697318e-06,-45.8164044426532,470.30564680398646,470.273362,470.344241,0.07087899999999081,0.017230180197335743,0.00029687910963266075,0.006083981475559149,3.7014830594946874e-05,3.6636132937006644e-05,3.750773419333377,80.25011546911745,0.0009931310761061587,0.001923388373271769,2.111671596662914e-06,4.089656133925598e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 28 (0.239068 -0.042083 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00012591918862903345,58.68165983427484,False,True,301,-0.00019198423841060018,458.98063693513444,0.9965502313353762,6.532439113409538e-07,-293.8936514792803,457.3986868106311,457.370233,457.429179,0.05894599999999173,0.01671050035497598,0.00027924082211365226,0.0009814867487701797,9.63316238011458e-07,3.6533774225491685e-05,4.635594183839196,64.93234482202064,0.0009631772279651372,0.0020737619937958246,2.105771738614337e-06,4.533817113153166e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 29 (0.239068 -0.052579 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001305793548829943,34.60185887780652,False,True,301,-0.0001957286625156778,451.29031106617253,0.9901418794029039,1.1294504495593322e-06,-173.29548418174835,449.67750688704336,449.648158,449.707265,0.059106999999983145,0.017091461035055478,0.0002921180403128197,0.0016969781583718669,2.879734869991173e-06,3.8008263195936914e-05,4.7933576543382355,62.795230755956524,0.0009851354365171283,0.002156829718259474,2.1907598699718575e-06,4.796392270519455e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 3 (0.44376 0.837299 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001285768226033067,307.6499891066761,False,True,301,-0.0001934837222503436,453.0373848015753,0.9998740706227032,1.2557399598179718e-07,-1540.7944991922564,451.44307893023245,451.41455,451.472556,0.058005999999977575,0.01681300168617953,0.0002826770256994757,0.00018867257835324098,3.559734182245986e-08,3.72427942101154e-05,56.12364897292218,5.363158053839704,0.0009690853064759027,0.007259972214481274,2.146638971124128e-06,1.6081700115294614e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 30 (0.239068 -0.042083 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00012591933948438876,58.728524817963816,False,True,301,-0.00019198446898858727,458.9806402038679,0.9965557159689096,6.527234108532417e-07,-294.12836401504995,457.3986881794019,457.370233,457.429178,0.05894499999999425,0.0167104744407296,0.00027923995603427727,0.0009807047065305986,9.617817214112674e-07,3.653371746045626e-05,4.64070888197857,64.86078046586461,0.0009631757342928077,0.002074902506753065,2.105768466732088e-06,4.5363105762543025e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 31 (0.239068 -0.031586 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001146971553563536,54.18572915189658,False,True,301,-0.00018199701260698155,477.52805916129023,0.995956419909438,6.706431950646379e-07,-271.37681250823744,476.0284037774087,476.000258,476.055968,0.05571000000003323,0.015845923955608562,0.00025109330600692935,0.0010076288468692392,1.0153158930430329e-06,3.32877698680731e-05,4.602833111852557,65.39450653227202,0.0009133438727682762,0.0019595075175003205,1.9186751578701103e-06,4.1163668007016405e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 32 (-0 0.169958 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001470449752631477,217.71139983984574,False,True,301,-0.00022161187212602163,453.95687731136854,0.9997485659984373,2.0324694997876753e-07,-1090.3576764579868,452.1307954850501,452.097974,452.164335,0.06636099999997214,0.019258439937539996,0.0003708875088278355,0.00030537473777998556,9.325373047419493e-08,4.2594842310794965e-05,7.696937217020927,39.106464235458716,0.00111003802399306,0.003079617846392269,2.455125895156513e-06,6.811342817488082e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 33 (0.010497 0.169958 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013419605588991786,253.79991284599774,False,True,301,-0.00019964745198125305,447.9639916156213,0.9998149742141459,1.5706683335660652e-07,-1271.0987273040066,446.31889661129577,446.289495,446.348886,0.05939100000000508,0.017349119131613678,0.00030099193464292373,0.0002359899769970327,5.5691269243060024e-08,3.8871576496845535e-05,48.930382498005216,6.151597118871309,0.0009999866023071343,0.0069949318365739,2.2405204213838925e-06,1.567249760134146e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 34 (-0 0.169958 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001478596745124811,265.1927528924367,False,True,301,-0.00022243490220235154,453.14232900942955,0.999830527729693,1.674763419602798e-07,-1328.15715699777,451.30946541528215,451.276489,451.343091,0.06660199999998895,0.019329170309682082,0.0003736168248606953,0.00025163006881930754,6.331769153400945e-08,4.28290824609582e-05,47.82874387042923,6.29328674855911,0.0011141148548673952,0.0077050321007920905,2.4686272729560823e-06,1.7072613563959133e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 35 (-0.010497 0.169958 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00011647068460916978,101.44709455967511,False,True,301,-0.00017812550658952522,460.2754975663237,0.9988430526801484,3.5058932146112997e-07,-508.0745353200214,458.807743392026,458.780676,458.834284,0.05360799999999699,0.015486417442450214,0.00023982912520182625,0.0005267538928423768,2.7746966362459813e-07,3.37536095793787e-05,5.1992611350842735,57.89284134410401,0.0008926222618396029,0.0020353473176337876,1.9455257124483756e-06,4.436166012775193e-06
