source_id,case_label,case_order,feature_name,feature_class,feature_kind,time_s,adjacent_major_spans,start_patch,end_patch,start_span_name,start_boundary_role,start_boundary_labels,start_window_station_count,start_window_support_fraction,start_window_face_count,start_window_area_m2,start_window_s_min_m,start_window_s_max_m,start_window_p_wall_area_avg_pa,start_window_p_rgh_wall_area_avg_pa,start_window_t_wall_area_avg_k,end_span_name,end_boundary_role,end_boundary_labels,end_window_station_count,end_window_support_fraction,end_window_face_count,end_window_area_m2,end_window_s_min_m,end_window_s_max_m,end_window_p_wall_area_avg_pa,end_window_p_rgh_wall_area_avg_pa,end_window_t_wall_area_avg_k,window_delta_p_pa,window_abs_delta_p_pa,window_delta_p_rgh_pa,window_abs_delta_p_rgh_pa,window_hydro_correction_pa,window_hydro_correction_abs_pa,endpoint_delta_p_pa,endpoint_abs_delta_p_pa,endpoint_delta_p_rgh_pa,endpoint_abs_delta_p_rgh_pa,endpoint_hydro_proxy_pa,endpoint_hydro_proxy_abs_pa,existing_local_boundary_reference_dp_pa,existing_feature_excess_dp_local_pa,reference_major_dp_pa,reference_length_m,hydro_probe_gap_vs_endpoint_fraction,probe_status,probe_reason
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,corner,8598.0,right_leg|upper_leg,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,right_leg,end,ncc_pipeleg_right_03_upper_end,3,1.0,48,7.831481693505481e-05,0.9138355555499957,0.9138355555500046,-13151.116504166597,8.449666966075078,450.9138885028403,upper_leg,end,TP1,3,1.0,6,9.820890151432498e-06,0.9083025631862518,0.908417834628483,-13291.496566665452,89.20156453412976,435.2761543331772,140.3800624988544,140.3800624988544,-80.75189756805469,80.75189756805469,221.13196006690907,221.13196006690907,-333.7832699999999,333.7832699999999,7.75961732,7.75961732,-341.5428873199999,341.5428873199999,3.1054151662006904,4.65420215379931,3.454315269025972,0.2294842671364168,2.5445206889888623,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,corner,8599.0,right_leg|upper_leg,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,right_leg,end,ncc_pipeleg_right_03_upper_end,3,1.0,48,7.831481693505481e-05,0.9138355555499957,0.9138355555500046,-13151.104966666597,8.465317042318508,450.9130736486956,upper_leg,end,TP1,3,1.0,6,9.820890151432498e-06,0.9083025631862518,0.908417834628483,-13291.483599998786,89.21495890079628,435.2760629998438,140.37863333218957,140.37863333218957,-80.74964185847777,80.74964185847777,221.12827519066735,221.12827519066735,-333.78161,333.78161,7.780897175,7.780897175,-341.562507175,341.562507175,3.1056491218489497,4.67524805315105,3.454199331488725,0.2294842671364168,2.544635152969418,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,corner,8600.0,right_leg|upper_leg,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,right_leg,end,ncc_pipeleg_right_03_upper_end,3,1.0,48,7.831481693505481e-05,0.9138355555499957,0.9138355555500046,-13151.092727083262,8.456201689552334,450.917306294553,upper_leg,end,TP1,3,1.0,6,9.820890151432498e-06,0.9083025631862518,0.908417834628483,-13291.469699998788,89.22891403412962,435.2760508331771,140.3769729155265,140.3769729155265,-80.77271234457729,80.77271234457729,221.14968526010378,221.14968526010378,-333.7797499999997,333.7797499999997,7.836927786,7.836927786,-341.6166777859997,341.6166777859997,3.107744776550772,4.729183009449228,3.4540868960908453,0.2294842671364168,2.544730562850268,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,corner,8601.0,right_leg|upper_leg,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,right_leg,end,ncc_pipeleg_right_03_upper_end,3,1.0,48,7.831481693505481e-05,0.9138355555499957,0.9138355555500046,-13151.0767916666,8.436218591161465,450.9244252320768,upper_leg,end,TP1,3,1.0,6,9.820890151432498e-06,0.9083025631862518,0.908417834628483,-13291.452499998786,89.24587515079637,435.27609749984384,140.37570833218706,140.37570833218706,-80.8096565596349,80.8096565596349,221.18536489182196,221.18536489182196,-333.77829999999994,333.77829999999994,7.898165293000001,7.898165293000001,-341.6764652929999,341.6764652929999,3.110341336641263,4.7878239563587375,3.4539854232147182,0.2294842671364168,2.544751685809358,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,corner,8602.0,right_leg|upper_leg,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,right_leg,end,ncc_pipeleg_right_03_upper_end,3,1.0,48,7.831481693505481e-05,0.9138355555499957,0.9138355555500046,-13151.049749999927,8.424361266961077,450.9321390029294,upper_leg,end,TP1,3,1.0,6,9.820890151432498e-06,0.9083025631862518,0.908417834628483,-13291.424366665455,89.27382888412974,435.2761301665105,140.37461666552736,140.37461666552736,-80.84946761716867,80.84946761716867,221.22408428269603,221.22408428269603,-333.77649999999994,333.77649999999994,7.937422509000001,7.937422509000001,-341.71392250899993,341.71392250899993,3.1123128428643247,4.825109666135676,3.453910338912453,0.2294842671364168,2.544650636104943,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,corner,8598.0,upper_leg|left_upper_leg,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,upper_leg,start,TP6,3,1.0,4,6.547259932549091e-06,0.015479389906506352,0.015518033683137695,-18395.877299988766,-21.27412163567539,458.0067537515173,left_upper_leg,end,TP6,3,1.0,144,0.00023448810589504516,0.35436200949999996,0.35661540189999996,-17818.896013194444,-16.03337834665828,457.2486595625028,-576.9812867943219,576.9812867943219,-5.240743289017107,5.240743289017107,-571.7405435053048,571.7405435053048,330.7361799999999,330.7361799999999,2.4378911700000003,2.4378911700000003,328.2982888299999,328.2982888299999,3.1679114142589304,-0.7300202442589301,3.347322060040752,0.24229320516510972,1.574208515662059,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,corner,8599.0,upper_leg|left_upper_leg,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,upper_leg,start,TP6,3,1.0,4,6.547259932549091e-06,0.015479389906506352,0.015518033683137695,-18395.86312498877,-21.2576172106752,458.0064247515173,left_upper_leg,end,TP6,3,1.0,144,0.00023448810589504516,0.35436200949999996,0.35661540189999996,-17818.881829166665,-16.019414092908285,457.248690472225,-576.9812958221046,576.9812958221046,-5.238203117766915,5.238203117766915,-571.7430927043376,571.7430927043376,330.7361799999999,330.7361799999999,2.436732590000002,2.436732590000002,328.29944740999986,328.29944740999986,3.1679125259434535,-0.7311799359434517,3.3473496399992633,0.24229320516510972,1.574207981870227,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,corner,8600.0,upper_leg|left_upper_leg,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,upper_leg,start,TP6,3,1.0,4,6.547259932549091e-06,0.015479389906506352,0.015518033683137695,-18395.848874988766,-21.246306435672444,458.0068400015168,left_upper_leg,end,TP6,3,1.0,144,0.00023448810589504516,0.35436200949999996,0.35661540189999996,-17818.867619444427,-16.005446219429107,457.2487261597252,-576.9812555443386,576.9812555443386,-5.2408602162433375,5.2408602162433375,-571.7403953280952,571.7403953280952,330.7361799999999,330.7361799999999,2.4385672000000014,2.4385672000000014,328.29761279999985,328.29761279999985,3.1679720731512466,-0.7294048731512452,3.34736482486964,0.24229320516510972,1.5742074820716578,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,corner,8601.0,upper_leg|left_upper_leg,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,upper_leg,start,TP6,3,1.0,4,6.547259932549091e-06,0.015479389906506352,0.015518033683137695,-18395.833099988766,-21.23452953567424,458.00740400151705,left_upper_leg,end,TP6,3,1.0,144,0.00023448810589504516,0.35436200949999996,0.35661540189999996,-17818.851931249992,-15.989962506179102,457.2487552847252,-576.9811687387737,576.9811687387737,-5.244567029495139,5.244567029495139,-571.7366017092786,571.7366017092786,330.7361400000009,330.7361400000009,2.440104990000002,2.440104990000002,328.2960350100009,328.2960350100009,3.1679398440939077,-0.7278348540939059,3.3473224869171756,0.24229320516510972,1.5742085324404953,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,corner,8602.0,upper_leg|left_upper_leg,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,upper_leg,start,TP6,3,1.0,4,6.547259932549091e-06,0.015479389906506352,0.015518033683137695,-18395.80519998877,-21.20590138567589,458.0073037515174,left_upper_leg,end,TP6,3,1.0,144,0.00023448810589504516,0.35436200949999996,0.35661540189999996,-17818.82405833333,-15.962256709769386,457.24878024305843,-576.9811416554367,576.9811416554367,-5.243644675906504,5.243644675906504,-571.7374969795302,571.7374969795302,330.73609000000215,330.73609000000215,2.4394673899999972,2.4394673899999972,328.29662261000215,328.29662261000215,3.167805267083412,-0.7283378770834146,3.3472256390047668,0.24229320516510972,1.574208661045291,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,connector_expansion_contraction,8598.0,left_upper_leg|test_section_span|left_lower_leg,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,left_upper_leg,start,TP5,3,1.0,144,0.00023675020469380431,0.0,0.0017060980999999975,-11023.748343711299,-5.7804670817684,455.48983346575517,left_lower_leg,end,TP4,3,1.0,144,0.00023690231966197784,0.32179330555,0.323501,-6190.483496022182,-11.227483240933267,457.623651037259,-4833.264847689116,4833.264847689116,5.447016159164868,5.447016159164868,-4838.711863848282,4838.711863848282,4767.980897,4767.980897,-5.078333569,5.078333569,4773.059230569001,4773.059230569001,3.5192568373922857,1.559076731607714,4.374030317693919,0.25127800000000006,1.986431795253238,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,connector_expansion_contraction,8599.0,left_upper_leg|test_section_span|left_lower_leg,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,left_upper_leg,start,TP5,3,1.0,144,0.00023675020469380431,0.0,0.0017060980999999975,-11023.733749253579,-5.766011123894811,455.4898660971462,left_lower_leg,end,TP4,3,1.0,144,0.00023690231966197784,0.32179330555,0.323501,-6190.468701367394,-11.212786609356144,457.6236921174073,-4833.265047886185,4833.265047886185,5.446775485461333,5.446775485461333,-4838.7118233716465,4838.7118233716465,4767.981099999999,4767.981099999999,-5.078094807000001,5.078094807000001,4773.059194806999,4773.059194806999,3.519266221274402,1.5588285857255992,4.374052018662469,0.25127800000000006,1.9864317961140947,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,connector_expansion_contraction,8600.0,left_upper_leg|test_section_span|left_lower_leg,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,left_upper_leg,start,TP5,3,1.0,144,0.00023675020469380431,0.0,0.0017060980999999975,-11023.71947150234,-5.751863416019819,455.48989692409907,left_lower_leg,end,TP4,3,1.0,144,0.00023690231966197784,0.32179330555,0.323501,-6190.454732477064,-11.198892881766616,457.623723914583,-4833.264739025276,4833.264739025276,5.447029465746797,5.447029465746797,-4838.711768491023,4838.711768491023,4767.980791,4767.980791,-5.078337895,5.078337895,4773.059128895,4773.059128895,3.5192731559724777,1.559064739027522,4.374059970941191,0.25127800000000006,1.9864317936803877,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,connector_expansion_contraction,8601.0,left_upper_leg|test_section_span|left_lower_leg,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,left_upper_leg,start,TP5,3,1.0,144,0.00023675020469380431,0.0,0.0017060980999999975,-11023.70418890658,-5.736740038713536,455.48993357112676,left_lower_leg,end,TP4,3,1.0,144,0.00023690231966197784,0.32179330555,0.323501,-6190.439887681964,-11.184124901300008,457.6237561944559,-4833.264301224616,4833.264301224616,5.447384862586472,5.447384862586472,-4838.711686087203,4838.711686087203,4767.980366,4767.980366,-5.078691918,5.078691918,4773.059057918,4773.059057918,3.519272402820913,1.5594195151790866,4.374043038030843,0.25127800000000006,1.9864317958108615,probe_ready,full_window_support
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,connector_expansion_contraction,8602.0,left_upper_leg|test_section_span|left_lower_leg,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,left_upper_leg,start,TP5,3,1.0,144,0.00023675020469380431,0.0,0.0017060980999999975,-11023.677190979955,-5.709874092387765,455.48996486220705,left_lower_leg,end,TP4,3,1.0,144,0.00023690231966197784,0.32179330555,0.323501,-6190.413593858779,-11.157898697580134,457.62378476677014,-4833.263597121177,4833.263597121177,5.448024605192368,5.448024605192368,-4838.711621726369,4838.711621726369,4767.97966,4767.97966,-5.079355368,5.079355368,4773.059015368,4773.059015368,3.519258764903849,1.560096603096151,4.373997102729236,0.25127800000000006,1.9864318001379577,probe_ready,full_window_support
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_left,bend,corner,3226.0,left_lower_leg|lower_leg,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,left_lower_leg,start,TP3,3,1.0,144,0.00023494444871834634,0.018122194445,0.020379972225,-382.7819882083339,-10.19488739576492,427.76974071528224,lower_leg,start,ncc_pipeleg_lower_01_fitting_start,3,1.0,48,8.092531013722158e-05,0.0005832592600000133,0.0005832592600000142,-9.620691658959235,-10.513000129374849,431.0003517708284,-373.1612965493747,373.1612965493747,0.31811273360992764,0.31811273360992764,-373.47940928298465,373.47940928298465,341.447810613,341.447810613,0.3543009500000007,0.3543009500000007,341.093509663,341.093509663,2.854083350108764,-2.499782400108763,3.234334297156882,0.20635081146333206,1.9132859836043974,probe_ready,full_window_support
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_left,bend,corner,3227.0,left_lower_leg|lower_leg,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,left_lower_leg,start,TP3,3,1.0,144,0.00023494444871834634,0.018122194445,0.020379972225,-382.891414284723,-10.304268598612143,427.7694242986151,lower_leg,start,ncc_pipeleg_lower_01_fitting_start,3,1.0,48,8.092531013722158e-05,0.0005832592600000133,0.0005832592600000142,-9.729234812500898,-10.621543581249847,431.00005674999505,-373.1621794722221,373.1621794722221,0.31727498263770393,0.31727498263770393,-373.47945445485976,373.47945445485976,341.448666037,341.448666037,0.3551155500000007,0.3551155500000007,341.093550487,341.093550487,2.854195604983633,-2.499080054983632,3.23445067421515,0.20635081146333206,1.9132859824508124,probe_ready,full_window_support
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_left,bend,corner,3228.0,left_lower_leg|lower_leg,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,left_lower_leg,start,TP3,3,1.0,144,0.00023494444871834634,0.018122194445,0.020379972225,-382.82781190972315,-10.240649408751034,427.7693051180597,lower_leg,start,ncc_pipeleg_lower_01_fitting_start,3,1.0,48,8.092531013722158e-05,0.0005832592600000133,0.0005832592600000142,-9.665606162917578,-10.557914958749851,430.99994772916193,-373.16220574680557,373.16220574680557,0.31726554999881706,0.31726554999881706,-373.4794712968044,373.4794712968044,341.448686522,341.448686522,0.3551209800000006,0.3551209800000006,341.093565542,341.093565542,2.854135715941196,-2.4990147359411954,3.234351963726188,0.20635081146333206,1.9132859815765693,probe_ready,full_window_support
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_left,bend,corner,3229.0,left_lower_leg|lower_leg,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,left_lower_leg,start,TP3,3,1.0,144,0.00023494444871834634,0.018122194445,0.020379972225,-382.72408346527845,-10.136885657153806,427.76905558333743,lower_leg,start,ncc_pipeleg_lower_01_fitting_start,3,1.0,48,8.092531013722158e-05,0.0005832592600000133,0.0005832592600000142,-9.564012092917574,-10.456321102083185,430.999715499995,-373.1600713723609,373.1600713723609,0.31943544492937903,0.31943544492937903,-373.47950681729026,373.47950681729026,341.44661694900003,341.44661694900003,0.35301974999999963,0.35301974999999963,341.09359719900004,341.09359719900004,2.8540858389618826,-2.501066088961883,3.2343403106452393,0.20635081146333206,1.9132859794790995,probe_ready,full_window_support
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_right,bend,corner,3226.0,lower_leg|right_leg,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,lower_leg,end,ncc_pipeleg_lower_09_fitting_end,3,1.0,48,8.092530875168747e-05,0.8998303713650709,0.8998303713651127,4746.308714081219,-16.672616580003545,420.6743559984783,right_leg,start,ncc_pipeleg_right_01_lower_start,3,1.0,48,7.831481693505096e-05,0.0005644444499972677,0.0005644444500031345,4395.727042291632,-10.833441041252383,423.40639633273037,350.58167178958684,350.58167178958684,-5.839175538751162,5.839175538751162,356.42084732833797,356.42084732833797,-341.0028630000006,341.0028630000006,2.330328164999999,2.330328164999999,-343.33319116500064,343.33319116500064,3.2164618845950477,-0.8861337195950485,2.9116842378871715,0.2063504440343609,1.963280329247181,probe_ready,full_window_support
