Q_ambient_W,Q_hx_sink_W,Q_source_W,R_i_prime_K_m_W,R_ins_prime_K_m_W,R_o_prime_K_m_W,R_total_prime_K_m_W,R_wall_prime_K_m_W,T_avg_K,T_in_K,T_out_K,T_outer_surface_K,T_pipe_outer_wall_K,axial_mixing_mode,axial_mixing_net_W,axial_mixing_parent_segments,axial_mixing_q_from_prev_W,axial_mixing_q_to_next_W,axial_mixing_residual_W,external_ambient_temperature_K,external_boundary_coverage_multiplier,external_boundary_drive_selector,external_boundary_source,external_emissivity,external_prescribed_h_W_m2K,external_surroundings_temperature_K,h_inner_W_m2K,h_inner_multiplier,h_outer_W_m2K,h_rad_W_m2K,notes,nusselt_inner,outer_conv_multiplier,outer_insulation_multiplier,outer_rad_multiplier,parent_end_fraction,parent_name,parent_start_fraction,prandtl_inner,profile_descriptor_developing_signal,profile_descriptor_friction_developing_contribution,profile_descriptor_friction_multiplier,profile_descriptor_friction_shape_contribution,profile_descriptor_friction_shape_signal,profile_descriptor_friction_signal,profile_descriptor_htc_developing_contribution,profile_descriptor_htc_multiplier,profile_descriptor_htc_shape_contribution,profile_descriptor_htc_shape_signal,profile_descriptor_htc_signal,profile_descriptor_reference_path,profile_descriptor_section_id,profile_descriptor_section_label,profile_descriptor_source_case_id,profile_descriptor_source_kind,q_ambient_W_per_m,refinement_level,reynolds_inner,s_end_m,s_start_m,segment_name,segment_type,tswfc2_ambient_temperature_K,tswfc2_baseline_ambient_heat_W,tswfc2_baseline_covered_heat_W,tswfc2_baseline_uncovered_heat_W,tswfc2_coupling_mode,tswfc2_drive_selector,tswfc2_effective_hA_W_K,tswfc2_energy_residual_W,tswfc2_external_drive_temperature_K,tswfc2_guarded_residual_heat_W,tswfc2_inner_wall_temperature_K,tswfc2_mode,tswfc2_node_count,tswfc2_node_ids,tswfc2_node_minus_baseline_heat_W,tswfc2_node_overlap_fraction,tswfc2_node_surplus_heat_W,tswfc2_outer_wall_temperature_K,tswfc2_q_external_W,tswfc2_q_fluid_to_inner_wall_W,tswfc2_q_wall_conduction_W,tswfc2_selected_coupled_heat_W,tswfc2_unresolved_residual_heat_W,upcomer_exchange_Q_main_to_reservoir_W,upcomer_exchange_Q_reservoir_to_main_W,upcomer_exchange_reservoir_energy_residual_W,upcomer_main_stream_temperature_K,upcomer_prediction_stream,upcomer_reservoir_setup_heat_W,upcomer_reservoir_temperature_K
9.702891481490749,0.0,0.0,0.03418589074384959,4.435241756574029,0.46975386463048907,4.940651641747604,0.001470129799236831,370.9980504285294,371.55546486688866,370.4406359901701,306.75049597360567,370.4861751750352,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,421.3570431807666,1.0,3.5087679305644897,5.3837509155792285,1 inch horizontal run between the upcomer and the cooled incline.,17.356141403423702,1.0,1.0,1.0,1.0,top_horizontal_inlet,0.0,99.51723413344052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,382.00360163349404,0,9.384327523135648,0.9398000000000001,0.9144000000000001,top_horizontal_inlet,horizontal,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
2.342550038925606,0.0,0.0,0.054263735035803666,4.441517249116539,0.44634310843434905,4.943595283797669,0.0014711912109771626,370.30606650237485,370.4406359901701,370.1714970145796,306.3477457784622,369.5135521621254,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,265.4529002256298,1.0,3.9859718739421517,5.37296078422813,Cooled top incline before the active 12 inch cooling jacket region.,10.933383347305144,1.0,1.0,1.0,0.3333333333333333,cooled_incline_pre_hx,0.0,101.22937726361639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,23.056594871315014,1,9.224844790110529,1.0414,0.9398000000000001,cooled_incline_pre_hx__s00,incline,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
2.3337013948540926,0.0,0.0,0.054262549576637294,4.443951241466022,0.4465576141391359,4.946243008622683,0.0014716034408877897,370.03743584356755,370.1714970145796,369.9033746725555,306.32314421959074,369.24838323670843,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,265.45869950296316,1.0,3.9821347651128836,5.372302292977298,Cooled top incline before the active 12 inch cooling jacket region.,10.93326391993539,1.0,1.0,1.0,0.6666666666666666,cooled_incline_pre_hx,0.3333333333333333,101.90434888538658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,22.96950191785525,1,9.163443002824192,1.143,1.0414,cooled_incline_pre_hx__s01,incline,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
2.324886175256166,0.0,0.0,0.03418251053319807,4.4463755661308015,0.39781403691452205,4.879844127921953,0.0014720143434312192,369.7698198982336,369.9033746725555,369.6362651239117,305.6877769316995,369.2601751579217,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,421.39870997303075,1.0,5.145302133115507,5.3553205363983905,Cooled top incline before the active 12 inch cooling jacket region.,17.35528331748451,1.0,1.0,1.0,0.7499999999999999,cooled_incline_pre_hx,0.6666666666666666,102.58280525850088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,91.5309517817389,1,9.10253728859309,1.1683999999999999,1.143,cooled_incline_pre_hx__s02,incline,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
2.316104253875712,0.0,0.0,0.04929861433690614,4.44879025735064,0.4395560637359653,4.939117359345592,0.0014724239220798823,369.5032148334396,369.6362651239117,369.3701645429675,306.18544035561524,368.78889202364667,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,292.1880469882836,1.0,4.134823146169906,5.368617800067858,Cooled top incline before the active 12 inch cooling jacket region.,12.033347499995696,1.0,1.0,1.0,1.0,cooled_incline_pre_hx,0.7499999999999999,103.26475294567689,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,30.395068948500143,1,9.042123501113291,1.2446,1.1683999999999999,cooled_incline_pre_hx__s03,incline,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
0.0,4.981033047477398,0.0,0.05425821778905926,0.0,1.2996425903422566,1.355373876264421,0.00147306813310514,369.0840294743162,369.3701645429675,368.7978944056649,366.3029490021176,366.352031622818,,0.0,,0.0,0.0,0.0,,1.0,,,,,,265.47989280314596,1.0,9.642562790687073,0.0,12 inch active cooling jacket region. Air flows axially and counter-currently.,10.932827509165499,1.0,1.0,1.0,0.3333333333333333,cooled_incline_hx_active,0.0,104.34896672421678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,0.0,1,8.947696434714913,1.3461999999999998,1.2446,cooled_incline_hx_active__s00,hx,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
0.0,2.8689035204244413,0.0,0.04306309517330542,0.0,1.029054753413565,1.0735916107932058,0.0014737622063354205,368.6330905123939,368.7978944056649,368.4682866191228,366.09921532353866,366.11805573168226,,0.0,,0.0,0.0,0.0,,1.0,,,,,,334.49676072653625,1.0,12.178054900631695,0.0,12 inch active cooling jacket region. Air flows axially and counter-currently.,13.774230700626958,1.0,1.0,1.0,0.5000000000000028,cooled_incline_hx_active,0.3333333333333333,105.53319955754901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,0.0,1,8.846772572921322,1.3970000000000007,1.3461999999999998,cooled_incline_hx_active__s01,hx,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
0.0,2.673415520670399,0.0,0.043061887856002776,0.0,1.0276378769363035,1.0721740173196597,0.0014742525273533644,368.3147125208675,368.4682866191228,368.1611384226122,365.95302245637885,365.97109074934826,,0.0,,0.0,0.0,0.0,,1.0,,,,,,334.50613894349357,1.0,12.194845639777032,0.0,12 inch active cooling jacket region. Air flows axially and counter-currently.,13.774037612049248,1.0,1.0,1.0,0.6666666666666666,cooled_incline_hx_active,0.5000000000000028,106.38000345238942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,0.0,1,8.775981599385,1.4478,1.3970000000000007,cooled_incline_hx_active__s02,hx,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
0.0,3.8694686139136594,0.0,0.05425275561302424,0.0,1.2931091693400982,1.3488367566167865,0.001474831663663939,367.93885713176843,368.1611384226122,367.71657584092463,365.77428176609897,365.816671236152,,0.0,,0.0,0.0,0.0,,1.0,,,,,,265.5066213608361,1.0,9.69128174168133,0.0,12 inch active cooling jacket region. Air flows axially and counter-currently.,10.932277191316393,1.0,1.0,1.0,1.0,cooled_incline_hx_active,0.6666666666666666,107.39124415296884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,0.0,1,8.69290506522088,1.5493999999999999,1.4478,cooled_incline_hx_active__s03,hx,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
2.2529894740271947,0.0,0.0,0.04929032391043649,4.466129897605898,0.4410808414456211,4.957976437203134,0.0014753742411782822,367.58715122480544,367.71657584092463,367.45772660868624,306.0128265781002,366.8952363911402,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,292.23719179656825,1.0,4.106586009788158,5.36400237619702,Cooled top incline after the active cooling jacket region.,12.032335648258183,1.0,1.0,1.0,0.2499999999999991,cooled_incline_post_hx,0.0,108.34964809970596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,29.56679099773232,1,8.615599039258992,1.6255999999999997,1.5493999999999999,cooled_incline_post_hx__s00,incline,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
2.244479132040359,0.0,0.0,0.034175188738554484,4.468465940872557,0.39950996558078095,4.903626868156372,0.0014757729644798078,367.3287908753414,367.45772660868624,367.1998551419965,305.48544439501404,366.83941190878375,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,421.48899169293867,1.0,5.106124623629806,5.349922669715672,Cooled top incline after the active cooling jacket region.,17.353424492257954,1.0,1.0,1.0,0.3333333333333333,cooled_incline_post_hx,0.2499999999999991,109.06081577591488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,88.3653201590682,1,8.559112685963186,1.651,1.6255999999999997,cooled_incline_post_hx__s01,incline,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
2.236000936639899,0.0,0.0,0.054248430541427146,4.470792666320344,0.4489682729608592,4.975485540218642,0.0014761703960116514,367.0714064447421,367.1998551419965,366.94295774748764,306.0522714408841,366.32034026017817,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,265.5277894413764,1.0,3.9391532440761456,5.365056754387694,Cooled top incline after the active cooling jacket region.,10.931841417838788,1.0,1.0,1.0,0.6666666666666666,cooled_incline_post_hx,0.3333333333333333,109.77553114889575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,22.007883234644684,1,8.50308123032754,1.7526,1.651,cooled_incline_post_hx__s02,incline,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
2.227554766396736,0.0,0.0,0.05424712131403994,4.473110107568586,0.4491804336476126,4.978014229069448,0.0014765665392089092,366.8149942466152,366.94295774748764,366.68703074574273,306.028918771275,366.06719175325645,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,265.5341978229749,1.0,3.935382854546112,5.364432501063536,Cooled top incline after the active cooling jacket region.,10.93170950293924,1.0,1.0,1.0,1.0,cooled_incline_post_hx,0.6666666666666666,110.49379976591383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,21.92475163776314,1,8.447500852023042,1.8542,1.7526,cooled_incline_post_hx__s03,incline,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
9.05012309191215,0.0,0.0,0.034171422713910264,4.478960145516386,0.47392869930022824,4.988537835404001,0.001477567873476592,366.16711672939164,366.68703074574273,365.6472027130406,306.2861549544831,365.69474859154815,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,421.53544389784895,1.0,3.442872439949035,5.37131226851742,1 inch horizontal run between the cooled incline and TP1.,17.352468312829956,1.0,1.0,1.0,1.0,top_horizontal_exit,0.0,112.33588512986572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,356.30405873669883,0,8.308204602456179,1.8796000000000002,1.8542,top_horizontal_exit,horizontal,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
14.25638863991753,0.0,0.0,0.05897570831485833,4.491044143658517,0.46957871059479006,5.02107820492973,0.0014796423615646888,364.8281694708694,365.6472027130406,364.00913622869825,306.0628946391187,364.04833317857833,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,244.2440498624777,1.0,3.5304950359001865,5.3653407420555785,Right-side downcomer.,10.052268540579643,1.0,1.0,1.0,0.14285714285714285,right_vertical,0.0,116.27653552616182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,109.1368334201911,1,8.025027661612455,2.0102285714285717,1.8796000000000002,right_vertical__s00,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
13.904990876162032,0.0,0.0,0.05357382493262188,4.505628598248822,0.46077826770161984,5.021462848169308,0.0014821572862443201,363.21029087961904,364.00913622869825,362.4114455305399,305.8003523122374,362.51794315760003,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,268.8713352172492,1.0,3.707412122240029,5.358325971511617,Right-side downcomer.,11.063007188831609,1.0,1.0,1.0,0.2500000000000007,right_vertical,0.14285714285714285,121.28930741256615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,141.92904073072842,1,7.6913877552969705,2.108200000000001,2.0102285714285717,right_vertical__s01,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
13.562254519687942,0.0,0.0,0.03713945017368289,4.519831531839036,0.40920507249542243,4.9676606729794335,0.0014846184712926022,361.6322904744475,362.4114455305399,360.853135418355,305.0769425148102,361.1537763718242,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,387.84811770143665,1.0,4.869277649105756,5.339039341691563,Right-side downcomer.,15.95420726839251,1.0,1.0,1.0,0.2857142857142857,right_vertical,0.2500000000000007,126.45973189741231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,415.29213314880855,1,7.374962511004001,2.140857142857143,2.108200000000001,right_vertical__s02,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
