source_id,case_label,feature_name,feature_class,time_s,adjacent_major_spans,dp_feature_p_pa,dp_feature_p_abs_pa,dp_feature_prgh_pa,dp_feature_loss_prgh_endpoint_pa,dp_feature_hydro_endpoint_proxy_pa,dp_feature_hydro_correction_pa,dp_feature_loss_hydro_pa,feature_path_length_m,feature_path_support_fraction,adjacent_straight_friction_subtracted_pa,feature_excess_proxy_pa,keff_effective,hydro_method_status,pressure_method_status,fit_use_status,exclusion_reason_primary
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,test_section_complex,quartz_transition,8602.0,left_upper_leg|test_section_span|left_lower_leg,4767.97966,4767.97966,5.079355368,5.079355368,4773.059015368,4773.059015368,nan,0.25127800000000006,1.0,3.519258764903849,1.560096603096151,6.212809329898466,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_left,bend,3226.0,left_lower_leg|lower_leg,341.447810613,341.447810613,0.3543009500000007,0.3543009500000007,341.093509663,341.093509663,nan,0.20635081146333206,1.0,2.854083350108764,-2.499782400108763,-8.159194508000924,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_left,bend,3227.0,left_lower_leg|lower_leg,341.448666037,341.448666037,0.3551155500000007,0.3551155500000007,341.093550487,341.093550487,nan,0.20635081146333206,1.0,2.854195604983633,-2.499080054983632,-8.156992780882394,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_left,bend,3228.0,left_lower_leg|lower_leg,341.448686522,341.448686522,0.3551209800000006,0.3551209800000006,341.093565542,341.093565542,nan,0.20635081146333206,1.0,2.854135715941196,-2.4990147359411954,-8.156809833913178,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_left,bend,3229.0,left_lower_leg|lower_leg,341.44661694900003,341.44661694900003,0.35301974999999963,0.35301974999999963,341.09359719900004,341.09359719900004,nan,0.20635081146333206,1.0,2.8540858389618826,-2.501066088961883,-8.163277914990594,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_right,bend,3226.0,lower_leg|right_leg,-341.0028630000006,341.0028630000006,2.330328164999999,2.330328164999999,343.33319116500064,343.33319116500064,nan,0.2063504440343609,1.0,3.2164618845950477,-0.8861337195950485,-3.7130448225044494,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_right,bend,3227.0,lower_leg|right_leg,-341.00059899999997,341.00059899999997,2.332646081,2.332646081,343.333245081,343.333245081,nan,0.2063504440343609,1.0,3.217180617286729,-0.8845345362867292,-3.7063503507641684,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_right,bend,3228.0,lower_leg|right_leg,-341.0013880000006,341.0013880000006,2.3318777859999997,2.3318777859999997,343.3332657860006,343.3332657860006,nan,0.2063504440343609,1.0,3.216720492358034,-0.8848427063580342,-3.707658737211768,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_right,bend,3229.0,lower_leg|right_leg,-341.00513800000044,341.00513800000044,2.328171629,2.328171629,343.33330962900044,343.33330962900044,nan,0.2063504440343609,1.0,3.2164435341312534,-0.8882719051312535,-3.721885684503825,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_right,bend,3226.0,right_leg|upper_leg,-336.9168900000004,336.9168900000004,4.6390784709999995,4.6390784709999995,341.5559684710004,341.5559684710004,nan,0.2294842671364168,1.0,3.260022360291786,1.3790561107082135,5.132249098450958,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_right,bend,3227.0,right_leg|upper_leg,-336.9191900000005,336.9191900000005,4.636902731999999,4.636902731999999,341.55609273200054,341.55609273200054,nan,0.2294842671364168,1.0,3.2589541489973577,1.3779485830026417,5.1279910998976455,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_right,bend,3228.0,right_leg|upper_leg,-336.91849,336.91849,4.637659978,4.637659978,341.556149978,341.556149978,nan,0.2294842671364168,1.0,3.2595949963079542,1.378064981692046,5.128476829648786,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_right,bend,3229.0,right_leg|upper_leg,-336.91424000000006,336.91424000000006,4.642060294999999,4.642060294999999,341.5563002950001,341.5563002950001,nan,0.2294842671364168,1.0,3.260038226130924,1.3820220688690754,5.143272536146754,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_left,bend,3226.0,upper_leg|left_upper_leg,333.7345200000018,333.7345200000018,10.628170260000001,10.628170260000001,323.1063497400018,323.1063497400018,nan,0.24229320516510972,1.0,3.165597175076534,7.462573084923466,21.538287409744406,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_left,bend,3227.0,upper_leg|left_upper_leg,333.73381000000154,333.73381000000154,10.62751566,10.62751566,323.10629434000157,323.10629434000157,nan,0.24229320516510972,1.0,3.165464689542746,7.462050970457254,21.5364697992339,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_left,bend,3228.0,upper_leg|left_upper_leg,333.73405999999886,333.73405999999886,10.6277753,10.6277753,323.10628469999887,323.10628469999887,nan,0.24229320516510972,1.0,3.1655326380094153,7.462242661990585,21.53721129815522,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_left,bend,3229.0,upper_leg|left_upper_leg,333.73525999999765,333.73525999999765,10.629020420000003,10.629020420000003,323.10623957999763,323.10623957999763,nan,0.24229320516510972,1.0,3.1655378226368147,7.463482597363189,21.541160913526273,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,test_section_complex,quartz_transition,3226.0,left_upper_leg|test_section_span|left_lower_leg,4811.681955,4811.681955,2.3322783000000005,2.3322783000000005,4814.0142333,4814.0142333,nan,0.25127800000000006,1.0,3.5569414074931287,-1.2246631074931282,-7.269955713566127,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,test_section_complex,quartz_transition,3227.0,left_upper_leg|test_section_span|left_lower_leg,4811.682897,4811.682897,2.331847699999999,2.331847699999999,4814.0147447,4814.0147447,nan,0.25127800000000006,1.0,3.5569430989977158,-1.2250953989977167,-7.272473354943439,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,test_section_complex,quartz_transition,3228.0,left_upper_leg|test_section_span|left_lower_leg,4811.682433,4811.682433,2.3325127400000003,2.3325127400000003,4814.01494574,4814.01494574,nan,0.25127800000000006,1.0,3.5569330618755353,-1.224420321875535,-7.268515016976601,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,test_section_complex,quartz_transition,3229.0,left_upper_leg|test_section_span|left_lower_leg,4811.681593,4811.681593,2.3337575499999996,2.3337575499999996,4814.01535055,4814.01535055,nan,0.25127800000000006,1.0,3.55693381726971,-1.2231762672697104,-7.26106097652252,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_left,bend,3276.0,left_lower_leg|lower_leg,341.431758043,341.431758043,0.3356907000000007,0.3356907000000007,341.096067343,341.096067343,nan,0.20635081146333206,1.0,2.807084450203433,-2.471393750203432,-8.564536460185751,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_left,bend,3277.0,left_lower_leg|lower_leg,341.43177949299996,341.43177949299996,0.3357121599999999,0.3357121599999999,341.09606733299995,341.09606733299995,nan,0.20635081146333206,1.0,2.807073420657885,-2.471361260657885,-8.56442383124713,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_left,bend,3278.0,left_lower_leg|lower_leg,341.431937867,341.431937867,0.3358704800000005,0.3358704800000005,341.096067387,341.096067387,nan,0.20635081146333206,1.0,2.8070747120187103,-2.4712042320187098,-8.563879592629057,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_left,bend,3279.0,left_lower_leg|lower_leg,341.43176859799996,341.43176859799996,0.3357012800000003,0.3357012800000003,341.09606731799994,341.09606731799994,nan,0.20635081146333206,1.0,2.8070783920859967,-2.4713771120859964,-8.56447851637346,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_right,bend,3276.0,lower_leg|right_leg,-341.00191600000016,341.00191600000016,2.325678666,2.325678666,343.32759466600015,343.32759466600015,nan,0.2063504440343609,1.0,3.212143536052961,-0.8864648700529609,-3.9439335830599087,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_right,bend,3277.0,lower_leg|right_leg,-341.0019139999995,341.0019139999995,2.3256793810000005,2.3256793810000005,343.3275933809995,343.3275933809995,nan,0.2063504440343609,1.0,3.212143780041994,-0.8864643990419934,-3.9439314551872267,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_right,bend,3278.0,lower_leg|right_leg,-341.0019149999998,341.0019149999998,2.3256792550000007,2.3256792550000007,343.32759425499984,343.32759425499984,nan,0.2063504440343609,1.0,3.2121437407301725,-0.8864644857301718,-3.943931887535464,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_right,bend,3279.0,lower_leg|right_leg,-341.0019149999998,341.0019149999998,2.3256789179999995,2.3256789179999995,343.3275939179998,343.3275939179998,nan,0.2063504440343609,1.0,3.212143796054222,-0.8864648780542224,-3.9439335499408035,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_right,bend,3276.0,right_leg|upper_leg,-336.91597999999976,336.91597999999976,4.3360212205,4.3360212205,341.2520012204998,341.2520012204998,nan,0.2294842671364168,1.0,3.278597881828958,1.0574233386710423,4.178025521627929,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_right,bend,3277.0,right_leg|upper_leg,-336.91597999999976,336.91597999999976,4.3360212130999995,4.3360212130999995,341.2520012130998,341.2520012130998,nan,0.2294842671364168,1.0,3.278597765352339,1.0574234477476607,4.1780258649352335,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_right,bend,3278.0,right_leg|upper_leg,-336.91597,336.91597,4.3360211961,4.3360211961,341.2519911961,341.2519911961,nan,0.2294842671364168,1.0,3.278597784411255,1.0574234116887449,4.178025697899236,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_right,bend,3279.0,right_leg|upper_leg,-336.91597,336.91597,4.3360205176,4.3360205176,341.2519905176,341.2519905176,nan,0.2294842671364168,1.0,3.2785976899198164,1.0574228276801834,4.178023353110441,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_left,bend,3276.0,upper_leg|left_upper_leg,333.7083899999998,333.7083899999998,12.109459400000002,12.109459400000002,321.5989305999998,321.5989305999998,nan,0.24229320516510972,1.0,3.2059996365236296,8.903459763476373,27.279101500442838,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_left,bend,3277.0,upper_leg|left_upper_leg,333.70839999999953,333.70839999999953,12.109458969999999,12.109458969999999,321.59894102999954,321.59894102999954,nan,0.24229320516510972,1.0,3.2059996743502945,8.903459295649704,27.27909963346826,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_left,bend,3278.0,upper_leg|left_upper_leg,333.70839999999953,333.70839999999953,12.109459349999998,12.109459349999998,321.5989406499995,321.5989406499995,nan,0.24229320516510972,1.0,3.2059996319883903,8.903459718011607,27.27910033539788,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_left,bend,3279.0,upper_leg|left_upper_leg,333.70840000000317,333.70840000000317,12.10945898,12.10945898,321.59894102000317,321.59894102000317,nan,0.24229320516510972,1.0,3.2059996447104333,8.903459335289567,27.279098862210972,endpoint_proxy_only,proxy_only_missing_full_path_integral,sensitivity_only,missing_full_path_density_integral
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,test_section_complex,quartz_transition,3276.0,left_upper_leg|test_section_span|left_lower_leg,4811.476256999999,4811.476256999999,2.684805860000001,2.684805860000001,4814.161062859999,4814.161062859999,nan,0.25127800000000006,1.0,3.5588822009462415,-0.8740763409462406,-5.5084511597316705,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,test_section_complex,quartz_transition,3277.0,left_upper_leg|test_section_span|left_lower_leg,4811.4762709999995,4811.4762709999995,2.68479537,2.68479537,4814.161066369999,4814.161066369999,nan,0.25127800000000006,1.0,3.5588823141015404,-0.8740869441015406,-5.508517913899314,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,test_section_complex,quartz_transition,3278.0,left_upper_leg|test_section_span|left_lower_leg,4811.476256,4811.476256,2.6848077299999993,2.6848077299999993,4814.16106373,4814.16106373,nan,0.25127800000000006,1.0,3.558882243781993,-0.8740745137819936,-5.508439547480118,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,test_section_complex,quartz_transition,3279.0,left_upper_leg|test_section_span|left_lower_leg,4811.476258999999,4811.476258999999,2.6847941199999994,2.6847941199999994,4814.161053119999,4814.161053119999,nan,0.25127800000000006,1.0,3.5588822767217416,-0.8740881567217422,-5.508525438289042,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,corner_lower_left,bend,2428.0,left_lower_leg|lower_leg,339.18984174900004,339.18984174900004,0.4835510240000005,0.4835510240000005,338.70629072500003,338.70629072500003,nan,0.20635081146333206,1.0,3.299429923001108,-2.8158788990011074,-6.682363907410851,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,corner_lower_left,bend,2429.0,left_lower_leg|lower_leg,339.189799098,339.189799098,0.4835116560000001,0.4835116560000001,338.70628744199996,338.70628744199996,nan,0.20635081146333206,1.0,3.2992534624241676,-2.8157418064241675,-6.6826176928060645,endpoint_proxy_only,proxy_only_nonpositive_excess,excluded,nonpositive_local_feature_proxy_excess
