source_id,case_label,branch_name,q_enthalpy_w,q_wall_total_w,q_intended_transfer_w,q_external_or_loss_w,q_sink_or_cooling_w,q_junction_or_unresolved_w,q_bulk_centerline_correction_proxy_w,q_residual_w,residual_fraction_of_wall_heat,fit_use_status,exclusion_reason_primary
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,upper_leg,144.75642083880552,-146.24864434535132,-135.60317791625533,-10.645466429096151,-135.60317791625533,0.0,-55.625887597439394,291.0050651841569,1.989796667769295,excluded,thermal_support_marginal
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_lower_leg,-5.1428659576098426,-8.249646691287523,nan,-8.249646691287523,nan,0.0,11.756099215571036,3.1067807336776823,0.3765956073903398,fit_used,closure_supported
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_upper_leg,-3.872537953882301,-9.623840189768206,nan,-9.623840189768206,nan,0.0,12.014063424898968,5.751302235885905,0.5976099063470286,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,-149.1207893424211,211.9653149470898,243.5964851999575,-6.643111952018496,0.0,-24.988058300849204,-5.72412185386532,-361.0861042895109,1.7035150509247905,excluded,thermal_support_marginal
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,-189.91651384948528,-23.02249497559038,nan,-23.02249497559038,nan,0.0,7.8711761995775085,-166.89401887389488,7.249171679786825,excluded,right_leg_blocked_by_policy
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,test_section_span,8.538873237298775,-7.627013002320534,-5.499311734120058,-2.1277012682004806,-5.499311734120058,0.0,10.760811839230762,16.165886239619308,2.119556658155104,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upcomer,-0.4765306741933688,-25.500499883376264,-5.499311734120058,-20.001188149256212,-5.499311734120058,0.0,34.8509116929825,25.023969209182894,0.981312885578792,sensitivity_only,derived_branch_overlap_double_counting
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,149.32277302538853,-148.66920404842855,-136.35073988450986,-12.318464163918236,-136.35073988450986,-7.105427357601002e-15,-47.55623938328483,297.9919770738171,2.004396128865758,excluded,thermal_support_marginal
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_lower_leg,-7.483490664635806,-8.158129440745885,nan,-8.158129440745885,nan,0.0,11.07815855118939,0.6746387761100803,0.08269527727037376,fit_used,closure_supported
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_upper_leg,-3.0493118567732775,-9.539256427269796,nan,-9.539256427269796,nan,0.0,11.724818271156744,6.489944570496518,0.6803407183754665,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,-149.51256177668463,212.02066408965794,243.6595110456795,-6.6119376021861855,0.0,-25.026909353835435,5.474244272398768,-361.5332258663426,1.7051791975967954,excluded,thermal_support_marginal
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,right_leg,-188.53500076740917,-22.847201977731437,nan,-22.847201977731437,nan,0.0,9.01745141639524,-165.68779878967771,7.251995187470625,excluded,right_leg_blocked_by_policy
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,test_section_span,7.042423226469093,-7.14639002405919,-5.0397312470933775,-2.1066587769658103,-5.0397312470933775,0.0,9.557586578063452,14.188813250528284,1.9854518439043933,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upcomer,-3.4903792949399897,-24.84377589207487,-5.0397312470933775,-19.80404464498149,-5.0397312470933775,0.0,32.63929364761295,21.353396597134882,0.8595068917823633,sensitivity_only,derived_branch_overlap_double_counting
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upper_leg,149.72072800568588,-148.59949407097417,-136.35073988450986,-12.248754186464039,-136.35073988450986,0.0,-50.80560957136655,298.3202220766601,2.0075453415351214,excluded,thermal_support_marginal
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,left_lower_leg,-5.2232524408291585,-9.075061588417569,nan,-9.075061588417569,nan,0.0,12.892666229304336,3.8518091475884098,0.4244389053438508,fit_used,closure_supported
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,left_upper_leg,-4.91536581441732,-10.541001270572629,nan,-10.541001270572629,nan,0.0,11.552385636404185,5.625635456155309,0.533690805133786,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,lower_leg,-164.7452113122343,237.9123800763165,273.28568046080335,-7.28415283485007,0.0,-28.089147549636778,-23.618106120452687,-402.6575913885508,1.6924617006564104,excluded,thermal_support_marginal
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,right_leg,-211.0928619229352,-25.19332792344757,nan,-25.193327923447573,nan,8.881784197001252e-16,5.483078929886087,-185.89953399948763,7.378919318419615,excluded,right_leg_blocked_by_policy
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,test_section_span,13.140984417138451,-12.571890333255878,-10.243083663439183,-2.3288066698166965,-10.243083663439183,0.0,13.22290190223931,25.712874750394327,2.045267195677533,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,upcomer,3.002366161891973,-32.18795319224608,-10.243083663439183,-21.944869528806894,-10.243083663439183,0.0,38.725463862494394,35.190319354138055,1.0932760886548982,sensitivity_only,derived_branch_overlap_double_counting
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,upper_leg,164.9148390866165,-164.25828314220226,-150.769638716747,-13.48864442545538,-150.769638716747,0.0,-48.750685562079056,329.1731222288188,2.0039970948783594,excluded,thermal_support_marginal
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,left_lower_leg,-6.771647092090852,-9.066437777470403,nan,-9.066437777470403,nan,0.0,12.740554379332902,2.2947906853795503,0.2531083019533079,fit_used,closure_supported
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,left_upper_leg,-4.277063944080178,-10.560604292386138,nan,-10.560604292386138,nan,0.0,12.275918084636448,6.283540348305962,0.5949981826647517,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,lower_leg,-164.87116245976998,237.76617487942764,273.155918615702,-7.302417398995971,0.0,-28.087326337278334,-14.063675710385287,-402.63733733919764,1.6934172303688446,excluded,thermal_support_marginal
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,right_leg,-209.80200430207452,-25.267205786100323,nan,-25.267205786100323,nan,0.0,6.989147255799138,-184.53479851597422,7.303332226352014,excluded,right_leg_blocked_by_policy
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,test_section_span,11.614192321371391,-12.59831144623183,-10.267828351382356,-2.330483094849481,-10.267828351382356,0.0,13.828697604428976,24.212503767603224,1.9218848399384765,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,upcomer,0.5654812852003612,-32.225353516088376,-10.267828351382356,-21.957525164706023,-10.267828351382356,0.0,39.97581824269558,32.79083480128874,1.0175477141128835,sensitivity_only,derived_branch_overlap_double_counting
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,upper_leg,165.06880102091924,-164.29687088794148,-150.76963865322176,-13.527232234719857,-150.76963865322176,0.0,-51.9823831793063,329.3656719088607,2.004698386083692,excluded,thermal_support_marginal
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,left_lower_leg,-6.3506841161270815,-10.147643442709944,nan,-10.147643442709944,nan,0.0,16.77629142049572,3.7969593265828623,0.3741715403737007,fit_used,closure_supported
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,left_upper_leg,-5.946513462517215,-11.723762250317673,nan,-11.723762250317673,nan,0.0,12.030586865861682,5.77724878780046,0.49278104080215007,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,lower_leg,-184.62619021720326,270.50168806960636,310.5928059564901,-8.125180707202293,0.0,-31.965937179681447,-31.27018906457215,-455.1278782868096,1.6825324904868832,excluded,thermal_support_marginal
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,right_leg,-233.92716090727646,-28.005828945291405,nan,-28.005828945291405,nan,0.0,4.040658905714694,-205.92133196198506,7.352802674543106,excluded,right_leg_blocked_by_policy
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,test_section_span,19.571863669063074,-19.109019247182776,-16.520818397151242,-2.5882008500315163,-16.520818397151242,0.0,15.586248814847242,38.68088291624585,2.0242215180753087,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,upcomer,7.274666090418776,-40.9804249402104,-16.520818397151242,-24.45960654305913,-16.520818397151242,0.0,46.4684086858105,48.25509103062917,1.1775156375828568,sensitivity_only,derived_branch_overlap_double_counting
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,upper_leg,184.9087871907082,-184.25222214022142,-169.2268136804882,-15.02540845973312,-169.2268136804882,0.0,-48.61299545528376,369.1610093309296,2.0035634315996687,excluded,thermal_small_delta_t
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,left_lower_leg,-7.07641380233345,-10.132710192441246,nan,-10.132710192441246,nan,0.0,14.145305551424926,3.056296390107798,0.301626742274807,fit_used,closure_supported
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,left_upper_leg,-5.210176646810817,-11.747055532004902,nan,-11.747055532004902,nan,0.0,11.766611634132214,6.536878885194083,0.5564695637215374,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,lower_leg,-185.12036495947802,270.37663443532523,310.48721123843234,-8.143367527312895,0.0,-31.967209275794175,-30.29553352480445,-455.49699939480325,1.6846758979039773,excluded,thermal_support_marginal
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,right_leg,-235.1658444782988,-28.087767030135076,nan,-28.087767030135076,nan,-1.7763568394002505e-15,5.083835344699136,-207.0780774481637,7.372536226860932,excluded,right_leg_blocked_by_policy
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,test_section_span,17.67196814396021,-19.13600475931388,-16.54611871962787,-2.5898860396860046,-16.54611871962787,0.0,15.369768881616167,36.80797290327409,1.9234930898863267,sensitivity_only,enthalpy_wall_heat_balance_loose
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,upcomer,5.385377694815945,-41.01577048376003,-16.54611871962787,-24.469651764132152,-16.54611871962787,0.0,43.64071682747933,46.40114817857597,1.13130017152649,sensitivity_only,derived_branch_overlap_double_counting
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,upper_leg,185.31549122488533,-184.28290383734094,-169.22681524358194,-15.056088593758895,-169.22681524358194,0.0,-53.83675879049617,369.5983950622263,2.0056032728331337,excluded,thermal_support_marginal
