source_id,time_s,span_name,span_kind,bin_index,s_start_m,s_end_m,s_mid_m,wall_face_count,wall_area_m2,local_wetted_perimeter_m,hydraulic_diameter_geom_m,flow_area_geom_m2,rho_bulk_kg_m3,mdot_mean_abs_kg_s,bulk_velocity_m_s,tauw_streamwise_mean_signed_pa,tauw_streamwise_mean_abs_pa,tauw_streamwise_std_abs_pa,tauw_streamwise_max_rel_dev,darcy_f,p_wall_area_avg_pa,p_rgh_wall_area_avg_pa,t_wall_area_avg_k,bulk_temp_fluid_area_avg_k,bulk_temp_area_weighted_k,bulk_temp_union_area_avg_k,bulk_cross_section_face_count,bulk_cross_section_area_m2,bulk_cross_section_total_face_count,bulk_cross_section_total_area_m2,bulk_cross_section_region_count,bulk_cross_section_reference_area_m2,bulk_cross_section_area_ratio_to_geom,bulk_cross_section_chosen_region_area_ratio_to_reference,bulk_cross_section_chosen_region_signed_mass_flux_kg_s,bulk_cross_section_chosen_region_aligned_signed_mass_flux_kg_s,bulk_cross_section_chosen_region_positive_mass_flux_kg_s,bulk_cross_section_region_selection_status,bulk_temp_tp_endpoint_proxy_k,bulk_minus_wall_tp_endpoint_proxy_k,effective_htc_tp_endpoint_proxy_w_m2_k,effective_ua_per_m_tp_endpoint_proxy_w_m_k,bulk_minus_wall_temp_k,wall_heatflux_area_avg_w_m2,wall_heat_per_length_w_m,effective_htc_w_m2_k,effective_ua_per_m_w_m_k,thermal_support_status,thermal_support_warning_flag,yplus_area_avg,yplus_max,warning_flag
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,10,0.09312907575757576,0.10293213636363635,0.09803060606060605,432,0.0007048333482362406,0.07189931558726548,0.022886262961274922,0.00041137666081646267,1955.64630594685,0.0136865372,0.017012323070677224,-0.08116984649902385,0.10597388699366003,0.07151884339399257,1.043301497593973,1.497860250944094,-1889.2726499024998,-7.887797786007912,456.28721001419547,460.1525788805577,457.33215799383436,453.4981139002894,576.0,0.000382432558581983,1152.0,0.000764865119618449,2.0,0.00038243255716666663,0.929640874188064,1.000000003700826,0.013638026315054666,0.013638026315054666,0.014307088438607713,aligned_area_match,449.1717939393939,-7.115416074801544,52.37683742960951,3.7658587638143928,3.865368866362246,-372.6829909939107,-26.795651983477203,96.41589299203106,6.932236717862058,usable,no,0.1555462216322462,0.257739848,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,11,0.10293213636363635,0.11273519696969696,0.10783366666666666,384,0.0006265185285281236,0.06391050241398968,0.020343344749345935,0.0003250383459279244,1955.64630594685,0.0136865372,0.02153122160884348,-0.07870438229804182,0.10460401865293813,0.06982974049753331,1.0119871751608707,0.9230191312131769,-2073.0234477909057,-8.064554110715903,456.4482442298493,460.149945360132,457.438870112373,453.560334704897,576.0,0.000382432558581983,1152.0,0.000764865119618449,2.0,0.00038243255716666663,1.1765767435537757,1.000000003700826,0.013635985582816921,0.013635985582816921,0.014320246177866352,aligned_area_match,449.4200163333333,-7.028227896516,53.090544545063906,3.3930433753073332,3.701701130282686,-373.1324462128435,-23.84708210442381,100.80026265771183,6.442195429916485,usable,no,0.15502692093704049,0.255610124,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,12,0.11273519696969696,0.12253825757575756,0.11763672727272725,432,0.0007048333454613059,0.07189931530419719,0.022886262871171487,0.000411376657577275,1955.64630594685,0.0136865372,0.01701232320463258,-0.07684924879163328,0.10358739844599359,0.06872340729836823,0.9943875036856893,1.4641290282839907,-2256.7676953142145,-8.234755611461976,456.5824509842275,460.14593166226524,457.517878553339,453.6086791859069,576.0,0.00038243255858198317,1152.0,0.000764865119618449,2.0,0.00038243255716666663,0.9296408815080743,1.0000000037008265,0.013634339364463054,0.013634339364463054,0.014329954943946973,aligned_area_match,449.6682387272727,-6.914212256954784,54.020237309906314,3.8840180751525106,3.563480678037763,-373.5073869317603,-26.854925381453416,104.81532542992007,7.53615013179786,usable,no,0.15447782610068372,0.254401357,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,13,0.12253825757575756,0.13234131818181816,0.12743978787878787,432,0.0007048333454613049,0.07189931530419719,0.022886262871171487,0.000411376657577275,1955.64630594685,0.0136865372,0.01701232320463258,-0.07534042197551058,0.102769947146193,0.06796115324303419,0.999837681091961,1.4525749763896332,-2451.315083346605,-8.408663089751423,456.7017264239716,460.14095860067346,457.57716535150666,453.6471112453315,576.0,0.0003824325575160599,1152.0,0.0007648651185525259,2.0,0.00038243255716666663,0.9296408789169617,1.0000000009136074,0.013633018910793996,0.013633018910793996,0.014336712658337124,aligned_area_match,449.91646112121214,-6.785265302759456,55.09598491087509,3.9613635911022986,3.4392321767018643,-373.84087473711924,-26.87890292632102,108.6989349743823,7.81537899895354,usable,no,0.15379087693796994,0.253584566,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,14,0.13234131818181816,0.14214437878787878,0.13724284848484847,384,0.0006265185285281246,0.0639105024139897,0.02034334474934594,0.0003250383459279246,1955.64630594685,0.0136865372,0.021531221608843465,-0.07422805120753002,0.10226227238010432,0.06735658204213044,0.9934578021451227,0.9023557127507933,-2635.050217968159,-8.567299636863057,456.7967245627857,460.13459537562454,457.62228799861316,453.67838364427087,576.0,0.000382432558581983,1152.0,0.0007648651171205131,2.0,0.00038243255716666663,1.1765767435537753,1.000000003700826,0.013631960337436865,0.013631960337436865,0.014342926158666317,aligned_area_match,450.1646835151515,-6.632041047634175,56.408977884433895,3.6051261172538043,3.337870812838844,-374.106656784654,-23.909344391525245,112.0794296009551,7.1630526560704295,usable,no,0.15389146766501816,0.253157779,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,15,0.14214437878787878,0.1519474393939394,0.1470459090909091,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.64630594685,0.0136865372,0.01701232320463263,-0.07334596719145821,0.10188595391153107,0.066900776755708,0.9781339264690552,1.4400804048964528,-2818.782035703276,-8.720669820187494,456.87725974322643,460.12792956842935,457.65712817556744,453.70441670417046,576.0,0.000382432558581983,1152.0,0.000764865119618449,2.0,0.00038243255716666663,0.9296408815080766,1.000000003700826,0.013631111047222085,0.013631111047222085,0.014346755268727234,aligned_area_match,450.4129059090909,-6.4643538341355224,57.90711671333069,4.163482042928704,3.2506698252029196,-374.3320919495524,-26.914221107560568,115.15537168595249,8.27959237782031,usable,no,0.15408281796613785,0.252993731,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,16,0.1519474393939394,0.16175049999999996,0.15684896969696968,432,0.0007048333454613041,0.0718993153041973,0.02288626287117152,0.00041137665757727624,1955.64630594685,0.0136865372,0.01701232320463253,-0.07259261147777618,0.10154653939371523,0.06657553867796329,0.9636680397773522,1.4352830390429938,-3013.318701559752,-8.877821679667003,456.9498769168119,460.121052116695,457.68452059756953,453.7266173179596,576.0,0.0003824325575160599,1152.0,0.0007648651185525259,2.0,0.00038243255716666663,0.9296408789169588,1.0000000009136074,0.013630425309004074,0.013630425309004074,0.014348725635976157,aligned_area_match,450.6611283030303,-6.288748613781593,59.55643459783759,4.282066869543729,3.1711751998831232,-374.5354455189252,-26.92884208996321,118.10619783250357,8.491754757339077,usable,no,0.15414237757332486,0.253012476,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,17,0.16175049999999996,0.17155356060606058,0.16665203030303027,384,0.0006265185285281246,0.0639105024139897,0.02034334474934594,0.0003250383459279246,1955.64630594685,0.0136865372,0.021531221608843465,-0.07200876330993738,0.10126120591718597,0.06637064326134541,0.9538599427880309,0.893522366682558,-3197.0454635621295,-9.021562496631137,457.00844301573,460.1140204263239,457.7064216818148,453.7459648842564,576.0,0.000382432558581983,1152.0,0.000764865119618449,2.0,0.00038243255716666663,1.1765767435537753,1.000000003700826,0.013629866316765063,0.013629866316765063,0.01434923292960531,aligned_area_match,450.9093506969697,-6.099092318760313,61.43528959165074,3.926360223751351,3.1055774105939236,-374.69950284925244,-23.94723348136789,120.65373143527385,7.711040594150934,usable,no,0.15412608884953252,0.253091834,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,18,0.17155356060606058,0.1813566212121212,0.1764550909090909,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.64630594685,0.0136865372,0.01701232320463263,-0.07151796175762182,0.10099637681336386,0.06623300725186652,0.9532434254007529,1.4275069097429638,-3380.770264055334,-9.160884217034273,457.0586104352378,460.10684136461964,457.72426764320477,453.763193924787,576.0,0.000382432558581983,1152.0,0.0007648651165875515,2.0,0.00038243255716666663,0.9296408815080766,1.000000003700826,0.013629405021778862,0.013629405021778862,0.014348647232666493,aligned_area_match,451.15757309090907,-5.901037344328756,63.52104597734055,4.567119713177208,3.048230929381816,-374.8400644631105,-26.95074398347874,122.96970706846294,8.84143774138017,usable,no,0.15406054459725285,0.25319137,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,19,0.1813566212121212,0.1911596818181818,0.1862581515151515,432,0.000704833345461306,0.0718993153041973,0.02288626287117152,0.00041137665757727624,1955.64630594685,0.0136865372,0.01701232320463253,-0.0710669394156885,0.10072620864771735,0.06613102801972694,0.953325719705412,1.4236882883684168,-3575.300593175703,-9.30394467654379,457.1042189491196,460.0995422154489,457.73918833646167,453.7788989395615,576.0,0.000382432558581983,1152.0,0.000764865119050194,2.0,0.00038243255716666663,0.9296408815080711,1.000000003700826,0.013629017920150843,0.013629017920150843,0.014347228004396839,aligned_area_match,451.40579548484845,-5.698423464271173,65.80203663017494,4.731121379331288,2.995323266329251,-374.96786953022007,-26.95993308029641,125.18444127392658,9.000675614333817,usable,no,0.1539511754113278,0.25328457,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,20,0.1911596818181818,0.2009627424242424,0.1960612121212121,384,0.0006265185285281227,0.06391050241398968,0.020343344749345935,0.0003250383459279244,1955.64630594685,0.0136865372,0.02153122160884348,-0.07068381032359611,0.10047222844436476,0.06605739379363902,0.9539589102346722,0.8865604802188407,-3759.022130770706,-9.435005185671578,457.14124308335573,460.09217628492803,457.7520568017521,453.7935621263354,576.0,0.0003824325585819833,1152.0,0.0007648651171205131,2.0,0.00038243255716666663,1.1765767435537766,1.0000000037008268,0.013628686694121718,0.013628686694121718,0.014345073692263498,aligned_area_match,451.65401787878784,-5.487225204567892,68.35360501103808,4.368513238062847,2.9509332015722975,-375.0716242396463,-23.97101594638695,127.10271585944508,8.12319842875971,usable,no,0.15381596571017905,0.25339206,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,21,0.2009627424242424,0.210765803030303,0.2058642727272727,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.64630594685,0.0136865372,0.01701232320463263,-0.07032552299482676,0.10021239662395132,0.06599224094295876,0.9555714921716729,1.4164259465163709,-3942.7422076388884,-9.562134349624676,457.1731092824079,460.08480518396794,457.7635697523507,453.80759191209194,576.0,0.00038243255858198296,1152.0,0.0007648651196184491,2.0,0.00038243255716666663,0.9296408815080763,1.0000000037008259,0.013628397479257457,0.013628397479257457,0.014342189866514832,aligned_area_match,451.9022402727273,-5.2708690096806095,71.17629373913293,5.117526785734068,2.9116959015600514,-375.16092089351974,-26.97381334113612,128.84618915475104,9.263952779781665,usable,no,0.1536514159978001,0.253470361,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,22,0.210765803030303,0.22056886363636363,0.21566733333333332,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.64630594685,0.0136865372,0.01701232320463263,-0.0699575184607976,0.09992500917871597,0.0659211054887071,0.9574314439158644,1.412363943731806,-4137.267826643518,-9.692662685317346,457.2021758958345,460.07749866932716,457.77430504058174,453.82134636796076,576.0,0.0003824325575160599,1152.0,0.0007648651185525258,2.0,0.00038243255716666663,0.9296408789169642,1.0000000009136074,0.013628139537157056,0.013628139537157056,0.014338543048179978,aligned_area_match,452.15046266666667,-5.051713229167831,74.28021829217214,5.340696835853473,2.8753227734926554,-375.2423614120403,-26.979668858655764,130.50443062301255,9.383179205958694,usable,no,0.15344764732349048,0.253493801,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,23,0.22056886363636363,0.2303719242424242,0.22547039393939391,432,0.000704833345461306,0.0718993153041975,0.022886262871171587,0.0004113766575772786,1955.64630594685,0.0136865372,0.017012323204632432,-0.06958924738061258,0.09961974907158286,0.06583904161739157,0.959545359421957,1.4080493244756782,-4331.7918305787025,-9.81902459317874,457.2270886782426,460.0702557725339,457.7847499214995,453.8351452979054,576.0,0.000382432558581983,1152.0,0.000764865119607411,2.0,0.00038243255716666663,0.9296408815080657,1.000000003700826,0.01362790501744681,0.01362790501744681,0.014334262904148735,aligned_area_match,452.39868506060606,-4.828403617636525,77.73006904843443,5.588738743130431,2.8431670942913456,-375.3121465925977,-26.984686365356378,132.00495579249224,9.491065938241054,usable,no,0.15321366584709784,0.253492116,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,24,0.2303719242424242,0.24017498484848482,0.2352734545454545,384,0.0006265185285281227,0.0639105024139895,0.02034334474934588,0.00032503834592792263,1955.64630594685,0.0136865372,0.021531221608843593,-0.06923249829219694,0.0993112813536846,0.06574555421536982,0.961423710829736,0.8763163577766581,-4515.507395349087,-9.934638103747526,457.24739796092786,460.0631262248028,457.79534368287074,453.84928221603775,576.0,0.000382432558581983,1152.0,0.000764865119618449,2.0,0.00038243255716666663,1.1765767435537824,1.000000003700826,0.013627688296247024,0.013627688296247024,0.014329301354731093,aligned_area_match,452.64690745454544,-4.600490506382414,81.59325976186274,5.214666224975801,2.8157282638749166,-375.36901691924373,-23.990022461954194,133.31152076538547,8.52000626968878,usable,no,0.15296495086407874,0.253443994,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,25,0.24017498484848482,0.24997804545454544,0.24507651515151513,432,0.000704833345461308,0.0718993153041973,0.02288626287117152,0.00041137665757727624,1955.64630594685,0.0136865372,0.01701232320463253,-0.06885970695186959,0.09897892222167644,0.06563136196874288,0.9638517033420546,1.3989917247373989,-4699.221281615974,-10.04660100579262,457.26499163655825,460.0562310004431,457.80650948387967,453.86403544195133,576.0,0.00038243255858198317,1152.0,0.000764865117120513,2.0,0.00038243255716666663,0.9296408815080716,1.0000000037008265,0.013627485556235237,0.013627485556235237,0.014323395435146947,aligned_area_match,452.8951298484848,-4.369861788073422,85.9107856940785,6.176926668649873,2.79123936388487,-375.41825958791844,-26.99231581706474,134.4987694159659,9.67036943026506,usable,no,0.1526874068826159,0.253342284,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,26,0.24997804545454544,0.259781106060606,0.25487957575757575,432,0.000704833345461306,0.0718993153041975,0.022886262871171587,0.0004113766575772786,1955.64630594685,0.0136865372,0.017012323204632432,-0.0684416022434295,0.09859753436948651,0.06548424055717535,0.9661540751468753,1.3936010977518623,-4893.739900713199,-10.161433417972182,457.28125853470937,460.04964570008235,457.8186823525526,453.8796799231156,576.0,0.00038243255858198317,1152.0,0.000764865119618449,2.0,0.00038243255716666663,0.9296408815080661,1.0000000037008265,0.013627294478238466,0.013627294478238466,0.014316392104025882,aligned_area_match,453.1433522424242,-4.137906292285152,90.73761789835649,6.523972599225728,2.7683871653729852,-375.4637600485751,-26.995587269032058,135.62545179550017,9.751377121918905,usable,no,0.15236112520464118,0.25315636,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,27,0.259781106060606,0.2695841666666666,0.2646826363636363,384,0.0006265185285281227,0.0639105024139895,0.02034334474934588,0.00032503834592792263,1955.64630594685,0.0136865372,0.021531221608843593,-0.06801877346027695,0.09820444479219251,0.06531652672849421,0.9679233196516636,0.8665497031630047,-5077.449844927485,-10.266655510938616,457.29489456247904,460.04346166074333,457.83236423141767,453.8964782223696,576.0,0.000382432558581983,1152.0,0.000764865119618449,2.0,0.00038243255716666663,1.1765767435537824,1.000000003700826,0.013627114135217269,0.013627114135217269,0.014308079783442423,aligned_area_match,453.3915746363636,-3.9033199261154436,96.20063863926407,6.148231147982019,2.7485670982642887,-375.50186970567074,-23.99851315028184,136.61731960001958,8.731281534089826,usable,no,0.15201904290106513,0.252888084,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,28,0.2695841666666666,0.27938722727272725,0.27448569696969694,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.64630594685,0.0136865372,0.01701232320463263,-0.06755926974701959,0.09776951688300761,0.06511337115419212,0.970388891565461,1.381897700851554,-5261.15738515326,-10.369292823487214,457.30746697451343,460.0378049266346,457.84824133759236,453.9147331795057,576.0,0.000382432558581983,1152.0,0.000764865119618449,2.0,0.00038243255716666663,0.9296408815080766,1.000000003700826,0.013626944659782066,0.013626944659782066,0.014298158090159326,aligned_area_match,453.639797030303,-3.667669944210445,102.39115625501431,7.361854027940586,2.730337952121147,-375.5369663494713,-27.000850751942288,137.54230169848532,9.889197317484397,usable,no,0.1516359237825203,0.252571712,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,left_lower_leg,main_loop_leg,29,0.27938722727272725,0.28919028787878787,0.28428875757575756,432,0.000704833345461306,0.07189931530419709,0.022886262871171455,0.00041137665757727386,1955.64630594685,0.0136865372,0.01701232320463263,-0.06701172922203188,0.09724036165424088,0.06483927899274887,0.9726343746237424,1.3744184944757944,-5455.668177398639,-10.476927598378724,457.32083056710445,460.0326282035881,457.86742612135845,453.93487771200654,576.0,0.000382432558581983,1152.0,0.000764865119618449,2.0,0.00038243255716666663,0.9296408815080766,1.000000003700826,0.013626786283694538,0.013626786283694538,0.014286844553513093,aligned_area_match,453.88801942424243,-3.432811142862022,109.40718739466956,7.866301863034725,2.7117976364836522,-375.574211997615,-27.003528688541884,138.49640066971094,9.95779638024796,usable,no,0.1511675218991248,0.252104537,yes
