time_s,mdot_mean_abs_kg_s
219.0,0.0142120673275
220.0,0.014185529064999999
221.0,0.0141581795125
222.0,0.014130628245
223.0,0.0141031368225
224.0,0.014075873522499999
225.0,0.014048399555
226.0,0.014019964775
227.0,0.0139910921925
228.0,0.0139626481525
229.0,0.0139347287325
230.0,0.0139071968825
231.0,0.013879962879999999
232.0,0.0138531193225
233.0,0.013827038515
234.0,0.013802267492499999
235.0,0.013778863445000001
236.0,0.013756584659999998
237.0,0.013735637935000001
238.0,0.013716404695
239.0,0.01369895362
240.0,0.013683333305
241.0,0.0136694282225
242.0,0.0136561866425
243.0,0.01364314996
244.0,0.013631164345000002
245.0,0.01362065526
246.0,0.013611418335
247.0,0.0136031198675
248.0,0.013595532942499999
249.0,0.0135889728825
250.0,0.013583709727499999
251.0,0.0135792000325
252.0,0.0135753279125
253.0,0.0135727146125
254.0,0.01357161663
255.0,0.0135715442725
256.0,0.013572064804999999
257.0,0.0135731803375
258.0,0.0135746241275
259.0,0.01357557161
260.0,0.013576227765
261.0,0.0135774091325
262.0,0.01357898434
263.0,0.0135804153625
264.0,0.0135816404325
265.0,0.013583101314999999
266.0,0.0135848185325
267.0,0.0135863392525
268.0,0.013587926392500001
269.0,0.013590057865
270.0,0.0135926007
271.0,0.01359520771
272.0,0.013598007545000002
273.0,0.0136010254825
274.0,0.013603077924999998
275.0,0.01360360613
276.0,0.013603847555
277.0,0.0136042974175
278.0,0.0136044721375
279.0,0.0136040223825
280.0,0.013603189185
281.0,0.013602445912500002
282.0,0.013601617665
283.0,0.013600453725
284.0,0.0135993940125
285.0,0.013598760925
286.0,0.013598345377500001
287.0,0.01359795045
288.0,0.013597712364999999
289.0,0.013597254772500001
290.0,0.01359576626
291.0,0.0135937007175
292.0,0.01359180613
293.0,0.013590038302500001
294.0,0.013588016100000001
295.0,0.013585655290000002
296.0,0.0135832101975
297.0,0.013581102212500001
298.0,0.013579208059999999
299.0,0.013577238850000001
300.0,0.013575536842500001
301.0,0.013574407415
302.0,0.013573755545
303.0,0.0135735231775
304.0,0.013573670025
305.0,0.013573493792499999
306.0,0.01357258182
307.0,0.013571613692500002
308.0,0.0135709786075
309.0,0.013570500695
310.0,0.013569866902500002
311.0,0.013568991914999998
312.0,0.013568087457500001
313.0,0.0135675715625
314.0,0.013567309579999999
315.0,0.0135669852
316.0,0.0135669091725
317.0,0.013567412880000001
318.0,0.0135684046375
319.0,0.013569805929999998
320.0,0.0135715926575
321.0,0.01357307066
322.0,0.01357369944
323.0,0.01357412033
324.0,0.013574778502499999
325.0,0.013575529664999999
326.0,0.013576051102499999
327.0,0.013576222150000001
328.0,0.0135761648875
329.0,0.0135762899775
330.0,0.01357660393
331.0,0.013576735162499999
332.0,0.01357691855
333.0,0.013577533827500002
334.0,0.01357855364
335.0,0.013579924317500002
336.0,0.013581651302500001
337.0,0.013582988835
338.0,0.0135832767725
339.0,0.0135831878475
340.0,0.01358325139
341.0,0.0135833575725
342.0,0.013583191770000001
343.0,0.0135825951725
344.0,0.013581633515
345.0,0.013580716505
346.0,0.013580043125000002
347.0,0.013579229922500002
348.0,0.013578367427500002
349.0,0.0135778932175
350.0,0.013577851917500001
351.0,0.0135781710475
352.0,0.013578925569999999
353.0,0.013579518462499999
354.0,0.0135790491325
355.0,0.0135780547225
356.0,0.013577225552499999
357.0,0.013576532675
358.0,0.0135756889575
359.0,0.0135744811875
360.0,0.013572934469999999
361.0,0.013571385969999999
362.0,0.01357017401
363.0,0.013568969697499999
364.0,0.0135677080775
365.0,0.0135668246675
366.0,0.013566448725
367.0,0.013566456795
368.0,0.013566945177500001
369.0,0.013567581865000001
370.0,0.013567292797499998
371.0,0.013566251339999998
372.0,0.0135653450375
373.0,0.0135646804075
374.0,0.01356398051
375.0,0.013562969835
376.0,0.0135616233175
377.0,0.0135602426725
378.0,0.013559235637500002
379.0,0.013558307965
380.0,0.01355730473
381.0,0.013556663949999999
382.0,0.013556562670000001
383.0,0.013556832045
384.0,0.0135575263625
385.0,0.0135585202125
386.0,0.0135587805975
387.0,0.013558111285
388.0,0.013557438915000001
389.0,0.013557039027499999
390.0,0.013556666932500001
391.0,0.0135560075975
392.0,0.013554984122499999
393.0,0.0135538737825
394.0,0.013553114977500001
395.0,0.013552445275
396.0,0.013551675725
397.0,0.01355124035
398.0,0.013551353057500002
399.0,0.0135518273875
400.0,0.0135526820175
401.0,0.013553885032499999
402.0,0.0135544782325
403.0,0.013554053462499998
404.0,0.01355351101
405.0,0.013553243045
406.0,0.013553042784999999
407.0,0.013552559855
408.0,0.01355169539
409.0,0.013550701337499999
410.0,0.013550044725000002
411.0,0.0135494926075
412.0,0.013548827985
413.0,0.013548481892499999
414.0,0.01354869497
415.0,0.01354928006
416.0,0.013550230197499999
417.0,0.013551557757499999
418.0,0.013552347235
419.0,0.013552081915
420.0,0.013551637212499999
421.0,0.0135514719725
422.0,0.0135513987
423.0,0.013551054827499999
424.0,0.0135503336325
425.0,0.0135494678
426.0,0.013548926550000001
427.0,0.013548518567499999
428.0,0.01354799193
429.0,0.0135477588425
430.0,0.0135480841875
431.0,0.0135487906275
432.0,0.013549864674999999
433.0,0.013551336825
434.0,0.013552320045
435.0,0.013552205847499998
436.0,0.013551888284999999
437.0,0.0135518433475
438.0,0.01355191132
439.0,0.01355171054
440.0,0.013551137307499999
441.0,0.013550384424999999
442.0,0.0135499381325
443.0,0.013549647132499999
444.0,0.013549226375
445.0,0.0135490482175
446.0,0.013549420117499999
447.0,0.01355017819
448.0,0.013551302225
449.0,0.013552836635
450.0,0.01355393499
451.0,0.0135539139125
452.0,0.01355364144
453.0,0.0135536356075
454.0,0.013553747415000001
455.0,0.013553604379999999
456.0,0.013553075765
457.0,0.013552332779999999
458.0,0.013551861290000002
459.0,0.01355158042
460.0,0.0135511605225
461.0,0.0135509392275
462.0,0.01355124739
463.0,0.0135519597925
464.0,0.01355302646
465.0,0.0135545229125
466.0,0.0135556469275
467.0,0.01355565282
468.0,0.013555339385
469.0,0.0135552847025
470.0,0.0135553654725
471.0,0.013555215527500001
472.0,0.0135546803575
473.0,0.013553894305000001
474.0,0.01355334447
475.0,0.013553029775000001
476.0,0.013552580285
477.0,0.013552279984999999
478.0,0.013552500712500002
479.0,0.01355314394
480.0,0.013554139234999998
481.0,0.01355557392
482.0,0.0135567389575
483.0,0.013556784119999998
484.0,0.01355643472
485.0,0.01355632912
486.0,0.013556389085000002
487.0,0.01355624799
488.0,0.0135557272175
489.0,0.01355492636
490.0,0.01355432227
491.0,0.013553990415
492.0,0.01355353969
493.0,0.013553192070000001
494.0,0.0135533525825
495.0,0.0135539552125
496.0,0.0135549065675
497.0,0.0135563139775
498.0,0.013557554815000001
499.0,0.0135576815175
500.0,0.0135573217325
501.0,0.013557193395
502.0,0.013557252075
503.0,0.013557144705
504.0,0.013556661025
505.0,0.013555869545000002
506.0,0.01355523345
507.0,0.013554899255
508.0,0.0135544677725
509.0,0.013554093457500001
510.0,0.0135542087675
511.0,0.013554787507499999
512.0,0.013555706737500001
513.0,0.013557090610000001
514.0,0.0135584070575
515.0,0.01355863648
516.0,0.0135582765275
517.0,0.013558125862500001
518.0,0.013558186845
519.0,0.0135581138825
520.0,0.01355767137
521.0,0.013556895715
522.0,0.0135562251175
523.0,0.01355588249
524.0,0.013555466315
525.0,0.013555065525
526.0,0.013555125375
527.0,0.01355566918
528.0,0.01355654988
529.0,0.0135578916625
530.0,0.013559269975
531.0,0.013559599435
532.0,0.013559244089999999
533.0,0.0135590645525
534.0,0.0135591162425
535.0,0.013559071395
536.0,0.0135586638375
537.0,0.0135579030625
538.0,0.013557194565
539.0,0.013556830984999999
540.0,0.013556430457500001
541.0,0.013556001142500001
542.0,0.0135560092275
543.0,0.013556513869999998
544.0,0.0135573630075
545.0,0.013558665382500001
546.0,0.013560090347500001
547.0,0.0135605336
548.0,0.013560192945
549.0,0.013559986319999998
550.0,0.013560025905
551.0,0.013560009025
552.0,0.0135596432425
553.0,0.0135589090475
554.0,0.013558173325
555.0,0.013557794467499999
556.0,0.01355741514
557.0,0.013556974345
558.0,0.013556936297499999
559.0,0.013557410394999999
560.0,0.0135582336575
561.0,0.013559496807500002
562.0,0.0135609647875
563.0,0.0135615287075
564.0,0.013561219505
565.0,0.0135609885975
566.0,0.013561021465
567.0,0.013561035272499999
568.0,0.0135607138425
569.0,0.013560010262499998
570.0,0.013559257432500001
571.0,0.0135588605675
572.0,0.013558500477499999
573.0,0.01355805287
574.0,0.0135579682125
575.0,0.0135584081925
576.0,0.013559203277500001
577.0,0.0135604279875
578.0,0.013561925360000001
579.0,0.0135626065925
580.0,0.0135623314525
581.0,0.0135620775925
582.0,0.0135620957675
583.0,0.013562131175000002
584.0,0.0135618472
585.0,0.013561174129999999
586.0,0.013560402582499999
587.0,0.01355997428
588.0,0.0135596308725
589.0,0.013559174515
590.0,0.013559039887499999
591.0,0.013559438805
592.0,0.013560203815000001
593.0,0.013561383697499999
594.0,0.013562894612500001
595.0,0.01356368637
596.0,0.013563455732499998
597.0,0.0135631728575
598.0,0.013563174262500002
599.0,0.013563224145
600.0,0.0135629765725
601.0,0.0135623337825
602.0,0.0135615448275
603.0,0.01356108485
604.0,0.0135607531925
605.0,0.013560292869999999
606.0,0.0135601086275
607.0,0.0135604604225
608.0,0.013561194015
609.0,0.013562328339999999
610.0,0.013563841275
611.0,0.0135647381475
612.0,0.013564559687500002
613.0,0.013564253272500002
614.0,0.013564233127499999
615.0,0.013564295215000001
616.0,0.0135640827375
617.0,0.013563473585000001
618.0,0.013562673312499999
619.0,0.013562175295
620.0,0.013561851735000002
621.0,0.013561389855000001
622.0,0.0135611568425
623.0,0.013561461569999999
624.0,0.013562164199999999
625.0,0.013563252199999999
626.0,0.013564756962499999
627.0,0.013565759384999999
628.0,0.0135656419175
629.0,0.0135653143725
630.0,0.013565268932500001
631.0,0.0135653383225
632.0,0.013565159785
633.0,0.013564584715000001
634.0,0.013563777782500001
635.0,0.0135632398
636.0,0.01356292221
637.0,0.013562464330000001
638.0,0.013562187737499998
639.0,0.013562442664999999
640.0,0.013563111320000001
641.0,0.0135641551925
642.0,0.0135656454825
643.0,0.0135667471075
644.0,0.013566700485
645.0,0.013566355499999998
646.0,0.013566282870000002
647.0,0.013566360060000001
648.0,0.0135662162525
649.0,0.013565680395
650.0,0.0135648758375
651.0,0.0135643007475
652.0,0.01356398359
653.0,0.013563537237500001
654.0,0.013563223335
655.0,0.013563427747499999
656.0,0.013564065654999999
657.0,0.013565069629999999
658.0,0.013566536260000001
659.0,0.013567732479999999
660.0,0.0135677732625
661.0,0.013567416335
662.0,0.0135673204275
663.0,0.013567399525000001
664.0,0.013567288365000001
665.0,0.013566791132499999
666.0,0.0135659940725
667.0,0.013565378725
668.0,0.0135650594675
669.0,0.0135646231225
670.0,0.013564269645000002
671.0,0.0135644200575
672.0,0.013565027655
673.0,0.013565988414999999
674.0,0.01356742357
675.0,0.013568699612499999
676.0,0.0135688352175
677.0,0.013568468885
678.0,0.0135683422925
679.0,0.0135684193775
680.0,0.0135683386925
681.0,0.013567878235
682.0,0.013567089089999998
683.0,0.0135664365525
684.0,0.01356610453
685.0,0.013565682402500001
686.0,0.01356529796
687.0,0.013565391647500001
688.0,0.0135659604675
689.0,0.0135668815975
690.0,0.01356827954
691.0,0.0135696250725
692.0,0.01356986061
693.0,0.0135694911175
694.0,0.0135693372875
695.0,0.0135694046275
696.0,0.013569355955
697.0,0.0135689302125
698.0,0.013568159724999999
699.0,0.01356746873
700.0,0.0135671210625
701.0,0.0135667152675
702.0,0.013566302765
703.0,0.0135663439
704.0,0.013566875075000002
705.0,0.013567758975
706.0,0.01356911381
707.0,0.01357052022
708.0,0.013570866745
709.0,0.013570504572500001
710.0,0.013570319019999999
711.0,0.0135703793675
712.0,0.013570356579999998
713.0,0.0135699728275
714.0,0.0135692204425
715.0,0.013568496604999999
716.0,0.01356813128
717.0,0.01356774041
718.0,0.0135673055925
719.0,0.013567293185000003
720.0,0.013567787065
721.0,0.013568633495
722.0,0.0135699429825
723.0,0.0135713980225
724.0,0.0135718565275
725.0,0.01357150813
726.0,0.0135712959425
727.0,0.0135713411825
728.0,0.013571343049999999
729.0,0.0135709969775
730.0,0.013570271105
731.0,0.013569518095
732.0,0.013569126369999998
733.0,0.013568752645000001
734.0,0.0135683007275
735.0,0.013568231687500001
736.0,0.01356868476
737.0,0.01356949553
738.0,0.013570759429999999
739.0,0.013572247725
740.0,0.0135728253675
741.0,0.013572502697499999
742.0,0.013572258717499999
743.0,0.013572287075
744.0,0.013572311867499999
745.0,0.0135720053025
746.0,0.0135713060775
747.0,0.0135705279225
748.0,0.01357010635
749.0,0.01356974831
750.0,0.0135692837275
751.0,0.0135691632425
752.0,0.013569572205
753.0,0.013570347929999999
754.0,0.0135715619025
755.0,0.013573074074999998
756.0,0.0135737730725
757.0,0.013573485795
758.0,0.013573212062500001
759.0,0.0135732232775
760.0,0.013573266947499999
761.0,0.013572998685
762.0,0.0135723299725
763.0,0.01357153209
764.0,0.01357107987
765.0,0.013570732265
766.0,0.013570264465
767.0,0.0135700918425
768.0,0.0135704542625
769.0,0.0135711996725
770.0,0.0135723658975
771.0,0.0135738883925
772.0,0.0135747031575
773.0,0.013574464265
774.0,0.0135741660425
775.0,0.013574154040000001
776.0,0.0135742128025
777.0,0.013573982350000001
778.0,0.01357334745
779.0,0.013572539462500002
780.0,0.0135720478525
781.0,0.013571715165
782.0,0.0135712442475
783.0,0.0135710195525
784.0,0.01357133709
785.0,0.01357204756
786.0,0.013573166285
787.0,0.0135746870375
788.0,0.013575618727500002
789.0,0.01357543799
790.0,0.01357511451
791.0,0.013575079675
792.0,0.0135751492775
793.0,0.0135749562675
794.0,0.013574359857500001
795.0,0.01357354218
796.0,0.01357301264
797.0,0.013572685457499999
798.0,0.0135722182575
799.0,0.0135719485025
800.0,0.0135722135925
801.0,0.013572893152500001
802.0,0.0135739646825
803.0,0.013575472142500001
804.0,0.013576514130000002
805.0,0.013576404377499999
806.0,0.01357605606
807.0,0.0135759968775
808.0,0.013576073615
809.0,0.013575915275
810.0,0.0135753570075
811.0,0.0135745378625
812.0,0.013573965307499998
813.0,0.013573641752499999
814.0,0.013573182185000001
815.0,0.0135728701225
816.0,0.0135730827625
817.0,0.013573725792500001
818.0,0.0135747506275
819.0,0.013576240230000002
820.0,0.013577379942499999
821.0,0.01357735363
822.0,0.013576988865
823.0,0.013576901924999999
824.0,0.01357698212
825.0,0.013576858162499999
826.0,0.013576337102499999
827.0,0.0135755241175
828.0,0.0135749106425
829.0,0.0135745865775
830.0,0.0135741379475
831.0,0.0135737866325
832.0,0.0135739459175
833.0,0.0135745552325
834.0,0.01357553513
835.0,0.013576993629999999
836.0,0.013578228487500002
837.0,0.013578294715
838.0,0.013577916169999999
839.0,0.013577801182499998
840.0,0.01357787989
841.0,0.0135777918
842.0,0.013577311162499998
843.0,0.013576506345
844.0,0.0135758548225
845.0,0.0135755231625
846.0,0.013575086645
847.0,0.0135747018675
848.0,0.0135748060125
849.0,0.013575378785000002
850.0,0.0135763172425
851.0,0.013577738502499999
852.0,0.01357905448
853.0,0.0135792223
854.0,0.01357883855
855.0,0.0135786936775
856.0,0.013578767242500001
857.0,0.0135787082625
858.0,0.013578269444999999
859.0,0.013577480685
860.0,0.013576790235
861.0,0.013576441810000001
862.0,0.0135760240275
863.0,0.0135756096125
864.0,0.013575655905
865.0,0.0135761933275
866.0,0.0135770893175
867.0,0.013578470839999999
868.0,0.01357985539
869.0,0.013580134159999998
870.0,0.013579751389999999
871.0,0.0135795741075
872.0,0.0135796374
873.0,0.013579611375000002
874.0,0.013579209292499998
875.0,0.0135784413125
876.0,0.013577716035
877.0,0.0135773500675
878.0,0.0135769480775
879.0,0.013576510397499998
880.0,0.013576500237499999
881.0,0.0135769983175
882.0,0.01357785459
883.0,0.013579189157500001
884.0,0.013580631732500001
885.0,0.013581029172499998
886.0,0.013580656537500001
887.0,0.0135804500775
888.0,0.0135805013025
889.0,0.013580500379999999
890.0,0.01358014074
891.0,0.013579397327500001
892.0,0.013578640054999999
893.0,0.0135782494675
894.0,0.013577866860000001
895.0,0.0135774088575
896.0,0.0135773456475
897.0,0.013577801365
898.0,0.0135786203
899.0,0.0135799071125
900.0,0.0135813905575
901.0,0.013581909405
902.0,0.0135815598425
903.0,0.0135813221675
904.0,0.01358135685
905.0,0.0135813817825
906.0,0.013581059449999999
907.0,0.01358034688
908.0,0.0135795635925
909.0,0.013579143177500001
910.0,0.013578776325
911.0,0.01357830789
912.0,0.013578187355
913.0,0.0135785989975
914.0,0.013579384015000001
915.0,0.013580619695
916.0,0.013582131062499999
917.0,0.013582776135
918.0,0.0135824572425
919.0,0.0135821889025
920.0,0.013582206290000001
921.0,0.01358224941
922.0,0.013581970325
923.0,0.013581288735000002
924.0,0.0135804843825
925.0,0.01358003138
926.0,0.013579680385
927.0,0.013579203389999999
928.0,0.013579030087500001
929.0,0.0135793962
930.0,0.013580144289999999
931.0,0.013581328275
932.0,0.0135828565175
933.0,0.013583624895
934.0,0.0135833527325
935.0,0.013583052967499998
936.0,0.0135830476575
937.0,0.0135831095425
938.0,0.013582867174999999
939.0,0.01358222214
940.0,0.0135814017225
941.0,0.013580910185
942.0,0.013580570547499999
943.0,0.013580092949999999
944.0,0.0135798672425
945.0,0.013580183110000001
946.0,0.013580895525000001
947.0,0.0135820300375
948.0,0.013583560475
949.0,0.0135844498825
950.0,0.013584231172499999
951.0,0.013583905272499999
952.0,0.0135838765925
953.0,0.01358394781
954.0,0.0135837465225
955.0,0.013583135595
956.0,0.0135823093925
957.0,0.013581777270000001
958.0,0.0135814455775
959.0,0.01358096881
960.0,0.013580695274999999
961.0,0.01358096065
962.0,0.0135816373325
963.0,0.013582720539999999
964.0,0.0135842432225
965.0,0.013585248305
966.0,0.0135850995525
967.0,0.013584748915000002
968.0,0.0135846937775
969.0,0.0135847730275
970.0,0.0135846096775
971.0,0.0135840384275
972.0,0.013583210755
973.0,0.013582635235
974.0,0.013582309402500001
975.0,0.0135818405175
976.0,0.0135815225775
977.0,0.013581732510000001
978.0,0.0135823770075
979.0,0.01358341083
980.0,0.013584913064999999
981.0,0.0135860276525
982.0,0.0135859620075
983.0,0.013585590017500001
984.0,0.0135855074625
985.0,0.013585591165
986.0,0.013585463562499999
987.0,0.013584933097500002
988.0,0.01358411063
989.0,0.01358349175
990.0,0.0135831641025
991.0,0.013582708249999999
992.0,0.013582350925
993.0,0.0135825068825
994.0,0.0135831141175
995.0,0.013584101207500001
996.0,0.0135855738825
997.0,0.0135867893975
998.0,0.0135868173925
999.0,0.0135864303575
1000.0,0.013586318445
1001.0,0.013586400985
1002.0,0.01358630813
1003.0,0.013585821755000001
1004.0,0.0135850082975
1005.0,0.0135843506725
1006.0,0.0135840131875
1007.0,0.01358357083
1008.0,0.013583179224999999
1009.0,0.0135832785125
1010.0,0.013583850197499999
1011.0,0.0135847905525
1012.0,0.0135862288525
1013.0,0.013587530562499998
1014.0,0.01358766219
1015.0,0.013587267765
1016.0,0.0135871251275
1017.0,0.0135872040925
1018.0,0.013587145395
1019.0,0.01358669865
1020.0,0.01358590192
1021.0,0.013585204985
1022.0,0.01358485445
1023.0,0.013584430597499999
1024.0,0.013584008842499998
1025.0,0.013584050404999999
1026.0,0.013584583594999998
1027.0,0.0135854831225
1028.0,0.0135868777075
1029.0,0.0135882557925
1030.0,0.013588503234999999
1031.0,0.013588106952500002
1032.0,0.01358793413
1033.0,0.013588003284999999
1034.0,0.013587978822500001
1035.0,0.01358757289
1036.0,0.0135867980775
1037.0,0.013586065827500002
1038.0,0.0135856954475
1039.0,0.01358529176
1040.0,0.013584846817500001
1041.0,0.013584830082499999
1042.0,0.013585322932500001
1043.0,0.0135861822025
1044.0,0.013587528992499999
1045.0,0.01358896894
1046.0,0.01358933597
1047.0,0.0135889502675
1048.0,0.0135887455075
1049.0,0.013588800065
1050.0,0.01358880354
1051.0,0.013588441140000001
1052.0,0.013587692175
1053.0,0.01358692704
1054.0,0.01358653072
1055.0,0.0135861447625
1056.0,0.013585679512499999
1057.0,0.013585607065
1058.0,0.0135860556725
1059.0,0.0135868750575
1060.0,0.0135881710625
1061.0,0.0135896561175
1062.0,0.01359015022
1063.0,0.0135897826925
1064.0,0.0135895439775
1065.0,0.0135895817075
1066.0,0.01358961116
1067.0,0.013589289034999999
1068.0,0.013588569702500001
1069.0,0.013587776759999998
1070.0,0.0135873509675
1071.0,0.013586980929999999
1072.0,0.01358650518
1073.0,0.013586376030000001
1074.0,0.0135867801425
1075.0,0.013587559800000001
1076.0,0.01358880347
1077.0,0.013590321845
1078.0,0.013590946175
1079.0,0.013590609355
1080.0,0.0135903381875
1081.0,0.01359035854
1082.0,0.013590407955
1083.0,0.01359012721
1084.0,0.0135894433175
1085.0,0.013588630212500001
1086.0,0.0135881673975
1087.0,0.0135878156725
1088.0,0.01358733068
1089.0,0.01358714652
1090.0,0.013587501985
1091.0,0.0135882450725
1092.0,0.013589435915
1093.0,0.0135909681675
1094.0,0.01359172322
1095.0,0.013591428775
1096.0,0.0135911267825
1097.0,0.013591122859999999
1098.0,0.013591187105
1099.0,0.013590948487499999
1100.0,0.013590298439999999
1101.0,0.013589469135
1102.0,0.0135889677825
1103.0,0.0135886248075
1104.0,0.0135881398025
1105.0,0.0135879009225
1106.0,0.013588206024999999
1107.0,0.013588910765
1108.0,0.0135900467925
1109.0,0.013591582537499999
1110.0,0.0135924633425
1111.0,0.013592224892500001
1112.0,0.0135918930125
1113.0,0.0135918636175
1114.0,0.013591940987499999
1115.0,0.0135917399875
1116.0,0.013591127175
1117.0,0.0135902917125
1118.0,0.0135897470725
1119.0,0.013589412655
1120.0,0.0135889313475
1121.0,0.0135886441575
1122.0,0.0135888935725
1123.0,0.0135895648875
1124.0,0.01359064654
1125.0,0.013592174485
1126.0,0.01359317573
1127.0,0.013593012047499999
1128.0,0.013592649755
1129.0,0.0135925934775
1130.0,0.013592676685
1131.0,0.013592515065
1132.0,0.0135919453525
1133.0,0.01359110879
1134.0,0.013590521224999999
1135.0,0.0135901898975
1136.0,0.013589717895
1137.0,0.013589386765000001
1138.0,0.013589580755
1139.0,0.01359021555
1140.0,0.01359124595
1141.0,0.013592753042500001
1142.0,0.01359386942
1143.0,0.01359378747
1144.0,0.01359340444
1145.0,0.013593319865
1146.0,0.0135934073725
1147.0,0.013593283845
1148.0,0.013592755255
1149.0,0.0135919262525
