source_id,case_label,span_name,streamwise_bin_index,loop_s_mid_m,loop_s_fraction,theta_sample_count,total_area_m2,circumferential_mean_wall_heat_flux_w_m2,circumferential_mean_fanning_cf_shear,circumferential_mean_darcy_f_shear
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,lower_leg,90,0.8905189753336076,0.24144916367792524,2,0.0018882005758652262,5355.254759694064,0.19863867541876654,0.7945547016750661
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,lower_leg,91,0.9004136306150923,0.24413193216323553,2,0.0019045062803973267,5357.875567358167,0.12193059807698871,0.48772239230795483
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,0,0.9004136306150923,0.24413193216323553,8,0.003067330299585017,-344.2674110750036,0.04317582571483178,0.1727033028593271
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,1,0.9103527610498748,0.2468267593343972,6,0.0037101644157983196,-347.09533291045994,0.05549679986024867,0.22198719944099468
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,2,0.9202918914846574,0.24952158650555895,2,0.004003844976092925,-347.5117721124232,0.054484766451935,0.21793906580774
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,3,0.93023102191944,0.2522164136767206,2,0.004000581858815393,-347.76316149603247,0.054488823066091034,0.21795529226436414
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,4,0.9401701523542225,0.2549112408478823,2,0.00400710809382698,-348.04567046830084,0.05438535567423748,0.21754142269694993
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,5,0.9501092827890052,0.257606068019044,2,0.004000581859076232,-348.3236111623676,0.033940780682833835,0.13576312273133534
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,6,0.9600484132237879,0.2603008951902057,2,0.004007108093705376,-348.63406951125364,0.054189876707660845,0.21675950683064338
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,7,0.9699875436585705,0.26299572236136737,2,0.004003844976744023,-348.9563705328144,0.05403070748302849,0.21612282993211396
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,8,0.9799266740933529,0.2656905495325291,2,0.003997318741493821,-349.3160169424422,0.053775065107832865,0.21510026043133146
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,9,0.9898658045281357,0.2683853767036908,2,0.0040071080940124,-349.7230355229487,0.05349852025364027,0.21399408101456108
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,10,0.9998049349629182,0.27108020387485243,2,0.003994055624375964,-350.1988554585244,0.03317200069405953,0.13268800277623813
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,11,1.0097440653977008,0.27377503104601414,2,0.0039940556243759666,-350.8216141415911,0.052508400511576465,0.21003360204630586
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,12,1.0196831958324835,0.27646985821717585,2,0.004007108093673164,-351.73394606355714,0.05148501911615274,0.20594007646461096
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,13,1.0296223262672661,0.27916468538833755,2,0.004000581858722865,-353.33226456921994,0.04975383360502704,0.19901533442010816
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,14,1.0395614567020486,0.2818595125594992,2,0.00400058185941247,-356.6951429433347,0.039986413489644865,0.15994565395857946
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,15,1.0495005871368313,0.2845543397306609,2,0.001735978425863014,-357.02286804933215,0.01685298061061251,0.06741192244245003
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,32,1.2184658045281358,0.33036640164040976,2,0.00014684028027167926,-355.3766506738742,0.07078263263425144,0.28313053053700576
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,33,1.2284049349629182,0.3330612288115714,2,0.0013933511033503206,-358.46983994846556,0.05228087030609495,0.2091234812243798
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,34,1.238344065397701,0.3357560559827331,2,0.001037671314605778,-355.79541925784855,0.05561629480214877,0.22246517920859507
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,35,1.2482831958324836,0.3384508831538948,2,0.00031978549922841886,-357.5437990582055,0.04250371616711212,0.17001486466844848
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,1,1.824748006129337,0.49474956986496305,36,0.00020296505740645645,-380.80670347601847,nan,nan
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,2,1.834682381643582,0.49744310781981493,36,0.000707104071056375,-378.77168754307235,0.08540867675170281,0.34163470700681126
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,3,1.844616757157827,0.5001366457746669,36,0.0007103777009506709,-378.75013130302233,0.20598331512745752,0.8239332605098301
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,4,1.8545511326720714,0.5028301837295187,34,0.0007103777011544545,-378.4786884921324,0.18699272396250236,0.7479708958500094
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,5,1.8644855081863163,0.5055237216843707,24,0.0007071040710274696,-378.0324623308135,0.181861722565552,0.727446890262208
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,6,1.8744198837005612,0.5082172596392225,14,0.0007136513309638328,-377.5064322256454,0.1815854680496452,0.7263418721985808
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,7,1.8843542592148057,0.5109107975940743,10,0.0007103777009979489,-377.01361658087154,0.18188816567075042,0.7275526626830017
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,8,1.8942886347290506,0.5136043355489263,10,0.0007071040707673195,-376.55449219438367,0.1853643364448563,0.7414573457794252
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,9,1.9042230102432955,0.5162978735037781,8,0.0007071040703048301,-376.26087791308044,0.1859346352230804,0.7437385408923216
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,10,1.9141573857575405,0.5189914114586299,8,0.0007071040712876198,-376.11059681619577,0.18495369809542014,0.7398147923816806
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,11,1.9240917612717854,0.5216849494134819,6,0.0007071040727328976,-376.11927145883493,0.18901374272172874,0.756054970886915
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,12,1.93402613678603,0.5243784873683337,6,0.0006787265294601558,-378.32308366328795,0.20670448857335652,0.8268179542934261
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,13,1.943960512300275,0.5270720253231856,6,0.0007280262490513417,-379.4146345227922,0.16155341965099987,0.6462136786039995
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,14,1.95389488781452,0.5297655632780375,6,0.0007062310151559223,-378.3139927870921,0.16733536595193566,0.6693414638077426
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,15,1.9638292633287648,0.5324591012328893,8,0.0007029614273975492,-378.40700855894994,0.17376368089203612,0.6950547235681445
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,16,1.9737636388430098,0.5351526391877413,8,0.0007029614266018334,-378.1986128123069,0.18078338501028574,0.7231335400411429
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,17,1.9836980143572542,0.5378461771425931,8,0.0006996918385751146,-377.88687223321153,0.17818070407604686,0.7127228163041874
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,18,1.9936323898714992,0.540539715097445,10,0.0007029614257438759,-377.4897767399586,0.18323454039119202,0.7329381615647681
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,19,2.003566765385744,0.5432332530522969,10,0.0007029614272173085,-377.14187892472415,0.18161914584421077,0.7264765833768431
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,20,2.0135011408999888,0.5459267910071487,12,0.0007029614263123915,-376.8805073350953,0.1862566010778008,0.7450264043112031
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,21,2.0234355164142337,0.5486203289620006,16,0.0007029614268823776,-376.57598080459815,0.18465972064353395,0.7386388825741358
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,22,2.0333698919284786,0.5513138669168526,30,0.0007029614272133285,-376.3937782934043,0.18524615612565828,0.7409846245026331
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,23,2.043304267442723,0.5540074048717043,34,0.000702961426205616,-376.2584718306706,0.18174411529972465,0.7269764611988986
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,24,2.053238642956968,0.5567009428265562,62,0.000702396948768681,-869.1039051540023,0.17942481256117754,0.7176992502447102
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,25,2.063173018471213,0.5593944807814081,36,0.0007034599406235948,-2790.2128200000016,0.1955993546983235,0.782397418793294
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,26,2.073107393985458,0.56208801873626,36,0.0007067166989371815,-2790.2128199999997,0.19782824909916094,0.7913129963966438
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,27,2.0830417694997028,0.5647815566911119,36,0.0007034599407495321,-2790.2128199999997,0.21015621186381278,0.8406248474552511
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,28,2.0929761450139477,0.5674750946459638,36,0.0007132302175972594,-2790.212819999999,0.21047932860967838,0.8419173144387135
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,29,2.102910520528192,0.5701686326008156,36,0.0007034599394861421,-2790.2128200000016,0.2744363854214307,1.0977455416857227
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,30,2.112844896042437,0.5728621705556675,36,0.0007034599416208824,-2790.2128200000006,0.1469816206882527,0.5879264827530108
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,31,2.122779271556682,0.5755557085105194,36,0.0007034599392788602,-2790.2128199999997,0.23734998003852154,0.9493999201540861
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,32,2.132713647070927,0.5782492464653712,36,0.0006252977246609477,-2790.21282,0.2389107036735457,0.9556428146941828
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,33,2.1426480225851714,0.5809427844202231,36,0.0007034156825930659,-5390.026984617467,0.2535390003799472,1.0141560015197888
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,34,2.1525823980994163,0.583636322375075,36,0.0007034101486460287,-5715.026760000002,0.2699642051843823,1.0798568207375292
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,35,2.1625167736136612,0.5863298603299268,36,0.0007034101500085288,-5715.026759999999,0.27930836285008975,1.117233451400359
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,36,2.172451149127906,0.5890233982847788,36,0.0007034101488566314,-5715.02676,0.17824076142422113,0.7129630456968845
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,37,2.182385524642151,0.5917169362396306,36,0.000703410149917768,-5715.026759999997,0.28998800139858966,1.1599520055943586
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,38,2.192319900156396,0.5944104741944826,36,0.0007034101491808454,-5715.026760000001,0.29357024955658984,1.1742809982263593
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,39,2.2022542756706405,0.5971040121493343,36,0.0007034101496122437,-5715.026760000001,0.2966936793602529,1.1867747174410117
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,40,2.2121886511848854,0.5997975501041862,36,0.0006252534657596867,-5715.026760000001,0.29939850844358656,1.1975940337743463
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,41,2.2221230266991303,0.6024910880590382,36,0.0007034101499935189,-5715.026759999997,0.18848471463856747,0.7539388585542699
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,42,2.2320574022133752,0.60518462601389,36,0.0007034101493197367,-5715.026760000002,0.3044011622195591,1.2176046488782364
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,43,2.24199177772762,0.607878163968742,36,0.0007034101496232332,-5715.026759999999,0.3067059816999403,1.2268239267997612
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,44,2.2519261532418646,0.6105717019235937,36,0.000703410150048219,-5715.026759999999,0.3088414177404534,1.2353656709618135
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,45,2.2618605287561095,0.6132652398784456,36,0.000703410148310228,-5715.026759999999,0.3108298364588959,1.2433193458355836
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,46,2.2717949042703545,0.6159587778332976,36,0.0007034101504218013,-5715.026759999998,0.19521260857084616,0.7808504342833846
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,47,2.2817292797845994,0.6186523157881494,36,0.0007034101485433559,-5715.02676,0.31445355624542487,1.2578142249816995
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,48,2.2916636552988443,0.6213458537430013,36,0.0006252534673869384,-5715.026760000002,0.31604170784181057,1.2641668313672423
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,49,2.301598030813089,0.624039391697853,36,0.0007034101485220382,-5715.026760000001,0.317570012300257,1.270280049201028
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,50,2.3115324063273337,0.626732929652705,36,0.0007034101502918537,-5715.026759999999,0.3191205724308522,1.2764822897234087
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,51,2.3214667818415786,0.6294264676075569,36,0.0007034101485084816,-5715.026759999996,0.32061839418517774,1.282473576740711
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,52,2.3314011573558235,0.6321200055624088,36,0.0007034101501709192,-5715.026759999999,0.20105953041761399,0.8042381216704559
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,53,2.3413355328700685,0.6348135435172607,36,0.0007034101489879057,-5715.02676,0.32344354772596784,1.2937741909038714
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,54,2.351269908384313,0.6375070814721124,36,0.0007034101501203498,-5715.02676,0.32478557703624744,1.2991423081449898
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,55,2.361204283898558,0.6402006194269644,36,0.0007034101489225641,-5715.02676,0.326077907791976,1.304311631167904
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,56,2.3711386594128028,0.6428941573818162,36,0.0006252534668027429,-5715.02676,0.32725863684819667,1.3090345473927867
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,57,2.3810730349270477,0.6455876953366682,36,0.0007034101488801179,-5715.02676,0.20502781751189972,0.8201112700475989
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,58,2.3910074104412926,0.6482812332915201,36,0.0007034101503289074,-5715.026759999998,0.3297471799701664,1.3189887198806656
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,59,2.4009417859555375,0.6509747712463719,36,0.0007034433427330272,-3765.1047929003394,0.3226013769743122,1.2904055078972487
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,60,2.410876161469782,0.6536683092012238,36,0.0007034599412553323,-2790.212820000001,0.3080465281377722,1.232186112551089
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,61,2.420810536984027,0.6563618471560756,36,0.000703459940112832,-2790.21282,0.3032404628835781,1.2129618515343124
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,62,2.430744912498272,0.6590553851109275,36,0.0007034599402385211,-2790.2128199999997,0.3018596368767445,1.207438547506978
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,63,2.4406792880125168,0.6617489230657795,36,0.0006708923512631991,-2790.212820000001,0.1979628003355194,0.7918512013420776
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,64,2.4506136635267612,0.6644424610206312,36,0.0007034599398654176,-2790.212820000001,0.3401941512669177,1.3607766050676708
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,65,2.460548039041006,0.6671359989754831,36,0.0007067166992873665,-2790.21282,0.2825203623889592,1.130081449555837
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,66,2.470482414555251,0.669829536930335,36,0.0007034599412853461,-2790.21282,0.2826350397662489,1.1305401590649955
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,67,2.480416790069496,0.6725230748851869,66,0.0007013064792755708,-1806.6356730263979,0.2701264902334664,1.0805059609338656
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,68,2.490351165583741,0.6752166128400389,34,0.0006996918385558722,-348.0141608707303,0.26527358748744545,1.0610943499497818
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,69,2.500285541097986,0.6779101507948907,32,0.000706231015475939,-350.77988412066594,0.2522430039460606,1.0089720157842423
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,70,2.5102199166122303,0.6806036887497425,18,0.0007062310142295822,-351.912264428175,0.2551767805285649,1.0207071221142596
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,71,2.5201542921264752,0.6832972267045944,12,0.0007062310151017398,-352.49659879761185,0.2591394639691774,1.0365578558767097
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,72,2.53008866764072,0.6859907646594463,10,0.0007062310142191714,-352.8682594938904,0.2583775284423844,1.0335101137695375
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,73,2.540023043154965,0.6886843026142982,10,0.0007029614264502619,-353.0693621316141,0.26298349173113955,1.0519339669245582
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,74,2.5499574186692096,0.69137784056915,8,0.0006996918389830264,-353.37341998489933,0.256123439856699,1.024493759426796
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,75,2.5598917941834545,0.6940713785240019,8,0.0007062310144899191,-353.56924049830997,0.2594057806193212,1.0376231224772847
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,76,2.5698261696976994,0.6967649164788537,8,0.0007062310153856821,-353.6837146244879,0.2522165395330175,1.00886615813207
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,77,2.5797605452119443,0.6994584544337057,6,0.0007062310144690954,-353.58649173076265,0.2506898288203564,1.0027593152814256
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,78,2.5896949207261892,0.7021519923885575,6,0.0006961035911253767,-353.2166504283274,0.21936244267863367,0.8774497707145347
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,79,2.599629296240434,0.7048455303434095,6,0.0006979662881250675,-351.75371832728666,0.21056286534963156,0.8422514613985262
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,80,2.609563671754679,0.7075390682982614,6,0.0007129163585020816,-346.81377296170297,0.2190826875278278,0.8763307501113112
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,81,2.6194980472689235,0.7102326062531131,8,0.0007071040711433979,-348.3670500654613,0.2213166438206389,0.8852665752825556
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,82,2.6294324227831685,0.7129261442079651,8,0.0007071040717215172,-350.2653076387385,0.20300704382720292,0.8120281753088117
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,83,2.6393667982974134,0.7156196821628169,8,0.000710377701724507,-351.14300309536895,0.19233021071825995,0.7693208428730398
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,84,2.649301173811658,0.7183132201176687,10,0.000707104071143398,-350.6626132414291,0.19433351449938085,0.7773340579975234
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,85,2.659235549325903,0.7210067580725207,12,0.000713651331983793,-349.9679460274234,0.19860664482422194,0.7944265792968878
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,86,2.6691699248401477,0.7237002960273725,18,0.0007071040696981272,-349.6207935201999,0.1997528409539688,0.7990113638158752
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,87,2.6791043003543926,0.7263938339822245,32,0.0007103777031359072,-349.6438710101694,0.20011263324549128,0.8004505329819651
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,88,2.6890386758686375,0.7290873719370763,34,0.0007071040699871812,-349.901582830028,0.19619266377124006,0.7847706550849602
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,89,2.6989730513828825,0.7317809098919282,36,0.0007071040728777399,-350.5842185382839,0.19191506135973632,0.7676602454389453
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,90,2.7089074268971274,0.7344744478467802,36,0.0004746763444563153,-347.2786116999575,0.22643496509978528,0.9057398603991411
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,0,2.7387105534398617,0.7425550617113357,36,0.0007838891184489047,-372.5609249943956,0.3706436064524064,1.4825744258096256
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,1,2.748572027124072,0.7452288335675642,36,0.0007034643176851279,-371.10210579031127,0.2981032696669764,1.1924130786679057
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,2,2.7584335008082825,0.7479026054237927,36,0.0007034643246224567,-371.56064155571715,0.3026009977282611,1.2104039909130444
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,3,2.7682949744924934,0.7505763772800215,36,0.0006253016157201102,-371.85695514272925,0.30241056445986636,1.2096422578394654
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,4,2.778156448176704,0.75325014913625,36,0.0007034643176851279,-372.06847424677744,0.18794768947176113,0.7517907578870445
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,5,2.7880179218609142,0.7559239209924785,36,0.00070346431768512,-372.23804551853505,0.2991087911820301,1.1964351647281204
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,6,2.7978793955451247,0.758597692848707,36,0.0007034643246224643,-372.37018798048956,0.296848832839842,1.187395331359368
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,7,2.8077408692293355,0.7612714647049357,36,0.00070346431768512,-372.47562050371783,0.2943974401608891,1.1775897606435564
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,8,2.817602342913546,0.7639452365611642,36,0.0007034643176851279,-372.5608116805688,0.1821915241182636,0.7287660964730543
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,9,2.8274638165977564,0.7666190084173927,36,0.00070346431768512,-372.6301868541793,0.2892229750666185,1.156891900266474
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,10,2.837325290281967,0.7692927802736214,36,0.0007034643176851279,-372.6870880236232,0.2866027311145108,1.1464109244580432
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,11,2.8471867639661776,0.77196655212985,36,0.0006253016226574469,-372.7318469493567,0.28414646102968694,1.1365858441187477
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,12,2.857048237650388,0.7746403239860785,36,0.0007034643176851279,-372.7695569231593,0.17587857020924416,0.7035142808369766
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,13,2.8669097113345985,0.777314095842307,36,0.00070346431768512,-372.80372042038124,0.27920015255979946,1.1168006102391979
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,14,2.876771185018809,0.7799878676985356,36,0.0007034643176851279,-372.83336166204737,0.27672128357682046,1.1068851343072819
