artifact,row_number,fit_or_admission_trigger,failure_modes,next_step
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,77,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,78,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,79,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,80,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,81,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,82,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,83,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,84,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,85,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,86,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,87,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,88,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,89,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,90,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,91,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,92,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,93,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,94,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,95,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,96,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,97,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,98,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,99,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,100,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,101,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,102,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,137,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,138,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,139,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,140,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,141,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,142,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,143,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,144,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,145,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,146,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,147,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,148,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,149,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,150,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,151,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,152,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,153,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,154,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,155,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,156,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,157,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,158,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,159,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,160,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,161,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,162,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,163,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,164,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
