source_id,base_case_id,variant_label,family,metric,unit,sample_count,time_start_s,time_end_s,duration_s,final_value,last_window_count,last_window_mean,last_window_std,last_window_slope_per_s,last_window_end_minus_start
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,flow,mdot_mean_abs_kg_s,kg/s,1725,0.0,1724.0,1724.0,0.01361622898,50,0.013614059281850001,1.5267387322378924e-06,3.146076242490835e-08,1.4633124999999941e-06
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,net_total_q_w,W,2087,1725.0,3811.0,2086.0,0.5477767761500134,50,0.5636652995485977,0.011902361884080241,5.40713543636925e-05,-0.008149485249940192
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,section_cooling_branch_net_q_w,W,2087,1725.0,3811.0,2086.0,-136.35074001,50,-136.35074001259997,6.264176787657199e-09,-6.098391340935727e-11,0.0
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,section_downcomer_net_q_w,W,2087,1725.0,3811.0,2086.0,-22.140871998999998,50,-22.14000907818,0.000439621349791552,-2.9930049315669634e-05,-0.001526802999997301
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,section_heater_net_q_w,W,2087,1725.0,3811.0,2086.0,244.68913254,50,244.68962764079996,0.00035541847481156006,-2.4240880672641622e-05,-0.0012164599999948678
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,section_junctions_net_q_w,W,2087,1725.0,3811.0,2086.0,-40.9628667457,50,-40.951020584444,0.0122911567211977,0.00022001828108536702,8.96887000010338e-05
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,section_lower_transport_net_q_w,W,2087,1725.0,3811.0,2086.0,-6.359092498800001,50,-6.358952000843999,0.0001194821260582382,-7.790910165640745e-06,-0.0004044513000005523
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,section_other_net_q_w,W,2087,1725.0,3811.0,2086.0,0.0,50,0.0,0.0,0.0,0.0
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,section_test_section_net_q_w,W,2087,1725.0,3811.0,2086.0,-7.310699836,50,-7.3091634249,0.0009091011438270185,-6.299620662662734e-05,-0.0030891300000002175
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,section_upcomer_net_q_w,W,2087,1725.0,3811.0,2086.0,-19.19294921985,50,-19.1923306523714,0.00036403428178037025,-2.5225706620299376e-05,-0.0012356966499993405
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,section_upper_transport_net_q_w,W,2087,1725.0,3811.0,2086.0,-11.8241354545,50,-11.823746587912002,0.00022751238228883473,-1.5763112336112602e-05,-0.0007666329999995725
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,heat_balance,total_q_net_w,W,3811,1.0,3811.0,3810.0,0.547777,50,0.56366536,0.011902355626950498,5.407116446578541e-05,-0.008149000000000073
val_salt_test_2_coarse_mesh_laminar,salt_test_2,,temperature,tp_mean_k,K,1725,0.0,1724.0,1724.0,452.5833306666666,50,452.57933114666673,0.010384066639800451,0.00036102416966591943,0.03022366666658627
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,temperature,TP1,K,3231,0.0,3230.0,3230.0,432.154383,50,432.16488518000006,0.0095373835504063,-0.0006226348619456711,-0.034809999999993124
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,temperature,TP2,K,3231,0.0,3230.0,3230.0,424.865973,50,424.87695698000005,0.010009181539943962,-0.0006531166866748287,-0.036526999999978216
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,temperature,TP3,K,3231,0.0,3230.0,3230.0,422.079729,50,422.09079218000005,0.010079614886868454,-0.0006577680192078369,-0.036695000000008804
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,temperature,TP4,K,3231,0.0,3230.0,3230.0,430.552162,50,430.56219290000007,0.009140826904057847,-0.0005965030972391251,-0.033333999999968
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,temperature,TP5,K,3231,0.0,3230.0,3230.0,431.662273,50,431.67227366,0.009103304355259871,-0.000594200672269623,-0.03319099999998798
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,temperature,TP6,K,3231,0.0,3230.0,3230.0,433.592864,50,433.6027323999999,0.00898329984582482,-0.0005864726050427536,-0.03273799999999483
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW1,K,3231,0.0,3230.0,3230.0,425.746573,50,425.7570150100001,0.009501811783413229,-0.0006201955582251368,-0.03467224999997143
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW10,K,3231,0.0,3230.0,3230.0,422.82323825,50,422.83362628,0.009440746836409934,-0.0006163849219697338,-0.034439000000020314
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW11,K,3231,0.0,3230.0,3230.0,431.16124475,50,431.17149438000007,0.009320504433676928,-0.0006085238175267043,-0.03398774999999432
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW2,K,3231,0.0,3230.0,3230.0,424.86836875,50,424.87881519,0.009506274077621623,-0.0006204041296536219,-0.03470899999996391
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW3,K,3231,0.0,3230.0,3230.0,425.11919575,50,425.1303100150001,0.01018304595263864,-0.0006640000120046573,-0.03711924999998928
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW4,K,3231,0.0,3230.0,3230.0,434.114495,50,434.124542125,0.009151676670458735,-0.0005971376590639853,-0.03341475000001992
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW5,K,3231,0.0,3230.0,3230.0,437.91700149999997,50,437.927221015,0.009311889944097748,-0.0006075926650657809,-0.033987249999995583
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW6,K,3231,0.0,3230.0,3230.0,441.36900175,50,441.37890343500004,0.009031985400622394,-0.0005891755462183937,-0.03297125000000278
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW7,K,3231,0.0,3230.0,3230.0,432.6290085,50,432.640155455,0.010127918475759634,-0.0006614142256907796,-0.03691900000001169
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW8,K,3231,0.0,3230.0,3230.0,432.81686475,50,432.827397575,0.009578263197501028,-0.0006253809243699585,-0.03491725000003498
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,wall_temperature,TW9,K,3231,0.0,3230.0,3230.0,422.2321455,50,422.24275676999997,0.009649783288606504,-0.000629986362546001,-0.035191749999967215
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,ambient_noncooling_proxy_w,W,3230,1.0,3230.0,3229.0,87.750948914,50,87.75980707798023,0.008054060390840922,-0.000525890412496107,-0.029368017420011938
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,ambient_proxy_w,W,3230,1.0,3230.0,3229.0,167.774126774,50,167.7829848869802,0.008054015540544683,-0.0005258875471901931,-0.02936784742001919
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,cooling_branch_excess_w,W,3230,1.0,3230.0,3229.0,80.02317785999999,50,80.02317780899999,7.790378349168993e-08,2.8653058312412186e-09,1.69999992749581e-07
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,cooling_branch_total_removal_w,W,3230,1.0,3230.0,3229.0,135.60317786,50,135.603177809,7.790378349168993e-08,2.8653058864130864e-09,1.69999992749581e-07
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,flow,mdot_mean_abs_kg_s,kg/s,3231,0.0,3230.0,3230.0,0.0112647880625,50,0.011265945989950002,1.061720271417736e-06,-6.919923421370345e-08,-3.708242500000819e-06
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,net_total_q_w,W,3230,1.0,3230.0,3229.0,-9.456096029600017,50,-9.4698285796822,0.012489613958234953,0.0008154269920065508,0.045545960220014337
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,section_cooling_branch_net_q_w,W,3230,1.0,3230.0,3229.0,-135.60317786,50,-135.603177809,7.790378349168993e-08,-2.8653058864130864e-09,-1.69999992749581e-07
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,section_downcomer_net_q_w,W,3230,1.0,3230.0,3229.0,-19.814175403,50,-19.816041218520002,0.0016980648162566695,0.00011083444542615403,0.006195856999998028
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,section_heater_net_q_w,W,3230,1.0,3230.0,3229.0,213.15045680999998,50,213.14893625500005,0.0013856198963238281,9.040403601413353e-05,0.005058959999985291
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,section_junctions_net_q_w,W,3230,1.0,3230.0,3229.0,-34.372965185700004,50,-34.37690806195,0.0035832091150730886,0.00023401526079715252,0.013062858699996127
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,section_lower_transport_net_q_w,W,3230,1.0,3230.0,3229.0,-5.7288339956000005,50,-5.729347344806,0.0004669203734993468,3.0484813354120046e-05,0.0017021351999995105
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,section_other_net_q_w,W,3230,1.0,3230.0,3229.0,0.0,50,0.0,0.0,0.0,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,section_test_section_net_q_w,W,3230,1.0,3230.0,3229.0,0.7475739344,50,0.744220052298,0.0030499825687278206,0.00019913540880191834,0.011119152799999976
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,section_upcomer_net_q_w,W,3230,1.0,3230.0,3229.0,-17.2064186887,50,-17.208006493794198,0.0014432794570939365,9.424242272896785e-05,0.005261598520000632
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,section_upper_transport_net_q_w,W,3230,1.0,3230.0,3229.0,-10.628555641,50,-10.62950395891,0.000862589238046349,5.631347018967636e-05,0.0031455679999989883
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,heat_balance,total_q_net_w,W,3230,1.0,3230.0,3229.0,-9.4561,50,-9.4698282,0.012488981974524742,0.0008153896758703675,0.0455400000000008
viscosity_screening_salt_test_1_jin_coarse_mesh,salt_test_1,jin,temperature,tp_mean_k,K,3231,0.0,3230.0,3230.0,429.15123066666666,50,429.16163888333335,0.0094755590001167,-0.0006184493237299296,-0.03454916666663621
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,temperature,TP1,K,3281,0.0,3279.16352,3279.16352,432.265731,50,432.265731,0.0,1.6297440567700786e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,temperature,TP2,K,3281,0.0,3279.16352,3279.16352,424.911613,50,424.91161300000005,5.684341886080802e-14,-1.7779026073855402e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,temperature,TP3,K,3281,0.0,3279.16352,3279.16352,422.032504,50,422.0325039999999,1.1368683772161603e-13,5.234935455079647e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,temperature,TP4,K,3281,0.0,3279.16352,3279.16352,431.115516,50,431.11551600000007,5.684341886080802e-14,1.0766188011390216e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,temperature,TP5,K,3281,0.0,3279.16352,3279.16352,432.283047,50,432.283047,0.0,9.679691973543498e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,temperature,TP6,K,3281,0.0,3279.16352,3279.16352,434.284294,50,434.284294,0.0,3.5558052147710803e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW1,K,3281,0.0,3279.16352,3279.16352,425.806242,50,425.806242,0.0,1.5013399795700117e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW10,K,3281,0.0,3279.16352,3279.16352,422.97679725,50,422.97679725,0.0,1.5210944529854066e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW11,K,3281,0.0,3279.16352,3279.16352,431.39466649999997,50,431.39466649999997,0.0,1.0963732745544166e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW2,K,3281,0.0,3279.16352,3279.16352,424.9182805,50,424.91828049999987,1.1368683772161603e-13,6.123886758772416e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW3,K,3281,0.0,3279.16352,3279.16352,424.97253,50,424.97252999999995,5.684341886080802e-14,1.1852684049236936e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW4,K,3281,0.0,3279.16352,3279.16352,434.45714775,50,434.45714774999993,5.684341886080802e-14,1.5704806365238938e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW5,K,3281,0.0,3279.16352,3279.16352,438.24047425000003,50,438.2404742500001,5.684341886080802e-14,1.7877798440932376e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW6,K,3281,0.0,3279.16352,3279.16352,441.8555265,50,441.8555265,0.0,8.296878834465854e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW7,K,3281,0.0,3279.16352,3279.16352,432.38410575,50,432.38410574999995,5.684341886080802e-14,1.1457594580929037e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW8,K,3281,0.0,3279.16352,3279.16352,432.73417825,50,432.73417824999996,5.684341886080802e-14,1.2544090618775757e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,wall_temperature,TW9,K,3281,0.0,3279.16352,3279.16352,422.3033275,50,422.3033275,0.0,1.2346545884621808e-15,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,ambient_noncooling_proxy_w,W,3280,1.0,3279.163522,3278.163522,87.78273961262998,50,87.78273961262398,2.3749108206208877e-11,8.172919513683101e-14,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,ambient_proxy_w,W,3280,1.0,3279.163522,3278.163522,167.80591747262997,50,167.80591747262395,2.3745747506034783e-11,8.164523862481662e-14,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,cooling_branch_excess_w,W,3280,1.0,3279.163522,3278.163522,80.02317785999999,50,80.02317785999999,0.0,6.173272942234501e-17,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,cooling_branch_total_removal_w,W,3280,1.0,3279.163522,3278.163522,135.60317786,50,135.60317786,0.0,5.160856179708043e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,flow,mdot_mean_abs_kg_s,kg/s,3281,0.0,3279.163522013,3279.163522013,0.010932096545,50,0.010932096454050001,1.7705499853955073e-10,2.1941031137534007e-12,1.399999994405876e-10
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,net_total_q_w,W,3280,1.0,3279.163522,3278.163522,-9.48782502563005,50,-9.48782502562405,2.375248289525711e-11,-8.148535085561274e-14,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,section_cooling_branch_net_q_w,W,3280,1.0,3279.163522,3278.163522,-135.60317786,50,-135.60317786,0.0,-5.160856179708043e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,section_downcomer_net_q_w,W,3280,1.0,3279.163522,3278.163522,-19.821262675,50,-19.821262675,0.0,3.0249037416949056e-17,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,section_heater_net_q_w,W,3280,1.0,3279.163522,3278.163522,213.09187967,50,213.09187967000003,2.842170943040401e-14,-2.0742197085907925e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,section_junctions_net_q_w,W,3280,1.0,3279.163522,3278.163522,-34.393983561700004,50,-34.393983561694,2.374910833376002e-11,-8.156622073115602e-14,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,section_lower_transport_net_q_w,W,3280,1.0,3279.163522,3278.163522,-5.740452810600001,50,-5.740452810600001,0.0,1.2655209531580728e-17,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,section_other_net_q_w,W,3280,1.0,3279.163522,3278.163522,0.0,50,0.0,0.0,0.0,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,section_test_section_net_q_w,W,3280,1.0,3279.163522,3278.163522,0.806212777,50,0.8062127769999999,1.1102230246251565e-16,2.430726221004835e-18,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,section_upcomer_net_q_w,W,3280,1.0,3279.163522,3278.163522,-17.181574135730003,50,-17.181574135730003,0.0,-3.2101019299619406e-17,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,section_upper_transport_net_q_w,W,3280,1.0,3279.163522,3278.163522,-10.6454664296,50,-10.6454664296,0.0,-8.333918472016576e-18,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,heat_balance,total_q_net_w,W,3280,1.0,3279.163522,3278.163522,-9.48783,50,-9.48783,0.0,-1.6667836944033153e-17,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,temperature,tp_mean_k,K,3281,0.0,3279.16352,3279.16352,429.4821175,50,429.4821175,0.0,3.160715746463183e-16,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,temperature,TP1,K,2433,0.0,2432.0,2432.0,450.347431,50,450.35745552000003,0.019026317560935067,0.00040891246098498883,0.016702999999949952
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,temperature,TP2,K,2433,0.0,2432.0,2432.0,444.938306,50,444.92749597999995,0.0340243292727375,0.0003146810564225876,0.01994000000001961
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,temperature,TP3,K,2433,0.0,2432.0,2432.0,441.23347,50,441.23040662,0.0020211670776065552,0.00013790698679512487,0.00678099999998949
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,temperature,TP4,K,2433,0.0,2432.0,2432.0,449.132639,50,449.12628548,0.0037505781220512945,0.00025930919567822844,0.013079000000004726
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,temperature,TP5,K,2433,0.0,2432.0,2432.0,449.93764,50,449.93140354,0.0037915622806958633,0.00026261248499442934,0.012766999999996642
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,temperature,TP6,K,2433,0.0,2432.0,2432.0,451.82455,50,451.81800182,0.0038414196057681817,0.0002656614165680707,0.012685999999973774
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW1,K,2433,0.0,2432.0,2432.0,443.76359175,50,443.75669438,0.004042336387609811,0.00026139618247444235,0.011185000000011769
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW10,K,2433,0.0,2432.0,2432.0,441.14227125,50,441.13612961499996,0.003610835456727598,0.0002502099759909968,0.012265750000040043
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW11,K,2433,0.0,2432.0,2432.0,448.94045025,50,448.934700245,0.003428929444620998,0.0002375901680676372,0.011574250000023767
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW2,K,2433,0.0,2432.0,2432.0,442.51590225,50,442.51094839500007,0.0038148582994968847,0.00025804442977185225,0.011610000000018772
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW3,K,2433,0.0,2432.0,2432.0,444.492161,50,444.48328277499996,0.0075926183331665184,0.0003237562665074567,0.019269500000007156
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW4,K,2433,0.0,2432.0,2432.0,452.119204,50,452.11200733499993,0.003777214908368159,0.00020730387755175565,0.013882000000023709
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW5,K,2433,0.0,2432.0,2432.0,456.51001125000005,50,456.50481866000007,0.006885684764378538,0.0003246122208890807,0.00551800000005187
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW6,K,2433,0.0,2432.0,2432.0,459.6859155,50,459.68014538999995,0.003538299965438944,0.0002442282833144393,0.01166649999998981
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW7,K,2433,0.0,2432.0,2432.0,451.6890755,50,451.68287876,0.0037475487214818095,0.0002594619207684409,0.012810249999972712
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW8,K,2433,0.0,2432.0,2432.0,451.084936,50,451.07880451000005,0.0036247490823374234,0.0002511785594245331,0.012315500000056545
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,wall_temperature,TW9,K,2433,0.0,2432.0,2432.0,440.7309215,50,440.72466109500004,0.003672579371129261,0.00025446058823565493,0.01243099999999231
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,ambient_noncooling_proxy_w,W,2432,1.0,2432.0,2431.0,106.8836348244,50,106.87502347949301,0.009072215887255826,-0.00014553035940605263,-0.0026858741700124256
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,ambient_proxy_w,W,2432,1.0,2432.0,2431.0,186.8943747244,50,186.88576337949303,0.009072215887255526,-0.0001455303594056486,-0.0026858741700266364
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,cooling_branch_excess_w,W,2432,1.0,2432.0,2431.0,80.0107399,50,80.01073989999999,1.4210854715202004e-14,2.504276939435437e-16,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,cooling_branch_total_removal_w,W,2432,1.0,2432.0,2431.0,136.3507399,50,136.3507399,0.0,2.303934784280602e-16,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,flow,mdot_mean_abs_kg_s,kg/s,2433,0.0,2432.0,2432.0,0.01316160563,50,0.01316312608375,1.4973536421328281e-06,2.6043169147698437e-08,3.9106250000059406e-07
