source_id,case_label,time_s,section_name,section_kind,net_section_role,pressure_loss_hydro_pa,re_value,friction_target_value,support_fraction,direct_prgh_darcy,shear_darcy_core,direct_to_shear_ratio,bulk_velocity_effective_m_s,hydraulic_diameter_m,rho_bulk_kg_m3,mdot_mean_abs_kg_s,property_temperature_k,time_resolution_status,fit_use_status,exclusion_reason_primary
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,3278.0,test_section_span,test_section_leg,dissipative,112.27689974651094,59.16905649985725,67.45099744283284,1.0,0.5516344441635639,1.4714391615831646,0.37489449687477683,0.01672158502278091,0.020787565883064133,1969.9550486594494,0.010932096280000001,437.0780829653643,retained_time_sample,excluded,direct_to_shear_magnitude_gap
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,3279.0,test_section_span,test_section_leg,dissipative,112.27688849651258,59.16905756139326,67.45098821633283,1.0,0.5516298517806476,1.4714392469019109,0.37489135412290686,0.01672158532869818,0.020787565883064133,1969.9550486594494,0.010932096479999993,437.0780829342586,retained_time_sample,excluded,direct_to_shear_magnitude_gap
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,2428.0,lower_leg,main_loop_leg,dissipative,18.79476003763284,81.9715430525124,2.9924277619130026,0.7472527472527473,0.5078992259464151,1.0173377066033862,0.49924348881371206,0.01772292032879368,0.022041740782055636,1957.9714768812978,0.013163400690000014,446.8423029555229,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,2429.0,lower_leg,main_loop_leg,dissipative,18.82081668461433,81.96835923336938,2.9968406833821386,0.7472527472527473,0.5082705943906928,1.0173791302282846,0.49958818624148943,0.017722090156938253,0.022041740782055636,1957.9822339517505,0.013162856410000015,446.84291589743253,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,2430.0,lower_leg,main_loop_leg,dissipative,18.869655929032888,81.96647808912616,3.0048313820316053,0.7472527472527473,0.5083616008341324,1.0173582597293958,0.4996878886788122,0.017721370162476525,0.022041740782055636,1958.001867845049,0.013162453629999989,446.8442700908002,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,2431.0,lower_leg,main_loop_leg,dissipative,18.884018093140185,81.96352592614222,3.007362532440664,0.7472527472527473,0.5082955862647136,1.017336095937147,0.49963388529577657,0.01772062686750983,0.022041740782055636,1958.0071903402015,0.013161937330000009,446.8447241208245,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,2428.0,test_section_span,test_section_leg,dissipative,112.16005781040712,97.54669605126674,46.15777721345851,1.0,0.7494997536500033,1.0831622719283696,0.691955188132299,0.020272250632302397,0.020787565883064133,1956.5843133437495,0.013163465039999996,454.5836076955572,retained_time_sample,fit_used,
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,2429.0,test_section_span,test_section_leg,dissipative,112.15999289148749,97.54301016737287,46.16162496342647,1.0,0.749544366399866,1.0832427730748448,0.6919449499508247,0.02027140076579675,0.020787565883064133,1956.5841390384999,0.013162912019999997,454.58394372178657,retained_time_sample,fit_used,
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,2430.0,test_section_span,test_section_leg,dissipative,112.1603071122754,97.54028646953165,46.164759157195,1.0,0.7496627517294497,1.083303836997649,0.6920152279780734,0.020270741953074024,0.020787565883064133,1956.5839591105005,0.013162483019999999,454.5843154662978,retained_time_sample,fit_used,
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,2431.0,test_section_span,test_section_leg,dissipative,112.16063068604308,97.53676601023106,46.16867993138719,1.0,0.7498215917255506,1.0833792881873179,0.6921136483789834,0.0202699115519582,0.020787565883064133,1956.5837461956992,0.013161942379999996,454.5847113049375,retained_time_sample,fit_used,
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,583.0,lower_leg,main_loop_leg,dissipative,19.437585392765868,68.19769246829841,3.579226520076666,0.7472527472527473,0.5717648146567553,1.2402094438587772,0.46102278731064256,0.016475388294765046,0.022041740782055636,1959.0505077212483,0.012243560939999985,445.892247973359,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,584.0,lower_leg,main_loop_leg,dissipative,19.43744502849495,68.19769537040649,3.579200369448689,0.7472527472527473,0.5717510449801272,1.240209409065374,0.4610116975414666,0.016475388994496274,0.022041740782055636,1959.0505077212483,0.01224356145999999,445.89224798096376,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,585.0,lower_leg,main_loop_leg,dissipative,19.437457348495627,68.19769518842112,3.5792026555868017,0.7472527472527473,0.5717521125680158,1.2402089599303536,0.46101272530729315,0.016475388954127167,0.022041740782055636,1959.0505077212483,0.012243561430000018,445.8922479609786,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,586.0,lower_leg,main_loop_leg,dissipative,19.437572632402407,68.19770384878935,3.579222977662772,0.7472527472527473,0.5717639382668075,1.2402094175115943,0.46102209045793047,0.016475391039864472,0.022041740782055636,1959.0505077212483,0.012243562979999983,445.8922479968784,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,583.0,test_section_span,test_section_leg,dissipative,112.5644729465157,80.34657219371206,53.57376403440001,1.0,0.8118250191875378,1.3229990960945244,0.6136247723706194,0.018846046414955055,0.020787565883064133,1957.5723954527493,0.012243561829999996,454.1135449369502,retained_time_sample,fit_used,
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,584.0,test_section_span,test_section_leg,dissipative,112.56449202985095,80.3465720945961,53.573773291920304,1.0,0.8118302300645341,1.322998989913552,0.6136287603043303,0.01884604638416982,0.020787565883064133,1957.5723954527493,0.012243561810000001,454.11354497498985,retained_time_sample,fit_used,
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,585.0,test_section_span,test_section_leg,dissipative,112.56446986318406,80.34656415432235,53.57377341858225,1.0,0.8118229029794901,1.3229992750747928,0.6136230898037307,0.01884604450627049,0.020787565883064133,1957.5723954527493,0.012243560589999999,454.1135450528858,retained_time_sample,fit_used,
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,586.0,test_section_span,test_section_leg,dissipative,112.56447044651759,80.34657989623892,53.573752430466186,1.0,0.8118234056132628,1.3229989279872645,0.6136236307071881,0.01884604824667653,0.020787565883064133,1957.5723954527493,0.01224356302,454.1135448106611,retained_time_sample,fit_used,
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8598.0,lower_leg,main_loop_leg,dissipative,18.602995150651623,91.70519245233781,2.7321827012077096,0.7472527472527473,0.465495112245096,0.9113244008522935,0.5107896944378459,0.018473186507637015,0.022041740782055636,1953.6795332207512,0.013690572110000016,452.37628387061375,retained_time_sample,excluded,support_fraction_below_floor
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8599.0,lower_leg,main_loop_leg,dissipative,18.555608518317058,91.7057426751478,2.7252067278307526,0.7472527472527473,0.46750516136368453,0.9112761480119396,0.513022493108817,0.018473338916866058,0.022041740782055636,1953.6590525412967,0.013690541540000004,452.37610409845837,retained_time_sample,excluded,support_fraction_below_floor
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8600.0,lower_leg,main_loop_leg,dissipative,18.53831145438835,91.70661104400334,2.722623595798309,0.7472527472527473,0.46722004290856345,0.911313829703992,0.512688414989075,0.018473517672352606,0.022041740782055636,1953.651929641599,0.013690624099999991,452.37608753630286,retained_time_sample,excluded,support_fraction_below_floor
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8601.0,lower_leg,main_loop_leg,dissipative,18.53284041906045,91.70632675739553,2.7218648530815623,0.7472527472527473,0.46662622157823386,0.9114500067393272,0.5119603029545953,0.01847337221974722,0.022041740782055636,1953.650567436696,0.013690506760000021,452.3764688819195,retained_time_sample,excluded,support_fraction_below_floor
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8602.0,lower_leg,main_loop_leg,dissipative,18.533920349200343,91.70341624921546,2.7222181986581857,0.7472527472527473,0.46645570804230596,0.911544361057488,0.5117202496883069,0.018472708045730243,0.022041740782055636,1953.6512860241485,0.013690019579999988,452.3768056746225,retained_time_sample,excluded,support_fraction_below_floor
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8598.0,test_section_span,test_section_leg,dissipative,111.59947002070294,108.3612568321677,42.36465538286425,1.0,0.7925434665383781,0.9668958439434072,0.8196782223264639,0.02113067938347844,0.020787565883064133,1952.2736672921496,0.013690643039999995,459.8578160810229,retained_time_sample,fit_used,
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8599.0,test_section_span,test_section_leg,dissipative,111.59936730987829,108.36100813479011,42.36489907653607,1.0,0.7925044389262346,0.9669013058782496,0.8196332284466117,0.021130608690315404,0.020787565883064133,1952.273703277749,0.01369059749,459.85790483965104,retained_time_sample,fit_used,
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8600.0,test_section_span,test_section_leg,dissipative,111.59973268729937,108.36170513325841,42.36465269042157,1.0,0.7925561055617969,0.966893255624982,0.8196934883463463,0.02113070457722806,0.020787565883064133,1952.2737310166492,0.013690659809999998,459.8580649052695,retained_time_sample,fit_used,
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8601.0,test_section_span,test_section_leg,dissipative,111.60016604758766,108.36096359804814,42.36563840996699,1.0,0.7926525508234763,0.9669127546628952,0.8197767037418252,0.021130499748256957,0.020787565883064133,1952.2737366393992,0.013690527140000002,459.8583057448335,retained_time_sample,fit_used,
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,8602.0,test_section_span,test_section_leg,dissipative,111.60071342264928,108.35724541788635,42.36895805008681,1.0,0.7928489137422172,0.9669796793709139,0.8199230352575966,0.021129724065243282,0.020787565883064133,1952.273679287349,0.013690024169999995,459.8585082264896,retained_time_sample,fit_used,
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,2511.0,lower_leg,main_loop_leg,dissipative,17.755321437373823,109.31623521317479,2.186996083055271,0.7472527472527473,0.4151307664478583,0.7723303703159188,0.5375041334682341,0.020200716208552492,0.022041740782055636,1948.098087942248,0.01492808306,459.45278714498824,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,2512.0,lower_leg,main_loop_leg,dissipative,17.749456837136677,109.30768403303126,2.1866300596666233,0.7472527472527473,0.41603523582790836,0.7724046473942371,0.5386234239157329,0.02019908799473924,0.022041740782055636,1948.0946438204523,0.014926853440000009,459.45298744763807,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,2513.0,lower_leg,main_loop_leg,dissipative,17.706008302077862,109.29922238300098,2.181649990295621,0.7472527472527473,0.41651632412987843,0.7724670900504761,0.5392026786573673,0.0201974584467959,0.022041740782055636,1948.0762945381,0.014925508639999972,459.45326235146837,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,2514.0,lower_leg,main_loop_leg,dissipative,17.66204719293728,109.29661474785665,2.176406500261228,0.7472527472527473,0.41657460234032334,0.7725138301423469,0.5392454944962778,0.020196744033873205,0.022041740782055636,1948.0590844249025,0.01492484884999999,459.45423231081514,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,2511.0,test_section_span,test_section_leg,dissipative,110.64213648862187,128.75173775210234,35.223330422932264,1.0,0.8832527512149363,0.8309926927994973,1.0628887099348399,0.02310803388096415,0.020787565883064133,1946.5847135342494,0.014928150139999995,467.0566698526477,retained_time_sample,fit_used,
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,2512.0,test_section_span,test_section_leg,dissipative,110.64253614339395,128.7419572733559,35.22916657540599,1.0,0.8835325638514742,0.8311112789606635,1.0630737257667415,0.02310616338531848,0.020787565883064133,1946.5843900386997,0.014926939290000002,467.0571138947066,retained_time_sample,fit_used,
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,2513.0,test_section_span,test_section_leg,dissipative,110.6422885433467,128.73100577060617,35.235382302436555,1.0,0.8837336787173439,0.831240900126278,1.0631498986432109,0.023104101737414232,0.020787565883064133,1946.5839983204492,0.014925604430000001,467.0574846443292,retained_time_sample,fit_used,
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,2514.0,test_section_span,test_section_leg,dissipative,110.64083351683621,128.7256354916585,35.23804014787896,1.0,0.8836292189287361,0.8313103444003396,1.062935430649713,0.023103080867525896,0.020787565883064133,1946.583597605799,0.01492494186,467.0577046695417,retained_time_sample,fit_used,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,3294.0,lower_leg,main_loop_leg,dissipative,17.96066485016945,90.50006118121985,2.5259236762415536,0.7472527472527473,0.47212892037002835,0.9364576679461741,0.5041647225821696,0.018904883510322587,0.022041740782055636,1948.1302729381002,0.01397070930000002,459.63301875686057,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,3295.0,lower_leg,main_loop_leg,dissipative,17.940032774371502,90.50039500524048,2.5230435303407246,0.7472527472527473,0.4724498666025302,0.9365240085990971,0.5044717084287524,0.018904845194966914,0.022041740782055636,1948.1215876635977,0.013970618699999987,459.63357625306514,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,3296.0,lower_leg,main_loop_leg,dissipative,17.934300362520844,90.4985328886659,2.5223844547073684,0.7472527472527473,0.47162475666722437,0.9366599565116854,0.5035175822223169,0.018904303808265435,0.022041740782055636,1948.119540982603,0.013970203939999993,459.6343626331738,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,3297.0,lower_leg,main_loop_leg,dissipative,17.91977844142548,90.49267723229995,2.520654512583497,0.7472527472527473,0.47074755652880707,0.9367601156899789,0.5025273265205936,0.018903162976432696,0.022041740782055636,1948.1131385446006,0.013969314960000017,459.6339376398073,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,3294.0,test_section_span,test_section_leg,dissipative,111.46620931965481,105.92048025771973,40.519538060956634,1.0,0.9289157305726116,1.0189082392105964,0.9116775140539575,0.02162399349290153,0.020787565883064133,1946.7765478947995,0.013970813589999995,467.7324258901407,retained_time_sample,fit_used,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,3295.0,test_section_span,test_section_leg,dissipative,111.46660038353912,105.92021035543245,40.52023956678392,1.0,0.9289930375426063,1.0189226174433912,0.9117405204661863,0.021623845049408702,0.020787565883064133,1946.7764024529995,0.013970716639999997,467.7328625507029,retained_time_sample,fit_used,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,3296.0,test_section_span,test_section_leg,dissipative,111.46747855042122,105.91750888717314,40.52301765322105,1.0,0.9292346586187649,1.0189800489445635,0.9119262536898981,0.021623190055233294,0.020787565883064133,1946.7762112794992,0.013970292089999994,467.7333466687308,retained_time_sample,fit_used,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,3297.0,test_section_span,test_section_leg,dissipative,111.46768759728275,105.91113306270385,40.528329438990646,1.0,0.9294356389368156,1.01910397719215,0.9120125715705772,0.021621794703747598,0.020787565883064133,1946.7759545072495,0.013969388739999995,467.7337851360683,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,2079.0,lower_leg,main_loop_leg,dissipative,17.539937688291502,149.14205028915822,1.656799869999402,0.7582417582417582,0.38023053434988685,0.5862294704522989,0.6486035818986108,0.02313786686584763,0.022041740782055636,1936.3112996691973,0.01699514808000001,475.0530615134241,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,2080.0,lower_leg,main_loop_leg,dissipative,17.605783642065944,149.1010146084923,1.6640515464585355,0.7582417582417582,0.38320077708819766,0.5859974401684374,0.6539290973319808,0.0231305863984551,0.022041740782055636,1936.3288696383981,0.016989954620000018,475.0567963793521,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,2081.0,lower_leg,main_loop_leg,dissipative,17.481591624928114,149.07652838183859,1.6530833393420448,0.7582417582417582,0.3825499914298663,0.5859878110357468,0.6528292640655792,0.023125507947990825,0.022041740782055636,1936.276977278647,0.01698576915999998,475.0620261909521,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,2082.0,lower_leg,main_loop_leg,dissipative,17.768328234592445,149.06190313018485,1.6804668719035432,0.7582417582417582,0.38218942361307867,0.5858582465289296,0.6523581871168663,0.023122947275866047,0.022041740782055636,1936.395462490599,0.01698492761999997,475.063219311211,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,2079.0,test_section_span,test_section_leg,dissipative,109.34901262871426,173.79680840770854,26.697439594651495,1.0,0.9455381288888716,0.6528511344698754,1.448321185283169,0.026467556909077487,0.020787565883064133,1934.7582425156493,0.016994572769999997,482.54040538166174,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,2080.0,test_section_span,test_section_leg,dissipative,109.34493821562592,173.74616780278,26.712950562649915,1.0,0.9465522258385732,0.6532782235833643,1.4489266466690733,0.026459400380417046,0.020787565883064133,1934.7550562906492,0.01698930756,482.5420810768666,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,2081.0,test_section_span,test_section_leg,dissipative,109.33653652545581,173.70403036050178,26.724265746941295,1.0,0.946720969027077,0.6536305944343037,1.4484036963515052,0.02645280297478015,0.020787565883064133,1934.7519791469992,0.016985044419999994,482.54276136945174,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,2082.0,test_section_span,test_section_leg,dissipative,109.32830310694135,173.69513025703984,26.724789926205194,1.0,0.9463182502743959,0.6537184846373137,1.4475929203675768,0.026451566136531726,0.020787565883064133,1934.7492599850996,0.01698422639,482.5423143527715,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,2980.0,lower_leg,main_loop_leg,dissipative,17.180414894354726,120.66100333172699,1.8585689464863744,0.7472527472527473,0.3994843397209227,0.7138521585095665,0.5596177513212199,0.021621221766859818,0.022041740782055636,1936.2361733567532,0.015880530859999985,475.1195194265574,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,2981.0,lower_leg,main_loop_leg,dissipative,17.116426780532493,120.66431081607185,1.8515897387225613,0.7472527472527473,0.4003123683871525,0.7137118578868918,0.5608879325227542,0.021621714053926606,0.022041740782055636,1936.2076131604033,0.015880658189999983,475.1200046692212,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,2982.0,lower_leg,main_loop_leg,dissipative,17.022488051486107,120.66780365456373,1.841373873606641,0.7472527472527473,0.4043071884451719,0.713358747383422,0.5667655859385734,0.021622262873741447,0.022041740782055636,1936.1660306750482,0.01588072022,475.120377163525,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,2983.0,lower_leg,main_loop_leg,dissipative,16.97457459222096,120.66652657469133,1.8362683918458433,0.7472527472527473,0.4067983975613819,0.7130954709424483,0.5704683512065292,0.021621931865122627,0.022041740782055636,1936.143634137252,0.01588029341000002,475.1208710578831,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,2980.0,test_section_span,test_section_leg,dissipative,109.69082033563882,140.40219374939275,30.668163337938363,1.0,1.0326315768745868,0.7843666980341899,1.3165163430097275,0.0247343078865854,0.020787565883064133,1934.6043283559493,0.01588040623,483.1602705079468,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,2981.0,test_section_span,test_section_leg,dissipative,109.69045331832149,140.40234506973624,30.66755093281764,1.0,1.0325121772378683,0.7843122940778611,1.3164554285762191,0.024734512549182037,0.020787565883064133,1934.6044719234992,0.015880538809999994,483.15949146130185,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,2982.0,test_section_span,test_section_leg,dissipative,109.69062684506025,140.40218740750038,30.667301427196204,1.0,1.0324759698969663,0.7842606606581478,1.3164959326539691,0.024734631474159455,0.020787565883064133,1934.604668719749,0.015880616779999995,483.15884942670584,retained_time_sample,fit_used,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,2983.0,test_section_span,test_section_leg,dissipative,109.69150629580326,140.39807540834934,30.669117495438307,1.0,1.0326131797949079,0.7842530136537327,1.316683725554458,0.024733996944768046,0.020787565883064133,1934.6048786357494,0.01588021111,483.1584560535053,retained_time_sample,fit_used,
