case_id,source_id,run_class,job_id,campaign,fluid,condition,qoi_name,qoi_units,role,window_id,is_primary_window,window_fraction,window_start_s,window_end_s,window_duration_s,n_samples,mean,std,min,max,p05,p95,peak_to_peak_abs,peak_to_peak_rel,rms_fluctuation,coefficient_of_variation,linear_slope,drift_abs,drift_rel,lag1_autocorr,integrated_autocorr_time_samples,integrated_autocorr_time_s,effective_sample_size,autocorr_corrected_standard_error,block_count,block_mean_std,block_mean_standard_error,dominant_period_s,cycles_in_window,oscillation_envelope_abs,oscillation_envelope_rel,uncertainty_random,uncertainty_block,uncertainty_oscillation,uncertainty_drift,uncertainty_total,uncertainty_method,window_state,fit_use_status,independence_group_id,gate_status,needs_special_gate_scrutiny,pass_through_target,pass_through_risk,source_path,qoi_source_path,raw_observation,interpretation,notes
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,mdot::mdot_pipeleg_right_02_middle,kg/s,hydraulic,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_right_02_middle::last_0.20,False,0.2,3960.0,4010.590361446,50.59036144599986,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_right_02_middle::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_right_02_middle/3756.33125/surfaceFieldValue.dat,,,Window has 52 samples over 50.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,mdot::mdot_pipeleg_right_02_middle,kg/s,hydraulic,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_right_02_middle::last_0.10,False,0.1,3986.0,4010.590361446,24.59036144599986,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_right_02_middle::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_right_02_middle/3756.33125/surfaceFieldValue.dat,,,Window has 26 samples over 24.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,mdot::mdot_pipeleg_upper_05_cooler,kg/s,hydraulic,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_upper_05_cooler::last_0.50,True,0.5,3884.0,4010.590361446,126.59036144599986,128,-0.011703981527109374,3.3138909866900327e-06,-0.01171968567,-0.01170269214,-0.011712249843,-0.0117026926745,1.6993530000000354e-05,0.0014499987865289183,2.6889408810914187e-06,0.00028276278733079983,5.1824522096701406e-08,6.560484983987637e-06,0.0005597833567141769,0.9073814454961625,13.895133752424467,13.895133752424467,9.211858070647658,1.0918540737154439e-06,5,2.6551560017615287e-06,1.1874218621610658e-06,128.0,0.9889871987968739,4.778584250000363e-06,0.0004077399671419995,1.0918540737154439e-06,1.1874218621610658e-06,4.778584250000363e-06,3.2802424919938187e-06,5.898050827088756e-06,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",stationary,excluded_gate_pending,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_upper_05_cooler::relaxation_path,coordinator_review_required,True,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_upper_05_cooler/3756.33125/surfaceFieldValue.dat,"mdot::mdot_pipeleg_upper_05_cooler last 0.50 window: mean=-0.011704, drift_rel=0.000559783, peak_to_peak_rel=0.00145, n_eff=9.21186, uncertainty_total=5.89805e-06.","Closure-fit admissibility follows state, special gate, and pass-through rules; raw time samples are correlated and not independent training rows.",
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,mdot::mdot_pipeleg_upper_05_cooler,kg/s,hydraulic,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_upper_05_cooler::last_0.25,False,0.25,3948.0,4010.590361446,62.59036144599986,64,-0.01170272341859375,2.6007942368463384e-08,-0.01170277592,-0.01170269214,-0.011702767761999999,-0.011702692583,8.378000000003327e-08,7.158985233311488e-06,5.294697858749973e-09,2.2223737809091864e-06,1.3679320627299476e-09,8.561936223983957e-08,7.316158390550434e-06,0.8282570646924359,6.003380203182382,6.003380203182382,10.660660800072883,7.965516315507064e-09,5,2.816282942578555e-08,1.259480020695757e-08,64.0,0.9779743975937478,3.758949999963651e-08,3.2120157009411926e-06,7.965516315507064e-09,1.259480020695757e-08,3.758949999963651e-08,4.2809681119919786e-08,5.752467955568722e-08,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",stationary,excluded_gate_pending,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_upper_05_cooler::relaxation_path,coordinator_review_required,True,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_upper_05_cooler/3756.33125/surfaceFieldValue.dat,"mdot::mdot_pipeleg_upper_05_cooler last 0.25 window: mean=-0.0117027, drift_rel=7.31616e-06, peak_to_peak_rel=7.15899e-06, n_eff=10.6607, uncertainty_total=5.75247e-08.","Closure-fit admissibility follows state, special gate, and pass-through rules; raw time samples are correlated and not independent training rows.",
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,mdot::mdot_pipeleg_upper_05_cooler,kg/s,hydraulic,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_upper_05_cooler::last_0.20,False,0.2,3960.0,4010.590361446,50.59036144599986,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_upper_05_cooler::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_upper_05_cooler/3756.33125/surfaceFieldValue.dat,,,Window has 52 samples over 50.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,mdot::mdot_pipeleg_upper_05_cooler,kg/s,hydraulic,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_upper_05_cooler::last_0.10,False,0.1,3986.0,4010.590361446,24.59036144599986,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::mdot::mdot_pipeleg_upper_05_cooler::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_upper_05_cooler/3756.33125/surfaceFieldValue.dat,,,Window has 26 samples over 24.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::gross,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::gross::last_0.50,True,0.5,3884.0,4010.590361,126.59036100000003,128,473.668121496995,0.0004915390553972452,473.66578290136994,473.66830578376005,473.66687248704744,473.66830578376005,0.002522882390110226,5.326263884039514e-06,0.0004055691493358101,1.0377284048674424e-06,7.424604028005906e-06,0.000939883304187322,1.9842647116364154e-06,0.9077092395458972,12.905854804621288,12.905854804621288,9.917979237932085,0.0001560797041368609,5,0.0003748022868382261,0.00016761667829852966,128.0,0.9889871953125002,0.0007166483563025849,1.512975108429042e-06,0.0001560797041368609,0.00016761667829852966,0.0007166483563025849,0.000469941652093661,0.0008710860445485086,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",stationary,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::gross::relaxation_path,coordinator_review_required,True,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,"wall_duty::gross last 0.50 window: mean=473.668, drift_rel=1.98426e-06, peak_to_peak_rel=5.32626e-06, n_eff=9.91798, uncertainty_total=0.000871086.","Closure-fit admissibility follows state, special gate, and pass-through rules; raw time samples are correlated and not independent training rows.",
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::gross,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::gross::last_0.25,False,0.25,3948.0,4010.590361,62.59036100000003,64,473.6683005566996,4.765449953011111e-06,473.6682897867998,473.66830578376005,473.6682938089399,473.66830578376005,1.59969602577803e-05,3.377249451240097e-08,1.3726074272177615e-06,1.0060732151216897e-08,2.450667143301453e-07,1.5338814119007673e-05,3.2383028232440315e-08,0.6893118606068854,4.032868693701263,4.032868693701263,15.869596771141698,1.196247290056272e-06,5,5.089801478502666e-06,2.276228419582179e-06,64.0,0.9779743906250005,5.987410077068489e-06,1.2640512366900631e-08,1.196247290056272e-06,2.276228419582179e-06,5.987410077068489e-06,7.669407059503836e-06,9.803055220405298e-06,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",stationary,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::gross::relaxation_path,coordinator_review_required,True,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,"wall_duty::gross last 0.25 window: mean=473.668, drift_rel=3.2383e-08, peak_to_peak_rel=3.37725e-08, n_eff=15.8696, uncertainty_total=9.80306e-06.","Closure-fit admissibility follows state, special gate, and pass-through rules; raw time samples are correlated and not independent training rows.",
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::gross,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::gross::last_0.20,False,0.2,3960.0,4010.590361,50.59036100000003,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::gross::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,,,Window has 52 samples over 50.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::gross,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::gross::last_0.10,False,0.1,3986.0,4010.590361,24.59036100000003,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::gross::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,,,Window has 26 samples over 24.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::heat_in,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::heat_in::last_0.50,True,0.5,3884.0,4010.590361,126.59036100000003,128,236.99594431194214,0.00033567075866819683,236.9943240739,236.9960690291,236.99509530442,236.9960690291,0.0017449551999959567,7.362802290959936e-06,0.00027841577517007885,1.416355807264385e-06,5.011571844291191e-06,0.0006344166889462577,2.676908066641222e-06,0.9047543274190285,12.436738619072022,12.436738619072022,10.292087332583245,0.00010463133794586924,5,0.0002515431022774709,0.00011249349519272142,128.0,0.9889871953125002,0.0004868623399971739,2.0543055502637622e-06,0.00010463133794586924,0.00011249349519272142,0.0004868623399971739,0.00031720834447312887,0.0005904267852928503,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",stationary,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::heat_in::relaxation_path,coordinator_review_required,True,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,"wall_duty::heat_in last 0.50 window: mean=236.996, drift_rel=2.67691e-06, peak_to_peak_rel=7.3628e-06, n_eff=10.2921, uncertainty_total=0.000590427.","Closure-fit admissibility follows state, special gate, and pass-through rules; raw time samples are correlated and not independent training rows.",
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::heat_in,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::heat_in::last_0.25,False,0.25,3948.0,4010.590361,62.59036100000003,64,236.99606507419685,3.599075495503636e-06,236.9960569821,236.9960690291,236.99605998369995,236.9960690291,1.204700001267156e-05,5.083206680188585e-08,1.0323955647549023e-06,1.5186224439282648e-08,1.8515486558761403e-07,1.1588909878035244e-05,4.889916497565315e-08,0.6897892454913975,4.027635752458745,4.027635752458745,15.890215484587952,9.028717474441924e-07,5,3.8448498338534685e-06,1.7194691183550254e-06,64.0,0.9779743906250005,4.5227000242675786e-06,1.9083438990341443e-08,9.028717474441924e-07,1.7194691183550254e-06,4.5227000242675786e-06,5.794454939017622e-06,7.405788340355711e-06,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",stationary,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::heat_in::relaxation_path,coordinator_review_required,True,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,"wall_duty::heat_in last 0.25 window: mean=236.996, drift_rel=4.88992e-08, peak_to_peak_rel=5.08321e-08, n_eff=15.8902, uncertainty_total=7.40579e-06.","Closure-fit admissibility follows state, special gate, and pass-through rules; raw time samples are correlated and not independent training rows.",
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::heat_in,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::heat_in::last_0.20,False,0.2,3960.0,4010.590361,50.59036100000003,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::heat_in::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,,,Window has 52 samples over 50.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::heat_in,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::heat_in::last_0.10,False,0.1,3986.0,4010.590361,24.59036100000003,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::heat_in::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,,,Window has 26 samples over 24.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::heat_out,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::heat_out::last_0.50,True,0.5,3884.0,4010.590361,126.59036100000003,128,-236.67217718505293,0.0001563152905845987,-236.67223675466005,-236.67145882747005,-236.67223675466005,-236.67177718262752,0.0007779271900005824,3.2869389357527384e-06,0.00012765759047981705,6.60471598731028e-07,-2.413032183052898e-06,0.0003054666151572845,1.2906736309503776e-06,0.9143511035788937,13.85778332220038,13.85778332220038,9.236686490467928,5.143317811661356e-05,5,0.00012326383583071738,5.512526321697166e-05,128.0,0.9889871953125002,0.0002297860162627785,9.709039784881065e-07,5.143317811661356e-05,5.512526321697166e-05,0.0002297860162627785,0.00015273330757864225,0.00028066786122569386,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",stationary,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::heat_out::relaxation_path,coordinator_review_required,True,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,"wall_duty::heat_out last 0.50 window: mean=-236.672, drift_rel=1.29067e-06, peak_to_peak_rel=3.28694e-06, n_eff=9.23669, uncertainty_total=0.000280668.","Closure-fit admissibility follows state, special gate, and pass-through rules; raw time samples are correlated and not independent training rows.",
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::heat_out,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::heat_out::last_0.25,False,0.25,3948.0,4010.590361,62.59036100000003,64,-236.6722354825028,1.166448671706438e-06,-236.67223675466005,-236.67223280470006,-236.67223675466005,-236.67223382524,3.949959989313356e-06,1.6689578986858423e-08,3.404238558468528e-07,4.928540363251841e-09,-5.991184741412578e-08,3.7499041578270506e-06,1.584429255094373e-08,0.6879970066714646,4.051673825785068,4.051673825785068,15.79594082640626,2.9348971318331326e-07,5,1.245003019056246e-06,5.567822765604463e-07,64.0,0.9779743906250005,1.464710024379201e-06,6.188769939659435e-09,2.9348971318331326e-07,5.567822765604463e-07,1.464710024379201e-06,1.8749520789135253e-06,2.397281161124722e-06,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",stationary,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::heat_out::relaxation_path,coordinator_review_required,True,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,"wall_duty::heat_out last 0.25 window: mean=-236.672, drift_rel=1.58443e-08, peak_to_peak_rel=1.66896e-08, n_eff=15.7959, uncertainty_total=2.39728e-06.","Closure-fit admissibility follows state, special gate, and pass-through rules; raw time samples are correlated and not independent training rows.",
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::heat_out,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::heat_out::last_0.20,False,0.2,3960.0,4010.590361,50.59036100000003,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::heat_out::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,,,Window has 52 samples over 50.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::heat_out,W,thermal_duty,salt1_jin_hi10q_corrected::wall_duty::heat_out::last_0.10,False,0.1,3986.0,4010.590361,24.59036100000003,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed_short_window,short_or_early_terminated,excluded_gate_pending,salt1_jin_hi10q_corrected::wall_duty::heat_out::relaxation_path,coordinator_review_required,True,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,,,Window has 26 samples over 24.5904 s; requires >= 20 samples and >= 60 s.
salt1_jin_hi10q_corrected,salt1_jin_hi10q_corrected,corrected_or_perturbation,,,salt,,wall_duty::net,W,conservation,salt1_jin_hi10q_corrected::wall_duty::net::last_0.50,True,0.5,3884.0,4010.590361,126.59036100000003,128,0.323767126889284,0.00018057689115087857,0.3228652464299815,0.3238322744399724,0.3233181217924954,0.3238322744399724,0.0009670280099909334,0.0029862002225173137,0.00015210941339024642,0.0005576247502296175,2.59853966093692e-06,0.0003289500737508224,0.0010158038580919723,0.8972661633659867,11.125599994572667,11.125599994572667,11.504997488894212,5.323765380116089e-05,5,0.00012829285582914896,5.7374309332311444e-05,128.0,0.9889871953125002,0.0002570763237385032,0.0007938564004563309,5.323765380116089e-05,5.7374309332311444e-05,0.0002570763237385032,0.0001644750368754112,0.0003097975496422201,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",stationary,diagnostic_only,salt1_jin_hi10q_corrected::wall_duty::net::relaxation_path,coordinator_review_required,True,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux,"wall_duty::net last 0.50 window: mean=0.323767, drift_rel=0.0010158, peak_to_peak_rel=0.0029862, n_eff=11.505, uncertainty_total=0.000309798.","Closure-fit admissibility follows state, special gate, and pass-through rules; raw time samples are correlated and not independent training rows.",
