span_name,span_kind,bin_index,target_ds_m,wall_patch_count,s_start_m,s_end_m,s_mid_m,bin_width_m,x_m,y_m,z_m,tangent_x,tangent_y,tangent_z,segment_start_label,segment_end_label
lower_leg,main_loop_leg,16,0.01,9,0.15492103157899412,0.164915936842155,0.15991848421057456,0.00999490526316088,0.8875192352323577,0.5441715157895984,0.0,1.4709516470814797e-06,-0.9999999999989182,0.0,TP1,TW1
lower_leg,main_loop_leg,17,0.01,9,0.164915936842155,0.17491084210531593,0.16991338947373547,0.009994905263160936,0.88751924993438,0.5341766105264483,0.0,1.4709516470814797e-06,-0.9999999999989182,0.0,TP1,TW1
lower_leg,main_loop_leg,18,0.01,9,0.17491084210531593,0.1849057473684768,0.17990829473689637,0.00999490526316088,0.88751925,0.5241817052632874,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,19,0.01,9,0.1849057473684768,0.19490065263163775,0.18990320000005728,0.009994905263160936,0.88751925,0.5141868000001266,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,20,0.01,9,0.19490065263163775,0.20489555789479863,0.1998981052632182,0.00999490526316088,0.88751925,0.5041918947369657,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,21,0.01,9,0.20489555789479863,0.21489046315795957,0.2098930105263791,0.009994905263160936,0.88751925,0.49419698947380475,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,22,0.01,9,0.21489046315795957,0.22488536842112045,0.21988791578954,0.00999490526316088,0.88751925,0.4842020842106438,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,23,0.01,9,0.22488536842112045,0.23488027368428138,0.22988282105270091,0.009994905263160936,0.88751925,0.47420717894748293,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,24,0.01,9,0.23488027368428138,0.24487517894744232,0.23987772631586185,0.009994905263160936,0.88751925,0.464212273684322,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,25,0.01,9,0.24487517894744232,0.2548700842106032,0.24987263157902276,0.00999490526316088,0.88751925,0.4542173684211611,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,26,0.01,9,0.2548700842106032,0.26486498947376413,0.25986753684218367,0.009994905263160936,0.88751925,0.4442224631580002,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,27,0.01,9,0.26486498947376413,0.274859894736925,0.26986244210534455,0.00999490526316088,0.88751925,0.4342275578948393,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,28,0.01,9,0.274859894736925,0.2848548000000859,0.2798573473685055,0.00999490526316088,0.88751925,0.42423265263167836,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,29,0.01,9,0.2848548000000859,0.29484970526324683,0.28985225263166636,0.009994905263160936,0.88751925,0.4142377473685175,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,30,0.01,9,0.29484970526324683,0.30484461052640777,0.2998471578948273,0.009994905263160936,0.88751925,0.40424284210535655,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,31,0.01,9,0.30484461052640777,0.31483951578956865,0.3098420631579882,0.00999490526316088,0.88751925,0.39424793684219567,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,32,0.01,9,0.31483951578956865,0.3248344210527296,0.3198369684211491,0.009994905263160936,0.88751925,0.38425303157903473,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,33,0.01,9,0.3248344210527296,0.33482932631589046,0.32983187368431005,0.00999490526316088,0.88751925,0.37425812631587374,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,34,0.01,9,0.33482932631589046,0.3448242315790514,0.33982677894747093,0.009994905263160936,0.88751925,0.3642632210527129,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,35,0.01,9,0.3448242315790514,0.35481913684221233,0.34982168421063187,0.009994905263160936,0.88751925,0.354268315789552,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,36,0.01,9,0.35481913684221233,0.3648140421053732,0.35981658947379275,0.00999490526316088,0.88751925,0.34427341052639104,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,37,0.01,9,0.3648140421053732,0.3748089473685341,0.3698114947369537,0.00999490526316088,0.88751925,0.33427850526323016,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,38,0.01,9,0.3748089473685341,0.38480385263169503,0.37980640000011456,0.009994905263160936,0.88751925,0.3242836000000693,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,39,0.01,9,0.38480385263169503,0.39479875789485597,0.3898013052632755,0.009994905263160936,0.88751925,0.31428869473690835,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,40,0.01,9,0.39479875789485597,0.40479366315801685,0.3997962105264364,0.00999490526316088,0.88751925,0.3042937894737474,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,41,0.01,9,0.40479366315801685,0.41478856842117773,0.4097911157895973,0.00999490526316088,0.88751925,0.29429888421058653,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,42,0.01,9,0.41478856842117773,0.42478347368433866,0.4197860210527582,0.009994905263160936,0.88751925,0.28430397894742565,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,43,0.01,9,0.42478347368433866,0.4347783789474996,0.42978092631591913,0.009994905263160936,0.88751925,0.2743090736842647,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,44,0.01,9,0.4347783789474996,0.4447732842106605,0.43977583157908,0.00999490526316088,0.88751925,0.26431416842110383,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,45,0.01,9,0.4447732842106605,0.45476818947382136,0.44977073684224095,0.00999490526316088,0.88751925,0.2543192631579429,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,46,0.01,9,0.45476818947382136,0.4647630947369823,0.45976564210540183,0.009994905263160936,0.88751925,0.24432435789478202,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,47,0.01,9,0.4647630947369823,0.47475800000014323,0.46976054736856276,0.009994905263160936,0.88751925,0.23432945263162108,0.0,0.0,-1.0,0.0,TW1,TW2
lower_leg,main_loop_leg,48,0.01,9,0.47475800000014323,0.48475290526330417,0.4797554526317237,0.009994905263160936,0.8875192459010361,0.22433454736846187,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,49,0.01,9,0.48475290526330417,0.49474781052646505,0.4897503578948846,0.00999490526316088,0.8875192377031084,0.21433964210530435,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,50,0.01,9,0.49474781052646505,0.5047427157896259,0.4997452631580455,0.00999490526316088,0.8875192295051807,0.20434473684214677,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,51,0.01,9,0.5047427157896259,0.5147376210527869,0.5097401684212064,0.009994905263160936,0.887519221307253,0.19434983157898925,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,52,0.01,9,0.5147376210527869,0.5247325263159478,0.5197350736843673,0.009994905263160936,0.8875192131093252,0.18435492631583167,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,53,0.01,9,0.5247325263159478,0.5347274315791086,0.5297299789475283,0.009994905263160825,0.8875192049113976,0.1743600210526741,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,54,0.01,9,0.5347274315791086,0.5447223368422696,0.5397248842106891,0.009994905263160936,0.8875191967134699,0.16436511578951662,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,55,0.01,9,0.5447223368422696,0.5547172421054305,0.54971978947385,0.009994905263160936,0.8875191885155421,0.15437021052635905,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,56,0.01,9,0.5547172421054305,0.5647121473685914,0.559714694737011,0.009994905263160936,0.8875191803176145,0.14437530526320147,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,57,0.01,9,0.5647121473685914,0.5747070526317524,0.5697096000001719,0.009994905263160936,0.8875191721196868,0.1343804000000439,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,58,0.01,9,0.5747070526317524,0.5847019578949132,0.5797045052633327,0.009994905263160825,0.887519163921759,0.12438549473688644,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,59,0.01,9,0.5847019578949132,0.5946968631580741,0.5896994105264937,0.009994905263160936,0.8875191557238313,0.11439058947372886,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,60,0.01,9,0.5946968631580741,0.6046917684212351,0.5996943157896546,0.009994905263160936,0.8875191475259037,0.10439568421057127,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,61,0.01,9,0.6046917684212351,0.6146866736843959,0.6096892210528155,0.009994905263160825,0.8875191393279759,0.0944007789474137,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,62,0.01,9,0.6146866736843959,0.6246815789475568,0.6196841263159764,0.009994905263160936,0.8875191311300482,0.08440587368425623,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,63,0.01,9,0.6246815789475568,0.6346764842107178,0.6296790315791373,0.009994905263160936,0.8875191229321205,0.07441096842109868,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,64,0.01,9,0.6346764842107178,0.6446713894738787,0.6396739368422982,0.009994905263160936,0.8875191147341928,0.06441606315794107,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,65,0.01,9,0.6446713894738787,0.6546662947370396,0.6496688421054592,0.009994905263160936,0.8875191065362651,0.054421157894783495,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,66,0.01,9,0.6546662947370396,0.6646612000002006,0.6596637473686201,0.009994905263160936,0.8875190983383374,0.04442625263162592,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,67,0.01,9,0.6646612000002006,0.6746561052633614,0.6696586526317809,0.009994905263160825,0.8875190901404096,0.03443134736846845,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,68,0.01,9,0.6746561052633614,0.6846510105265223,0.6796535578949419,0.009994905263160936,0.887519081942482,0.0244364421053109,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,69,0.01,9,0.6846510105265223,0.6946459157896833,0.6896484631581028,0.009994905263160936,0.8875190737445543,0.014441536842153324,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,70,0.01,9,0.6946459157896833,0.7046408210528441,0.6996433684212637,0.009994905263160825,0.8875190655466265,0.004446631578995747,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,71,0.01,9,0.7046408210528441,0.714635726316005,0.7096382736844246,0.009994905263160936,0.8875190573486988,-0.00554827368416172,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,72,0.01,9,0.714635726316005,0.724630631579166,0.7196331789475855,0.009994905263160936,0.8875190491507711,-0.015543178947319297,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,73,0.01,9,0.724630631579166,0.7346255368423269,0.7296280842107464,0.009994905263160936,0.8875190409528434,-0.025538084210476847,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,74,0.01,9,0.7346255368423269,0.7446204421054878,0.7396229894739074,0.009994905263160936,0.8875190327549157,-0.03553298947363445,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,75,0.01,9,0.7446204421054878,0.7546153473686487,0.7496178947370682,0.009994905263160825,0.887519024556988,-0.04552789473679189,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,76,0.01,9,0.7546153473686487,0.7646102526318096,0.7596128000002291,0.009994905263160936,0.8875190163590603,-0.055522799999949496,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,77,0.01,9,0.7646102526318096,0.7746051578949705,0.7696077052633901,0.009994905263160936,0.8875190081611326,-0.06551770526310705,0.0,-8.20210646612605e-07,-0.9999999999996636,0.0,TW2,TW3
lower_leg,main_loop_leg,78,0.01,9,0.7746051578949705,0.7846000631581314,0.779602610526551,0.009994905263160825,0.887519,-0.07551261052626462,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,79,0.01,9,0.7846000631581314,0.7945949684212923,0.7895975157897118,0.009994905263160936,0.887519,-0.08550751578942545,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,80,0.01,9,0.7945949684212923,0.8045898736844532,0.7995924210528728,0.009994905263160936,0.887519,-0.09550242105258638,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,81,0.01,9,0.8045898736844532,0.8145847789476142,0.8095873263160337,0.009994905263160936,0.887519,-0.10549732631574732,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,82,0.01,9,0.8145847789476142,0.8245796842107751,0.8195822315791946,0.009994905263160936,0.887519,-0.11549223157890826,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,83,0.01,9,0.8245796842107751,0.834574589473936,0.8295771368423556,0.009994905263160936,0.887519,-0.1254871368420692,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,84,0.01,9,0.834574589473936,0.8445694947370969,0.8395720421055164,0.009994905263160825,0.887519,-0.13548204210523002,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,85,0.01,9,0.8445694947370969,0.8545644000002578,0.8495669473686773,0.009994905263160936,0.887519,-0.14547694736839095,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,86,0.01,9,0.8545644000002578,0.8645593052634187,0.8595618526318383,0.009994905263160936,0.887519,-0.1554718526315519,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,87,0.01,9,0.8645593052634187,0.8745542105265796,0.8695567578949992,0.009994905263160825,0.887519,-0.16546675789471282,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,88,0.01,9,0.8745542105265796,0.8845491157897405,0.87955166315816,0.009994905263160936,0.887519,-0.17546166315787365,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,89,0.01,9,0.8845491157897405,0.8945440210529014,0.889546568421321,0.009994905263160936,0.887519,-0.18545656842103458,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,90,0.01,9,0.8945440210529014,0.9045389263160624,0.8995414736844819,0.009994905263160936,0.887519,-0.19545147368419552,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,91,0.01,9,0.9045389263160624,0.9145338315792233,0.9095363789476428,0.009994905263160936,0.887519,-0.20544637894735648,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,92,0.01,9,0.9145338315792233,0.9245287368423841,0.9195312842108037,0.009994905263160825,0.887519,-0.2154412842105173,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,93,0.01,9,0.9245287368423841,0.9345236421055451,0.9295261894739646,0.009994905263160936,0.887519,-0.22543618947367824,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,94,0.01,9,0.9345236421055451,0.9445185473687059,0.9395210947371255,0.009994905263160825,0.887519,-0.23543109473683918,0.0,0.0,-1.0,0.0,TW3,TP2
lower_leg,main_loop_leg,95,0.01,9,0.9445185473687059,0.9495160000002864,0.9495160000002864,0.004997452631580468,0.887519,-0.245426,0.0,0.0,-1.0,0.0,TW3,TP2
right_leg,main_loop_leg,0,0.01,3,0.0,0.004975733858702041,0.0,0.004975733858702041,0.887519,-0.245426,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,1,0.01,3,0.004975733858702041,0.014927201576106124,0.009951467717404083,0.009951467717404083,0.8777182185974219,-0.24370077722324981,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,2,0.01,3,0.014927201576106124,0.02487866929351021,0.019902935434808165,0.009951467717404084,0.867917437194844,-0.24197555444649962,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,3,0.01,3,0.02487866929351021,0.03483013701091429,0.029854403152212248,0.00995146771740408,0.858116655792266,-0.24025033166974943,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,4,0.01,3,0.03483013701091429,0.044781604728318374,0.03980587086961633,0.009951467717404086,0.8483158743896881,-0.23852510889299924,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,5,0.01,3,0.044781604728318374,0.05473307244572245,0.04975733858702042,0.00995146771740408,0.8385150929871101,-0.23679988611624905,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,6,0.01,3,0.05473307244572245,0.06468454016312654,0.059708806304424496,0.009951467717404086,0.8287143115845322,-0.23507466333949886,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,7,0.01,3,0.06468454016312654,0.07463600788053062,0.06966027402182857,0.009951467717404086,0.8189135301819542,-0.23334944056274867,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,8,0.01,3,0.07463600788053062,0.0845874755979347,0.07961174173923266,0.009951467717404072,0.8091127487793763,-0.23162421778599848,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,9,0.01,3,0.0845874755979347,0.0945389433153388,0.08956320945663675,0.0099514677174041,0.7993119673767983,-0.2298989950092483,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,10,0.01,3,0.0945389433153388,0.10449041103274287,0.09951467717404083,0.009951467717404072,0.7895111859742203,-0.22817377223249807,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,11,0.01,3,0.10449041103274287,0.11444187875014694,0.1094661448914449,0.009951467717404072,0.7797104045716424,-0.2264485494557479,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,12,0.01,3,0.11444187875014694,0.12439334646755104,0.11941761260884899,0.0099514677174041,0.7699096231690644,-0.2247233266789977,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,13,0.01,3,0.12439334646755104,0.1343448141849551,0.12936908032625308,0.009951467717404072,0.7601088417664865,-0.2229981039022475,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,14,0.01,3,0.1343448141849551,0.1442962819023592,0.13932054804365715,0.0099514677174041,0.7503080603639085,-0.2212728811254973,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,15,0.01,3,0.1442962819023592,0.15424774961976329,0.14927201576106125,0.009951467717404072,0.7405072789613305,-0.21954765834874712,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,16,0.01,3,0.15424774961976329,0.16419921733716736,0.15922348347846532,0.009951467717404072,0.7307064975587526,-0.21782243557199693,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,17,0.01,3,0.16419921733716736,0.17415068505457143,0.1691749511958694,0.009951467717404072,0.7209057161561747,-0.21609721279524674,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,18,0.01,3,0.17415068505457143,0.18410215277197553,0.1791264189132735,0.0099514677174041,0.7111049347535967,-0.21437199001849655,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,19,0.01,3,0.18410215277197553,0.19405362048937963,0.18907788663067757,0.0099514677174041,0.7013041533510187,-0.21264676724174636,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,20,0.01,3,0.19405362048937963,0.2040050882067837,0.19902935434808167,0.009951467717404072,0.6915033719484407,-0.21092154446499617,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,21,0.01,3,0.2040050882067837,0.21395655592418777,0.20898082206548574,0.009951467717404072,0.6817025905458628,-0.20919632168824598,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,22,0.01,3,0.21395655592418777,0.22390802364159185,0.2189322897828898,0.009951467717404072,0.6719018091432849,-0.2074710989114958,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,23,0.01,3,0.22390802364159185,0.23385949135899595,0.2288837575002939,0.0099514677174041,0.6621010277407069,-0.2057458761347456,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,24,0.01,3,0.23385949135899595,0.24381095907640002,0.23883522521769798,0.009951467717404072,0.6523002463381289,-0.2040206533579954,0.0,-0.9848578803544136,0.17336365104545898,0.0,TP2,TW4
right_leg,main_loop_leg,25,0.01,3,0.24381095907640002,0.2537624267938041,0.24878669293510206,0.0099514677174041,0.6428285068279564,-0.20112809226931944,0.0,-0.9304172937482746,0.36650192290646544,0.0,TW4,TW5
right_leg,main_loop_leg,26,0.01,3,0.2537624267938041,0.2637138945112082,0.25873816065250616,0.009951467717404072,0.6335694891655059,-0.1974808602151492,0.0,-0.9304172937482746,0.36650192290646544,0.0,TW4,TW5
right_leg,main_loop_leg,27,0.01,3,0.2637138945112082,0.27366536222861226,0.2686896283699102,0.009951467717404072,0.6243104715030555,-0.19383362816097902,0.0,-0.9304172937482746,0.36650192290646544,0.0,TW4,TW5
right_leg,main_loop_leg,28,0.01,3,0.27366536222861226,0.28361682994601634,0.2786410960873143,0.009951467717404072,0.6150514538406051,-0.1901863961068088,0.0,-0.9304172937482746,0.36650192290646544,0.0,TW4,TW5
right_leg,main_loop_leg,29,0.01,3,0.28361682994601634,0.2935682976634204,0.28859256380471837,0.009951467717404072,0.6057924361781547,-0.1865391640526386,0.0,-0.9304172937482746,0.36650192290646544,0.0,TW4,TW5
right_leg,main_loop_leg,30,0.01,3,0.2935682976634204,0.30351976538082454,0.2985440315221225,0.009951467717404128,0.5965334185157043,-0.18289193199846837,0.0,-0.9304172937482746,0.36650192290646544,0.0,TW4,TW5
right_leg,main_loop_leg,31,0.01,3,0.30351976538082454,0.3134712330982286,0.30849549923952657,0.009951467717404072,0.5872744008532539,-0.17924469994429815,0.0,-0.9304172937482746,0.36650192290646544,0.0,TW4,TW5
right_leg,main_loop_leg,32,0.01,3,0.3134712330982286,0.3234227008156327,0.31844696695693064,0.009951467717404072,0.5780153831908035,-0.17559746789012795,0.0,-0.9304172937482746,0.36650192290646544,0.0,TW4,TW5
