source_id,metric,window_count,time_start,time_end,mean,std,min,max,slope_per_s,end_minus_start,base_case_id,variant_label,family,unit
viscosity_screening_salt_test_1_kirst_coarse_mesh,TP6,50,3231.0,3279.16352,434.284294,0.0,434.284294,434.284294,3.5558052147710803e-16,0.0,salt_test_1,kirst,temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW10,50,3231.0,3279.16352,422.97679725,0.0,422.97679725,422.97679725,1.5210944529854066e-15,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW11,50,3231.0,3279.16352,431.39466649999997,0.0,431.39466649999997,431.39466649999997,1.0963732745544166e-15,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW1,50,3231.0,3279.16352,425.806242,0.0,425.806242,425.806242,1.5013399795700117e-15,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW2,50,3231.0,3279.16352,424.91828049999987,1.1368683772161603e-13,424.9182805,424.9182805,6.123886758772416e-16,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW3,50,3231.0,3279.16352,424.97252999999995,5.684341886080802e-14,424.97253,424.97253,1.1852684049236936e-15,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW4,50,3231.0,3279.16352,434.45714774999993,5.684341886080802e-14,434.45714775,434.45714775,1.5704806365238938e-15,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW5,50,3231.0,3279.16352,438.2404742500001,5.684341886080802e-14,438.24047425000003,438.24047425000003,1.7877798440932376e-15,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW6,50,3231.0,3279.16352,441.8555265,0.0,441.8555265,441.8555265,8.296878834465854e-16,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW7,50,3231.0,3279.16352,432.38410574999995,5.684341886080802e-14,432.38410575,432.38410575,1.1457594580929037e-15,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW8,50,3231.0,3279.16352,432.73417824999996,5.684341886080802e-14,432.73417825,432.73417825,1.2544090618775757e-15,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,TW9,50,3231.0,3279.16352,422.3033275,0.0,422.3033275,422.3033275,1.2346545884621808e-15,0.0,salt_test_1,kirst,wall_temperature,K
viscosity_screening_salt_test_1_kirst_coarse_mesh,ambient_proxy_w,50,3231.0,3279.163522,167.80591747262395,2.3745747506034783e-11,167.80591747252998,167.80591747262997,8.164523862481662e-14,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,ambient_noncooling_proxy_w,50,3231.0,3279.163522,87.78273961262398,2.3749108206208877e-11,87.78273961252998,87.78273961262998,8.172919513683101e-14,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,cooling_branch_total_removal_w,50,3231.0,3279.163522,135.60317786,0.0,135.60317786,135.60317786,5.160856179708043e-16,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,cooling_branch_excess_w,50,3231.0,3279.163522,80.02317785999999,0.0,80.02317785999999,80.02317785999999,6.173272942234501e-17,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,net_total_q_w,50,3231.0,3279.163522,-9.48782502562405,2.375248289525711e-11,-9.48782502563005,-9.487825025530034,-8.148535085561274e-14,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_downcomer_net_q_w,50,3231.0,3279.163522,-19.821262675,0.0,-19.821262675,-19.821262675,3.0249037416949056e-17,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_heater_net_q_w,50,3231.0,3279.163522,213.09187967000003,2.842170943040401e-14,213.09187967,213.09187967,-2.0742197085907925e-16,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_upcomer_net_q_w,50,3231.0,3279.163522,-17.181574135730003,0.0,-17.181574135730003,-17.181574135730003,-3.2101019299619406e-17,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_test_section_net_q_w,50,3231.0,3279.163522,0.8062127769999999,1.1102230246251565e-16,0.806212777,0.806212777,2.430726221004835e-18,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_cooling_branch_net_q_w,50,3231.0,3279.163522,-135.60317786,0.0,-135.60317786,-135.60317786,-5.160856179708043e-16,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_upper_transport_net_q_w,50,3231.0,3279.163522,-10.6454664296,0.0,-10.6454664296,-10.6454664296,-8.333918472016576e-18,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_lower_transport_net_q_w,50,3231.0,3279.163522,-5.740452810600001,0.0,-5.740452810600001,-5.740452810600001,1.2655209531580728e-17,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_junctions_net_q_w,50,3231.0,3279.163522,-34.393983561694,2.374910833376002e-11,-34.393983561700004,-34.3939835616,-8.156622073115602e-14,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_other_net_q_w,50,3231.0,3279.163522,0.0,0.0,0.0,0.0,0.0,0.0,salt_test_1,kirst,heat_balance,W
viscosity_screening_salt_test_2_jin_coarse_mesh,mdot_mean_abs_kg_s,50,2383.0,2432.0,0.01316312608375,1.4973536421328281e-06,0.0131606408975,0.013165563744999999,2.6043169147698437e-08,3.9106250000059406e-07,salt_test_2,jin,flow,kg/s
viscosity_screening_salt_test_2_jin_coarse_mesh,tp_mean_k,50,2383.0,2432.0,447.89850816,0.008149992254719478,447.8783470000001,447.9153708333334,0.0002748472669080775,0.0136593333332371,salt_test_2,jin,temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,total_q_net_w,50,2383.0,2432.0,0.37152361999999994,0.00896964858818895,0.359729,0.38818,0.00010872993997599394,0.0008710000000000107,salt_test_2,jin,heat_balance,W
viscosity_screening_salt_test_2_jin_coarse_mesh,TP1,50,2383.0,2432.0,450.35745552000003,0.019026317560935067,450.330645,450.411116,0.00040891246098498883,0.016702999999949952,salt_test_2,jin,temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TP2,50,2383.0,2432.0,444.92749597999995,0.0340243292727375,444.836198,444.996605,0.0003146810564225876,0.01994000000001961,salt_test_2,jin,temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TP3,50,2383.0,2432.0,441.23040662,0.0020211670776065552,441.226689,441.23347,0.00013790698679512487,0.00678099999998949,salt_test_2,jin,temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TP4,50,2383.0,2432.0,449.12628548,0.0037505781220512945,449.11956,449.132639,0.00025930919567822844,0.013079000000004726,salt_test_2,jin,temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TP5,50,2383.0,2432.0,449.93140354,0.0037915622806958633,449.924873,449.93764,0.00026261248499442934,0.012766999999996642,salt_test_2,jin,temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TP6,50,2383.0,2432.0,451.81800182,0.0038414196057681817,451.811864,451.82455,0.0002656614165680707,0.012685999999973774,salt_test_2,jin,temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW10,50,2383.0,2432.0,441.13612961499996,0.003610835456727598,441.1300055,441.14227125,0.0002502099759909968,0.012265750000040043,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW11,50,2383.0,2432.0,448.934700245,0.003428929444620998,448.928876,448.94045025,0.0002375901680676372,0.011574250000023767,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW1,50,2383.0,2432.0,443.75669438,0.004042336387609811,443.75049425,443.76438175,0.00026139618247444235,0.011185000000011769,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW2,50,2383.0,2432.0,442.51094839500007,0.0038148582994968847,442.50409225,442.51696575,0.00025804442977185225,0.011610000000018772,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW3,50,2383.0,2432.0,444.48328277499996,0.0075926183331665184,444.46500125,444.4961115,0.0003237562665074567,0.019269500000007156,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW4,50,2383.0,2432.0,452.11200733499993,0.003777214908368159,452.10531825,452.11954675,0.00020730387755175565,0.013882000000023709,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW5,50,2383.0,2432.0,456.50481866000007,0.006885684764378538,456.49275275,456.51960475,0.0003246122208890807,0.00551800000005187,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW6,50,2383.0,2432.0,459.68014538999995,0.003538299965438944,459.67424900000003,459.6859155,0.0002442282833144393,0.01166649999998981,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW7,50,2383.0,2432.0,451.68287876,0.0037475487214818095,451.67626525000003,451.6890755,0.0002594619207684409,0.012810249999972712,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW8,50,2383.0,2432.0,451.07880451000005,0.0036247490823374234,451.07262049999997,451.084936,0.0002511785594245331,0.012315500000056545,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,TW9,50,2383.0,2432.0,440.72466109500004,0.003672579371129261,440.71849050000003,440.7309215,0.00025446058823565493,0.01243099999999231,salt_test_2,jin,wall_temperature,K
viscosity_screening_salt_test_2_jin_coarse_mesh,ambient_proxy_w,50,2383.0,2432.0,186.88576337949303,0.009072215887255526,186.86844931582002,186.89838651377,-0.0001455303594056486,-0.0026858741700266364,salt_test_2,jin,heat_balance,W
viscosity_screening_salt_test_2_jin_coarse_mesh,ambient_noncooling_proxy_w,50,2383.0,2432.0,106.87502347949301,0.009072215887255826,106.85770941582001,106.88764661376999,-0.00014553035940605263,-0.0026858741700124256,salt_test_2,jin,heat_balance,W
viscosity_screening_salt_test_2_jin_coarse_mesh,cooling_branch_total_removal_w,50,2383.0,2432.0,136.3507399,0.0,136.3507399,136.3507399,2.303934784280602e-16,0.0,salt_test_2,jin,heat_balance,W
