source_id,case_label,span_name,landmark_name,landmark_label,landmark_role,s_landmark_m,loop_s_m,loop_s_fraction,usable_profile_count,mean_delta99_u_m,mean_delta99_t_m,mean_shape_factor_u
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,upper_leg_anchor_TW9,TW9,anchor,0.6348863885521198,2.449700019167212,0.6641947418000165,5,0.0034770648810379112,5.830954521032149e-10,2.4697594530104174
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,upper_leg_end_TP1,TP1,end,0.9238969228247695,2.7387105534398617,0.7425550617113357,0,0.017924541740918457,nan,2.577419072636716
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,upper_leg_midpoint_midpoint,midpoint,midpoint,0.46194846141238477,2.276762092027477,0.6173055468107235,5,0.009542027107851847,0.0014801748297906096,2.4701967822177044
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,upper_leg_start_TP6,TP6,start,0.0,1.8148136306150922,0.4920560319101112,0,0.0067325101098032495,nan,2.4525349555516387
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_lower_leg,left_lower_leg_anchor_TW7,TW7,anchor,0.169958,3.5346825534398616,0.9583694115841704,4,0.0010067574751991778,4.5002250891229754e-10,2.287541541161832
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_lower_leg,left_lower_leg_end_TP4,TP4,end,0.323501,3.6882255534398616,1.0,4,0.0014918175225757007,4.499999765178453e-12,2.862826614509024
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,midpoint,0.1617505,3.526475053439862,0.956144086727792,4,0.005553495162543089,3.5002892857644576e-10,3.080842774540494
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_lower_leg,left_lower_leg_start_TP3,TP3,start,0.0,3.3647245534398618,0.912288173455584,0,0.0033033465239145072,nan,3.0421649528997583
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_upper_leg,left_upper_leg_anchor_TW8,TW8,anchor,0.17916100000000001,2.917871553439862,0.7911315376898462,4,0.009981635564183636,1.001012070491365e-10,4.569477837267388
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_upper_leg,left_upper_leg_end_TP6,TP6,end,0.37473599999999996,3.1134465534398617,0.8441583922480211,0,0.019084315708169628,nan,5.394350229346787
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_upper_leg,left_upper_leg_midpoint_midpoint,midpoint,midpoint,0.18736799999999998,2.9260785534398615,0.7933567269796784,4,0.009966342267676873,5.000201799385446e-10,4.620415299319664
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_upper_leg,left_upper_leg_start_TP5,TP5,start,0.0,2.7387105534398617,0.7425550617113357,4,0.003592403031176834,4.499999766548003e-12,3.075207792802716
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,lower_leg_anchor_TW1,TW1,anchor,0.1699580000001838,0.1699580000001838,0.046081238128636334,0,nan,nan,nan
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,lower_leg_anchor_TW2,TW2,anchor,0.47475800000018387,0.47475800000018387,0.12872260471092825,4,0.43854226917094863,7.071066434312949e-11,5.35928507016521
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,lower_leg_anchor_TW3,TW3,anchor,0.7795577500002864,0.7795577500002864,0.21136390350997483,4,0.1510661791509605,0.13064050031558738,5.355729405416049
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,lower_leg_end_TP2,TP2,end,0.9495160000002864,0.9495160000002864,0.2574452094218344,4,0.0191612313490973,3.535533648931765e-10,4.859722458393325
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,lower_leg_midpoint_midpoint,midpoint,midpoint,0.4747580000001432,0.4747580000001432,0.1287226047109172,4,0.438542269170886,7.071066434312949e-11,5.359285069881701
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,lower_leg_start_TP1,TP1,start,0.0,0.0,0.0,0,nan,nan,nan
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,right_leg_anchor_TW4,TW4,anchor,0.2427426380687218,1.143156268683814,0.309947494295092,4,0.22000119625218958,0.1975193184571148,7.885263571518684
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,right_leg_anchor_TW5,TW5,anchor,0.46274284805555344,1.3631564786706456,0.3695968315710203,4,0.41226425154756446,0.4015220862364523,5.94969204588823
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,right_leg_anchor_TW6,TW6,anchor,0.6827428747919154,1.5831565054070076,0.42924611916168204,4,0.6174149150023515,0.601028776161451,16.115292417477182
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,right_leg_end_TP3,TP3,end,0.9254864977185796,1.8259001283336718,0.49506194832111805,4,0.7186078092976909,0.7104006524863956,419.2567865260223
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,right_leg_midpoint_midpoint,midpoint,midpoint,0.4627432488592898,1.363156879474382,0.3695969402421768,4,0.4122646061375138,0.40152243160257917,5.949692691656235
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,right_leg_start_TP2,TP2,start,0.0,0.9004136306150922,0.24413193216323553,4,0.011475219802812912,0.009062457681505293,3.1999246050599384
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,test_section_span,test_section_span_end_TP5,TP5,end,0.25127800000000006,3.3647245534398618,0.912288173455584,4,0.0019480968753626626,2.5002501942861337e-10,2.407163532193648
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,test_section_span,test_section_span_midpoint_midpoint,midpoint,midpoint,0.12563900000000003,3.2390855534398617,0.8782232828518026,4,0.0017919440585642049,3.5355335851468113e-12,2.54639601216265
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,test_section_span,test_section_span_start_TP4,TP4,start,0.0,3.1134465534398617,0.8441583922480211,4,0.0011194139552847926,2.5002501942861337e-10,2.155332057856799
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,upper_leg_anchor_TW10,TW10,anchor,0.4619488994411697,2.2767625300562617,0.6173056655748225,4,0.009607958229248745,0.0014821751617083232,2.4964626581054947
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,upper_leg_anchor_TW11,TW11,anchor,0.2890114103302195,2.1038250409453116,0.5704165893496285,4,0.009682616333921515,0.001657278420210982,2.500330497391973
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,upper_leg_anchor_TW9,TW9,anchor,0.6348863885521198,2.449700019167212,0.6641947418000165,4,0.0035265255775946136,5.830954521032149e-10,2.447710473131922
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,upper_leg_end_TP1,TP1,end,0.9238969228247695,2.7387105534398617,0.7425550617113357,0,0.017737220663867473,nan,2.5612675216706746
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,upper_leg_midpoint_midpoint,midpoint,midpoint,0.46194846141238477,2.276762092027477,0.6173055468107235,4,0.009607957432381777,0.0014821757394848784,2.4964631750700925
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,upper_leg_start_TP6,TP6,start,0.0,1.8148136306150922,0.4920560319101112,0,0.00626475440314533,nan,2.401492262401051
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_lower_leg,left_lower_leg_anchor_TW7,TW7,anchor,0.169958,3.5346825534398616,0.9583694115841704,4,0.001001598977912857,4.5002250891229754e-10,2.2208993885119517
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_lower_leg,left_lower_leg_end_TP4,TP4,end,0.323501,3.6882255534398616,1.0,4,0.0013674907102451843,4.499999765178453e-12,2.7921610007247546
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,midpoint,0.1617505,3.526475053439862,0.956144086727792,4,0.009975043360928481,3.5002892857644576e-10,3.1579066404948084
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_lower_leg,left_lower_leg_start_TP3,TP3,start,0.0,3.3647245534398618,0.912288173455584,0,0.003623599379603153,nan,3.5597227868117294
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_upper_leg,left_upper_leg_anchor_TW8,TW8,anchor,0.17916100000000001,2.917871553439862,0.7911315376898462,4,0.009994473084418426,1.001012070491365e-10,4.3691360570759645
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_upper_leg,left_upper_leg_end_TP6,TP6,end,0.37473599999999996,3.1134465534398617,0.8441583922480211,0,0.019132878139773726,nan,6.21921069909925
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_upper_leg,left_upper_leg_midpoint_midpoint,midpoint,midpoint,0.18736799999999998,2.9260785534398615,0.7933567269796784,4,0.009979780559943571,5.000201799385446e-10,4.417525428821683
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_upper_leg,left_upper_leg_start_TP5,TP5,start,0.0,2.7387105534398617,0.7425550617113357,4,0.0041205693996824635,4.499999766548003e-12,3.099051920643502
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,lower_leg_anchor_TW1,TW1,anchor,0.1699580000001838,0.1699580000001838,0.046081238128636334,0,nan,nan,nan
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,lower_leg_anchor_TW2,TW2,anchor,0.47475800000018387,0.47475800000018387,0.12872260471092825,4,0.43745018018263343,7.071066434312949e-11,5.50368811338309
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,lower_leg_anchor_TW3,TW3,anchor,0.7795577500002864,0.7795577500002864,0.21136390350997483,4,0.15049668603189348,0.124752320455786,5.536215422670624
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,lower_leg_end_TP2,TP2,end,0.9495160000002864,0.9495160000002864,0.2574452094218344,4,0.019108698045252143,3.535533648931765e-10,5.8347890557317
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,lower_leg_midpoint_midpoint,midpoint,midpoint,0.4747580000001432,0.4747580000001432,0.1287226047109172,4,0.4374501801810377,7.071066434312949e-11,5.503688113468153
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,lower_leg_start_TP1,TP1,start,0.0,0.0,0.0,0,nan,nan,nan
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,right_leg,right_leg_anchor_TW4,TW4,anchor,0.2427426380687218,1.143156268683814,0.309947494295092,4,0.21981396625217461,0.1969816472909279,7.763157526545487
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,right_leg,right_leg_anchor_TW5,TW5,anchor,0.46274284805555344,1.3631564786706456,0.3695968315710203,4,0.41227049828124296,0.40121864350786113,5.89825231917883
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,right_leg,right_leg_anchor_TW6,TW6,anchor,0.6827428747919154,1.5831565054070076,0.42924611916168204,4,0.6174153987138564,0.6005608275050421,16.53764497522337
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,right_leg,right_leg_end_TP3,TP3,end,0.9254864977185796,1.8259001283336718,0.49506194832111805,4,0.7186078092976909,0.7153621525289156,483.03405973329944
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,right_leg,right_leg_midpoint_midpoint,midpoint,midpoint,0.4627432488592898,1.363156879474382,0.3695969402421768,4,0.41227085289159304,0.4012189888656937,5.898252810227189
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,right_leg,right_leg_start_TP2,TP2,start,0.0,0.9004136306150922,0.24413193216323553,4,0.012779528596125264,0.008168367557672888,3.1431862294954374
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,test_section_span,test_section_span_end_TP5,TP5,end,0.25127800000000006,3.3647245534398618,0.912288173455584,4,0.0020891790364314174,2.5002501942861337e-10,2.409052450410274
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,test_section_span,test_section_span_midpoint_midpoint,midpoint,midpoint,0.12563900000000003,3.2390855534398617,0.8782232828518026,4,0.001934212006132463,3.5355335851468113e-12,2.5338888654043394
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,test_section_span,test_section_span_start_TP4,TP4,start,0.0,3.1134465534398617,0.8441583922480211,4,0.0011519977927954303,2.5002501942861337e-10,2.151683728274331
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upper_leg,upper_leg_anchor_TW10,TW10,anchor,0.4619488994411697,2.2767625300562617,0.6173056655748225,4,0.009695898699020083,0.001487673765477939,2.532281794040925
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upper_leg,upper_leg_anchor_TW11,TW11,anchor,0.2890114103302195,2.1038250409453116,0.5704165893496285,4,0.009692572139405716,0.0015073433697666261,2.5400182870411143
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upper_leg,upper_leg_anchor_TW9,TW9,anchor,0.6348863885521198,2.449700019167212,0.6641947418000165,4,0.003299259757839954,5.830954521032149e-10,2.4389364123821147
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upper_leg,upper_leg_end_TP1,TP1,end,0.9238969228247695,2.7387105534398617,0.7425550617113357,0,0.017385659175099683,nan,2.5386757838697256
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upper_leg,upper_leg_midpoint_midpoint,midpoint,midpoint,0.46194846141238477,2.276762092027477,0.6173055468107235,4,0.009695898039942927,0.0014876743346738702,2.5322822676752104
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upper_leg,upper_leg_start_TP6,TP6,start,0.0,1.8148136306150922,0.4920560319101112,0,0.0031976296205314587,nan,2.4062033714399673
