source_id,time_s,span_name,span_kind,bin_index,s_start_m,s_end_m,s_mid_m,dp_major_gradient_pa_per_m,dp_major_gradient_estimated_pa_per_m,dp_major_gradient_direct_prgh_pa_per_m,dp_major_gradient_direct_p_pa_per_m,delta_dp_major_pa,delta_dp_major_estimated_pa,delta_dp_major_direct_prgh_pa,cumulative_dp_major_pa,cumulative_dp_major_estimated_pa,cumulative_dp_major_direct_prgh_pa,flow_alignment_sign,darcy_f,darcy_f_shear,darcy_f_pressure_drop_prgh,p_wall_area_avg_pa,p_rgh_wall_area_avg_pa,t_wall_area_avg_k,bulk_temp_fluid_area_avg_k,bulk_temp_area_weighted_k,bulk_temp_union_area_avg_k,bulk_cross_section_face_count,bulk_cross_section_area_m2,bulk_cross_section_total_face_count,bulk_cross_section_total_area_m2,bulk_cross_section_region_count,bulk_cross_section_reference_area_m2,bulk_cross_section_area_ratio_to_geom,bulk_cross_section_chosen_region_area_ratio_to_reference,bulk_cross_section_chosen_region_signed_mass_flux_kg_s,bulk_cross_section_chosen_region_aligned_signed_mass_flux_kg_s,bulk_cross_section_chosen_region_positive_mass_flux_kg_s,bulk_cross_section_region_selection_status,bulk_temp_tp_endpoint_proxy_k,bulk_minus_wall_tp_endpoint_proxy_k,effective_htc_tp_endpoint_proxy_w_m2_k,effective_ua_per_m_tp_endpoint_proxy_w_m_k,bulk_minus_wall_temp_k,wall_heatflux_area_avg_w_m2,wall_heat_per_length_w_m,effective_htc_w_m2_k,effective_ua_per_m_w_m_k,thermal_support_status,thermal_support_warning_flag,hydraulic_diameter_geom_m,bulk_velocity_m_s,rho_bulk_kg_m3,warning_flag
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,10,0.09399922517410303,0.10389388045558756,0.0989465528148453,9.552049587892213,9.552049587892213,-7.814909683731324,9.723188388759972,0.09451423790383984,0.09451423790383984,-0.07732583737645676,0.9736190610781066,0.9736190610781066,-1.2211278378627552,1.0,0.6592353448499745,0.6592353448499745,-0.5393465175114165,1.4000883494228575,-4.573927511308303,464.5213425605482,458.7966071863864,458.75976703570217,459.82178450761626,576.0,0.0003827263577654326,1152.0,0.000765452717892452,2.0,0.0003824325571,0.9908739554180372,1.0007682417722499,0.013614838807290232,0.013614838807290232,0.013614838807290232,aligned_area_match,455.21474703296707,-9.306595527581123,42.5905851332477,2.9672457620840724,-5.72473537416181,-396.3733491181461,-27.61495613864567,69.23871990784924,4.823796094276048,usable,no,0.022176348548707866,0.01813650699225289,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,11,0.10389388045558756,0.11378853573707208,0.10884120809632981,11.539357112004886,11.539357112004886,-12.851449773575014,1038.4773258466785,0.11417796079323508,0.11417796079323508,-0.12716066537683704,1.0877970218713418,1.0877970218713418,-1.2993361031104067,1.0,0.6160079605587128,0.6160079605587128,-0.6860516828105356,-11.483075164270637,-4.495719246060651,467.24698953235645,458.78040854072873,458.72435764749775,459.82689116042945,606.0,0.0003827263575717444,1218.0,0.0007654527177772087,2.0,0.0003824325571,1.09808028714211,1.0007682412657863,0.01361464074936409,0.01361464074936409,0.01361464074936409,aligned_area_match,455.16125173626375,-12.085737796092701,33.570377630716244,2.2217147441682616,-8.466580991627723,-405.72278176065225,-26.851061855730784,47.92049850605055,3.171417350437298,usable,no,0.021066005724701183,0.020098763023279346,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,12,0.11378853573707208,0.1236831910185566,0.11873586337781435,13.045228352030726,13.045228352030726,-38.76749575414966,-5090.493924509936,0.1290780376115924,0.1290780376115924,-0.3835910066137255,1.216875059482934,1.216875059482934,-1.4754491686164295,1.0,0.6943716061989311,0.6943716061989311,-2.063516833028737,-19.15066196435867,-4.319606180554628,473.49879911469293,454.40142764955516,452.86323278478187,456.9334889248036,606.0,0.0003824761171239713,1244.0,0.0007658985820711111,2.0,0.0003824325571,1.0986410491209904,1.0001139024990486,0.01361414607758814,0.01361414607758814,0.01361414607758814,aligned_area_match,455.10775643956043,-18.391042675132496,89.01641565890019,5.8877489677352814,-19.09737146513777,1637.104699170166,108.28184252608686,85.72408523124237,5.6699867164313815,usable,no,0.021053742615069742,0.020122183573269566,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,13,0.1236831910185566,0.13357784630004113,0.12863051865929886,12.894137839688327,12.894137839688327,-53.340749295847935,-8822.051868123504,0.12758304907566165,0.12758304907566165,-0.5277883267385042,1.3444581085585958,1.3444581085585958,-2.0665181163378583,1.0,0.9914022336712844,0.9914022336712844,-4.101254279664338,89.25429002676363,-3.7285372328331996,473.6709791337073,454.20024026314576,452.7008826768025,456.5997741539671,576.0,0.00038247611879658897,1152.0,0.0007649522361987315,2.0,0.0003824325571,0.9483505426782723,1.0001139068726765,0.013614112735842397,0.013614112735842397,0.013614112735842397,aligned_area_match,455.0542611428572,-18.616717990850134,286.03169903916665,20.36276790327264,-19.470738870561547,5324.971477455885,379.0879075683614,273.4858452396424,19.469621060016213,usable,no,0.022660671371217904,0.017369534520304035,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,14,0.13357784630004113,0.14347250158152566,0.1385251739407834,13.82417480775091,13.82417480775091,-48.43859878942371,-7002.970799582173,0.13678544427367798,0.13678544427367798,-0.4792832373394816,1.4812435528322738,1.4812435528322738,-2.531025822093437,1.0,0.9454538108506164,0.9454538108506164,-3.3127805785592086,155.43166225655864,-3.264029527077621,473.52939554655234,453.99904845353507,452.53933688786776,456.37992403188167,576.0,0.0003824761180612818,1152.0,0.0007649522357739463,2.0,0.0003824325571,0.9938285989493081,1.0001139049499659,0.013614133259902713,0.013614133259902713,0.013614133259902713,aligned_area_match,455.00076584615385,-18.528629700398483,287.4167288983605,19.987726157437464,-19.53034709301727,5325.438139457541,370.34517652412745,272.6750381902612,18.962549654662197,usable,no,0.02213611873822626,0.018202488861503562,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,15,0.14347250158152566,0.1533671568630102,0.14841982922226793,14.598814142622906,14.598814142622906,-47.65329716998141,-7316.981438562964,0.14445023345971483,0.14445023345971483,-0.47151294852310843,1.6256937862919887,1.6256937862919887,-3.0250845910168214,1.0,0.8029033239684941,0.8029033239684941,-2.6208286729350956,227.83825404309903,-2.7699707581542365,473.403572623014,453.79787614340006,452.37847004685955,456.20697797832946,576.0,0.0003824761187536726,1182.0,0.0007649522355176869,2.0,0.0003824325571,1.0843604279609493,1.0001139067604572,0.013614149124785984,0.013614149124785984,0.013614149124785984,aligned_area_match,454.94727054945054,-18.45630207356345,288.5647889363645,19.21160286413999,-19.605696479613925,5325.838912403623,354.5751457779044,271.6475243785116,18.085312406350518,usable,no,0.021191924155518318,0.019860626467129546,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,16,0.1533671568630102,0.16326181214449473,0.15831448450375246,13.44132570973903,13.44132570973903,-47.04074809696698,-7004.350749136618,0.13299728442402312,0.13299728442402312,-0.46545198660263776,1.7586910707160117,1.7586910707160117,-3.474051719139654,1.0,0.9192702485909213,0.9192702485909213,-3.217179698701113,300.2296803277613,-2.321003630031404,472.67408900229526,453.596390303561,452.21815527528406,456.043443471941,592.0,0.0003824761202349881,1168.0,0.0007649522382410592,2.0,0.0003824325571,0.9938286046935664,1.0001139106338603,0.013614334849550937,0.013614334849550937,0.013614334849550937,aligned_area_match,454.8937752527473,-17.780313749547986,299.6703808292841,20.839877804535643,-19.077698698734253,5328.233392591202,370.53956586688497,279.2912015611565,19.422655306505558,usable,no,0.022136118737156187,0.0182024888632634,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,17,0.16326181214449473,0.17315646742597926,0.168209139785237,13.52302682611526,13.52302682611526,-48.689388348389215,-6949.071685537426,0.13380568880667837,0.13380568880667837,-0.4817647135736408,1.89249675952269,1.89249675952269,-3.955988564222097,1.0,1.039756140865804,1.039756140865804,-3.7436212455389035,366.4495263097286,-1.839066784948961,472.87067961149876,453.39554088534584,452.0580360644312,455.88234197258794,610.0,0.0003824761216234158,1186.0,0.0007649522378773016,2.0,0.0003824325571,0.9483505497276121,1.0001139142643767,0.013613558574819998,0.013613558574819998,0.013613558574819998,aligned_area_match,454.84027995604396,-18.0303996554548,295.47780145941334,21.035241589554925,-19.47513872615292,5327.582849628348,379.2738127087196,273.55814633936365,19.474768218179495,usable,no,0.022660671370737438,0.0173695345210406,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,18,0.17315646742597926,0.1830511227074638,0.17810379506672153,13.554299634012985,13.554299634012985,-49.48109390600302,-6732.517085626574,0.13411512246051044,0.13411512246051044,-0.48959836715066485,2.0266118819832006,2.0266118819832006,-4.437581146286935,1.0,1.0421606252574929,1.0421606252574929,-3.8044937146071827,437.7470180371963,-1.3574742028841225,472.71007408583625,453.1944682364503,451.8993442546693,455.7230069253248,576.0,0.000382476117054793,1152.0,0.0007649522349783038,2.0,0.0003824325571,0.9483505434363889,1.0001139023181587,0.013614156434100824,0.013614156434100824,0.013614156434100824,aligned_area_match,454.7867846593407,-17.923289426495558,297.2727231399008,21.163023082416714,-19.515605849385963,5328.105055438925,379.3109878457609,273.01766066394333,19.436290667742476,usable,no,0.02266067131056203,0.017369534613290185,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,19,0.1830511227074638,0.19294577798894832,0.18799845034820606,14.962784836240141,14.962784836240141,-44.339692050976346,-7239.126454727707,0.14805159800562018,0.14805159800562018,-0.4387259681315908,2.174663479988821,2.174663479988821,-4.935185298523427,1.0,0.8229209278558314,0.8229209278558314,-2.4385875305148095,499.68139778768824,-0.8598700506476313,472.93914477294845,452.99334761433624,451.7405504395381,455.5644994185355,576.0,0.0003824761174860184,1186.0,0.0007649522355907701,2.0,0.0003824325571,1.0843604244031377,1.000113903445744,0.013614150170478926,0.013614150170478926,0.013614150170478926,aligned_area_match,454.7332893626374,-18.205855410311074,292.6177375192406,19.481433562460328,-19.94579715861221,5327.356219767653,354.6761626237341,267.09166735245793,17.7819998771316,usable,no,0.02119192415516534,0.019860626467791152,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,20,0.19294577798894832,0.20284043327043283,0.1978931056296906,13.857460569183589,13.857460569183589,-44.22953507585607,-7279.876600953835,0.13711479540883567,0.13711479540883567,-0.4376360028359234,2.3117782753976566,2.3117782753976566,-5.3150330825501175,1.0,0.8406371449436446,0.8406371449436446,-2.6831027158782628,581.0043396544081,-0.4800222666209408,472.0335951685428,452.7922410430603,451.58244761774193,455.40725688557177,576.0,0.00038247611807140435,1158.0,0.0007649522336152011,2.0,0.0003824325571,1.0426581930177747,1.0001139049764347,0.013614142761642701,0.013614142761642701,0.013614142761642701,aligned_area_match,454.67979406593406,-17.353801102608713,307.1550899769693,20.85421419569009,-19.241354125482474,5330.308339114208,361.899885303205,277.02355584501004,18.808441596317767,usable,no,0.02161156615565197,0.01909682833068405,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,21,0.20284043327043283,0.21273508855191736,0.2077877609111751,13.649076234451412,13.649076234451412,-48.75474378951562,-6774.226504936155,0.13505290425059968,0.13505290425059968,-0.48241138313435594,2.4468311796482562,2.4468311796482562,-5.810457304195275,1.0,1.0494478058290986,1.0494478058290986,-3.748646283073786,643.7451367040551,0.01540195502421666,472.25771297653495,452.59164100511543,451.42663109617786,455.2516238575162,608.0,0.00038247611672508113,1184.0,0.0007649522340516203,2.0,0.0003824325571,0.9483505376110908,1.0001139014560148,0.01361452407823793,0.01361452407823793,0.01361452407823793,aligned_area_match,454.6262987692308,-17.631414207304147,302.2772623363367,21.519299279917604,-19.666071971419512,5329.57561770189,379.4156790551691,271.0035651983428,19.2929060570189,usable,no,0.02266067137039201,0.017369534521570147,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,22,0.21273508855191736,0.2226297438334019,0.21768241619265963,13.684117224419575,13.684117224419575,-47.30544402848952,-7207.817488503011,0.1353996227670566,0.1353996227670566,-0.46807106159946477,2.582230802415313,2.582230802415313,-6.279855848818828,1.0,1.05214201744986,1.05214201744986,-3.6372127262748957,715.061611784486,0.48480049964776983,472.10547254508185,452.3902730083106,451.276024004558,455.0996768726616,576.0,0.0003824761163236338,1152.0,0.0007649522345702469,2.0,0.0003824325571,0.9483505416407043,1.0001139004062942,0.013614171738440102,0.013614171738440102,0.013614171738440102,aligned_area_match,454.5728034725275,-17.53266907255437,304.0079328529063,21.642506692810866,-19.71519953677125,5330.0704821413365,379.450907745596,270.35336224724,19.24661766866086,usable,no,0.02266067131035622,0.017369534613605696,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,23,0.2226297438334019,0.23252439911488643,0.22757707147414416,13.706406275232979,13.706406275232979,-45.74814425888156,-7008.053294795138,0.13562016524140674,0.13562016524140674,-0.4526621172092587,2.7178509676567195,2.7178509676567195,-6.746599427394204,1.0,1.0538557879055341,1.0538557879055341,-3.5174753793981033,786.3828754652409,0.9515440782231462,471.95580850858727,452.2769234918941,451.60685175160364,455.18936797941626,576.0,0.0003824761150556293,1152.0,0.000764952231515953,2.0,0.0003824325571,0.9483505335271923,1.000113897090665,0.01361422853085096,0.01361422853085096,0.01361422853085096,aligned_area_match,454.51930817582416,-17.436500332763103,305.71254897186583,21.763859391579103,-19.678885016693187,5330.5569618777945,379.48554152347845,270.8769809547642,19.28389444836782,usable,no,0.022660671369728786,0.017369534522586872,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,24,0.23252439911488643,0.24241905439637096,0.2374717267556287,15.40719584790211,15.40719584790211,-44.217995374757884,-6808.262299420046,0.15244889176931117,0.15244889176931117,-0.4375218214715067,2.8702998594260305,2.8702998594260305,-7.185180083237345,1.0,0.65738315176908,0.65738315176908,-1.8866616256018418,853.7461548770256,1.3901247340662872,471.8169276768716,452.3085995397584,451.50529906565174,455.06394113081296,576.0,0.0003824325513908689,1152.0,0.0007648651093671878,2.0,0.0003824325571,1.200119442584721,0.9999999850715348,0.013614149932604127,0.013614149932604127,0.013614149932604127,aligned_area_match,454.4658128791209,-17.35111479775071,307.2429895017936,19.442499830095812,-19.50832813711321,5331.008381649737,337.3490465072411,273.268336690927,17.2925657255815,usable,no,0.020142818939763114,0.021983317251403466,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,25,0.24241905439637096,0.2523137096778555,0.24736638203711322,13.729598036460038,13.729598036460038,-45.29695348462748,-7008.952245077415,0.13584963972411898,0.13584963972411898,-0.4481977400318285,3.0061494991501494,3.0061494991501494,-7.6216430703372176,1.0,1.0556389521111869,1.0556389521111869,-3.482784301722372,921.113692502618,1.8265877211661596,471.6804238543548,452.216502814034,451.7110399557975,455.09293341004064,576.0,0.0003824325517072667,1152.0,0.000764865107995964,2.0,0.0003824325571,0.9482425180573592,0.9999999858988645,0.013614333596017797,0.013614333596017797,0.013614333596017797,aligned_area_match,454.4123175824176,-17.2681062719372,308.74561347956563,21.979785070161636,-19.46392104032077,5331.452064559586,379.54926442588976,273.91459580601145,19.500144068588696,usable,no,0.022660671370122603,0.01736953452198315,1953.7492466991998,yes
val_salt_test_2_coarse_mesh_laminar,7483.0,lower_leg,main_loop_leg,26,0.2523137096778555,0.26220836495933997,0.25726103731859773,13.766348647294434,13.766348647294434,-46.3670694270833,-7209.6591437831885,0.13621327434970856,0.13621327434970856,-0.4587861683936472,3.142362773499858,3.142362773499858,-8.081575563301001,1.0,1.0584646123796948,1.0584646123796948,-3.5650631424307013,992.4484875758816,2.286520214129943,471.53810923680015,452.1207582852581,451.7583443656822,455.04342763889423,576.0,0.0003824325612705148,1152.0,0.0007648651183423354,2.0,0.0003824325571,0.9482425469017255,1.0000000109052294,0.013614472272539084,0.013614472272539084,0.013614472272539084,aligned_area_match,454.35882228571427,-17.179286951085885,310.36879704401605,22.095340420123357,-19.417350951542062,5331.914625082488,379.5821933592257,274.59536774036854,19.54860857727251,usable,no,0.022660671308798296,0.017369534615994015,1953.7492466991998,yes
