candidate_id,case_id,split_role,sensor,kind,candidate_error_K,candidate_abs_error_K,m3_error_K,m3_abs_error_K,abs_error_delta_vs_m3_K,candidate_predicted_K,target_K,prediction_source_segment,comparison_status,probe_gate
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW8,TW,-37.66968381,37.66968381,-13.01897307,13.01897307,24.65071074,439.7003162,477.37,left_upper_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW9,TW,-41.89787921,41.89787921,2.874608504,2.874608504,39.02327071,435.9821208,477.88,cooled_incline_pre_hx,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP1,TP,-33.34111594,33.34111594,-20.51460024,20.51460024,12.8265157,432.4688841,465.81,top_horizontal_exit,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP2,TP,,,,,,nan,458.52,,not_compared_missing_m3_or_candidate,not_compared
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP3,TP,-17.34758662,17.34758662,-8.642879738,8.642879738,8.704706882,441.9724134,459.32,left_lower_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP4,TP,-21.04634369,21.04634369,-11.25390723,11.25390723,9.792436462,441.5236563,462.57,left_lower_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP5,TP,-21.27218629,21.27218629,-12.68597574,12.68597574,8.58621055,442.3778137,463.65,test_section,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP6,TP,-30.77402959,30.77402959,-14.32783545,14.32783545,16.44619414,435.6959704,466.47,left_upper_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW1,TW,-23.60914638,23.60914638,-39.25074637,39.25074637,-15.64159999,431.3908536,455,right_vertical,compared,pass
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW10,TW,180.7575493,180.7575493,,,,579.8475493,399.09,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW11,TW,-28.60129017,28.60129017,-14.11077639,14.11077639,14.49051378,431.9487098,460.55,cooled_incline_post_hx,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW2,TW,-25.07750075,25.07750075,-34.99323507,34.99323507,-9.915734322,431.0024992,456.08,right_vertical,compared,pass
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW3,TW,-24.08463707,24.08463707,-12.18741081,12.18741081,11.89722626,430.8153629,454.9,right_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW4,TW,-24.85261364,24.85261364,-10.35121844,10.35121844,14.5013952,433.1473864,458,heated_incline,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW5,TW,-49.88720099,49.88720099,-8.371969995,8.371969995,41.515231,435.702799,485.59,heated_incline,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW6,TW,-41.66294737,41.66294737,-6.406944164,6.406944164,35.25600321,438.4670526,480.13,heated_incline,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW7,TW,-24.13342855,24.13342855,-14.18859116,14.18859116,9.944837394,440.7065715,464.84,left_lower_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW8,TW,-23.68279968,23.68279968,-14.27661257,14.27661257,9.406187113,437.9872003,461.67,left_upper_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW9,TW,-27.9259044,27.9259044,0.9395367915,0.9395367915,26.98636761,434.5640956,462.49,cooled_incline_pre_hx,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP1,TP,-47.28681108,47.28681108,-19.17962826,19.17962826,28.10718282,434.0531889,481.34,top_horizontal_exit,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP2,TP,,,,,,nan,475.74,,not_compared_missing_m3_or_candidate,not_compared
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP3,TP,-31.89093222,31.89093222,-8.399781171,8.399781171,23.49115105,444.0590678,475.95,left_lower_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP4,TP,-35.25739441,35.25739441,-10.40590913,10.40590913,24.85148528,443.6326056,478.89,left_lower_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP5,TP,-34.90199818,34.90199818,-11.54172848,11.54172848,23.3602697,444.4180018,479.32,test_section,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP6,TP,-44.26121138,44.26121138,-13.12994696,13.12994696,31.13126442,437.0987886,481.36,left_upper_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW1,TW,-36.81511018,36.81511018,-38.91430014,38.91430014,-2.099189961,432.9548898,469.77,right_vertical,compared,pass
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW10,TW,172.8906169,172.8906169,,,,582.8206169,409.93,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW11,TW,-42.61243427,42.61243427,-11.6845683,11.6845683,30.92786597,433.5275657,476.14,cooled_incline_post_hx,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW2,TW,-38.60559109,38.60559109,-34.70669727,34.70669727,3.898893825,432.5444089,471.15,right_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW3,TW,-38.08561423,38.08561423,-11.11150205,11.11150205,26.97411218,432.3343858,470.42,right_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW4,TW,-40.0657212,40.0657212,-8.331055108,8.331055108,31.73466609,434.7942788,474.86,heated_incline,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW5,TW,-66.2229209,66.2229209,-6.164728117,6.164728117,60.05819278,437.4970791,503.72,heated_incline,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW6,TW,-56.35290625,56.35290625,-3.870175098,3.870175098,52.48273115,440.4070937,496.76,heated_incline,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW7,TW,-38.45199501,38.45199501,-13.74638057,13.74638057,24.70561444,442.808005,481.26,left_lower_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW8,TW,-37.661027,37.661027,-13.01897307,13.01897307,24.64205393,439.708973,477.37,left_upper_vertical,compared,fail
WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW9,TW,-41.88927224,41.88927224,2.874608504,2.874608504,39.01466374,435.9907278,477.88,cooled_incline_pre_hx,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP1,TP,44.76802117,44.76802117,-20.51460024,20.51460024,24.25342093,510.5780212,465.81,top_horizontal_exit,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP2,TP,,,,,,nan,458.52,,not_compared_missing_m3_or_candidate,not_compared
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP3,TP,56.99110084,56.99110084,-8.642879738,8.642879738,48.3482211,516.3111008,459.32,left_lower_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP4,TP,53.12610794,53.12610794,-11.25390723,11.25390723,41.87220071,515.6961079,462.57,left_lower_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP5,TP,52.3889485,52.3889485,-12.68597574,12.68597574,39.70297276,516.0389485,463.65,test_section,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP6,TP,48.17987936,48.17987936,-14.32783545,14.32783545,33.85204391,514.6498794,466.47,left_upper_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW1,TW,53.89050037,53.89050037,-39.25074637,39.25074637,14.639754,508.8905004,455,right_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW10,TW,339.204516,339.204516,,,,738.294516,399.09,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW11,TW,49.07269987,49.07269987,-14.11077639,14.11077639,34.96192348,509.6226999,460.55,cooled_incline_post_hx,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW2,TW,52.24751732,52.24751732,-34.99323507,34.99323507,17.25428225,508.3275173,456.08,right_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW3,TW,53.19183702,53.19183702,-12.18741081,12.18741081,41.00442621,508.091837,454.9,right_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW4,TW,51.455666,51.455666,-10.35121844,10.35121844,41.10444756,509.455666,458,heated_incline,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW5,TW,25.53678335,25.53678335,-8.371969995,8.371969995,17.16481336,511.1267834,485.59,heated_incline,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW6,TW,33.00741966,33.00741966,-6.406944164,6.406944164,26.6004755,513.1374197,480.13,heated_incline,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW7,TW,49.48887939,49.48887939,-14.18859116,14.18859116,35.30028823,514.3288794,464.84,left_lower_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW8,TW,52.00600561,52.00600561,-14.27661257,14.27661257,37.72939304,513.6760056,461.67,left_upper_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW9,TW,50.32500909,50.32500909,0.9395367915,0.9395367915,49.3854723,512.8150091,462.49,cooled_incline_pre_hx,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP1,TP,37.60940025,37.60940025,-19.17962826,19.17962826,18.42977199,518.9494003,481.34,top_horizontal_exit,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP2,TP,,,,,,nan,475.74,,not_compared_missing_m3_or_candidate,not_compared
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP3,TP,48.83592323,48.83592323,-8.399781171,8.399781171,40.43614206,524.7859232,475.95,left_lower_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP4,TP,45.29081805,45.29081805,-10.40590913,10.40590913,34.88490892,524.180818,478.89,left_lower_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP5,TP,45.14559077,45.14559077,-11.54172848,11.54172848,33.60386229,524.4655908,479.32,test_section,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP6,TP,41.543493,41.543493,-13.12994696,13.12994696,28.41354604,522.903493,481.36,left_upper_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW1,TW,47.40102258,47.40102258,-38.91430014,38.91430014,8.486722439,517.1710226,469.77,right_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW10,TW,344.8203635,344.8203635,,,,754.7503635,409.93,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW11,TW,41.81115016,41.81115016,-11.6845683,11.6845683,30.12658186,517.9511502,476.14,cooled_incline_post_hx,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW2,TW,45.40519926,45.40519926,-34.70669727,34.70669727,10.69850199,516.5551993,471.15,right_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW3,TW,45.85734369,45.85734369,-11.11150205,11.11150205,34.74584164,516.2773437,470.42,right_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW4,TW,42.80743185,42.80743185,-8.331055108,8.331055108,34.47637674,517.6674318,474.86,heated_incline,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW5,TW,15.68625239,15.68625239,-6.164728117,6.164728117,9.521524273,519.4062524,503.72,heated_incline,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW6,TW,24.73474885,24.73474885,-3.870175098,3.870175098,20.86457375,521.4947489,496.76,heated_incline,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW7,TW,41.49768553,41.49768553,-13.74638057,13.74638057,27.75130496,522.7576855,481.26,left_lower_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW8,TW,44.59637301,44.59637301,-13.01897307,13.01897307,31.57739994,521.966373,477.37,left_upper_vertical,compared,fail
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW9,TW,43.15425312,43.15425312,2.874608504,2.874608504,40.27964462,521.0342531,477.88,cooled_incline_pre_hx,compared,fail
