source_id,case_label,case_order,feature_name,feature_class,adjacent_major_spans,reference_length_m,mean_abs_delta_p_rgh_pa,mean_delta_p_pa,mean_hydro_proxy_p_minus_prgh_pa,mean_local_boundary_reference_dp_pa,mean_existing_span_reference_dp_pa,mean_reference_method_gap_fraction,mean_feature_excess_dp_local_pa,mean_feature_excess_dp_existing_pa,mean_dynamic_head_local_pa,mean_keff_effective_local,mean_re_effective,mean_property_temperature_k,mean_rho_effective_kg_m3,mean_bulk_velocity_m_s,mean_hydraulic_diameter_geom_m,positive_time_fraction,local_support_fraction_min,local_support_fraction_mean,warning_fraction,fit_use_status,exclusion_reason_primary,exclusion_reasons_json
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,4.42628578975,-334.6721950000001,339.0984807897501,3.2247394749273868,3.350971872941059,0.039144991090057826,1.2015463148226133,1.0753139168089416,0.3195730441053654,3.759848763798417,74.83180322869495,449.191085361396,1956.8414433045614,0.018061153953427906,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,4.475436191249999,4780.248648500001,4784.72408469125,3.9241684740851164,4.784896617358471,0.2193402625186798,0.5512677171648831,-0.30946042610847146,0.2003228563789372,2.7518962495398887,69.41567042668946,454.0282695875227,1953.2150062902342,0.014302356518080154,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,10.57082165125,-332.7674824999999,343.33830415124993,3.2162616287671266,3.722799621191473,0.1574934091691747,7.3545600224828735,6.848022030058528,0.47761828091457387,15.398410087269061,119.88603082893454,462.4642927951816,1946.8905196914523,0.022141967522262294,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,6.5910313685,4754.745484499999,4761.336515868499,3.5356996456562086,4.456582580954239,0.2604528175423108,3.055331722843792,2.134448787545761,0.2994043285789589,10.20470165935331,111.30679104794174,467.0466262776088,1943.4551442796765,0.01753429299677819,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,corner_upper_left,bend,upper_leg|left_upper_leg,0.24229320516510972,3.414532995,329.75507000000107,326.34053700500107,3.3706766206149075,3.5757504698791838,0.06084055927998335,0.04385637438509293,-0.16121747487918336,0.539330052140188,0.08131649372947786,112.94958645812969,466.9773371880344,1943.5070903101305,0.023545349419330834,0.020510976720904323,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,8.9529821655,-332.8004675000002,341.75344966550017,3.264411704547648,3.6683159534469287,0.12373041726405437,5.688570460952352,5.284666212053072,0.41835955829345967,13.597332554142401,99.01236969207294,462.8694353400628,1946.5867843255546,0.020721824442209436,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,6.1950993565,4754.38524875,4760.5803481064995,3.871869313963198,4.8056035139746465,0.24115850101409136,2.3232300425368027,1.389495842525354,0.26223966230928114,8.859186611296726,91.54563337943853,467.6914524661102,1942.9717180861571,0.016408817208349885,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,7,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,11.042015061999997,-330.57222500000034,341.6142400620003,3.4483434515935154,3.9379936036170426,0.14200815400016104,7.593671610406483,7.104021458382957,0.6225922739409756,12.196636094848513,162.76076924488268,477.96546093239033,1935.269293938987,0.025359864229007427,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,7,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,8.782543147999998,4726.51727025,4735.299813398,3.466240235151302,4.507745957503808,0.30047130042167464,5.316302912848698,4.274797190496193,0.39031302825315894,13.620616615865591,150.33743569798554,482.5879747814424,1931.8037953063524,0.020083522943045197,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,8,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,11.297425465500002,-330.64140000000043,341.93882546550043,3.423334974631859,3.9928170629615307,0.16635359702354385,7.8740904908681415,7.304608402538469,0.5439580326914834,14.475547175521417,131.6540369158988,478.28794238864236,1935.0275295912347,0.023702358719990862,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,8,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,8.54999935625,4725.77349075,4734.32349010625,3.7321945999952675,4.761181832708682,0.2757056763578857,4.817804756254732,3.7888175235413177,0.3410005870117696,14.128435390839773,121.42458872440866,483.176477504825,1931.3625948146325,0.018770474416028495,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
