source_id,runtime_root,extract_case_root,object_name,target_type,target_name,field_name,operation,selection,faces,area,time_s,value_kind,x,y,z,scalar,raw_value
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_03_fitting,patch,pipeleg_left_03_fitting,wallShearStress,areaAverage,patch(pipeleg_left_03_fitting),1080,2.075764050e-03,6744.0,vector,0.002015808447,-0.06333324024,-1.360975787e-09,,(2.015808447e-03 -6.333324024e-02 -1.360975787e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_03_fitting,patch,pipeleg_left_03_fitting,wallShearStress,areaAverage,patch(pipeleg_left_03_fitting),1080,2.075764050e-03,6745.0,vector,0.002015817777,-0.06332734797,-7.99600879e-10,,(2.015817777e-03 -6.332734797e-02 -7.996008790e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_03_fitting,patch,pipeleg_left_03_fitting,wallShearStress,areaAverage,patch(pipeleg_left_03_fitting),1080,2.075764050e-03,6746.0,vector,0.002015808984,-0.0633217099,-1.040389425e-09,,(2.015808984e-03 -6.332170990e-02 -1.040389425e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_03_fitting,patch,pipeleg_left_03_fitting,wallShearStress,areaAverage,patch(pipeleg_left_03_fitting),1080,2.075764050e-03,6747.0,vector,0.002015719791,-0.06331815083,-9.697166293e-10,,(2.015719791e-03 -6.331815083e-02 -9.697166293e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_03_fitting,patch,pipeleg_left_03_fitting,wallShearStress,areaAverage,patch(pipeleg_left_03_fitting),1080,2.075764050e-03,6748.0,vector,0.002015721792,-0.06331735378,-6.553421573e-10,,(2.015721792e-03 -6.331735378e-02 -6.553421573e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_04_test_section,patch,pipeleg_left_04_test_section,wallShearStress,areaAverage,patch(pipeleg_left_04_test_section),6600,1.225844912e-02,6744.0,vector,-6.616984671e-06,-0.06670692854,-1.798578602e-09,,(-6.616984671e-06 -6.670692854e-02 -1.798578602e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_04_test_section,patch,pipeleg_left_04_test_section,wallShearStress,areaAverage,patch(pipeleg_left_04_test_section),6600,1.225844912e-02,6745.0,vector,-6.590049202e-06,-0.06670237618,-1.575947727e-09,,(-6.590049202e-06 -6.670237618e-02 -1.575947727e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_04_test_section,patch,pipeleg_left_04_test_section,wallShearStress,areaAverage,patch(pipeleg_left_04_test_section),6600,1.225844912e-02,6746.0,vector,-6.559492277e-06,-0.06669700287,-2.062626572e-09,,(-6.559492277e-06 -6.669700287e-02 -2.062626572e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_04_test_section,patch,pipeleg_left_04_test_section,wallShearStress,areaAverage,patch(pipeleg_left_04_test_section),6600,1.225844912e-02,6747.0,vector,-6.56549988e-06,-0.06669404512,-2.374146707e-09,,(-6.565499880e-06 -6.669404512e-02 -2.374146707e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_04_test_section,patch,pipeleg_left_04_test_section,wallShearStress,areaAverage,patch(pipeleg_left_04_test_section),6600,1.225844912e-02,6748.0,vector,-6.579160379e-06,-0.06669309493,-2.940555241e-09,,(-6.579160379e-06 -6.669309493e-02 -2.940555241e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_05_fitting,patch,pipeleg_left_05_fitting,wallShearStress,areaAverage,patch(pipeleg_left_05_fitting),1080,2.075764050e-03,6744.0,vector,0.0003115506337,-0.07811738221,7.240577364e-10,,(3.115506337e-04 -7.811738221e-02 7.240577364e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_05_fitting,patch,pipeleg_left_05_fitting,wallShearStress,areaAverage,patch(pipeleg_left_05_fitting),1080,2.075764050e-03,6745.0,vector,0.000311620903,-0.07811455849,1.002171417e-09,,(3.116209030e-04 -7.811455849e-02 1.002171417e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_05_fitting,patch,pipeleg_left_05_fitting,wallShearStress,areaAverage,patch(pipeleg_left_05_fitting),1080,2.075764050e-03,6746.0,vector,0.0003114540588,-0.07810813286,3.409868077e-10,,(3.114540588e-04 -7.810813286e-02 3.409868077e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_05_fitting,patch,pipeleg_left_05_fitting,wallShearStress,areaAverage,patch(pipeleg_left_05_fitting),1080,2.075764050e-03,6747.0,vector,0.0003113670306,-0.07810158824,1.459384795e-10,,(3.113670306e-04 -7.810158824e-02 1.459384795e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_05_fitting,patch,pipeleg_left_05_fitting,wallShearStress,areaAverage,patch(pipeleg_left_05_fitting),1080,2.075764050e-03,6748.0,vector,0.0003114744111,-0.07810220387,9.549296927e-10,,(3.114744111e-04 -7.810220387e-02 9.549296927e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_06_connector,patch,pipeleg_left_06_connector,wallShearStress,areaAverage,patch(pipeleg_left_06_connector),96,1.585875027e-04,6744.0,vector,-0.01084764423,-0.04429160049,-1.001818052e-07,,(-1.084764423e-02 -4.429160049e-02 -1.001818052e-07)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_06_connector,patch,pipeleg_left_06_connector,wallShearStress,areaAverage,patch(pipeleg_left_06_connector),96,1.585875027e-04,6745.0,vector,-0.01084746299,-0.04429015461,-1.00343801e-07,,(-1.084746299e-02 -4.429015461e-02 -1.003438010e-07)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_06_connector,patch,pipeleg_left_06_connector,wallShearStress,areaAverage,patch(pipeleg_left_06_connector),96,1.585875027e-04,6746.0,vector,-0.01084730083,-0.04428524247,-1.008652469e-07,,(-1.084730083e-02 -4.428524247e-02 -1.008652469e-07)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_06_connector,patch,pipeleg_left_06_connector,wallShearStress,areaAverage,patch(pipeleg_left_06_connector),96,1.585875027e-04,6747.0,vector,-0.01084724316,-0.04428222044,-1.01109775e-07,,(-1.084724316e-02 -4.428222044e-02 -1.011097750e-07)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_06_connector,patch,pipeleg_left_06_connector,wallShearStress,areaAverage,patch(pipeleg_left_06_connector),96,1.585875027e-04,6748.0,vector,-0.01084723133,-0.04428360207,-1.008233354e-07,,(-1.084723133e-02 -4.428360207e-02 -1.008233354e-07)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_07_lower,patch,pipeleg_left_07_lower,wallShearStress,areaAverage,patch(pipeleg_left_07_lower),12960,2.114500036e-02,6744.0,vector,-0.003386426253,-0.07678964877,2.780151703e-08,,(-3.386426253e-03 -7.678964877e-02 2.780151703e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_07_lower,patch,pipeleg_left_07_lower,wallShearStress,areaAverage,patch(pipeleg_left_07_lower),12960,2.114500036e-02,6745.0,vector,-0.003386361756,-0.07678655707,2.782416241e-08,,(-3.386361756e-03 -7.678655707e-02 2.782416241e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_07_lower,patch,pipeleg_left_07_lower,wallShearStress,areaAverage,patch(pipeleg_left_07_lower),12960,2.114500036e-02,6746.0,vector,-0.003386156886,-0.07678205792,2.7911327e-08,,(-3.386156886e-03 -7.678205792e-02 2.791132700e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_07_lower,patch,pipeleg_left_07_lower,wallShearStress,areaAverage,patch(pipeleg_left_07_lower),12960,2.114500036e-02,6747.0,vector,-0.00338585275,-0.07678000502,2.793163342e-08,,(-3.385852750e-03 -7.678000502e-02 2.793163342e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_left_07_lower,patch,pipeleg_left_07_lower,wallShearStress,areaAverage,patch(pipeleg_left_07_lower),12960,2.114500036e-02,6748.0,vector,-0.003385624001,-0.07677983035,2.795259902e-08,,(-3.385624001e-03 -7.677983035e-02 2.795259902e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_lower_01_fitting,patch,pipeleg_lower_01_fitting,wallShearStress,areaAverage,patch(pipeleg_lower_01_fitting),1296,2.184983371e-03,6744.0,vector,0.05274883894,-0.002627981842,-3.391747748e-08,,(5.274883894e-02 -2.627981842e-03 -3.391747748e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_lower_01_fitting,patch,pipeleg_lower_01_fitting,wallShearStress,areaAverage,patch(pipeleg_lower_01_fitting),1296,2.184983371e-03,6745.0,vector,0.05274551354,-0.002627948283,-3.373007788e-08,,(5.274551354e-02 -2.627948283e-03 -3.373007788e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_lower_01_fitting,patch,pipeleg_lower_01_fitting,wallShearStress,areaAverage,patch(pipeleg_lower_01_fitting),1296,2.184983371e-03,6746.0,vector,0.05274099144,-0.002627810406,-3.365501927e-08,,(5.274099144e-02 -2.627810406e-03 -3.365501927e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_lower_01_fitting,patch,pipeleg_lower_01_fitting,wallShearStress,areaAverage,patch(pipeleg_lower_01_fitting),1296,2.184983371e-03,6747.0,vector,0.05273891685,-0.002627551775,-3.360182518e-08,,(5.273891685e-02 -2.627551775e-03 -3.360182518e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_lower_01_fitting,patch,pipeleg_lower_01_fitting,wallShearStress,areaAverage,patch(pipeleg_lower_01_fitting),1296,2.184983371e-03,6748.0,vector,0.05273898167,-0.002627170651,-3.376108788e-08,,(5.273898167e-02 -2.627170651e-03 -3.376108788e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_lower_02_straight,patch,pipeleg_lower_02_straight,wallShearStress,areaAverage,patch(pipeleg_lower_02_straight),3312,5.436027177e-03,6744.0,vector,0.05049468924,-0.0001213084908,-1.564111617e-09,,(5.049468924e-02 -1.213084908e-04 -1.564111617e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_lower_02_straight,patch,pipeleg_lower_02_straight,wallShearStress,areaAverage,patch(pipeleg_lower_02_straight),3312,5.436027177e-03,6745.0,vector,0.05049180603,-0.0001210621987,-1.679229202e-09,,(5.049180603e-02 -1.210621987e-04 -1.679229202e-09)
