source_id,case_label,family,span_name,span_kind,time_s,mdot_mean_abs_kg_s,cp_bulk_j_kg_k,stored_t_bulk_in_k,stored_t_bulk_out_k,t_bulk_in_k,t_bulk_out_k,enthalpy_change_w,wall_heat_total_w,enthalpy_minus_wall_heat_w,bulk_temperature_method
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,upper_leg,main_loop_leg,8599.0,0.013690603689999987,1423.47,451.2956251952704,458.9259824059534,451.2956251952704,458.9259824059534,148.70164991227247,-148.21171595404246,296.91336586631496,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,left_lower_leg,main_loop_leg,8600.0,0.013690648583333341,1423.47,460.34849355284126,460.11951262727007,460.34849355284126,460.11951262727007,-4.462432379603345,-7.956422617092308,3.493990237488963,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,left_upper_leg,main_loop_leg,8600.0,0.013690648583333341,1423.47,459.61021055271755,459.40032072203445,459.61021055271755,459.40032072203445,-4.090380778457047,-9.269180865784149,5.178800087327102,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,lower_leg,main_loop_leg,8600.0,0.013690624100000017,1423.47,458.9265563600224,451.3037449334612,458.9265563600224,451.3037449334612,-148.55481790226995,238.2526880220522,-386.8075059243222,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,right_leg,main_loop_leg,8600.0,0.013690648020000003,1423.47,459.45943152890703,449.70000323628767,459.45943152890703,449.70000323628767,-190.19395139034586,-22.211283252255203,-167.98266813809065,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,test_section_span,test_section_leg,8600.0,0.013690659810000004,1423.47,459.61021055271755,460.11951262727007,459.61021055271755,460.11951262727007,9.925402853988691,-9.484920378095472,19.410323232084163,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,upper_leg,main_loop_leg,8600.0,0.013690673629999988,1423.47,451.2956709587749,458.92635678761945,451.2956709587749,458.92635678761945,148.7088137687204,-148.21171992643295,296.9205336951534,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,left_lower_leg,main_loop_leg,8601.0,0.013690582413333324,1423.47,460.3483430784654,460.11966650879845,460.3483430784654,460.11966650879845,-4.456479483211777,-7.956425624205573,3.4999461409937958,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,left_upper_leg,main_loop_leg,8601.0,0.013690582413333324,1423.47,459.6103057305625,459.4000906713284,459.6103057305625,459.4000906713284,-4.096699106092193,-9.269183232859303,5.1724841267671104,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,lower_leg,main_loop_leg,8601.0,0.01369050676000001,1423.47,458.9267062477125,451.30370359751134,458.9267062477125,451.30370359751134,-148.55727123550912,238.25269849019668,-386.8099697257058,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,right_leg,main_loop_leg,8601.0,0.013690685780000014,1423.47,459.4594508894462,449.70049728601487,459.4594508894462,449.70049728601487,-190.1852250857936,-22.211290013440916,-167.97393507235267,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,test_section_span,test_section_leg,8601.0,0.013690527140000006,1423.47,459.6103057305625,460.11966650879845,459.6103057305625,460.11966650879845,9.926450691984506,-9.48493266893582,19.411383360920325,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,upper_leg,main_loop_leg,8601.0,0.013690554699999996,1423.47,451.29564506447394,458.9265593547309,451.29564506447394,458.9265593547309,148.7119742222909,-148.2117243834738,296.9236986057647,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,left_lower_leg,main_loop_leg,8602.0,0.013690069946666663,1423.47,460.34828661725777,460.11956908490674,460.34828661725777,460.11956908490674,-4.457110924383889,-7.956428271570409,3.49931734718652,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,left_upper_leg,main_loop_leg,8602.0,0.013690069946666664,1423.47,459.61066106132813,459.4000726783785,459.61066106132813,459.4000726783785,-4.1038208682344495,-9.269185555988651,5.165364687754201,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,lower_leg,main_loop_leg,8602.0,0.013690019580000023,1423.47,458.92653262274087,451.3027771746658,458.92653262274087,451.3027771746658,-148.56665481124708,238.25274794262356,-386.81940275387063,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,right_leg,main_loop_leg,8602.0,0.013690168629999964,1423.47,459.4592750965136,449.6891104298727,459.4592750965136,449.6891104298727,-190.39651714778435,-22.21130914605731,-168.18520800172703,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,test_section_span,test_section_leg,8602.0,0.013690024169999995,1423.47,459.61066106132813,460.11956908490674,459.61066106132813,460.11956908490674,9.917263025305905,-9.484946323345355,19.40220934865126,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,upper_leg,main_loop_leg,8602.0,0.013690021629999995,1423.47,451.2950249162444,458.92641176446466,451.2950249162444,458.92641176446466,148.7153927100624,-148.21172968612333,296.9271223961857,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,left_lower_leg,main_loop_leg,3226.0,0.01126481266333334,1423.47,437.0285656392403,436.85774652961726,437.0285656392403,436.85774652961726,-2.7391054133779313,-7.070549310487152,4.331443897109221,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,left_upper_leg,main_loop_leg,3226.0,0.01126481266333334,1423.47,436.5965432806609,436.4473051654769,436.5965432806609,436.4473051654769,-2.393051515634952,-8.297845745760448,5.904794230125496,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,lower_leg,main_loop_leg,3226.0,0.01126501315999998,1423.47,436.06121579179194,427.0462425586172,436.06121579179194,427.0462425586172,-144.55877645305762,207.42146858815437,-351.980245041212,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,right_leg,main_loop_leg,3226.0,0.011264674059999986,1423.47,436.4439380254235,425.58505823419057,436.4439380254235,425.58505823419057,-174.12132938006502,-19.81431708010733,-154.3070122999577,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,test_section_span,test_section_leg,3226.0,0.011264881489999996,1423.47,436.5965432806609,436.85774652961726,436.5965432806609,436.85774652961726,4.188451784946363,-1.0908249698716421,5.279276754818005,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,upper_leg,main_loop_leg,3226.0,0.01126475077,1423.47,427.03706838894965,436.0653824919197,427.03706838894965,436.0653824919197,144.76933063299606,-146.23180557630286,291.0011362092989,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,left_lower_leg,main_loop_leg,3227.0,0.011264850913333341,1423.47,437.0282560120934,436.857452576034,437.0282560120934,436.857452576034,-2.738863385717485,-7.070529744508354,4.331666358790869,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,left_upper_leg,main_loop_leg,3227.0,0.011264850913333341,1423.47,436.596250634439,436.44701024886666,436.596250634439,436.44701024886666,-2.3930960473907548,-8.297824034002687,5.904727986611933,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,lower_leg,main_loop_leg,3227.0,0.011264824880000017,1423.47,436.0609265323685,427.04593918275117,436.0609265323685,427.04593918275117,-144.5565867008212,207.4215273463546,-351.97811404717584,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,right_leg,main_loop_leg,3227.0,0.011264845340000018,1423.47,436.443641606963,425.5847433889357,436.443641606963,425.5847433889357,-174.1242723814004,-19.814263101145507,-154.3100092802549,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,test_section_span,test_section_leg,3227.0,0.011264851480000003,1423.47,436.596250634439,436.857452576034,436.596250634439,436.857452576034,4.1884196630065045,-1.0907231827719304,5.279142845778435,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,upper_leg,main_loop_leg,3227.0,0.011264882520000012,1423.47,427.036757041608,436.0650937577254,427.036757041608,436.0650937577254,144.771386429482,-146.23177812435546,291.00316455383745,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,left_lower_leg,main_loop_leg,3228.0,0.011264813116666663,1423.47,437.02818174809045,436.8573483701859,437.02818174809045,436.8573483701859,-2.7393343172652562,-7.0705223934787735,4.331188076213517,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,left_upper_leg,main_loop_leg,3228.0,0.011264813116666663,1423.47,436.5961433478333,436.4468982985608,436.5961433478333,436.4468982985608,-2.3931628009040486,-8.297815878638433,5.904653077734384,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,lower_leg,main_loop_leg,3228.0,0.01126482587,1423.47,436.0608166130135,427.04582306081807,436.0608166130135,427.04582306081807,-144.55669886427813,207.4215494269309,-351.97824829120907,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,right_leg,main_loop_leg,3228.0,0.01126479276000001,1423.47,436.4435362197822,425.58462568616693,436.4435362197822,425.58462568616693,-174.12365711734986,-19.814242847778885,-154.309414269571,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,test_section_span,test_section_leg,3228.0,0.011264826789999996,1423.47,436.5961433478333,436.8573483701859,436.5961433478333,436.8573483701859,4.188459883329142,-1.0906849377678507,5.279144821096993,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,upper_leg,main_loop_leg,3228.0,0.011264820720000008,1423.47,427.0366382192693,436.0649839486229,427.0366382192693,436.0649839486229,144.7707367311277,-146.23176781881776,291.00250454994546,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,left_lower_leg,main_loop_leg,3229.0,0.011264867130000005,1423.47,437.0279400701346,436.85711421158993,437.0279400701346,436.85711421158993,-2.7392268775790756,-7.070506905233959,4.331280027654883,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,left_upper_leg,main_loop_leg,3229.0,0.011264867130000007,1423.47,436.5959171512714,436.44668012686054,436.5959171512714,436.44668012686054,-2.393045595548757,-8.297798691914288,5.904753096365531,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,lower_leg,main_loop_leg,3229.0,0.011265113899999983,1423.47,436.0605890241667,427.04557240523087,436.0605890241667,427.04557240523087,-144.5607649181495,207.42159595863836,-351.9823608767879,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,right_leg,main_loop_leg,3229.0,0.011264935339999982,1423.47,436.44331543499084,425.58437228516925,436.44331543499084,425.58437228516925,-174.12638403451461,-19.814200096410897,-154.31218393810371,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,test_section_span,test_section_leg,3229.0,0.01126479064,1423.47,436.5959171512714,436.85711421158993,436.5959171512714,436.85711421158993,4.188318770180629,-1.0906043586849314,5.278923128865561,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,upper_leg,main_loop_leg,3229.0,0.011264552149999997,1423.47,427.03639902450146,436.0647555737193,427.03639902450146,436.0647555737193,144.76745867631678,-146.23174608175108,290.9992047580679,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,left_lower_leg,main_loop_leg,3276.0,0.01093209649666666,1423.47,437.36637125497356,437.1382352459918,437.36637125497356,437.1382352459918,-3.550141104545558,-7.056721181265749,3.5065800767201907,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,left_upper_leg,main_loop_leg,3276.0,0.01093209649666666,1423.47,436.8841300223995,436.75112361184716,436.8841300223995,436.75112361184716,-2.069780774098191,-8.289944659504714,6.220163885406523,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,lower_leg,main_loop_leg,3276.0,0.010932096600000026,1423.47,436.36707872740016,427.07781442089987,436.36707872740016,427.07781442089987,-144.55499377061594,207.3514268584596,-351.90642062907557,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,right_leg,main_loop_leg,3276.0,0.010932096520000018,1423.47,436.73302360574803,425.5726576298649,436.73302360574803,425.5726576298649,-173.67216273378992,-19.82126267605212,-153.8509000577378,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,test_section_span,test_section_leg,3276.0,0.010932096430000001,1423.47,436.8841300223995,437.1382352459918,436.8841300223995,437.1382352459918,3.9542613096444352,-1.0286955182810065,4.982956827925442,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,upper_leg,main_loop_leg,3276.0,0.010932096370000012,1423.47,427.0686738731632,436.37088211882843,427.0686738731632,436.37088211882843,144.75641798387173,-146.24864434535328,291.005062329225,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,left_lower_leg,main_loop_leg,3277.0,0.010932096563333328,1423.47,437.36637888037706,437.13823508826056,437.36637888037706,437.13823508826056,-3.5502622435356193,-7.056721181265749,3.5064589377301294,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,left_upper_leg,main_loop_leg,3277.0,0.010932096563333328,1423.47,436.8841299433507,436.75112361773307,436.8841299433507,436.75112361773307,-2.0697794650070778,-8.289944659503087,6.220165194496009,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,lower_leg,main_loop_leg,3277.0,0.010932096570000023,1423.47,436.3670787432874,427.07781442897596,436.3670787432874,427.07781442897596,-144.55499349547935,207.3514268584613,-351.9064203539407,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,right_leg,main_loop_leg,3277.0,0.010932096639999974,1423.47,436.73302355647564,425.57265763500254,436.73302355647564,425.57265763500254,-173.67216379346078,-19.82126267604233,-153.85090111741846,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,test_section_span,test_section_leg,3277.0,0.010932097029999999,1423.47,436.8841299433507,437.13823508826056,436.8841299433507,437.13823508826056,3.954260302254378,-1.0286955182827102,4.9829558205370885,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,upper_leg,main_loop_leg,3277.0,0.010932096480000016,1423.47,427.0686738820486,436.3708821367829,427.0686738820486,436.3708821367829,144.756419581556,-146.24864434535002,291.005063926906,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,left_lower_leg,main_loop_leg,3278.0,0.010932096593333331,1423.47,437.36637031641146,437.1382351583948,437.36637031641146,437.1382351583948,-3.550127893633762,-7.056721181265749,3.5065932876319867,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,left_upper_leg,main_loop_leg,3278.0,0.010932096593333331,1423.47,436.8841300222453,436.75112358398763,436.8841300222453,436.75112358398763,-2.069781223536683,-8.289944659503085,6.220163435966402,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,lower_leg,main_loop_leg,3278.0,0.010932096620000028,1423.47,436.3670787513862,427.0778144234282,436.3670787513862,427.0778144234282,-144.5549943689901,207.3514268584613,-351.9064212274514,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,right_leg,main_loop_leg,3278.0,0.010932096460000018,1423.47,436.7330236156671,425.5726576160723,436.7330236156671,425.5726576160723,-173.67216214959248,-19.821262676040703,-153.85089947355178,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,test_section_span,test_section_leg,3278.0,0.010932096280000003,1423.47,436.8841300222453,437.1382351583948,436.8841300222453,437.1382351583948,3.954259894646549,-1.0286955182842552,4.982955412930804,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,upper_leg,main_loop_leg,3278.0,0.010932096699999977,1423.47,427.0686738792928,436.3708821504074,427.0686738792928,436.3708821504074,144.75642274956863,-146.24864434535164,291.00506709492026,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,left_lower_leg,main_loop_leg,3279.0,0.010932096680000001,1423.47,437.36637362024373,437.13823510570444,437.36637362024373,437.13823510570444,-3.5501801543446336,-7.056721181265749,3.506541026921115,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,left_upper_leg,main_loop_leg,3279.0,0.010932096680000001,1423.47,436.8841299969836,436.7511235915497,436.8841299969836,436.7511235915497,-2.0697807291577464,-8.289944659504714,6.220163930346968,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,lower_leg,main_loop_leg,3279.0,0.010932096779999982,1423.47,436.3670787522338,427.077814434398,436.3670787522338,427.077814434398,-144.5549963271507,207.3514268584613,-351.90642318561197,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,right_leg,main_loop_leg,3279.0,0.010932096530000018,1423.47,436.7330236154217,425.5726576284876,436.7330236154217,425.5726576284876,-173.67216306462444,-19.821262676047226,-153.8509003885772,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,test_section_span,test_section_leg,3279.0,0.010932096479999993,1423.47,436.8841299969836,437.13823510570444,436.8841299969836,437.13823510570444,3.9542595401574276,-1.0286955182828612,4.982955058440289,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,upper_leg,main_loop_leg,3279.0,0.01093209672999998,1423.47,427.06867388381534,436.3708821480806,427.06867388381534,436.3708821480806,144.75642304022577,-146.24864434535164,291.0050673855774,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,left_lower_leg,main_loop_leg,2428.0,0.01316350846999999,1423.47,455.07651413242496,454.8012759928867,455.07651413242496,454.8012759928867,-5.1573735606784155,-8.249618943996966,3.0922453833185504,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,left_upper_leg,main_loop_leg,2428.0,0.013163508469999988,1423.47,454.3459159891633,454.13907867835366,454.3459159891633,454.13907867835366,-3.8756884489956795,-9.623812580616121,5.7481241316204414,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,lower_leg,main_loop_leg,2428.0,0.013163400690000016,1423.47,453.6734962245381,445.71244710145936,453.6734962245381,445.71244710145936,-149.17179776213322,236.95340763008554,-386.12520539221873,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,right_leg,main_loop_leg,2428.0,0.013163590759999996,1423.47,454.18494927115654,444.05309278168977,454.18494927115654,444.05309278168977,-189.85048919753325,-23.02235444617847,-166.82813475135478,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
