source_id,family,span_name,sample_count,mean_delta99_u_over_dh,mean_delta99_t_over_dh,mean_delta99_t_over_delta99_u,mean_shape_factor_u,usable_fraction
viscosity_screening_salt_test_4_kirst_coarse_mesh,salt,left_lower_leg,16,0.07180214223594272,0.04753708553471594,0.41500871308099113,2.67767673854849,0.75
viscosity_screening_salt_test_4_kirst_coarse_mesh,salt,left_upper_leg,16,0.33963558671116406,0.003511865484256705,0.02474030976957704,4.2830686532309565,0.75
viscosity_screening_salt_test_4_kirst_coarse_mesh,salt,lower_leg,24,11.704328221319091,1.8523903374534532,0.4125416586587097,4.908249907759306,0.6666666666666666
viscosity_screening_salt_test_4_kirst_coarse_mesh,salt,right_leg,24,18.311205962579354,11.905959317566351,0.7954169915926715,29.299640051974393,1.0
viscosity_screening_salt_test_4_kirst_coarse_mesh,salt,test_section_span,12,0.09748490963595663,1.1024805135415086e-08,1.2491194958592612e-07,2.4432189578505734,1.0
viscosity_screening_salt_test_4_kirst_coarse_mesh,salt,upper_leg,24,0.3395393907062466,0.058357867911408456,0.14263214369767888,2.49721154218925,0.6666666666666666
val_water_test_1_coarse_mesh_laminar,water,left_lower_leg,20,0.34305322092543594,0.14292102803321308,0.41983738688153294,2.256851744435365,0.75
val_water_test_1_coarse_mesh_laminar,water,left_upper_leg,20,0.3646195692374927,0.30796048299343004,0.8351646576107516,3.3055628315519456,0.75
val_water_test_1_coarse_mesh_laminar,water,lower_leg,30,10.410001939613128,0.18746427092641427,0.384873654134736,5.276303307329949,0.6666666666666666
val_water_test_1_coarse_mesh_laminar,water,right_leg,30,18.373308906690067,15.227845775005814,0.8930159325436625,11.61415889784441,1.0
val_water_test_1_coarse_mesh_laminar,water,test_section_span,15,0.40883718163907773,0.2083035720114708,0.5220017573814784,2.6657311903842507,1.0
val_water_test_1_coarse_mesh_laminar,water,upper_leg,30,0.10896312630412999,0.05419506538325679,0.4922424413520773,2.867270300598118,0.6666666666666666
val_water_test_2_coarse_mesh_laminar,water,left_lower_leg,20,0.34232317625218733,0.18881475352558588,0.5171778812335514,2.2994397802547697,0.75
val_water_test_2_coarse_mesh_laminar,water,left_upper_leg,20,0.38244050222365844,0.32768366603178395,0.8572330131812594,2.8705243366370112,0.75
val_water_test_2_coarse_mesh_laminar,water,lower_leg,30,10.102626485833957,0.09307621118599521,0.13775575186650377,5.7444140649777395,0.6666666666666666
val_water_test_2_coarse_mesh_laminar,water,right_leg,30,18.389921776787975,11.885055611808879,0.7088969325857984,11.800897060552574,1.0
val_water_test_2_coarse_mesh_laminar,water,test_section_span,15,0.38970249920213745,0.2725650968828352,0.7039393530689967,2.6044370048824512,1.0
val_water_test_2_coarse_mesh_laminar,water,upper_leg,30,0.08865523739781303,0.05387187058440035,0.5511548150928602,2.8892862656296954,0.6666666666666666
val_water_test_3_coarse_mesh_laminar,water,left_lower_leg,20,0.3123079575106662,0.16285931304318607,0.5121226786157655,2.311892043614563,0.75
val_water_test_3_coarse_mesh_laminar,water,left_upper_leg,20,0.3184078879888761,0.2708218163710703,0.8621021458141082,3.399048268123974,0.75
val_water_test_3_coarse_mesh_laminar,water,lower_leg,30,10.633674219972857,0.00515479566487319,0.007174280647819551,5.230159758580366,0.6666666666666666
val_water_test_3_coarse_mesh_laminar,water,right_leg,30,18.34776568894791,11.864968508784882,0.6949069382132461,11.689099977728631,1.0
val_water_test_3_coarse_mesh_laminar,water,test_section_span,15,0.4654969954942726,0.36942807211747897,0.8227059660697617,2.4949328835169906,1.0
val_water_test_3_coarse_mesh_laminar,water,upper_leg,30,0.08654374886620939,0.055648496978312166,0.5938552975303628,2.6207094224139458,0.6666666666666666
val_water_test_4_coarse_mesh_laminar,water,left_lower_leg,20,0.26831909355215533,0.12913305555362778,0.4237798364251163,2.2698550492335294,0.75
val_water_test_4_coarse_mesh_laminar,water,left_upper_leg,20,0.2589325742278288,0.2568534788114875,0.989833513136904,3.075557096186907,0.75
val_water_test_4_coarse_mesh_laminar,water,lower_leg,30,9.334325564545018,0.00989617033775527,0.012288287460307235,5.955945565852195,0.6666666666666666
val_water_test_4_coarse_mesh_laminar,water,right_leg,30,18.364512654818043,11.871576308383657,0.7003115267543857,16.997432969846383,1.0
val_water_test_4_coarse_mesh_laminar,water,test_section_span,15,0.3357662068016161,0.2653291326567281,0.8990073465502952,2.344696010656871,1.0
val_water_test_4_coarse_mesh_laminar,water,upper_leg,30,0.07022309921323253,0.050167832366481216,0.6399429437716578,2.755821217160407,0.6666666666666666
