source_id,case_label,family,time_s,span_name,theta_bin_count,wall_area_total_m2,wall_heat_integral_w,delta_t_wall_minus_bulk_integral_k_m2,h_area_ratio_signed_w_m2_k,nu_area_ratio_signed,bulk_temperature_method,mean_bulk_reweight_delta_k
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,test_section_span,972,0.016409977216191793,-9.484909204206984,-0.05791931557014036,163.7607266391252,6.276638632310385,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,upper_leg,2382,0.062350196154249055,-148.21171595404275,-0.46339213276569113,319.84081186156925,13.116334773306724,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_lower_leg,1152,0.02130358786656804,-7.956422617092305,-0.07616910943634059,104.45734072474615,4.205974633172411,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_upper_leg,1296,0.024858001379171626,-9.269180865784145,-0.07604840672041058,121.88527367656732,4.983518259963558,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,lower_leg,52,0.04882113144105287,213.04660026604404,0.8610082929927679,247.43849972166706,10.058833918395482,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,right_leg,50,0.06343500109303013,-22.211283252255196,-0.3634046074989962,61.11998250411987,2.487214098956386,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,test_section_span,972,0.016409977216191793,-9.484920378095472,-0.05792185614455318,163.75373666244997,6.276370248643583,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,upper_leg,2382,0.062350196154249055,-148.2117199264329,-0.4633922008714382,319.84077342629297,13.11633294883044,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8601.0,left_lower_leg,1152,0.02130358786656804,-7.95642562420557,-0.07616666504893123,104.46073251460042,4.206111314294684,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8601.0,left_upper_leg,1296,0.024858001379171626,-9.269183232859318,-0.07604731152241138,121.88706013792033,4.983591322435778,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8601.0,lower_leg,52,0.04882113144105287,213.04662556274266,0.8610115601594504,247.43759017972843,10.058797759735112,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8601.0,right_leg,50,0.06343500109303013,-22.211290013440923,-0.3634249280904523,61.11658363708278,2.4870754806809567,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8601.0,test_section_span,972,0.016409977216191793,-9.484932668935825,-0.05792535866545424,163.74404729568792,6.275998245612462,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8601.0,upper_leg,2382,0.062350196154249055,-148.21172438347412,-0.46339242201740327,319.84063040613955,13.11632680798319,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8602.0,left_lower_leg,1152,0.02130358786656804,-7.956428271570403,-0.07616533768316257,104.46258775439375,4.2061860461523874,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8602.0,left_upper_leg,1296,0.024858001379171626,-9.269185555988653,-0.07604853981741666,121.88512203183447,4.983511911099871,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8602.0,lower_leg,52,0.04882113144105287,213.04665318460576,0.861018131323093,247.43573385292743,10.058723383460276,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8602.0,right_leg,50,0.06343500109303013,-22.211309146057307,-0.3633985191179368,61.12107776325,2.487258626046179,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8602.0,test_section_span,972,0.016409977216191793,-9.484946323345358,-0.05792789244485843,163.73712080711516,6.275732283413369,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8602.0,upper_leg,2382,0.062350196154249055,-148.21172968612382,-0.46339075329849655,319.8417936290847,13.116374362079233,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3226.0,left_lower_leg,1152,0.02130358786656804,-7.070549310487147,-0.10783959368816304,65.5654298080246,2.6611522529384084,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3226.0,left_upper_leg,1296,0.024858001379171626,-8.297845745760457,-0.09973717917329933,83.19711680778993,3.428292257197829,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3226.0,lower_leg,52,0.04882113144105287,185.4898416330006,0.8611893754117124,215.3879819340812,8.816355623544185,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3226.0,right_leg,50,0.06343500109303013,-19.814317080107326,-0.32591524296639335,60.79592012868964,2.492007706167072,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3226.0,test_section_span,972,0.016409977216191793,-1.0908249698716437,-0.04652130223248487,23.44785974434617,0.905813493896139,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3226.0,upper_leg,2382,0.062350196154249055,-146.23180557630243,-0.47126979884409637,310.29318223864857,12.81858207792862,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3227.0,left_lower_leg,1152,0.02130358786656804,-7.070529744508357,-0.10784024134095255,65.56485460890107,2.6611291200842073,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3227.0,left_upper_leg,1296,0.024858001379171626,-8.297824034002701,-0.09973740135729577,83.19671378119095,3.428275927205382,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3227.0,lower_leg,52,0.04882113144105287,185.48988780183137,0.8611903205910995,215.38779915050108,8.81634871997267,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3227.0,right_leg,50,0.06343500109303013,-19.814263101145496,-0.3259158398438423,60.79564316554606,2.491996524634698,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3227.0,test_section_span,972,0.016409977216191793,-1.0907231827719304,-0.04652114733840199,23.445749840128446,0.9057320584003362,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3227.0,upper_leg,2382,0.062350196154249055,-146.23177812435551,-0.4712700331415374,310.2929697217507,12.818574222263683,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,left_lower_leg,1152,0.02130358786656804,-7.0705223934787815,-0.1078407255970322,65.56449202594538,2.66111447543476,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,left_upper_leg,1296,0.024858001379171626,-8.297815878638433,-0.09973763666478289,83.19643572994718,3.4282645681188746,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,lower_leg,52,0.04882113144105287,185.48990513866582,0.8611908429311238,215.38768864208754,8.81634442024774,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,right_leg,50,0.06343500109303013,-19.814242847778893,-0.32591626737126356,60.795501272747885,2.491990770811259,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,test_section_span,972,0.016409977216191793,-1.0906849377678502,-0.04652113647251,23.44493321680461,0.9057005378395876,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,upper_leg,2382,0.062350196154249055,-146.2317678188174,-0.4712702253563483,310.2928212964124,12.818568431552032,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_lower_leg,1152,0.02130358786656804,-7.070506905233956,-0.10784110290963483,65.5641190090449,2.661099508949721,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_upper_leg,1296,0.024858001379171626,-8.297798691914284,-0.09973822855808251,83.19576968506179,3.4282373265372827,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,lower_leg,52,0.04882113144105287,185.4899416874747,0.8611917970684743,215.38749244812675,8.816336855170961,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,right_leg,50,0.06343500109303013,-19.814200096410897,-0.32591551104810873,60.79551118230179,2.4919913242793745,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,test_section_span,972,0.016409977216191793,-1.0906043586849317,-0.046521066049232285,23.443236608782087,0.9056350525393302,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,upper_leg,2382,0.062350196154249055,-146.23174608175083,-0.4712698596873656,310.2930159351992,12.81857722768152,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_lower_leg,1152,0.02130358786656804,-7.056721181265741,-0.11830824916086351,59.646907390800195,2.4207552868496163,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_upper_leg,1296,0.024858001379171626,-8.289944659504709,-0.10977032658634656,75.52081621059719,3.1117276858807603,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,lower_leg,52,0.04882113144105287,185.42453720528556,0.8804202514009792,210.60912321158736,8.62072227956519,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,right_leg,50,0.06343500109303013,-19.821262676052108,-0.33084008419271116,59.91191401253064,2.4557023155501723,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,test_section_span,972,0.016409977216191793,-1.0286955182810076,-0.05411317453918233,19.010075218118068,0.7343196474518084,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,upper_leg,2382,0.062350196154249055,-146.24864434535297,-0.47186876223542873,309.9349989868271,12.80322422441336,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_lower_leg,1152,0.02130358786656804,-7.056721181265741,-0.1183082596168595,59.64690211925088,2.4207550725733955,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_upper_leg,1296,0.024858001379171626,-8.289944659503083,-0.10977032538956027,75.52081703395862,3.1117277198472038,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,lower_leg,52,0.04882113144105287,185.4245372052872,0.8804202508255634,210.60912334923694,8.620722285177447,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,right_leg,50,0.06343500109303013,-19.82126267604232,-0.33084008191891834,59.91191442426277,2.455702332449735,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,test_section_span,972,0.016409977216191793,-1.0286955182827116,-0.05411317294615442,19.010075777783722,0.734319669090184,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,upper_leg,2382,0.062350196154249055,-146.2486443453497,-0.4718687634450565,309.9349981923069,12.80322419153574,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3278.0,left_lower_leg,1152,0.02130358786656804,-7.056721181265741,-0.1183082538209043,59.64690504136968,2.4207551913512857,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3278.0,left_upper_leg,1296,0.024858001379171626,-8.289944659503082,-0.10977032629325371,75.52081641222712,3.111727694198666,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3278.0,lower_leg,52,0.04882113144105287,185.4245372052872,0.8804202508339507,210.60912334723056,8.620722285095573,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3278.0,right_leg,50,0.06343500109303013,-19.82126267604069,-0.33084008167969475,59.9119144675789,2.4557023342261983,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3278.0,test_section_span,972,0.016409977216191793,-1.0286955182842565,-0.05411317443896979,19.01007525338299,0.7343196488152581,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3278.0,upper_leg,2382,0.062350196154249055,-146.24864434535132,-0.4718687636572063,309.93499805296517,12.803224185769576,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3279.0,left_lower_leg,1152,0.02130358786656804,-7.056721181265741,-0.11830825293653643,59.64690548723719,2.420755209474241,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3279.0,left_upper_leg,1296,0.024858001379171626,-8.289944659504709,-0.1097703264996864,75.52081627021845,3.11172768834036,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3279.0,lower_leg,52,0.04882113144105287,185.4245372052872,0.8804202506581594,210.60912338928236,8.620722286810029,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3279.0,right_leg,50,0.06343500109303013,-19.821262676047215,-0.3308400829975677,59.91191422894469,2.4557023244324347,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3279.0,test_section_span,972,0.016409977216191793,-1.0286955182828625,-0.05411317391937323,19.010075435892627,0.7343196558716362,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3279.0,upper_leg,2382,0.062350196154249055,-146.24864434535132,-0.4718687643438527,309.93499760195897,12.80322416710606,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2428.0,left_lower_leg,1152,0.02130358786656804,-8.249618943996971,-0.0853190962257281,96.69135409230093,3.9014424114480675,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2428.0,left_upper_leg,1296,0.024858001379171626,-9.623812580616116,-0.08309307981612414,115.81966394689614,4.745261695853111,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2428.0,lower_leg,52,0.04882113144105287,211.96537809366282,0.875563013095791,242.0903749054013,9.860100092933635,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2428.0,right_leg,50,0.06343500109303013,-23.022354446178472,-0.3637099822210602,63.298659843175976,2.580937273014361,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2428.0,test_section_span,972,0.016409977216191793,-7.626880192761421,-0.05647909809750745,135.0389869823012,5.186519548392133,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2428.0,upper_leg,2382,0.062350196154249055,-148.66917084051786,-0.4698786739051047,316.39906021898463,13.000852055787686,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2429.0,left_lower_leg,1152,0.02130358786656804,-8.24963783351037,-0.08531912793737872,96.69153955213088,3.9014494502929424,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2429.0,left_upper_leg,1296,0.024858001379171626,-9.623831014334943,-0.08309262778640009,115.82051585941169,4.745296186707345,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2429.0,lower_leg,52,0.04882113144105287,211.96533798182378,0.875570501685467,242.0882585397658,9.860013572738298,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2429.0,right_leg,50,0.06343500109303013,-23.022444791584547,-0.3637070645850154,63.29941602276225,2.5809677245678238,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2429.0,test_section_span,972,0.016409977216191793,-7.626969084681411,-0.05648109398491988,135.03578890872348,5.186396035127834,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2429.0,upper_leg,2382,0.062350196154249055,-148.66919671317302,-0.46987445058115873,316.40195913885776,13.000970290273314,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2430.0,left_lower_leg,1152,0.02130358786656804,-8.249656228777427,-0.08531755209705992,96.6935410827582,3.901529889879285,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2430.0,left_upper_leg,1296,0.024858001379171626,-9.623849411455396,-0.08309133265648541,115.82254254173692,4.745378870362233,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2430.0,lower_leg,52,0.04882113144105287,211.96529576330744,0.8755238839257398,242.101100443864,9.86053281311137,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2430.0,right_leg,50,0.06343500109303013,-23.02255696425504,-0.36368350622841566,63.3038248091335,2.58114728727563,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2430.0,test_section_span,972,0.016409977216191793,-7.62705736925031,-0.05648359301818924,135.03137746202142,5.1862258616426145,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2430.0,upper_leg,2382,0.062350196154249055,-148.66921616143887,-0.46987276525113253,316.4031353934288,13.001017727232012,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2431.0,left_lower_leg,1152,0.02130358786656804,-8.249673758865331,-0.08531549268523382,96.69608062045644,3.9016320914457077,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2431.0,left_upper_leg,1296,0.024858001379171626,-9.62386775266637,-0.08309095483991148,115.8232899261821,4.745409075364089,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2431.0,lower_leg,52,0.04882113144105287,211.96524794956517,0.8754775347083005,242.11386305896434,9.861048764055795,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,salt,2431.0,right_leg,50,0.06343500109303013,-23.022623700343463,-0.3636689876531758,63.306535563873,2.581257702644193,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config,0.0
